TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.702,0.444,0.497,6.469,9.704,-19.349,
00:00:00:16,0.703,0.447,0.497,7.141,8.056,-19.349,
00:00:00:33,0.701,0.443,0.497,8.117,6.774,-21.302,
00:00:00:50,0.7,0.44,0.501,12.39,9.155,-20.63,
00:00:00:66,0.7,0.439,0.505,7.385,9.338,-18.311,
00:00:00:83,0.702,0.441,0.5,8.606,10.131,-19.165,
00:00:00:100,0.707,0.442,0.501,12.268,9.887,-20.142,
00:00:00:116,0.702,0.442,0.496,13.488,12.939,-21.363,
00:00:00:133,0.707,0.442,0.502,15.014,12.756,-20.569,
00:00:00:150,0.702,0.442,0.497,17.15,12.695,-21.607,
00:00:00:166,0.702,0.441,0.504,15.625,11.779,-22.034,
00:00:00:183,0.702,0.448,0.494,7.812,11.779,-21.912,
00:00:00:200,0.704,0.448,0.497,7.324,10.925,-23.072,
00:00:00:216,0.704,0.441,0.497,7.446,11.84,-24.353,
00:00:00:233,0.71,0.408,0.5,7.202,9.155,-26.856,
00:00:00:250,0.706,0.467,0.496,6.286,9.399,-24.964,
00:00:00:266,0.708,0.439,0.494,2.258,9.277,-23.377,
00:00:00:283,0.706,0.439,0.496,5.371,10.925,-23.377,
00:00:00:300,0.702,0.433,0.497,6.042,10.376,-23.56,
00:00:00:316,0.702,0.438,0.501,7.324,10.803,-22.95,
00:00:00:333,0.702,0.443,0.498,7.934,10.62,-23.377,
00:00:00:350,0.703,0.45,0.504,8.239,11.474,-21.973,
00:00:00:366,0.7,0.447,0.505,9.338,12.817,-23.621,
00:00:00:383,0.704,0.444,0.503,7.69,11.535,-22.339,
00:00:00:400,0.702,0.44,0.498,7.446,11.413,-23.316,
00:00:00:416,0.708,0.438,0.496,7.69,13.122,-23.194,
00:00:00:433,0.708,0.438,0.494,8.117,13.427,-23.804,
00:00:00:450,0.705,0.436,0.491,10.376,11.657,-24.842,
00:00:00:466,0.704,0.442,0.502,8.178,12.939,-24.414,
00:00:00:483,0.705,0.438,0.504,7.934,10.009,-22.644,
00:00:00:500,0.708,0.437,0.491,3.234,10.376,-23.377,
00:00:00:516,0.708,0.44,0.49,6.469,11.108,-25.208,
00:00:00:533,0.706,0.449,0.496,12.878,13.244,-25.879,
00:00:00:550,0.7,0.442,0.509,15.38,15.136,-27.955,
00:00:00:566,0.698,0.443,0.508,4.76,12.268,-26.856,
00:00:00:583,0.703,0.442,0.503,-0.855,12.451,-26.612,
00:00:00:600,0.704,0.437,0.495,1.831,13.183,-25.086,
00:00:00:616,0.708,0.431,0.49,8.178,13.305,-25.147,
00:00:00:633,0.71,0.434,0.489,12.329,14.343,-24.537,
00:00:00:650,0.71,0.435,0.491,19.836,11.962,-24.964,
00:00:00:666,0.707,0.435,0.492,18.249,12.512,-23.316,
00:00:00:683,0.711,0.439,0.494,9.338,12.939,-25.33,
00:00:00:700,0.702,0.442,0.528,4.272,12.085,-24.353,
00:00:00:716,0.707,0.443,0.498,2.136,11.413,-23.133,
00:00:00:733,0.708,0.439,0.492,2.075,7.446,-25.147,
00:00:00:750,0.708,0.436,0.496,6.469,9.033,-26.185,
00:00:00:766,0.707,0.438,0.498,4.455,8.544,-26.917,
00:00:00:783,0.705,0.437,0.495,3.845,8.422,-25.513,
00:00:00:800,0.709,0.441,0.495,2.502,7.751,-26.368,
00:00:00:816,0.708,0.439,0.5,5.737,9.826,-24.903,
00:00:00:833,0.71,0.438,0.5,3.112,11.352,-22.889,
00:00:00:850,0.706,0.435,0.495,7.263,11.047,-23.865,
