TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.898,0.264,0.239,16.845,0.488,-18.921,
00:00:00:16,0.898,0.26,0.236,11.474,1.892,-21.546,
00:00:00:33,0.898,0.263,0.233,0.061,5.127,-24.781,
00:00:00:50,0.895,0.27,0.233,-7.447,5.065,-27.222,
00:00:00:66,0.896,0.275,0.232,-10.621,3.601,-27.771,
00:00:00:83,0.895,0.275,0.233,-11.475,0.366,-25.33,
00:00:00:100,0.899,0.278,0.244,-9.888,0.488,-23.865,
00:00:00:116,0.9,0.282,0.251,-5.921,-0.184,-21.729,
00:00:00:133,0.9,0.276,0.249,2.99,-0.306,-24.292,
00:00:00:150,0.899,0.271,0.245,4.15,0.915,-26.551,
00:00:00:166,0.898,0.274,0.243,4.333,2.624,-27.039,
00:00:00:183,0.896,0.272,0.239,2.868,2.685,-28.687,
00:00:00:200,0.895,0.275,0.242,5.493,3.418,-28.138,
00:00:00:216,0.896,0.263,0.244,-15.381,4.028,-32.776,
00:00:00:233,0.898,0.282,0.252,-4.151,1.159,-25.208,
00:00:00:250,0.899,0.282,0.251,8.606,-1.831,-28.748,
00:00:00:266,0.899,0.272,0.237,17.456,-0.794,-32.593,
00:00:00:283,0.897,0.26,0.235,7.873,-1.038,-34.302,
00:00:00:300,0.9,0.273,0.239,1.342,-0.794,-30.396,
00:00:00:316,0.898,0.265,0.245,0.244,0.244,-35.34,
00:00:00:333,0.893,0.263,0.25,-5.921,-0.123,-32.715,
00:00:00:350,0.895,0.266,0.243,-12.391,-0.55,-33.875,
00:00:00:366,0.889,0.271,0.247,-13.672,-1.282,-36.622,
00:00:00:383,0.888,0.267,0.251,-16.114,2.258,-39.49,
00:00:00:400,0.891,0.279,0.256,-17.456,6.286,-37.171,
00:00:00:416,0.901,0.278,0.247,-9.705,7.08,-39.917,
00:00:00:433,0.907,0.282,0.248,-7.386,0.366,-42.359,
00:00:00:450,0.903,0.288,0.251,-0.794,0.793,-42.786,
00:00:00:466,0.898,0.272,0.252,0.366,-1.77,-41.443,
00:00:00:483,0.896,0.289,0.251,4.882,-0.306,-35.401,
00:00:00:500,0.891,0.271,0.248,13.122,0.244,-40.345,
00:00:00:516,0.884,0.268,0.25,8.911,4.577,-34.424,
00:00:00:533,0.885,0.265,0.246,0.793,5.127,-30.762,
00:00:00:550,0.884,0.272,0.248,-4.273,6.897,-29.786,
00:00:00:566,0.888,0.264,0.251,-6.47,5.371,-28.138,
00:00:00:583,0.889,0.274,0.251,-9.705,5.737,-22.767,
00:00:00:600,0.885,0.273,0.251,-7.386,8.239,-22.095,
00:00:00:616,0.892,0.279,0.244,-4.09,7.995,-20.447,
00:00:00:633,0.894,0.279,0.241,2.014,7.568,-18.799,
00:00:00:650,0.89,0.276,0.238,8.178,7.019,-20.813,
00:00:00:666,0.894,0.274,0.246,12.512,9.582,-18.921,
00:00:00:683,0.896,0.269,0.247,14.282,10.131,-17.945,
00:00:00:700,0.897,0.265,0.25,15.319,10.742,-17.09,
00:00:00:716,0.897,0.262,0.25,16.723,10.192,-16.358,
00:00:00:733,0.895,0.261,0.25,13.977,10.559,-17.334,
00:00:00:750,0.899,0.258,0.245,6.774,11.779,-18.006,
00:00:00:766,0.901,0.259,0.244,-2.076,12.451,-19.043,
00:00:00:783,0.901,0.264,0.248,-8.301,11.596,-19.165,
00:00:00:800,0.901,0.265,0.248,-3.54,11.169,-19.165,
00:00:00:816,0.897,0.263,0.244,-1.038,9.948,-18.982,
00:00:00:833,0.9,0.263,0.241,-2.747,12.573,-20.447,
00:00:00:850,0.901,0.268,0.24,-2.32,13.61,-20.447,
00:00:00:866,0.899,0.271,0.247,2.258,11.535,-21.424,
00:00:00:883,0.9,0.265,0.243,7.934,9.216,-22.278,
00:00:00:900,0.894,0.259,0.244,14.465,6.958,-22.095,
00:00:00:916,0.896,0.253,0.242,6.469,11.535,-24.476,
00:00:00:933,0.897,0.258,0.247,-3.785,13,-26.673,
00:00:00:950,0.899,0.271,0.245,-4.334,16.418,-23.865,
00:00:00:966,0.902,0.276,0.249,3.112,14.16,-23.377,
00:00:00:983,0.904,0.273,0.241,12.573,11.413,-23.255,
00:00:01:0,0.903,0.267,0.238,16.967,15.075,-26.673,
00:00:01:16,0.901,0.269,0.24,15.564,15.93,-28.748,
00:00:01:33,0.899,0.27,0.242,16.174,16.418,-29.969,
00:00:01:50,0.896,0.271,0.246,20.141,14.16,-28.748,
00:00:01:66,0.894,0.27,0.246,29.541,16.845,-27.71,
00:00:01:83,0.889,0.265,0.246,35.766,19.165,-27.649,
00:00:01:100,0.894,0.261,0.25,35.644,20.996,-25.33,
00:00:01:116,0.899,0.263,0.243,32.226,19.958,-24.598,
00:00:01:133,0.899,0.262,0.244,29.235,19.287,-22.828,
00:00:01:150,0.903,0.263,0.24,28.442,18.127,-22.95,
00:00:01:166,0.904,0.26,0.239,29.602,15.38,-21.546,
