TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.952,0.114,0.226,-8.912,1.22,-17.884,
00:00:00:16,0.949,0.111,0.225,-4.883,1.464,-18.128,
00:00:00:33,0.951,0.107,0.223,1.342,1.403,-17.212,
00:00:00:50,0.95,0.103,0.225,1.709,3.662,-21.119,
00:00:00:66,0.948,0.103,0.231,5.432,4.272,-20.691,
00:00:00:83,0.946,0.1,0.233,-0.061,6.042,-20.447,
00:00:00:100,0.948,0.101,0.232,-5.555,4.272,-19.288,
00:00:00:116,0.954,0.104,0.225,-10.254,5.493,-20.813,
00:00:00:133,0.951,0.105,0.227,-6.287,3.173,-19.959,
00:00:00:150,0.947,0.107,0.23,-5.616,5.249,-24.903,
00:00:00:166,0.947,0.109,0.232,-12.33,4.943,-25.635,
00:00:00:183,0.946,0.114,0.227,-17.762,3.967,-24.964,
00:00:00:200,0.944,0.12,0.232,-16.663,5.493,-24.476,
00:00:00:216,0.945,0.121,0.238,-10.071,5.493,-22.522,
00:00:00:233,0.948,0.123,0.238,-4.883,6.958,-24.048,
00:00:00:250,0.949,0.12,0.241,-4.883,5.493,-21.851,
00:00:00:266,0.95,0.117,0.245,-5.86,2.075,-20.447,
00:00:00:283,0.947,0.117,0.238,-6.958,0.61,-19.776,
00:00:00:300,0.947,0.116,0.233,-7.63,3.601,-20.203,
00:00:00:316,0.947,0.119,0.236,0.244,5.188,-19.349,
00:00:00:333,0.947,0.116,0.241,5.859,5.798,-22.461,
00:00:00:350,0.945,0.112,0.243,7.934,3.967,-23.133,
00:00:00:366,0.946,0.115,0.24,7.019,5.798,-23.987,
00:00:00:383,0.942,0.115,0.238,5.859,5.859,-23.987,
00:00:00:400,0.942,0.114,0.237,6.469,6.103,-23.621,
00:00:00:416,0.939,0.115,0.239,5.249,7.019,-23.255,
00:00:00:433,0.941,0.116,0.234,1.342,5.615,-22.278,
00:00:00:450,0.945,0.116,0.231,-0.611,6.103,-22.767,
00:00:00:466,0.949,0.119,0.23,0.671,6.286,-23.011,
00:00:00:483,0.951,0.118,0.227,3.601,7.507,-22.706,
00:00:00:500,0.946,0.118,0.225,7.507,7.019,-20.935,
00:00:00:516,0.944,0.115,0.228,13.244,6.774,-20.508,
00:00:00:533,0.946,0.112,0.229,14.587,8.728,-19.165,
00:00:00:550,0.947,0.108,0.235,15.93,8.361,-20.935,
00:00:00:566,0.947,0.108,0.235,12.634,9.948,-22.278,
00:00:00:583,0.947,0.109,0.236,4.638,7.324,-23.743,
00:00:00:600,0.952,0.112,0.231,1.403,4.089,-24.964,
00:00:00:616,0.953,0.113,0.229,4.577,4.516,-25.33,
00:00:00:633,0.955,0.117,0.228,6.713,8.361,-25.574,
00:00:00:650,0.95,0.114,0.231,3.234,6.836,-25.696,
00:00:00:666,0.952,0.111,0.228,2.38,4.821,-23.682,
00:00:00:683,0.945,0.108,0.23,0.183,5.554,-23.377,
00:00:00:700,0.946,0.107,0.229,-1.526,5.493,-23.682,
00:00:00:716,0.951,0.106,0.229,-7.874,4.699,-25.208,
00:00:00:733,0.948,0.106,0.232,-14.283,2.99,-25.208,
00:00:00:750,0.945,0.114,0.23,-18.189,4.028,-25.208,
00:00:00:766,0.948,0.114,0.233,-13.245,1.281,-24.476,
00:00:00:783,0.944,0.113,0.232,-9.766,0.793,-23.621,
00:00:00:800,0.947,0.113,0.232,-7.386,4.028,-25.94,
00:00:00:816,0.947,0.113,0.235,-9.156,4.394,-24.17,
00:00:00:833,0.946,0.114,0.236,-8.545,1.892,-25.94,
00:00:00:850,0.946,0.118,0.237,-11.719,3.418,-24.781,
00:00:00:866,0.946,0.117,0.232,-9.705,0.732,-25.269,
00:00:00:883,0.945,0.115,0.233,-8.606,2.441,-23.926,
00:00:00:900,0.942,0.113,0.233,-11.475,1.22,-24.476,
00:00:00:916,0.944,0.117,0.228,-10.621,1.037,-24.17,
00:00:00:933,0.944,0.116,0.231,-11.17,0.122,-23.56,
00:00:00:950,0.949,0.119,0.235,-6.043,5.188,-22.828,
00:00:00:966,0.946,0.115,0.239,-2.991,3.356,-21.241,
00:00:00:983,0.94,0.112,0.239,15.197,2.258,-21.485,
00:00:01:0,0.942,0.111,0.236,1.892,5.615,-21.851,
00:00:01:16,0.943,0.112,0.232,0.244,4.516,-22.278,
00:00:01:33,0.944,0.114,0.238,1.098,6.958,-22.767,
00:00:01:50,0.945,0.115,0.239,2.197,6.042,-23.56,
00:00:01:66,0.943,0.109,0.241,3.173,7.324,-23.255,
00:00:01:83,0.949,0.115,0.234,1.464,8.117,-23.621,
00:00:01:100,0.948,0.117,0.233,3.112,6.53,-22.461,
00:00:01:116,0.945,0.12,0.233,6.286,10.192,-25.879,
00:00:01:133,0.949,0.119,0.238,11.23,10.437,-23.499,
00:00:01:150,0.945,0.116,0.239,9.155,11.047,-22.828,
00:00:01:166,0.942,0.116,0.235,10.559,11.84,-21.546,
00:00:01:183,0.942,0.115,0.236,13.061,12.512,-18.921,
00:00:01:200,0.944,0.11,0.239,15.075,13.488,-20.935,
00:00:01:216,0.947,0.11,0.243,15.014,13.977,-20.02,
00:00:01:233,0.947,0.115,0.235,12.207,13.549,-21.18,
00:00:01:250,0.948,0.119,0.235,15.38,14.16,-20.63,
00:00:01:266,0.948,0.115,0.236,18.554,12.329,-21.607,
00:00:01:283,0.95,0.117,0.236,19.531,11.291,-23.56,
00:00:01:300,0.949,0.115,0.235,19.653,10.498,-23.438,
00:00:01:316,0.95,0.114,0.234,14.831,9.582,-22.156,
00:00:01:333,0.95,0.112,0.23,13.855,10.742,-23.438,
00:00:01:350,0.952,0.113,0.233,11.352,12.573,-24.598,
00:00:01:366,0.951,0.112,0.234,10.315,8.911,-25.574,
00:00:01:383,0.949,0.114,0.229,6.958,9.643,-23.804,
00:00:01:400,0.95,0.114,0.235,5.31,10.315,-24.476,
00:00:01:416,0.952,0.114,0.235,9.277,10.986,-23.865,
00:00:01:433,0.947,0.111,0.237,9.155,7.019,-23.682,
00:00:01:450,0.945,0.11,0.234,10.62,11.901,-25.269,
00:00:01:466,0.946,0.112,0.231,7.69,11.047,-25.757,
00:00:01:483,0.945,0.114,0.238,4.455,10.742,-27.283,
00:00:01:500,0.947,0.114,0.235,2.563,12.39,-25.513,
00:00:01:516,0.949,0.118,0.231,5.798,11.23,-26.49,
00:00:01:533,0.943,0.115,0.235,15.258,12.451,-24.781,
00:00:01:550,0.948,0.113,0.229,12.39,12.146,-22.767,
00:00:01:566,0.951,0.11,0.227,10.253,10.925,-26.246,
00:00:01:583,0.947,0.114,0.229,15.014,10.925,-26.795,
00:00:01:600,0.948,0.112,0.233,9.46,13.427,-28.626,
