TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.932,-0.306,0.103,-7.142,13.244,-17.64,
00:00:00:16,0.937,-0.308,0.099,-5.921,13.916,-18.494,
00:00:00:33,0.936,-0.306,0.109,-5.86,16.235,-16.846,
00:00:00:50,0.942,-0.307,0.1,-5.31,12.634,-16.236,
00:00:00:66,0.938,-0.303,0.096,-2.32,10.437,-15.625,
00:00:00:83,0.937,-0.31,0.107,-4.029,14.343,-14.222,
00:00:00:100,0.934,-0.31,0.108,-6.165,21.484,-13.123,
00:00:00:116,0.94,-0.305,0.103,-4.7,19.165,-12.757,
00:00:00:133,0.944,-0.298,0.101,1.525,14.587,-14.344,
00:00:00:150,0.945,-0.304,0.109,8.972,7.446,-16.724,
00:00:00:166,0.94,-0.31,0.113,9.277,3.906,-18.372,
00:00:00:183,0.938,-0.312,0.112,4.455,6.347,-16.48,
00:00:00:200,0.938,-0.309,0.105,-1.221,6.836,-17.151,
00:00:00:216,0.938,-0.303,0.098,-2.93,4.15,-18.189,
00:00:00:233,0.938,-0.302,0.098,2.929,2.624,-21.546,
00:00:00:250,0.966,-0.307,0.105,5.615,3.967,-24.353,
00:00:00:266,0.939,-0.306,0.097,4.028,5.432,-22.767,
00:00:00:283,0.937,-0.304,0.099,-1.221,5.432,-23.499,
00:00:00:300,0.935,-0.303,0.098,2.136,5.615,-23.072,
00:00:00:316,0.938,-0.3,0.096,4.394,8.3,-24.414,
00:00:00:333,0.937,-0.304,0.096,6.652,7.019,-23.682,
00:00:00:350,0.938,-0.3,0.099,10.864,9.643,-25.391,
00:00:00:366,0.934,-0.301,0.102,11.352,10.131,-24.598,
00:00:00:383,0.937,-0.3,0.103,9.216,11.962,-23.194,
00:00:00:400,0.937,-0.297,0.105,10.315,11.413,-21.973,
00:00:00:416,0.938,-0.298,0.106,16.052,8.483,-23.133,
00:00:00:433,0.94,-0.3,0.107,13.977,6.591,-23.438,
00:00:00:450,0.94,-0.3,0.104,20.874,3.845,-24.109,
00:00:00:466,0.937,-0.3,0.105,24.902,3.356,-26.49,
00:00:00:483,0.941,-0.303,0.104,23.437,2.197,-26.429,
00:00:00:500,0.942,-0.307,0.103,22.644,3.295,-25.696,
00:00:00:516,0.94,-0.305,0.105,20.019,4.821,-25.208,
00:00:00:533,0.938,-0.306,0.103,14.831,4.699,-25.513,
00:00:00:550,0.936,-0.303,0.1,13.305,2.075,-24.353,
00:00:00:566,0.939,-0.305,0.102,12.268,2.197,-23.926,
00:00:00:583,0.937,-0.304,0.105,12.634,2.929,-22.889,
00:00:00:600,0.937,-0.301,0.105,12.023,4.089,-24.048,
00:00:00:616,0.907,-0.298,0.096,12.146,4.943,-23.804,
00:00:00:633,0.908,-0.301,0.096,14.221,5.371,-23.255,
00:00:00:650,0.943,-0.297,0.096,13.183,6.164,-22.095,
00:00:00:666,0.938,-0.301,0.098,15.441,5.859,-22.217,
00:00:00:683,0.939,-0.302,0.101,14.831,6.652,-19.288,
00:00:00:700,0.941,-0.303,0.109,13,12.023,-19.959,
00:00:00:716,0.936,-0.303,0.108,10.376,14.465,-18.311,
00:00:00:733,0.937,-0.297,0.094,13,14.282,-17.701,
00:00:00:750,0.943,-0.296,0.1,19.104,9.46,-18.433,
00:00:00:766,0.94,-0.306,0.109,26.977,6.958,-16.053,
00:00:00:783,0.94,-0.306,0.106,22.338,8.117,-13.367,
00:00:00:800,0.939,-0.305,0.104,19.226,6.164,-14.954,
00:00:00:816,0.939,-0.3,0.1,20.385,3.906,-19.654,
00:00:00:833,0.943,-0.301,0.104,25.634,0.793,-22.4,
00:00:00:850,0.938,-0.304,0.103,31.005,1.464,-26.734,
00:00:00:866,0.941,-0.306,0.1,27.832,0.305,-24.72,
00:00:00:883,0.942,-0.303,0.101,23.864,0.976,-24.231,
00:00:00:900,0.937,-0.304,0.103,22.888,1.464,-24.781,
00:00:00:916,0.939,-0.302,0.097,24.536,2.502,-23.621,
00:00:00:933,0.937,-0.301,0.096,24.597,2.563,-24.17,
00:00:00:950,0.938,-0.305,0.096,25.024,5.737,-23.255,
00:00:00:966,0.938,-0.303,0.098,26.062,5.676,-21.851,
00:00:00:983,0.936,-0.302,0.102,23.925,6.958,-20.997,
00:00:01:0,0.94,-0.3,0.102,22.216,7.385,-19.715,
00:00:01:16,0.937,-0.299,0.102,23.437,8.422,-20.569,
00:00:01:33,0.939,-0.301,0.102,27.221,6.774,-21.058,
00:00:01:50,0.94,-0.302,0.1,27.954,7.141,-20.386,
00:00:01:66,0.939,-0.301,0.1,27.648,7.629,-21.546,
00:00:01:83,0.941,-0.302,0.097,28.381,6.897,-20.874,
00:00:01:100,0.941,-0.302,0.099,30.578,6.774,-19.41,
00:00:01:116,0.939,-0.303,0.104,28.198,8.422,-18.921,
00:00:01:133,0.936,-0.302,0.1,29.113,7.934,-19.288,
00:00:01:150,0.936,-0.301,0.1,28.808,7.202,-19.593,
00:00:01:166,0.935,-0.303,0.096,25.94,9.277,-19.165,
00:00:01:183,0.936,-0.303,0.098,24.353,8.178,-18.494,
00:00:01:200,0.936,-0.308,0.098,22.399,10.925,-16.541,
00:00:01:216,0.936,-0.306,0.095,18.798,13.061,-15.931,
00:00:01:233,0.937,-0.307,0.095,20.141,13.122,-16.907,
00:00:01:250,0.938,-0.31,0.098,18.371,13.488,-15.564,
00:00:01:266,0.937,-0.307,0.1,15.991,16.479,-15.015,
00:00:01:283,0.936,-0.306,0.098,11.474,16.479,-15.931,
00:00:01:300,0.939,-0.309,0.099,4.821,18.31,-16.968,
00:00:01:316,0.939,-0.309,0.096,1.22,16.723,-15.32,
00:00:01:333,0.939,-0.307,0.102,-5.86,17.456,-13.245,
00:00:01:350,0.939,-0.308,0.103,-9.827,16.784,-11.841,
00:00:01:366,0.943,-0.3,0.104,-13.977,17.822,-10.865,
00:00:01:383,0.945,-0.304,0.105,-5.86,14.77,-13.794,
00:00:01:400,0.947,-0.304,0.1,-13.489,13.427,-13.794,
00:00:01:416,0.946,-0.3,0.099,-13.489,10.315,-14.71,
00:00:01:433,0.949,-0.303,0.104,-13.489,9.521,-17.945,
00:00:01:450,0.943,-0.302,0.105,-15.748,8.056,-21.363,
00:00:01:466,0.933,-0.299,0.101,-18.555,9.338,-25.574,
00:00:01:483,0.942,-0.296,0.1,-7.264,3.051,-25.025,
00:00:01:500,0.939,-0.299,0.099,-7.996,6.103,-21.302,
00:00:01:516,0.938,-0.298,0.096,-12.391,8.422,-18.86,
00:00:01:533,0.937,-0.3,0.094,-14.832,9.399,-18.677,
00:00:01:550,0.935,-0.297,0.086,-16.114,10.925,-18.128,
00:00:01:566,0.94,-0.292,0.09,-13.428,9.826,-22.706,
00:00:01:583,0.939,-0.293,0.092,-9.156,10.925,-23.377,
00:00:01:600,0.938,-0.297,0.094,-9.888,13.61,-24.231,
00:00:01:616,0.942,-0.297,0.093,-12.085,15.686,-18.982,
00:00:01:633,0.947,-0.295,0.096,-16.297,15.625,-18.006,
00:00:01:650,0.939,-0.29,0.096,-13.428,15.625,-18.128,
00:00:01:666,0.942,-0.291,0.095,-7.752,15.319,-18.616,
00:00:01:683,0.944,-0.29,0.094,-8.362,14.526,-18.616,
00:00:01:700,0.942,-0.296,0.097,-6.104,14.038,-18.799,
00:00:01:716,0.946,-0.295,0.105,-9.4,13.977,-16.419,
00:00:01:733,0.945,-0.293,0.105,-9.522,14.831,-16.846,
00:00:01:750,0.945,-0.291,0.097,-8.362,13.916,-15.931,
00:00:01:766,0.94,-0.292,0.1,-6.287,14.404,-16.541,
00:00:01:783,0.939,-0.294,0.098,-3.663,9.948,-19.288,
00:00:01:800,0.941,-0.292,0.096,-2.747,10.62,-19.165,
00:00:01:816,0.943,-0.295,0.095,-0.123,10.009,-19.349,
00:00:01:833,0.943,-0.296,0.092,2.868,9.094,-21.119,
00:00:01:850,0.944,-0.292,0.095,-5.127,16.174,-19.41,
00:00:01:866,0.944,-0.289,0.093,-5.799,16.357,-19.715,
00:00:01:883,0.943,-0.289,0.1,-7.752,14.404,-19.349,
00:00:01:900,0.947,-0.289,0.102,-5.921,14.587,-20.02,
00:00:01:916,0.945,-0.291,0.099,-2.686,10.742,-21.424,
00:00:01:933,0.942,-0.287,0.094,1.892,10.62,-22.95,
00:00:01:950,0.94,-0.286,0.094,3.112,9.948,-23.438,
00:00:01:966,0.943,-0.287,0.101,2.563,9.704,-23.316,
00:00:01:983,0.948,-0.285,0.098,5.127,8.178,-22.522,
00:00:02:0,0.945,-0.283,0.123,10.986,7.934,-23.316,
00:00:02:16,0.942,-0.288,0.088,12.512,7.08,-22.461,
00:00:02:33,0.942,-0.289,0.09,11.84,12.451,-21.79,
00:00:02:50,0.942,-0.286,0.065,7.629,12.085,-20.691,
00:00:02:66,0.944,-0.285,0.09,11.047,12.817,-21.607,
00:00:02:83,0.947,-0.279,0.087,16.601,10.192,-22.461,
00:00:02:100,0.945,-0.284,0.094,32.959,6.652,-23.072,
00:00:02:116,0.946,-0.285,0.095,35.522,4.333,-21.729,
00:00:02:133,0.945,-0.29,0.089,35.217,4.821,-23.377,
00:00:02:150,0.951,-0.285,0.09,32.898,5.493,-21.607,
00:00:02:166,0.94,-0.284,0.088,46.63,6.713,-22.461,
00:00:02:183,0.944,-0.277,0.091,34.118,9.399,-19.165,
00:00:02:200,0.946,-0.282,0.091,42.724,8.056,-23.133,
00:00:02:216,0.949,-0.294,0.081,41.687,13.122,-21.973,
00:00:02:233,0.944,-0.283,0.081,36.682,13.122,-19.043,
00:00:02:250,0.944,-0.281,0.076,38.94,15.319,-17.395,
00:00:02:266,0.947,-0.281,0.077,43.945,14.587,-16.663,
00:00:02:283,0.947,-0.282,0.078,50.109,13.855,-16.907,
00:00:02:300,0.941,-0.285,0.079,52.185,22.033,-11.475,
00:00:02:316,0.945,-0.286,0.082,53.283,23.864,-11.536,
00:00:02:333,0.941,-0.287,0.08,54.199,22.461,-8.789,
00:00:02:350,0.943,-0.289,0.08,57.495,25.817,-8.606,
00:00:02:366,0.945,-0.292,0.079,52.612,26.123,-8.179,
00:00:02:383,0.945,-0.29,0.076,50.415,25.329,-6.226,
00:00:02:400,0.948,-0.296,0.081,52.734,23.376,-7.63,
00:00:02:416,0.948,-0.298,0.082,50.231,22.583,-8.423,
00:00:02:433,0.944,-0.3,0.081,44.311,22.705,-9.461,
00:00:02:450,0.941,-0.299,0.077,45.166,26.489,-8.728,
00:00:02:466,0.939,-0.303,0.072,37.475,25.573,-11.292,
00:00:02:483,0.95,-0.299,0.077,34.606,19.165,-16.48,
00:00:02:500,0.948,-0.301,0.073,35.766,16.784,-15.381,
00:00:02:516,0.942,-0.298,0.064,24.78,17.028,-15.015,
00:00:02:533,0.949,-0.299,0.071,18.31,14.282,-16.968,
00:00:02:550,0.948,-0.298,0.074,21.606,10.376,-24.72,
00:00:02:566,0.943,-0.298,0.075,20.69,6.652,-25.818,
00:00:02:583,0.936,-0.281,0.047,17.883,5.371,-22.156,
00:00:02:600,0.956,-0.279,0.067,24.047,-26.185,-33.204,
00:00:02:616,0.947,-0.315,0.087,27.16,-38.697,-52.491,
00:00:02:633,0.957,-0.309,0.088,-7.874,-36.316,-43.091,
00:00:02:650,0.947,-0.302,0.097,22.583,-19.959,-43.335,
00:00:02:666,0.946,-0.319,0.09,13.061,-9.4,-44.556,
00:00:02:683,0.932,-0.312,0.081,-27.527,-1.831,-39.734,
00:00:02:700,0.936,-0.293,0.07,-38.758,6.225,-39.246,
00:00:02:716,0.944,-0.28,0.067,-23.926,6.836,-39.368,
00:00:02:733,0.945,-0.278,0.074,-12.391,2.014,-41.504,
00:00:02:750,0.942,-0.285,0.072,-0.672,0.183,-42.237,
00:00:02:766,0.944,-0.288,0.068,-1.954,2.99,-33.936,
00:00:02:783,0.953,-0.286,0.067,-2.381,3.967,-32.837,
00:00:02:800,0.945,-0.284,0.073,-4.09,5.371,-31.373,
00:00:02:816,0.944,-0.279,0.074,0.183,9.155,-31.006,
00:00:02:833,0.946,-0.274,0.074,1.892,12.573,-30.091,
00:00:02:850,0.947,-0.274,0.076,12.39,10.742,-28.016,
00:00:02:866,0.946,-0.278,0.078,18.249,11.657,-25.025,
00:00:02:883,0.948,-0.282,0.081,18.188,11.535,-19.837,
00:00:02:900,0.949,-0.282,0.082,16.723,10.131,-15.015,
00:00:02:916,0.944,-0.282,0.071,19.897,13.122,-11.78,
00:00:02:933,0.94,-0.285,0.075,23.742,30.517,-12.696,
00:00:02:950,0.944,-0.279,0.075,24.719,11.413,-7.019,
00:00:02:966,0.951,-0.281,0.078,32.531,5.371,-9.827,
00:00:02:983,0.95,-0.29,0.067,41.565,4.577,-13.428,
00:00:03:0,0.951,-0.296,0.059,36.254,4.577,-11.536,
00:00:03:16,0.947,-0.292,0.067,30.456,10.376,-13.916,
00:00:03:33,0.945,-0.29,0.066,27.404,11.596,-14.283,
00:00:03:50,0.968,-0.297,0.077,31.921,15.38,-18.738,
00:00:03:66,0.986,-0.297,0.082,30.761,4.333,-25.757,
00:00:03:83,0.962,-0.276,0.088,20.019,1.892,-42.603,
00:00:03:100,0.958,-0.259,0.096,31.555,-4.761,-62.623,
00:00:03:116,0.954,-0.252,0.09,61.584,-15.015,-75.745,
00:00:03:133,0.945,-0.252,0.091,91.369,-22.767,-74.769,
00:00:03:150,0.944,-0.266,0.092,111.084,-34.119,-68.848,
00:00:03:166,0.941,-0.275,0.089,111.938,-39.246,-56.763,
00:00:03:183,0.943,-0.286,0.089,78.857,-36.927,-46.509,
00:00:03:200,0.914,-0.279,0.093,58.166,-36.011,-14.405,
00:00:03:216,0.909,-0.306,0.116,35.888,-28.626,-7.325,
00:00:03:233,0.915,-0.33,0.125,19.653,-13.306,19.287,
00:00:03:250,0.926,-0.344,0.133,-14.466,3.356,33.996,
00:00:03:266,0.95,-0.367,0.139,-15.625,2.014,28.381,
00:00:03:283,0.964,-0.387,0.129,-15.015,-0.977,15.869,
00:00:03:300,0.975,-0.387,0.11,-12.207,-11.719,6.103,
00:00:03:316,0.983,-0.398,0.078,-26.795,-27.832,-21.119,
00:00:03:333,0.975,-0.39,0.069,-34.424,-47.486,-49.622,
00:00:03:350,0.948,-0.392,0.052,-45.777,-68.482,-93.384,
