TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.941,0.276,0.043,20.996,12.023,-19.349,0,0,0,
,0.937,0.269,0.04,23.925,11.718,-18.067,0,0,0,
,0.937,0.26,0.043,21.179,10.498,-15.992,0,0,0,
,0.939,0.26,0.04,14.465,11.169,-18.128,0,0,0,
,0.941,0.256,0.04,9.643,11.718,-21.18,0,0,0,
,0.936,0.256,0.042,11.84,11.779,-23.133,0,0,0,
,0.932,0.259,0.041,11.047,12.39,-27.161,0,0,0,
,0.936,0.26,0.04,12.634,13.794,-30.396,0,0,0,
,0.943,0.261,0.043,7.141,11.718,-33.814,0,0,0,
,0.943,0.266,0.044,4.272,13,-31.983,0,0,0,
,0.937,0.272,0.045,5.127,13.427,-32.898,0,0,0,
,0.939,0.278,0.046,11.779,15.564,-32.532,0,0,0,
,0.942,0.276,0.049,10.986,12.878,-32.41,0,0,0,
,0.945,0.275,0.045,7.263,9.704,-28.016,0,0,0,
,0.943,0.276,0.044,1.464,9.033,-25.269,0,0,0,
,0.94,0.279,0.046,1.586,9.826,-22.461,0,0,0,
,0.945,0.275,0.047,4.699,11.108,-23.926,0,0,0,
,0.944,0.274,0.042,7.263,10.376,-19.593,0,0,0,
,0.942,0.272,0.049,7.934,8.728,-17.945,0,0,0,
,0.94,0.271,0.047,5.798,10.253,-19.41,0,0,0,
,0.943,0.269,0.042,5.676,6.958,-20.02,0,0,0,
,0.967,0.266,0.047,6.836,5.615,-17.212,0,0,0,
,0.931,0.269,0.041,6.225,6.836,-18.128,0,0,0,
,0.933,0.27,0.044,6.652,9.399,-23.072,0,0,0,
,0.937,0.269,0.044,6.408,9.46,-23.377,0,0,0,
,0.94,0.275,0.044,10.437,10.131,-24.476,0,0,0,
,0.941,0.276,0.043,16.723,8.606,-25.696,0,0,0,
,0.94,0.27,0.042,19.531,7.446,-27.466,0,0,0,
,0.939,0.273,0.041,15.136,6.897,-24.476,0,0,0,
,0.938,0.275,0.04,11.718,9.521,-23.438,0,0,0,
,0.942,0.275,0.04,18.127,10.62,-23.56,0,0,0,
,0.94,0.273,0.038,18.127,11.291,-21.851,0,0,0,
,0.941,0.269,0.045,21.545,10.131,-22.217,0,0,0,
,0.941,0.268,0.046,22.522,11.779,-21.729,0,0,0,
,0.937,0.268,0.045,23.071,9.826,-22.339,0,0,0,
,0.94,0.266,0.046,19.348,9.704,-23.438,0,0,0,
,0.937,0.265,0.047,15.258,9.521,-21.546,0,0,0,
,0.937,0.265,0.045,11.352,9.46,-21.058,0,0,0,
,0.933,0.263,0.047,11.657,8.483,-21.851,0,0,0,
,0.93,0.269,0.048,13.183,11.962,-22.217,0,0,0,
