TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.942,0.271,0.063,21.179,18.859,-24.964,
00:00:00:16,0.939,0.268,0.061,23.559,17.211,-25.818,
00:00:00:33,0.941,0.268,0.061,21.85,14.77,-25.208,
00:00:00:50,0.939,0.271,0.06,19.348,15.197,-23.194,
00:00:00:66,0.94,0.271,0.064,15.93,13.122,-21.851,
00:00:00:83,0.939,0.272,0.062,13.488,11.413,-19.898,
00:00:00:100,0.933,0.269,0.063,16.601,7.873,-18.25,
00:00:00:116,0.93,0.269,0.065,19.348,3.784,-14.405,
00:00:00:133,0.924,0.266,0.073,21.545,3.723,-31.25,
00:00:00:150,0.937,0.255,0.07,20.568,7.324,-21.973,
00:00:00:166,0.945,0.256,0.066,12.512,7.568,-20.63,
00:00:00:183,0.948,0.267,0.072,7.019,2.746,-19.715,
00:00:00:200,0.943,0.278,0.076,4.394,0,-17.456,
00:00:00:216,0.939,0.287,0.077,11.047,3.234,-15.381,
00:00:00:233,0.94,0.283,0.069,21.85,6.042,-13.611,
00:00:00:250,0.934,0.273,0.064,23.681,8.117,-10.56,
00:00:00:266,0.935,0.271,0.056,24.414,11.474,-9.278,
00:00:00:283,0.94,0.268,0.056,28.991,11.657,-11.292,
00:00:00:300,0.941,0.257,0.053,29.724,9.582,-13.672,
00:00:00:316,0.94,0.253,0.056,24.231,4.943,-14.771,
00:00:00:333,0.935,0.255,0.056,7.69,3.845,-17.456,
00:00:00:350,0.937,0.258,0.055,-0.061,1.464,-19.41,
00:00:00:366,0.941,0.266,0.06,-4.639,2.441,-20.508,
00:00:00:383,0.938,0.27,0.058,-2.991,-2.015,-17.273,
00:00:00:400,0.929,0.275,0.057,-0.123,-1.221,-16.419,
00:00:00:416,0.933,0.272,0.064,3.906,2.624,-16.846,
00:00:00:433,0.946,0.269,0.064,8.606,6.713,-18.311,
00:00:00:450,0.954,0.262,0.061,4.821,4.394,-13.977,
00:00:00:466,0.952,0.259,0.06,-0.306,2.929,-12.207,
00:00:00:483,0.947,0.259,0.063,-6.897,2.99,-14.466,
00:00:00:500,0.945,0.262,0.068,-12.818,2.624,-16.053,
00:00:00:516,0.942,0.261,0.066,-17.151,1.648,-16.846,
00:00:00:533,0.934,0.261,0.065,-21.729,1.464,-18.677,
00:00:00:550,0.929,0.269,0.062,-20.508,2.868,-21.424,
00:00:00:566,0.925,0.275,0.065,-15.625,5.554,-22.889,
00:00:00:583,0.925,0.279,0.064,-7.325,4.577,-24.781,
00:00:00:600,0.927,0.281,0.066,-4.456,2.38,-25.635,
00:00:00:616,0.93,0.279,0.067,1.342,2.38,-27.771,
00:00:00:633,0.933,0.276,0.074,3.54,0.732,-30.091,
00:00:00:650,0.93,0.28,0.066,-3.663,5.615,-29.541,
00:00:00:666,0.94,0.288,0.065,-12.757,3.295,-27.527,
00:00:00:683,0.939,0.295,0.064,-14.466,0.915,-24.353,
00:00:00:700,0.938,0.296,0.066,-9.034,-1.587,-19.532,
00:00:00:716,0.937,0.291,0.063,-2.625,2.624,-16.297,
00:00:00:733,0.938,0.284,0.064,4.089,1.464,-16.724,
00:00:00:750,0.938,0.272,0.067,2.563,0.244,-17.456,
00:00:00:766,0.934,0.265,0.075,-14.832,-1.404,-17.64,
00:00:00:783,0.933,0.264,0.07,-8.24,2.746,-18.189,
00:00:00:800,0.936,0.271,0.073,-14.283,2.38,-20.874,
00:00:00:816,0.937,0.274,0.073,-14.344,0.488,-21.18,
00:00:00:833,0.939,0.281,0.071,-16.175,0.183,-20.874,
00:00:00:850,0.934,0.282,0.068,-15.137,-1.648,-21.241,
00:00:00:866,0.927,0.283,0.069,-8.912,1.098,-20.142,
00:00:00:883,0.921,0.283,0.069,-5.31,5.554,-20.508,
00:00:00:900,0.932,0.281,0.073,-2.625,8.789,-24.781,
00:00:00:916,0.944,0.279,0.062,-5.738,6.774,-23.133,
00:00:00:933,0.943,0.281,0.066,-4.639,4.455,-24.476,
00:00:00:950,0.932,0.288,0.068,-4.578,3.479,-23.377,
00:00:00:966,0.933,0.292,0.068,2.014,8.667,-24.842,
00:00:00:983,0.937,0.29,0.068,5.92,5.127,-24.109,
00:00:01:0,0.932,0.287,0.065,10.07,3.784,-21.485,
00:00:01:16,0.929,0.281,0.068,15.564,4.882,-21.302,
00:00:01:33,0.931,0.276,0.068,17.639,9.46,-24.781,
00:00:01:50,0.94,0.27,0.072,16.296,7.385,-24.842,
00:00:01:66,0.936,0.27,0.075,6.897,1.953,-22.706,
00:00:01:83,0.929,0.274,0.073,0.122,3.418,-22.767,
00:00:01:100,0.932,0.279,0.072,-3.602,3.234,-22.706,
00:00:01:116,0.935,0.276,0.074,-3.724,2.319,-24.292,
00:00:01:133,0.932,0.276,0.069,-6.165,4.76,-21.79,
00:00:01:150,0.93,0.28,0.065,-8.851,4.638,-19.837,
00:00:01:166,0.931,0.282,0.07,-5.616,4.455,-21.79,
00:00:01:183,0.934,0.282,0.069,-2.625,4.577,-21.18,
00:00:01:200,0.938,0.277,0.072,-6.47,3.051,-20.752,
00:00:01:216,0.935,0.277,0.076,-8.545,1.403,-19.41,
00:00:01:233,0.93,0.278,0.074,-10.193,1.22,-19.837,
00:00:01:250,0.933,0.28,0.077,-7.63,4.028,-21.363,
00:00:01:266,0.929,0.279,0.077,-8.24,1.648,-21.424,
00:00:01:283,0.928,0.282,0.073,-6.958,1.281,-19.165,
00:00:01:300,0.929,0.286,0.079,-7.508,2.99,-20.203,
00:00:01:316,0.932,0.284,0.07,-1.587,6.225,-20.02,
00:00:01:333,0.937,0.281,0.068,-0.855,4.882,-21.729,
00:00:01:350,0.935,0.277,0.07,0.244,2.441,-20.752,
