TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.905,-0.373,0.032,-30.152,27.343,-16.846,
00:00:00:16,0.908,-0.37,0.036,-6.836,24.108,-16.175,
00:00:00:33,0.875,-0.385,0.047,-3.479,20.629,-10.987,
00:00:00:50,0.913,-0.39,0.061,-19.471,17.15,-6.104,
00:00:00:66,0.912,-0.389,0.069,-38.269,11.047,0.366,
00:00:00:83,0.91,-0.385,0.066,-48.645,8.3,2.99,
00:00:00:100,0.918,-0.381,0.055,-45.777,7.69,2.624,
00:00:00:116,0.925,-0.379,0.054,-33.02,1.037,1.831,
00:00:00:133,0.921,-0.387,0.051,-21.546,-3.724,-1.038,
00:00:00:150,0.916,-0.391,0.055,-7.081,-1.648,-2.503,
00:00:00:166,0.917,-0.396,0.049,-5.86,-5.005,-2.259,
00:00:00:183,0.911,-0.394,0.048,-7.019,-3.663,-6.775,
00:00:00:200,0.906,-0.388,0.046,-8.728,-1.038,-7.569,
00:00:00:216,0.905,-0.384,0.044,-2.076,-4.761,-16.541,
00:00:00:233,0.901,-0.387,0.042,5.188,0.183,-19.593,
00:00:00:250,0.908,-0.391,0.041,-0.428,2.319,-18.616,
00:00:00:266,0.912,-0.387,0.042,-3.418,-1.465,-21.302,
00:00:00:283,0.91,-0.396,0.043,-1.404,-4.944,-21.79,
00:00:00:300,0.901,-0.389,0.041,-8.301,-2.381,-19.104,
00:00:00:316,0.911,-0.38,0.036,-0.367,-5.005,-21.973,
00:00:00:333,0.91,-0.386,0.046,21.423,-9.522,-30.884,
00:00:00:350,0.909,-0.389,0.047,37.109,-5.066,-34.424,
00:00:00:366,0.915,-0.39,0.042,35.461,-4.578,-36.683,
00:00:00:383,0.917,-0.398,0.056,36.377,-5.433,-39.917,
00:00:00:400,0.915,-0.401,0.065,16.235,-6.653,-40.284,
00:00:00:416,0.909,-0.398,0.067,24.963,-7.691,-40.101,
00:00:00:433,0.934,-0.392,0.073,22.399,-3.418,-38.697,
00:00:00:450,0.907,-0.394,0.072,28.198,-0.55,-38.086,
00:00:00:466,0.912,-0.403,0.072,21.118,-1.587,-35.767,
00:00:00:483,0.913,-0.408,0.072,11.291,3.112,-29.358,
00:00:00:500,0.91,-0.417,0.078,-5.555,13.916,-20.997,
