TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.964,0.194,0.083,57.983,13.61,-10.621,
00:00:00:16,0.953,0.191,0.085,43.884,10.742,-9.827,
00:00:00:33,0.942,0.192,0.082,28.991,12.085,-7.569,
00:00:00:50,0.931,0.189,0.083,23.986,13.977,-12.879,
00:00:00:66,0.934,0.183,0.082,45.959,20.568,-19.532,
00:00:00:83,0.94,0.18,0.08,35.949,25.024,-23.621,
00:00:00:100,0.955,0.184,0.078,42.663,26.916,-32.044,
00:00:00:116,0.973,0.189,0.086,53.161,28.198,-36.194,
00:00:00:133,0.968,0.181,0.095,56.396,24.047,-36.744,
00:00:00:150,0.964,0.175,0.102,49.804,22.155,-35.889,
00:00:00:166,0.959,0.177,0.112,33.752,19.409,-33.081,
00:00:00:183,0.958,0.181,0.109,21.85,14.465,-30.762,
00:00:00:200,0.955,0.18,0.107,11.108,11.535,-26.612,
00:00:00:216,0.953,0.191,0.108,7.568,14.038,-22.95,
00:00:00:233,0.964,0.192,0.108,12.146,16.906,-21.668,
00:00:00:250,0.97,0.19,0.105,18.31,10.559,-21.424,
00:00:00:266,0.965,0.188,0.102,11.962,7.934,-20.02,
00:00:00:283,0.963,0.19,0.097,3.479,5.371,-16.358,
00:00:00:300,0.959,0.2,0.096,-3.174,5.004,-14.466,
00:00:00:316,0.952,0.198,0.093,1.709,2.563,-14.283,
00:00:00:333,0.951,0.194,0.095,3.051,2.807,-15.625,
00:00:00:350,0.951,0.19,0.105,6.103,3.845,-13.977,
00:00:00:366,0.953,0.192,0.1,5.31,7.568,-15.87,
00:00:00:383,0.958,0.195,0.102,10.681,8.544,-17.334,
00:00:00:400,0.957,0.196,0.105,12.39,9.582,-16.724,
00:00:00:416,0.953,0.197,0.104,11.84,9.277,-16.541,
00:00:00:433,0.959,0.197,0.103,7.202,8.178,-18.067,
00:00:00:450,0.961,0.187,0.091,9.826,4.882,-19.043,
00:00:00:466,0.95,0.18,0.096,1.22,2.807,-13.672,
00:00:00:483,0.907,0.189,0.093,-9.095,2.197,-12.635,
00:00:00:500,0.942,0.197,0.092,2.685,8.361,-18.921,
00:00:00:516,0.955,0.192,0.096,22.094,6.591,-23.499,
00:00:00:533,0.953,0.189,0.101,19.775,4.882,-21.424,
00:00:00:550,0.957,0.195,0.099,15.014,5.188,-22.889,
00:00:00:566,0.961,0.202,0.101,6.713,5.065,-22.339,
00:00:00:583,0.957,0.207,0.104,6.408,5.065,-19.959,
00:00:00:600,0.948,0.207,0.107,14.648,6.225,-17.884,
00:00:00:616,0.946,0.198,0.11,16.845,8.117,-16.419,
00:00:00:633,0.95,0.192,0.113,10.742,11.23,-15.198,
00:00:00:650,0.953,0.197,0.109,7.568,12.634,-14.466,
00:00:00:666,0.951,0.199,0.106,13.61,11.23,-16.297,
00:00:00:683,0.954,0.196,0.107,21.606,13.549,-20.508,
00:00:00:700,0.961,0.194,0.107,17.334,12.878,-23.56,
00:00:00:716,0.958,0.197,0.111,9.948,9.155,-21.668,
00:00:00:733,0.952,0.204,0.109,3.723,8.728,-20.813,
00:00:00:750,0.949,0.212,0.107,-4.212,9.948,-17.945,
00:00:00:766,0.955,0.217,0.101,-1.038,10.009,-16.785,
00:00:00:783,0.957,0.222,0.098,10.437,7.751,-16.663,
00:00:00:800,0.951,0.213,0.099,21.911,5.676,-17.151,
00:00:00:816,0.947,0.204,0.096,22.033,7.263,-14.771,
00:00:00:833,0.944,0.2,0.097,19.592,6.774,-14.71,
00:00:00:850,0.948,0.195,0.101,17.15,6.103,-16.114,
00:00:00:866,0.952,0.192,0.097,16.052,4.821,-17.456,
00:00:00:883,0.949,0.181,0.096,11.901,3.356,-20.752,
