TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.952,0.22,0.047,-4.761,1.464,-21.363,0,0,0,
,0.949,0.223,0.049,-6.226,5.065,-25.452,0,0,0,
,0.949,0.222,0.046,-3.846,5.981,-24.781,0,0,0,
,0.951,0.223,0.047,-13.672,3.234,-22.339,0,0,0,
,0.952,0.23,0.042,-10.682,3.662,-22.95,0,0,0,
,0.952,0.233,0.044,-8.118,6.164,-20.691,0,0,0,
,0.956,0.23,0.044,-3.357,3.54,-18.799,0,0,0,
,0.953,0.229,0.041,1.648,4.638,-16.968,0,0,0,
,0.954,0.227,0.047,3.234,4.394,-16.053,0,0,0,
,0.952,0.225,0.053,5.554,5.615,-17.945,0,0,0,
,0.951,0.225,0.048,2.136,4.516,-19.288,0,0,0,
,0.954,0.225,0.053,-2.503,4.821,-18.433,0,0,0,
,0.946,0.226,0.049,1.648,2.99,-20.142,0,0,0,
,0.944,0.228,0.048,2.075,6.347,-22.095,0,0,0,
,0.947,0.225,0.044,4.333,8.728,-24.109,0,0,0,
,0.948,0.224,0.043,4.333,7.69,-22.583,0,0,0,
,0.951,0.227,0.046,1.464,6.774,-23.011,0,0,0,
,0.947,0.23,0.044,1.77,6.53,-21.668,0,0,0,
,0.946,0.229,0.043,2.929,6.774,-24.048,0,0,0,
,0.949,0.23,0.041,3.479,8.85,-24.903,0,0,0,
,0.951,0.226,0.038,5.615,7.629,-25.147,0,0,0,
,0.95,0.227,0.038,3.662,9.033,-23.804,0,0,0,
,0.952,0.231,0.04,3.173,6.408,-22.095,0,0,0,
,0.95,0.229,0.04,5.981,5.92,-20.569,0,0,0,
,0.949,0.229,0.042,6.897,7.934,-20.386,0,0,0,
,0.95,0.226,0.044,6.897,8.239,-19.959,0,0,0,
,0.95,0.227,0.041,6.774,10.009,-20.813,0,0,0,
,0.948,0.226,0.039,6.958,9.704,-20.752,0,0,0,
,0.95,0.226,0.043,8.239,7.629,-20.203,0,0,0,
,0.95,0.222,0.043,6.225,5.676,-22.095,0,0,0,
,0.952,0.221,0.045,4.699,7.202,-22.095,0,0,0,
,0.952,0.222,0.046,3.356,8.728,-20.02,0,0,0,
,0.954,0.225,0.044,4.394,10.986,-21.729,0,0,0,
,0.956,0.224,0.043,5.004,7.446,-21.79,0,0,0,
,0.953,0.225,0.046,2.685,6.897,-20.752,0,0,0,
,0.955,0.231,0.048,4.699,7.202,-20.142,0,0,0,
,0.953,0.232,0.05,7.812,9.826,-20.691,0,0,0,
,0.951,0.231,0.047,6.225,6.164,-21.79,0,0,0,
,0.951,0.229,0.044,2.563,6.225,-21.912,0,0,0,
,0.949,0.226,0.036,2.136,5.493,-19.532,0,0,0,
,0.941,0.225,0.039,3.54,6.103,-18.738,0,0,0,
,0.942,0.226,0.034,5.615,6.53,-19.227,0,0,0,
,0.948,0.216,0.037,2.197,4.699,-21.302,0,0,0,
,0.951,0.216,0.035,-0.733,3.54,-20.386,0,0,0,
,0.951,0.219,0.036,-1.587,3.234,-23.377,0,0,0,
,0.954,0.223,0.04,-2.137,2.929,-23.499,0,0,0,
,0.954,0.227,0.041,0.061,5.127,-23.865,0,0,0,
,0.955,0.224,0.043,-2.564,5.432,-23.926,0,0,0,
,0.954,0.227,0.042,-4.395,3.723,-20.874,0,0,0,
,0.951,0.231,0.043,-1.954,6.103,-20.813,0,0,0,
,0.951,0.231,0.047,4.516,6.164,-20.081,0,0,0,
,0.953,0.223,0.048,7.995,7.08,-18.86,0,0,0,
,0.954,0.218,0.047,6.408,6.774,-20.691,0,0,0,
,0.953,0.214,0.047,-2.808,6.53,-20.386,0,0,0,
,0.953,0.218,0.048,-6.714,5.676,-21.851,0,0,0,
,0.951,0.22,0.042,-10.01,6.774,-25.086,0,0,0,
,0.953,0.229,0.046,-9.644,3.234,-22.706,0,0,0,
,0.947,0.234,0.046,-10.01,5.065,-23.255,0,0,0,
,0.946,0.235,0.04,-6.409,7.751,-24.781,0,0,0,
,0.951,0.233,0.041,-4.517,7.995,-22.95,0,0,0,
,0.95,0.232,0.037,-2.625,7.995,-20.63,0,0,0,
,0.947,0.233,0.043,2.929,5.798,-21.241,0,0,0,
,0.945,0.228,0.041,6.408,6.774,-21.729,0,0,0,
,0.946,0.226,0.047,7.385,9.155,-22.339,0,0,0,
,0.952,0.226,0.048,2.38,7.812,-23.865,0,0,0,
,0.954,0.229,0.05,0.488,4.333,-21.607,0,0,0,
,0.952,0.23,0.048,-2.442,4.943,-21.302,0,0,0,
,0.954,0.232,0.045,-4.334,5.065,-20.569,0,0,0,
,0.956,0.233,0.045,-0.855,4.211,-19.349,0,0,0,
,0.953,0.228,0.047,2.929,3.173,-17.701,0,0,0,
,0.948,0.224,0.046,6.897,4.699,-19.043,0,0,0,
,0.95,0.222,0.045,4.455,6.347,-20.813,0,0,0,
,0.95,0.218,0.046,2.38,7.141,-22.644,0,0,0,
,0.948,0.223,0.044,-1.709,5.676,-20.752,0,0,0,
,0.949,0.231,0.047,-1.587,3.418,-22.95,0,0,0,
,0.944,0.23,0.049,4.638,3.906,-23.987,0,0,0,
,0.947,0.228,0.047,6.652,5.859,-25.025,0,0,0,
,0.948,0.229,0.044,3.54,11.413,-26.429,0,0,0,
,0.953,0.231,0.046,3.479,11.962,-24.781,0,0,0,
,0.954,0.235,0.043,3.234,7.141,-23.011,0,0,0,
,0.949,0.231,0.043,7.934,4.15,-22.156,0,0,0,
,0.945,0.228,0.043,8.728,6.652,-22.583,0,0,0,
,0.949,0.225,0.045,9.704,10.681,-24.17,0,0,0,
,0.949,0.224,0.047,10.131,8.239,-23.743,0,0,0,
,0.954,0.225,0.045,7.019,10.803,-25.513,0,0,0,
,0.954,0.225,0.046,5.004,5.249,-24.659,0,0,0,
,0.952,0.228,0.045,3.051,3.479,-20.386,0,0,0,
,0.945,0.23,0.044,4.455,6.286,-21.119,0,0,0,
,0.943,0.226,0.045,8.483,6.774,-20.63,0,0,0,
,0.949,0.22,0.047,6.652,10.742,-22.156,0,0,0,
,0.953,0.218,0.046,4.15,8.056,-20.752,0,0,0,
,0.949,0.22,0.046,5.432,6.958,-21.119,0,0,0,
,0.95,0.223,0.051,7.934,9.033,-23.865,0,0,0,
,0.955,0.223,0.052,3.051,10.009,-25.208,0,0,0,
,0.954,0.229,0.052,-0.794,8.239,-25.025,0,0,0,
,0.952,0.237,0.05,2.563,5.065,-23.987,0,0,0,
,0.948,0.235,0.047,6.042,6.408,-22.339,0,0,0,
,0.953,0.236,0.048,7.69,5.493,-19.898,0,0,0,
,0.952,0.233,0.046,11.901,5.127,-18.494,0,0,0,
,0.946,0.225,0.043,12.573,9.033,-18.677,0,0,0,
,0.953,0.222,0.04,10.498,10.925,-19.471,0,0,0,
,0.958,0.225,0.04,10.559,9.704,-21.729,0,0,0,
,0.958,0.225,0.042,9.155,10.192,-23.011,0,0,0,
,0.953,0.228,0.046,6.836,6.164,-21.18,0,0,0,
,0.944,0.231,0.048,8.056,7.263,-20.813,0,0,0,
,0.94,0.234,0.053,14.282,7.446,-23.316,0,0,0,
,0.941,0.226,0.05,20.752,10.192,-22.644,0,0,0,
,0.944,0.22,0.052,16.784,13.244,-22.828,0,0,0,
,0.948,0.226,0.049,11.901,0.183,-22.339,0,0,0,
,0.952,0.232,0.047,14.282,14.587,-21.851,0,0,0,
,0.955,0.231,0.046,18.127,12.573,-22.4,0,0,0,
,0.952,0.229,0.04,19.714,9.094,-22.828,0,0,0,
,0.951,0.225,0.038,18.493,10.131,-24.964,0,0,0,
,0.947,0.223,0.042,13.977,11.779,-25.757,0,0,0,
,0.952,0.227,0.04,8.056,12.146,-24.048,0,0,0,
,0.954,0.227,0.037,8.789,11.169,-21.79,0,0,0,
,0.952,0.229,0.041,11.352,8.239,-20.508,0,0,0,
,0.947,0.223,0.042,17.15,9.521,-19.41,0,0,0,
,0.946,0.217,0.043,18.066,11.596,-22.889,0,0,0,
,0.951,0.217,0.045,13.183,12.878,-22.644,0,0,0,
