TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.917,-0.346,0.192,-52.979,26.001,-42.969,0,0,0,
,0.917,-0.333,0.184,-81.665,37.231,-40.039,0,0,0,
,0.915,-0.313,0.166,-96.68,38.574,-36.011,0,0,0,
,0.909,-0.303,0.163,-91.553,34.301,-31.067,0,0,0,
,0.916,-0.304,0.162,-70.74,29.968,-27.588,0,0,0,
,0.913,-0.305,0.148,-53.04,32.836,-22.034,0,0,0,
,0.919,-0.305,0.14,-42.054,28.381,-17.212,0,0,0,
,0.922,-0.298,0.134,-29.48,24.719,-11.719,0,0,0,
,0.927,-0.294,0.136,-10.01,16.906,-9.949,0,0,0,
,0.93,-0.291,0.14,10.315,11.352,-6.531,0,0,0,
,0.934,-0.306,0.151,24.169,4.089,-7.569,0,0,0,
,0.933,-0.316,0.163,21.484,-2.32,-6.47,0,0,0,
,0.931,-0.321,0.174,17.456,0.854,-6.287,0,0,0,
,0.936,-0.324,0.182,18.249,-0.367,-9.461,0,0,0,
,0.925,-0.328,0.18,15.258,3.845,-15.564,0,0,0,
,0.923,-0.318,0.174,8.3,3.356,-16.541,0,0,0,
,0.928,-0.312,0.164,7.08,8.483,-20.203,0,0,0,
,0.923,-0.311,0.16,7.324,9.277,-24.17,0,0,0,
,0.926,-0.313,0.158,14.099,7.446,-24.048,0,0,0,
,0.928,-0.315,0.161,19.592,4.15,-23.682,0,0,0,
,0.927,-0.319,0.161,23.925,-1.16,-21.607,0,0,0,
,0.921,-0.32,0.159,31.433,-4.822,-20.142,0,0,0,
,0.92,-0.323,0.158,36.254,-5.31,-19.043,0,0,0,
,0.918,-0.331,0.16,41.748,-5.31,-20.447,0,0,0,
,0.917,-0.337,0.165,36.682,-5.982,-20.447,0,0,0,
,0.917,-0.339,0.174,26.184,-6.958,-23.011,0,0,0,
,0.913,-0.334,0.173,16.174,-1.831,-22.095,0,0,0,
,0.915,-0.327,0.174,7.324,4.821,-21.485,0,0,0,
,0.921,-0.321,0.173,3.967,9.643,-20.874,0,0,0,
,0.928,-0.324,0.179,0.549,7.812,-21.79,0,0,0,
,0.927,-0.322,0.178,-2.747,9.155,-21.058,0,0,0,
,0.921,-0.317,0.166,-3.54,12.573,-21.668,0,0,0,
,0.92,-0.311,0.154,-1.526,14.892,-19.104,0,0,0,
,0.922,-0.317,0.157,2.807,12.512,-22.156,0,0,0,
,0.927,-0.319,0.163,2.502,9.887,-25.025,0,0,0,
,0.924,-0.317,0.157,0.671,10.986,-23.621,0,0,0,
,0.929,-0.31,0.161,-0.977,11.23,-19.349,0,0,0,
,0.929,-0.309,0.162,8.3,7.568,-19.654,0,0,0,
,0.923,-0.313,0.167,17.089,7.202,-19.898,0,0,0,
,0.928,-0.319,0.165,15.625,9.643,-19.837,0,0,0,
,0.925,-0.322,0.165,13.855,6.286,-20.081,0,0,0,
,0.923,-0.322,0.172,13.488,4.821,-20.264,0,0,0,
,0.921,-0.326,0.175,13,6.713,-23.255,0,0,0,
