TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.933,-0.332,0.022,-205.811,23.62,-50.415,
00:00:00:16,0.917,-0.344,0.025,-182.862,12.756,-68.116,
00:00:00:33,0.905,-0.351,0.031,-152.344,17.334,-61.524,
00:00:00:50,0.916,-0.342,0.033,-125.672,23.925,-62.5,
00:00:00:66,0.92,-0.346,0.029,-105.042,25.024,-71.534,
00:00:00:83,0.916,-0.359,0.036,-95.459,33.813,-63.843,
00:00:00:100,0.925,-0.377,0.023,-122.864,35.339,-66.956,
00:00:00:116,0.922,-0.383,0.035,-185.669,33.02,-70.252,
00:00:00:133,0.946,-0.39,0.082,-260.071,33.264,-61.219,
00:00:00:150,0.935,-0.377,0.094,-270.874,32.104,-71.595,
00:00:00:166,0.929,-0.372,0.087,-255.188,27.038,-61.646,
00:00:00:183,0.927,-0.349,0.075,-253.052,26.367,-79.224,
00:00:00:200,0.919,-0.351,0.062,-220.215,17.822,-87.342,
00:00:00:216,0.92,-0.311,0.049,-179.932,14.892,-105.225,
00:00:00:233,0.925,-0.317,0.055,-99.366,14.77,-134.522,
00:00:00:250,0.929,-0.324,0.039,-13.611,13.977,-156.495,
00:00:00:266,0.926,-0.329,0.038,45.898,13,-180.054,
00:00:00:283,0.925,-0.334,0.045,100.28,19.653,-189.82,
00:00:00:300,0.917,-0.355,0.047,136.779,23.803,-201.477,
00:00:00:316,0.893,-0.382,0.046,128.662,33.752,-203.003,
00:00:00:333,0.922,-0.389,0.056,-75.135,44.372,-147.583,
00:00:00:350,0.913,-0.377,0.073,-110.84,38.574,-126.954,
00:00:00:366,0.901,-0.366,0.088,-127.625,37.902,-106.629,
00:00:00:383,0.891,-0.358,0.099,-132.874,38.33,-83.374,
00:00:00:400,0.888,-0.353,0.098,-127.747,38.391,-62.561,
00:00:00:416,0.906,-0.367,0.108,-92.469,31.494,-33.265,
00:00:00:433,0.903,-0.446,0.069,-151.001,49.194,-33.448,
00:00:00:450,0.922,-0.502,0.045,-302.979,25.146,-43.946,
00:00:00:466,0.911,-0.437,0.059,-423.768,7.141,-27.71,
00:00:00:483,0.903,-0.356,0.069,-395.569,5.859,-20.63,
00:00:00:500,0.903,-0.561,0.036,-203.309,41.87,-35.706,
00:00:00:516,0.913,-0.573,0.024,-467.102,14.465,-50.293,
00:00:00:533,0.874,-0.48,0.043,-611.695,23.803,-28.809,
00:00:00:550,0.896,-0.434,0.051,-697.022,3.418,-34.607,
00:00:00:566,0.875,-0.311,0.078,-634.888,3.112,-21.424,
00:00:00:583,0.914,-0.607,0.012,-1115.479,44.677,-60.059,
00:00:00:600,0.899,-0.387,0.065,-1257.752,29.174,-82.337,
00:00:00:616,0.88,-0.178,0.127,-1020.752,25.573,-65.735,
00:00:00:633,0.87,-0.138,0.262,-573.914,28.137,-67.2,
00:00:00:650,0.876,-0.346,0.23,-285.828,61.035,-54.261,
00:00:00:666,0.922,-0.492,0.203,-374.512,53.039,-94.239,
00:00:00:683,0.898,-0.389,0.209,-433.533,34.179,-98.999,
00:00:00:700,0.892,-0.296,0.238,-319.458,10.253,-82.459,
00:00:00:716,0.891,-0.274,0.255,-133.545,-14.344,-69.764,
00:00:00:733,0.881,-0.253,0.212,29.724,-31.434,-66.04,
00:00:00:750,0.867,-0.138,0.165,252.746,-52.857,-60.181,
00:00:00:766,0.837,-0.037,0.226,707.092,-55.359,-24.414,
00:00:00:783,0.863,-0.288,0.172,1559.082,1.77,107.116,
00:00:00:800,0.889,-0.363,0.123,1551.33,19.714,149.963,
00:00:00:816,0.911,-0.411,0.062,1442.077,7.69,149.17,
00:00:00:833,0.921,-0.462,0.033,1265.075,-17.64,127.807,
00:00:00:850,0.932,-0.514,0,1022.4,-35.828,97.656,
00:00:00:866,0.94,-0.562,-0.013,721.679,-57.557,59.387,
00:00:00:883,0.932,-0.586,-0.005,414.428,-69.275,36.682,
00:00:00:900,0.919,-0.577,0.009,145.324,-55.664,33.691,
00:00:00:916,0.916,-0.533,0.025,-44.068,-23.438,39.062,
00:00:00:933,0.921,-0.476,0.045,-126.526,7.751,36.804,
00:00:00:950,0.919,-0.436,0.061,-115.54,39.306,22.461,
00:00:00:966,0.917,-0.421,0.07,-62.867,63.964,8.911,
00:00:00:983,0.911,-0.416,0.079,-0.061,80.017,-4.09,
00:00:01:0,0.909,-0.417,0.088,66.101,78.064,-17.945,
00:00:01:16,0.909,-0.43,0.101,108.886,57.128,-31.189,
00:00:01:33,0.897,-0.443,0.106,113.037,34.606,-42.542,
00:00:01:50,0.894,-0.443,0.11,93.872,9.399,-46.998,
00:00:01:66,0.888,-0.439,0.116,66.955,-9.217,-48.462,
00:00:01:83,0.882,-0.438,0.113,40.1,-21.912,-49.317,
00:00:01:100,0.873,-0.443,0.109,22.522,-23.682,-42.237,
00:00:01:116,0.881,-0.444,0.093,1.831,-15.625,-36.011,
00:00:01:133,0.885,-0.438,0.077,-13.794,-11.292,-32.349,
00:00:01:150,0.892,-0.434,0.065,-22.156,-10.987,-34.913,
00:00:01:166,0.893,-0.43,0.054,-33.387,-9.461,-40.039,
00:00:01:183,0.896,-0.435,0.051,-47.364,-7.63,-46.631,
00:00:01:200,0.899,-0.432,0.05,-66.468,-4.517,-49.744,
00:00:01:216,0.904,-0.422,0.047,-77.332,1.22,-50.171,
00:00:01:233,0.907,-0.411,0.047,-75.745,5.004,-53.528,
00:00:01:250,0.907,-0.396,0.049,-64.148,7.812,-55.115,
00:00:01:266,0.902,-0.394,0.053,-48.706,11.962,-55.481,
00:00:01:283,0.895,-0.393,0.049,-38.636,15.625,-54.81,
00:00:01:300,0.893,-0.391,0.055,-30.579,18.676,-49.378,
00:00:01:316,0.893,-0.383,0.056,-24.903,21.301,-44.129,
00:00:01:333,0.891,-0.382,0.056,-17.334,19.348,-39.368,
00:00:01:350,0.888,-0.383,0.058,-9.888,20.385,-30.03,
00:00:01:366,0.892,-0.38,0.059,-8.789,22.644,-21.119,
00:00:01:383,0.894,-0.384,0.061,0.488,23.986,-13.367,
00:00:01:400,0.894,-0.386,0.064,13.244,23.803,-5.433,
00:00:01:416,0.891,-0.395,0.067,29.235,24.597,-1.343,
00:00:01:433,0.897,-0.405,0.066,40.649,23.864,-0.489,
00:00:01:450,0.9,-0.414,0.065,43.273,21.911,-0.55,
00:00:01:466,0.901,-0.422,0.061,42.175,19.653,-2.808,
00:00:01:483,0.905,-0.423,0.062,37.292,20.202,-5.127,
00:00:01:500,0.909,-0.425,0.064,15.869,17.761,-7.63,
00:00:01:516,0.906,-0.425,0.064,28.747,17.028,-11.475,
00:00:01:533,0.907,-0.427,0.068,25.817,17.639,-11.597,
00:00:01:550,0.904,-0.428,0.067,22.827,16.479,-13.977,
00:00:01:566,0.903,-0.429,0.07,15.686,14.892,-14.588,
00:00:01:583,0.898,-0.424,0.068,8.361,12.329,-15.87,
00:00:01:600,0.893,-0.422,0.067,7.019,8.117,-18.555,
00:00:01:616,0.892,-0.422,0.067,2.868,7.385,-18.494,
00:00:01:633,0.892,-0.42,0.07,2.136,8.728,-19.227,
00:00:01:650,0.892,-0.417,0.072,-1.831,7.873,-17.945,
00:00:01:666,0.891,-0.412,0.065,-8.606,6.347,-18.677,
00:00:01:683,0.896,-0.412,0.068,-9.888,7.324,-15.381,
00:00:01:700,0.901,-0.411,0.066,-5.799,7.019,-15.381,
00:00:01:716,0.904,-0.409,0.062,-2.93,4.028,-15.992,
00:00:01:733,0.905,-0.412,0.063,-0.184,5.127,-14.832,
00:00:01:750,0.903,-0.417,0.066,-1.893,2.685,-18.677,
00:00:01:766,0.9,-0.415,0.062,-6.043,3.173,-17.64,
00:00:01:783,0.9,-0.413,0.064,-7.813,5.554,-18.616,
00:00:01:800,0.906,-0.41,0.059,-5.799,4.943,-22.522,
00:00:01:816,0.901,-0.41,0.06,-0.855,2.807,-28.87,
00:00:01:833,0.894,-0.403,0.062,4.333,0.854,-28.443,
00:00:01:850,0.893,-0.402,0.065,7.446,1.586,-27.71,
00:00:01:866,0.888,-0.402,0.066,8.85,4.882,-24.72,
00:00:01:883,0.891,-0.405,0.065,10.925,9.765,-20.752,
00:00:01:900,0.891,-0.405,0.064,9.765,9.948,-15.564,
00:00:01:916,0.896,-0.409,0.065,8.3,10.437,-13.55,
00:00:01:933,0.898,-0.416,0.068,12.817,7.751,-16.419,
00:00:01:950,0.894,-0.42,0.064,10.07,7.69,-15.686,
00:00:01:966,0.895,-0.422,0.07,3.601,7.08,-16.602,
00:00:01:983,0.897,-0.418,0.07,1.77,8.483,-17.884,
