TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.935,0.174,0.156,-26.917,-5.066,-3.663,
00:00:00:16,0.932,0.177,0.155,-25.086,0.488,-3.54,
00:00:00:33,0.931,0.182,0.157,-18.982,5.004,-5.249,
00:00:00:50,0.928,0.185,0.155,-9.278,7.934,-10.315,
00:00:00:66,0.926,0.185,0.164,0.793,13,-17.579,
00:00:00:83,0.928,0.184,0.167,10.376,15.686,-24.964,
00:00:00:100,0.931,0.181,0.176,10.192,18.737,-31.006,
00:00:00:116,0.936,0.181,0.173,10.437,17.273,-34.424,
00:00:00:133,0.937,0.181,0.169,11.596,12.573,-32.044,
00:00:00:150,0.941,0.182,0.172,13.061,10.803,-29.602,
00:00:00:166,0.941,0.181,0.168,16.357,11.108,-24.842,
00:00:00:183,0.943,0.177,0.17,20.08,11.901,-19.715,
00:00:00:200,0.947,0.173,0.171,20.446,11.657,-12.635,
00:00:00:216,0.947,0.169,0.165,18.432,8.239,-6.775,
00:00:00:233,0.945,0.16,0.164,10.437,6.042,-2.747,
00:00:00:250,0.941,0.159,0.165,2.868,4.943,1.464,
00:00:00:266,0.938,0.125,0.164,-6.714,1.464,3.845,
00:00:00:283,0.929,0.157,0.164,-10.621,3.112,5.371,
00:00:00:300,0.929,0.158,0.164,-14.771,10.437,-1.343,
00:00:00:316,0.941,0.16,0.16,-15.931,21.972,-9.339,
00:00:00:333,0.958,0.162,0.165,-14.832,18.005,-20.142,
00:00:00:350,0.948,0.166,0.167,-9.522,4.943,-29.358,
00:00:00:366,0.93,0.168,0.171,-5.127,1.586,-41.26,
00:00:00:383,0.915,0.171,0.172,-15.137,11.047,-49.012,
00:00:00:400,0.917,0.176,0.173,5.981,22.583,-56.641,
00:00:00:416,0.931,0.179,0.175,11.474,22.949,-59.998,
00:00:00:433,0.943,0.181,0.172,14.709,16.296,-59.937,
00:00:00:450,0.946,0.181,0.17,7.324,11.169,-55.848,
00:00:00:466,0.95,0.184,0.168,3.479,12.573,-47.852,
00:00:00:483,0.95,0.189,0.163,-4.395,12.207,-39.917,
00:00:00:500,0.947,0.194,0.161,-5.066,8.239,-31.556,
00:00:00:516,0.938,0.194,0.164,-4.273,5.065,-21.119,
00:00:00:533,0.936,0.196,0.164,-0.428,11.84,-13.428,
00:00:00:550,0.939,0.194,0.168,5.737,16.296,-6.897,
00:00:00:566,0.937,0.192,0.166,9.033,14.526,-5.31,
00:00:00:583,0.936,0.191,0.164,16.418,11.535,-1.77,
00:00:00:600,0.929,0.188,0.164,22.277,14.343,-5.249,
00:00:00:616,0.931,0.183,0.17,30.761,16.54,-8.118,
00:00:00:633,0.933,0.179,0.169,36.621,18.798,-12.024,
00:00:00:650,0.938,0.174,0.17,39.489,19.043,-15.137,
00:00:00:666,0.941,0.168,0.165,39.001,15.991,-18.067,
00:00:00:683,0.942,0.166,0.169,37.475,14.892,-21.363,
00:00:00:700,0.945,0.161,0.165,33.02,11.657,-23.865,
00:00:00:716,0.944,0.161,0.165,32.47,13.305,-23.377,
00:00:00:733,0.945,0.159,0.161,29.846,14.221,-25.574,
00:00:00:750,0.944,0.16,0.162,27.832,12.451,-26.795,
00:00:00:766,0.939,0.159,0.163,24.902,10.07,-27.344,
00:00:00:783,0.936,0.16,0.165,20.324,13.977,-32.105,
00:00:00:800,0.94,0.161,0.16,18.981,15.808,-33.692,
00:00:00:816,0.941,0.167,0.162,16.357,13.671,-37.415,
00:00:00:833,0.93,0.17,0.164,17.944,8.056,-39.185,
00:00:00:850,0.924,0.167,0.168,15.869,9.887,-39.429,
00:00:00:866,0.93,0.169,0.162,11.84,20.08,-40.284,
00:00:00:883,0.944,0.178,0.165,11.718,3.051,-35.95,
00:00:00:900,0.933,0.181,0.169,16.296,5.737,-33.692,
00:00:00:916,0.927,0.182,0.16,20.752,14.099,-31.311,
00:00:00:933,0.933,0.183,0.16,28.076,20.752,-29.602,
00:00:00:950,0.946,0.182,0.16,35.4,16.54,-28.748,
00:00:00:966,0.947,0.178,0.163,37.231,14.099,-24.231,
00:00:00:983,0.946,0.171,0.158,30.639,13.061,-20.569,
00:00:01:0,0.945,0.167,0.162,20.629,10.009,-15.931,
00:00:01:16,0.939,0.169,0.16,12.939,6.774,-13.611,
00:00:01:33,0.932,0.171,0.16,11.535,6.225,-9.095,
00:00:01:50,0.934,0.169,0.161,18.92,13.366,-10.01,
00:00:01:66,0.94,0.167,0.16,22.705,18.127,-12.207,
00:00:01:83,0.949,0.161,0.159,25.573,14.16,-14.405,
00:00:01:100,0.945,0.16,0.161,24.963,9.765,-15.748,
00:00:01:116,0.94,0.158,0.161,22.644,10.192,-19.043,
00:00:01:133,0.938,0.159,0.162,23.437,13.61,-22.889,
00:00:01:150,0.941,0.161,0.162,26.001,18.066,-26.978,
00:00:01:166,0.943,0.158,0.162,24.108,15.93,-29.053,
00:00:01:183,0.941,0.158,0.158,23.376,12.268,-32.776,
00:00:01:200,0.939,0.159,0.161,22.277,11.413,-33.509,
00:00:01:216,0.941,0.157,0.164,19.592,13.244,-33.753,
00:00:01:233,0.941,0.157,0.162,13.671,12.756,-33.997,
00:00:01:250,0.943,0.163,0.157,11.474,11.474,-29.908,
00:00:01:266,0.94,0.168,0.153,9.277,11.657,-29.664,
00:00:01:283,0.94,0.155,0.157,23.986,6.958,-41.81,
00:00:01:300,0.947,0.152,0.172,3.051,5.31,-22.4,
00:00:01:316,0.945,0.172,0.156,-14.161,14.343,-9.095,
00:00:01:333,0.944,0.171,0.157,4.455,3.418,-35.828,
00:00:01:350,0.934,0.164,0.162,5.737,13.366,-22.278,
00:00:01:366,0.951,0.16,0.161,3.356,19.714,-26.795,
00:00:01:383,0.963,0.159,0.156,-2.442,9.765,-28.504,
00:00:01:400,0.955,0.164,0.16,-8.362,-6.836,-26.368,
00:00:01:416,0.93,0.166,0.167,-12.879,-14.466,-26.917,
00:00:01:433,0.917,0.165,0.168,-9.705,-5.31,-25.269,
00:00:01:450,0.916,0.165,0.165,-4.944,8.728,-24.903,
00:00:01:466,0.934,0.167,0.157,-1.77,14.831,-23.56,
00:00:01:483,0.948,0.168,0.158,2.99,9.826,-20.997,
00:00:01:500,0.952,0.163,0.156,7.202,3.234,-21.729,
00:00:01:516,0.951,0.158,0.155,-1.282,3.54,-23.926,
00:00:01:533,0.949,0.159,0.158,-11.353,0.61,-22.217,
00:00:01:550,0.943,0.162,0.161,-19.776,-3.54,-17.762,
00:00:01:566,0.932,0.166,0.159,-20.997,-3.052,-15.015,
00:00:01:583,0.932,0.166,0.164,-17.518,6.225,-13.611,
00:00:01:600,0.944,0.162,0.161,-16.053,7.69,-14.832,
00:00:01:616,0.946,0.163,0.163,-19.227,-15.564,-11.78,
00:00:01:633,0.941,0.161,0.166,-18.86,-4.517,-11.292,
00:00:01:650,0.967,0.162,0.17,-16.541,-2.564,-12.146,
00:00:01:666,0.936,0.162,0.169,-13.855,5.798,-11.536,
00:00:01:683,0.941,0.164,0.163,-7.142,4.638,-14.71,
00:00:01:700,0.946,0.156,0.167,-1.343,0.976,-17.456,
00:00:01:716,0.947,0.153,0.164,-8.606,-0.672,-17.518,
00:00:01:733,0.946,0.153,0.166,-19.593,-3.052,-15.625,
00:00:01:750,0.947,0.157,0.165,-29.48,-3.785,-19.654,
00:00:01:766,0.946,0.159,0.166,-33.448,-3.663,-19.959,
00:00:01:783,0.943,0.164,0.167,-37.598,-1.893,-17.212,
00:00:01:800,0.938,0.167,0.166,-37.293,-4.761,-17.029,
00:00:01:816,0.932,0.167,0.165,-31.067,-4.822,-18.616,
00:00:01:833,0.932,0.171,0.166,-28.626,2.929,-17.823,
00:00:01:850,0.939,0.171,0.163,-27.222,7.263,-20.081,
00:00:01:866,0.937,0.175,0.163,-16.968,2.075,-22.095,
00:00:01:883,0.936,0.175,0.17,-8.606,2.197,-22.217,
00:00:01:900,0.936,0.17,0.166,-4.517,7.141,-26.001,
00:00:01:916,0.95,0.165,0.159,-2.259,17.15,-28.077,
00:00:01:933,0.965,0.163,0.158,-6.165,9.277,-28.138,
00:00:01:950,0.961,0.161,0.168,-9.095,0,-27.039,
00:00:01:966,0.946,0.159,0.167,-10.987,-4.212,-27.955,
00:00:01:983,0.93,0.157,0.173,-17.151,2.502,-28.382,
00:00:02:0,0.928,0.159,0.172,-15.931,11.901,-27.771,
00:00:02:16,0.934,0.161,0.17,-13.306,10.864,-31.556,
00:00:02:33,0.935,0.162,0.169,-15.442,7.69,-32.288,
00:00:02:50,0.936,0.164,0.167,-18.738,6.347,-34.668,
00:00:02:66,0.935,0.166,0.164,-24.292,5.737,-37.049,
00:00:02:83,0.944,0.169,0.165,-30.64,6.408,-39.246,
00:00:02:100,0.94,0.177,0.168,-32.471,0.732,-38.941,
00:00:02:116,0.937,0.179,0.166,-32.715,-0.55,-38.453,
00:00:02:133,0.936,0.183,0.166,-29.664,8.544,-37.354,
00:00:02:150,0.939,0.186,0.162,-26.123,11.901,-34.424,
00:00:02:166,0.94,0.189,0.163,-18.25,7.263,-31.189,
00:00:02:183,0.935,0.191,0.166,-14.283,5.737,-28.138,
00:00:02:200,0.93,0.19,0.167,-9.766,8.85,-25.269,
00:00:02:216,0.933,0.189,0.165,-4.395,9.826,-22.828,
00:00:02:233,0.935,0.188,0.167,-1.038,10.315,-22.461,
00:00:02:250,0.939,0.185,0.17,0.854,9.826,-22.156,
00:00:02:266,0.941,0.184,0.172,-1.709,8.483,-19.043,
00:00:02:283,0.941,0.185,0.168,-1.282,9.948,-16.602,
00:00:02:300,0.943,0.186,0.168,-0.55,7.507,-14.588,
00:00:02:316,0.943,0.181,0.17,1.22,4.211,-13.245,
00:00:02:333,0.937,0.18,0.17,1.586,1.098,-10.743,
00:00:02:350,0.938,0.175,0.165,1.037,2.624,-9.461,
00:00:02:366,0.939,0.174,0.164,0.732,4.577,-7.996,
00:00:02:383,0.941,0.176,0.161,4.882,5.31,-7.386,
00:00:02:400,0.94,0.174,0.163,9.46,4.394,-8.667,
00:00:02:416,0.936,0.171,0.166,14.648,1.525,-10.865,
00:00:02:433,0.931,0.169,0.166,18.127,3.967,-13.916,
00:00:02:450,0.932,0.164,0.162,13.916,14.404,-16.358,
00:00:02:466,0.948,0.166,0.162,6.713,16.906,-19.288,
00:00:02:483,0.956,0.169,0.158,0.915,9.948,-19.104,
00:00:02:500,0.948,0.167,0.163,-2.808,-2.991,-16.968,
00:00:02:516,0.935,0.166,0.171,-7.203,-1.465,-19.349,
00:00:02:533,0.927,0.17,0.167,-6.226,8.972,-18.555,
00:00:02:550,0.932,0.174,0.167,-1.893,14.221,-19.165,
00:00:02:566,0.94,0.175,0.164,5.554,10.559,-18.494,
00:00:02:583,0.942,0.169,0.164,6.103,5.92,-19.654,
00:00:02:600,0.942,0.167,0.164,-0.123,2.441,-17.09,
00:00:02:616,0.939,0.166,0.169,-8.423,4.699,-17.334,
00:00:02:633,0.943,0.168,0.166,-14.527,3.601,-17.151,
00:00:02:650,0.938,0.172,0.164,-18.555,-0.123,-16.48,
00:00:02:666,0.935,0.172,0.167,-21.973,4.028,-13.489,
00:00:02:683,0.94,0.169,0.164,-24.537,5.127,-15.198,
00:00:02:700,0.939,0.175,0.166,-27.71,1.22,-13.428,
00:00:02:716,0.94,0.173,0.167,-23.804,-0.306,-16.358,
00:00:02:733,0.939,0.177,0.17,-20.569,2.624,-16.724,
00:00:02:750,0.932,0.176,0.167,-15.686,3.784,-21.607,
00:00:02:766,0.939,0.178,0.169,-15.625,4.516,-23.255,
00:00:02:783,0.937,0.178,0.172,-10.315,3.845,-27.161,
00:00:02:800,0.935,0.178,0.17,-12.879,2.99,-28.26,
00:00:02:816,0.936,0.178,0.167,-14.649,4.699,-28.321,
00:00:02:833,0.937,0.183,0.17,-13.977,2.868,-27.955,
00:00:02:850,0.94,0.184,0.168,-11.841,1.831,-27.039,
00:00:02:866,0.94,0.185,0.17,-10.621,2.746,-23.865,
00:00:02:883,0.936,0.184,0.169,-8.973,2.502,-22.644,
00:00:02:900,0.936,0.186,0.167,-7.264,5.554,-20.569,
00:00:02:916,0.936,0.187,0.165,-5.738,4.821,-18.982,
00:00:02:933,0.938,0.19,0.16,0.122,7.69,-17.212,
00:00:02:950,0.932,0.192,0.166,6.774,3.295,-18.311,
00:00:02:966,0.923,0.185,0.17,13.794,2.563,-18.799,
00:00:02:983,0.922,0.179,0.165,12.451,9.399,-17.456,
00:00:03:0,0.93,0.181,0.162,6.347,17.7,-18.799,
00:00:03:16,0.946,0.184,0.162,0.732,15.075,-15.625,
00:00:03:33,0.943,0.189,0.16,2.014,3.479,-14.1,
00:00:03:50,0.935,0.193,0.165,7.08,-0.489,-15.931,
00:00:03:66,0.928,0.189,0.162,17.578,2.868,-17.884,
00:00:03:83,0.93,0.188,0.159,22.277,2.807,-13.733,
00:00:03:100,0.926,0.196,0.158,30.151,-4.151,-6.653,
00:00:03:116,0.927,0.206,0.18,44.006,-11.963,-3.54,
00:00:03:133,0.918,0.182,0.166,48.889,2.807,-12.513,
00:00:03:150,0.92,0.17,0.189,20.935,15.075,-4.517,
00:00:03:166,0.918,0.17,0.168,-21.485,31.494,-3.479,
00:00:03:183,0.92,0.209,0.16,-27.894,24.475,-0.245,
00:00:03:200,0.909,0.223,0.15,9.216,31.189,-8.362,
00:00:03:216,0.899,0.209,0.15,40.222,33.691,-20.569,
00:00:03:233,0.901,0.206,0.159,50.598,49.133,-19.288,
00:00:03:250,0.905,0.22,0.16,59.326,59.021,-22.644,
00:00:03:266,0.877,0.236,0.149,72.692,61.706,-30.579,
00:00:03:283,0.91,0.254,0.151,83.923,71.594,-23.499,
00:00:03:300,0.916,0.263,0.144,94.543,85.998,-29.358,
00:00:03:316,0.93,0.247,0.228,10.192,85.449,-15.381,
00:00:03:333,0.94,0.284,0.233,-111.939,124.389,58.288,
00:00:03:350,0.97,0.499,0.193,-23.621,127.075,132.751,
00:00:03:366,0.997,0.621,0.173,288.757,79.467,153.869,
00:00:03:383,0.99,0.527,0.192,603.637,48.767,167.968,
00:00:03:400,0.979,0.392,0.26,675.171,15.075,214.233,
00:00:03:416,0.957,0.315,0.352,461.67,-19.165,287.475,
00:00:03:433,0.923,0.333,0.39,179.748,-27.466,343.872,
00:00:03:450,0.917,0.424,0.438,-155.396,-12.635,407.959,
00:00:03:466,0.952,0.551,0.513,-498.169,-51.88,455.2,
00:00:03:483,0.963,0.922,0.502,-620.85,-113.587,612.182,
00:00:03:500,1.015,1.434,0.48,-243.409,-155.213,805.908,
00:00:03:516,1.114,1.505,0.508,349.853,-158.692,837.463,
00:00:03:533,1.243,1.188,0.62,598.327,-203.98,986.45,
00:00:03:550,1.4,1.126,0.716,267.395,-303.833,1322.815,
00:00:03:566,1.54,1.451,0.769,-411.255,-393.128,1725.891,
00:00:03:583,1.588,1.936,0.648,-800.965,-394.593,1999.694,
00:00:03:600,1.714,2.49,0.54,-781.067,-317.139,1999.694,
00:00:03:616,2.044,2.834,0.406,-537.659,-151.612,1999.694,
00:00:03:633,2.426,2.657,0.225,-38.331,-109.742,1999.694,
00:00:03:650,2.327,2.124,0.19,465.149,-273.194,1999.694,
00:00:03:666,1.914,1.65,0.218,679.87,-413.269,1999.694,
00:00:03:683,1.577,1.318,0.161,757.507,-421.936,1999.694,
00:00:03:700,1.373,1.035,0.056,916.198,-441.529,1999.694,
00:00:03:716,1.181,0.731,-0.107,1180.297,-532.349,1999.694,
00:00:03:733,1.039,0.415,-0.236,1421.692,-689.82,1999.694,
00:00:03:750,0.893,0.244,-0.319,1461.914,-866.028,1999.694,
00:00:03:766,0.717,0.064,-0.256,1310.241,-983.094,1999.694,
00:00:03:783,0.553,-0.071,-0.175,1044.067,-919.922,1999.694,
00:00:03:800,0.473,-0.141,-0.112,732.299,-821.045,1986.511,
00:00:03:816,0.426,-0.209,0.016,383.667,-763.916,1677.246,
00:00:03:833,0.328,-0.351,-0.044,26.367,-677.43,1426.33,
00:00:03:850,0.166,-0.354,-0.281,-63.355,-535.462,1218.261,
00:00:03:866,0.085,-0.26,-0.375,116.088,-322.022,1008.545,
00:00:03:883,0.046,-0.246,-0.37,493.591,-210.022,712.28,
00:00:03:900,0.029,-0.373,-0.307,803.894,-76.172,499.511,
00:00:03:916,-0.012,-0.522,-0.234,830.566,22.033,298.401,
00:00:03:933,-0.082,-0.616,-0.11,589.477,114.685,86.12,
00:00:03:950,-0.173,-0.615,-0.047,260.254,212.89,-88.196,
00:00:03:966,-0.242,-0.559,0.007,-61.646,330.871,-285.523,
00:00:03:983,-0.263,-0.456,0.027,-254.029,454.284,-482.056,
00:00:04:0,-0.238,-0.315,0.073,-289.734,547.18,-663.208,
00:00:04:16,-0.227,-0.136,0.156,-157.41,568.359,-828.553,
00:00:04:33,-0.256,-0.036,0.253,76.965,552.49,-965.027,
00:00:04:50,-0.302,-0.022,0.303,244.567,587.89,-1074.891,
00:00:04:66,-0.318,-0.011,0.337,187.866,696.594,-1176.148,
00:00:04:83,-0.239,0.047,0.336,-33.509,779.297,-1300.843,
00:00:04:100,-0.103,0.173,0.344,-219.727,800.903,-1422.547,
00:00:04:116,0.037,0.327,0.374,-309.998,785.705,-1504.517,
00:00:04:133,0.11,0.487,0.443,-296.875,729.919,-1556.153,
00:00:04:150,0.101,0.642,0.556,-246.216,685.485,-1570.191,
00:00:04:166,0.044,0.691,0.571,-191.04,728.393,-1589.783,
00:00:04:183,0.065,0.672,0.516,-88.562,816.894,-1669.922,
00:00:04:200,0.143,0.687,0.528,31.555,906.128,-1719.727,
00:00:04:216,0.252,0.712,0.591,25.94,933.41,-1746.46,
00:00:04:233,0.309,0.732,0.604,1.586,937.561,-1823.731,
00:00:04:250,0.393,0.787,0.636,20.874,970.092,-1872.376,
00:00:04:266,0.485,0.797,0.588,222.351,1039.55,-1967.042,
00:00:04:283,0.591,0.824,0.662,256.347,1137.573,-1999.39,
00:00:04:300,0.794,0.727,0.78,-51.697,1189.819,-1998.169,
00:00:04:316,1.012,0.813,0.744,-336.792,1179.931,-2000,
00:00:04:333,1.167,0.962,0.681,-410.889,1125,-1972.23,
00:00:04:350,1.237,0.997,0.639,-227.173,1031.25,-1990.235,
