TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.829,0.299,0.417,-3.785,-0.611,-11.048,
00:00:00:16,0.824,0.31,0.416,-9.156,0.976,-8.118,
00:00:00:33,0.82,0.319,0.414,-5.005,-2.198,-7.447,
00:00:00:50,0.816,0.318,0.417,0.854,-1.587,-5.188,
00:00:00:66,0.814,0.314,0.417,1.953,-1.77,-3.357,
00:00:00:83,0.811,0.31,0.421,-3.479,-4.334,-2.686,
00:00:00:100,0.809,0.31,0.417,-8.118,-8.118,-5.066,
00:00:00:116,0.808,0.316,0.418,-12.452,-7.203,-6.47,
00:00:00:133,0.806,0.317,0.422,-10.621,-8.973,-6.104,
00:00:00:150,0.804,0.321,0.425,-7.752,-7.081,-7.63,
00:00:00:166,0.802,0.32,0.427,-4.456,-5.86,-6.409,
00:00:00:183,0.806,0.316,0.427,-3.052,-2.869,-7.874,
00:00:00:200,0.803,0.315,0.428,-4.029,-2.076,-8.667,
00:00:00:216,0.802,0.316,0.427,-3.418,1.281,-8.423,
00:00:00:233,0.801,0.318,0.428,-3.235,4.516,-10.01,
00:00:00:250,0.799,0.32,0.425,-1.893,4.028,-8.423,
00:00:00:266,0.794,0.318,0.426,-2.808,3.967,-9.522,
00:00:00:283,0.807,0.322,0.421,-6.165,6.286,-9.4,
00:00:00:300,0.811,0.327,0.42,-5.799,5.432,-11.292,
00:00:00:316,0.804,0.33,0.427,-2.93,9.582,-13.733,
00:00:00:333,0.801,0.329,0.427,-4.761,11.23,-16.114,
00:00:00:350,0.794,0.33,0.423,-3.052,10.925,-17.579,
00:00:00:366,0.796,0.328,0.422,1.342,11.84,-18.372,
00:00:00:383,0.799,0.323,0.428,8.239,12.817,-18.982,
00:00:00:400,0.801,0.326,0.426,10.864,14.038,-19.593,
00:00:00:416,0.805,0.324,0.424,10.864,14.526,-22.156,
00:00:00:433,0.809,0.324,0.42,10.62,17.395,-23.621,
00:00:00:450,0.808,0.322,0.421,7.568,18.127,-25.757,
00:00:00:466,0.805,0.323,0.423,17.273,15.38,-23.499,
00:00:00:483,0.814,0.319,0.417,11.901,15.014,-23.316,
00:00:00:500,0.81,0.321,0.415,8.422,13.61,-23.133,
00:00:00:516,0.81,0.318,0.417,7.873,12.023,-22.461,
00:00:00:533,0.811,0.32,0.416,6.53,10.62,-21.241,
00:00:00:550,0.813,0.322,0.415,8.056,8.422,-17.884,
00:00:00:566,0.81,0.322,0.421,11.23,8.361,-15.381,
00:00:00:583,0.809,0.317,0.418,11.84,9.094,-14.222,
00:00:00:600,0.812,0.32,0.418,12.512,10.253,-13.672,
00:00:00:616,0.81,0.324,0.417,10.742,7.507,-13.123,
00:00:00:633,0.808,0.322,0.42,11.413,6.958,-14.1,
00:00:00:650,0.811,0.325,0.421,5.981,8.728,-16.846,
00:00:00:666,0.806,0.329,0.419,2.258,5.859,-19.471,
00:00:00:683,0.804,0.331,0.422,2.563,5.493,-22.034,
00:00:00:700,0.805,0.331,0.42,6.53,5.004,-24.476,
00:00:00:716,0.804,0.327,0.422,6.103,4.089,-24.964,
00:00:00:733,0.805,0.323,0.421,9.704,4.15,-27.527,
00:00:00:750,0.809,0.32,0.424,5.31,3.723,-27.955,
00:00:00:766,0.805,0.319,0.42,7.69,3.906,-27.527,
00:00:00:783,0.806,0.317,0.422,5.737,4.699,-24.598,
00:00:00:800,0.809,0.313,0.419,4.089,3.723,-24.353,
00:00:00:816,0.815,0.319,0.42,0.549,4.394,-22.278,
00:00:00:833,0.813,0.322,0.42,-4.822,2.624,-21.729,
00:00:00:850,0.806,0.322,0.418,-4.822,4.882,-22.95,
00:00:00:866,0.799,0.327,0.423,-2.991,4.943,-23.682,
00:00:00:883,0.8,0.329,0.429,-0.611,5.432,-23.438,
00:00:00:900,0.8,0.325,0.431,8.361,5.554,-24.903,
00:00:00:916,0.804,0.325,0.424,7.69,6.591,-25.147,
00:00:00:933,0.81,0.315,0.425,-5.249,9.094,-25.879,
00:00:00:950,0.81,0.315,0.421,-7.813,10.131,-27.283,
00:00:00:966,0.808,0.327,0.413,2.258,8.3,-23.377,
00:00:00:983,0.808,0.324,0.42,10.742,8.3,-21.058,
00:00:01:0,0.807,0.318,0.421,5.249,9.216,-21.546,
00:00:01:16,0.802,0.318,0.422,-1.221,6.591,-18.921,
00:00:01:33,0.805,0.315,0.42,-2.259,4.272,-18.25,
00:00:01:50,0.809,0.312,0.423,-5.31,2.319,-17.823,
00:00:01:66,0.806,0.32,0.422,-12.513,4.15,-14.527,
00:00:01:83,0.807,0.32,0.429,-14.71,6.103,-13.733,
00:00:01:100,0.807,0.325,0.421,-13.55,6.469,-13.489,
00:00:01:116,0.804,0.329,0.42,-13.245,6.53,-14.1,
00:00:01:133,0.803,0.325,0.422,-9.461,6.958,-12.085,
00:00:01:150,0.803,0.328,0.426,-7.935,8.178,-13.733,
00:00:01:166,0.805,0.328,0.422,-7.447,10.131,-16.846,
00:00:01:183,0.807,0.331,0.419,-4.334,8.972,-16.297,
00:00:01:200,0.806,0.332,0.416,-4.029,9.887,-18.799,
00:00:01:216,0.807,0.328,0.417,-2.381,8.483,-17.884,
00:00:01:233,0.808,0.327,0.42,-1.709,6.347,-17.334,
00:00:01:250,0.804,0.323,0.422,-2.015,7.263,-18.189,
00:00:01:266,0.803,0.325,0.422,-3.602,6.591,-17.884,
00:00:01:283,0.809,0.325,0.42,-4.944,7.08,-15.992,
00:00:01:300,0.809,0.329,0.415,-4.395,6.652,-17.334,
00:00:01:316,0.81,0.328,0.416,-2.381,6.164,-15.381,
00:00:01:333,0.806,0.331,0.417,0.366,4.943,-14.954,
00:00:01:350,0.8,0.331,0.42,1.77,6.408,-13.977,
00:00:01:366,0.804,0.331,0.42,1.648,4.76,-13.001,
00:00:01:383,0.811,0.331,0.417,-0.306,5.004,-12.696,
00:00:01:400,0.811,0.333,0.416,-1.465,2.99,-14.466,
00:00:01:416,0.81,0.335,0.416,-2.076,5.737,-17.212,
00:00:01:433,0.806,0.336,0.415,-1.77,4.76,-18.25,
00:00:01:450,0.797,0.336,0.418,-2.808,2.929,-19.227,
00:00:01:466,0.793,0.335,0.422,-2.137,3.234,-21.302,
00:00:01:483,0.798,0.332,0.423,3.418,5.615,-19.165,
00:00:01:500,0.802,0.332,0.423,5.004,5.737,-20.325,
00:00:01:516,0.809,0.33,0.421,5.554,4.272,-20.935,
00:00:01:533,0.806,0.33,0.419,6.53,7.324,-21.119,
00:00:01:550,0.804,0.327,0.418,4.76,7.446,-19.837,
00:00:01:566,0.806,0.328,0.42,2.38,6.774,-19.41,
00:00:01:583,0.804,0.331,0.423,-0.55,5.493,-20.264,
00:00:01:600,0.799,0.332,0.418,1.464,6.286,-20.813,
00:00:01:616,0.801,0.333,0.42,1.709,6.774,-19.776,
00:00:01:633,0.806,0.335,0.419,2.258,6.164,-19.959,
00:00:01:650,0.801,0.335,0.42,4.028,6.408,-19.349,
00:00:01:666,0.803,0.333,0.42,2.807,6.53,-21.18,
00:00:01:683,0.801,0.333,0.418,2.014,6.225,-20.813,
00:00:01:700,0.8,0.334,0.417,2.136,6.042,-20.691,
00:00:01:716,0.801,0.334,0.42,4.699,6.408,-18.677,
00:00:01:733,0.802,0.334,0.42,4.15,7.629,-20.081,
00:00:01:750,0.803,0.331,0.417,3.051,7.629,-18.311,
00:00:01:766,0.801,0.334,0.418,1.159,7.324,-19.959,
00:00:01:783,0.805,0.335,0.419,0.427,5.859,-19.959,
00:00:01:800,0.807,0.338,0.418,0.488,8.056,-19.959,
00:00:01:816,0.804,0.335,0.417,15.502,6.958,-20.081,
00:00:01:833,0.8,0.334,0.42,1.709,5.859,-21.424,
00:00:01:850,0.799,0.334,0.421,3.112,5.981,-20.813,
00:00:01:866,0.799,0.335,0.423,2.441,5.92,-20.997,
00:00:01:883,0.803,0.334,0.424,0.549,6.103,-20.569,
00:00:01:900,0.804,0.335,0.417,1.281,8.606,-20.813,
00:00:01:916,0.8,0.336,0.423,5.554,8.117,-19.41,
00:00:01:933,0.801,0.333,0.419,6.591,8.544,-20.508,
00:00:01:950,0.797,0.334,0.419,7.141,9.46,-19.593,
00:00:01:966,0.799,0.333,0.418,7.873,10.681,-18.677,
00:00:01:983,0.806,0.333,0.414,4.638,9.948,-18.921,
00:00:02:0,0.812,0.337,0.414,2.99,7.507,-19.471,
00:00:02:16,0.812,0.338,0.417,4.577,7.995,-19.471,
00:00:02:33,0.804,0.338,0.419,2.441,8.789,-20.508,
00:00:02:50,0.796,0.337,0.423,2.929,8.544,-21.607,
00:00:02:66,0.792,0.338,0.424,3.662,7.69,-23.011,
00:00:02:83,0.796,0.337,0.425,7.141,8.056,-23.255,
00:00:02:100,0.806,0.331,0.415,7.263,7.141,-20.142,
00:00:02:116,0.807,0.33,0.416,4.76,5.249,-20.264,
00:00:02:133,0.805,0.33,0.42,1.281,6.042,-21.119,
00:00:02:150,0.804,0.336,0.42,-4.517,6.408,-19.043,
00:00:02:166,0.792,0.335,0.418,-5.616,4.821,-19.776,
00:00:02:183,0.8,0.338,0.421,-4.09,4.76,-18.982,
00:00:02:200,0.802,0.338,0.422,4.211,7.263,-19.41,
00:00:02:216,0.803,0.341,0.423,4.272,7.69,-20.935,
00:00:02:233,0.798,0.339,0.425,7.324,8.606,-22.522,
00:00:02:250,0.8,0.338,0.422,11.779,11.169,-21.058,
00:00:02:266,0.801,0.338,0.416,13.366,11.535,-23.438,
00:00:02:283,0.801,0.337,0.417,14.465,13.549,-21.241,
00:00:02:300,0.801,0.338,0.419,16.113,11.291,-23.926,
00:00:02:316,0.803,0.335,0.416,15.502,13.305,-24.353,
00:00:02:333,0.803,0.335,0.417,14.038,12.023,-25.513,
00:00:02:350,0.801,0.335,0.421,14.648,10.131,-25.513,
00:00:02:366,0.802,0.335,0.419,15.197,11.901,-25.269,
00:00:02:383,0.799,0.334,0.42,13.61,10.864,-25.208,
00:00:02:400,0.801,0.333,0.422,14.587,11.474,-24.598,
00:00:02:416,0.801,0.329,0.42,14.099,11.352,-23.621,
00:00:02:433,0.806,0.33,0.42,8.911,10.986,-23.011,
00:00:02:450,0.805,0.331,0.42,5.798,11.047,-23.682,
00:00:02:466,0.804,0.335,0.421,4.455,10.437,-24.414,
00:00:02:483,0.802,0.339,0.421,9.094,12.512,-24.292,
00:00:02:500,0.8,0.334,0.419,12.268,11.657,-23.804,
00:00:02:516,0.799,0.334,0.422,13.61,10.498,-23.438,
00:00:02:533,0.808,0.329,0.416,10.986,9.704,-23.804,
00:00:02:550,0.814,0.332,0.415,8.239,10.437,-23.56,
00:00:02:566,0.811,0.334,0.418,6.591,10.498,-22.644,
00:00:02:583,0.803,0.336,0.42,10.742,10.559,-26.001,
00:00:02:600,0.798,0.336,0.421,9.521,10.009,-26.734,
00:00:02:616,0.791,0.333,0.426,12.268,11.047,-26.062,
00:00:02:633,0.791,0.331,0.425,11.108,11.23,-25.94,
00:00:02:650,0.804,0.329,0.424,11.047,11.169,-24.414,
00:00:02:666,0.803,0.326,0.415,12.023,10.925,-24.476,
00:00:02:683,0.809,0.329,0.416,11.291,12.451,-24.72,
00:00:02:700,0.808,0.327,0.419,10.437,9.887,-22.034,
00:00:02:716,0.806,0.329,0.415,10.742,11.23,-22.461,
