TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.917,-0.359,0.023,-4.944,11.779,-36.194,
00:00:00:16,0.916,-0.355,0.023,-3.052,10.498,-34.363,
00:00:00:33,0.921,-0.352,0.02,5.065,7.751,-33.448,
00:00:00:50,0.925,-0.35,0.018,20.752,4.394,-46.875,
00:00:00:66,0.928,-0.349,0.021,30.761,3.967,-33.143,
00:00:00:83,0.926,-0.354,0.014,37.719,2.502,-34.18,
00:00:00:100,0.923,-0.354,0.016,40.222,3.295,-31.861,
00:00:00:116,0.92,-0.358,0.014,38.086,4.028,-28.687,
00:00:00:133,0.912,-0.358,0.014,31.25,7.69,-25.025,
00:00:00:150,0.907,-0.36,0.015,20.752,10.742,-23.865,
00:00:00:166,0.906,-0.355,0.018,12.085,13,-19.959,
00:00:00:183,0.907,-0.353,0.018,8.972,13.794,-19.715,
00:00:00:200,0.909,-0.357,0.019,7.141,15.014,-17.151,
00:00:00:216,0.909,-0.359,0.021,4.089,14.709,-14.832,
00:00:00:233,0.918,-0.36,0.017,0,14.038,-10.376,
00:00:00:250,0.921,-0.36,0.016,1.281,13.671,-6.897,
00:00:00:266,0.922,-0.365,0.016,1.953,15.869,-4.273,
00:00:00:283,0.923,-0.369,0.017,0.732,15.014,-5.494,
00:00:00:300,0.921,-0.369,0.015,1.098,17.456,-6.897,
00:00:00:316,0.923,-0.37,0.019,3.356,16.845,-10.804,
00:00:00:333,0.924,-0.37,0.021,7.141,16.906,-16.114,
00:00:00:350,0.92,-0.37,0.015,11.169,15.808,-18.372,
00:00:00:366,0.916,-0.37,0.015,14.648,12.695,-20.935,
00:00:00:383,0.908,-0.369,0.018,13.366,15.441,-23.011,
00:00:00:400,0.912,-0.371,0.024,9.216,16.54,-25.269,
00:00:00:416,0.913,-0.37,0.025,8.972,15.93,-26.001,
00:00:00:433,0.916,-0.407,0.019,7.202,18.981,-26.551,
00:00:00:450,0.918,-0.366,0.016,6.652,18.188,-23.804,
00:00:00:466,0.918,-0.372,0.016,9.765,15.808,-25.391,
00:00:00:483,0.913,-0.371,0.014,8.606,14.221,-25.513,
00:00:00:500,0.918,-0.369,0.019,9.155,16.418,-27.466,
00:00:00:516,0.916,-0.371,0.016,8.361,19.592,-27.71,
00:00:00:533,0.921,-0.369,0.014,8.789,16.723,-28.626,
00:00:00:550,0.918,-0.368,0.015,7.385,17.089,-30.152,
00:00:00:566,0.914,-0.366,0.015,7.873,17.15,-33.448,
00:00:00:583,0.916,-0.363,0.017,8.178,14.831,-34.302,
00:00:00:600,0.919,-0.363,0.013,13.977,11.962,-33.692,
00:00:00:616,0.918,-0.364,0.013,13.732,12.329,-32.532,
00:00:00:633,0.919,-0.366,0.016,6.713,14.709,-28.87,
00:00:00:650,0.922,-0.361,0.015,5.798,13.977,-28.382,
00:00:00:666,0.924,-0.362,0.012,7.751,14.16,-27.588,
00:00:00:683,0.923,-0.365,0.015,10.742,14.709,-24.353,
00:00:00:700,0.924,-0.37,0.014,7.385,14.16,-24.537,
00:00:00:716,0.918,-0.367,0.021,-1.954,15.991,-23.926,
00:00:00:733,0.911,-0.366,0.021,-6.714,16.479,-23.255,
00:00:00:750,0.913,-0.362,0.021,-3.052,31.127,-24.964,
00:00:00:766,0.916,-0.359,0.016,4.516,11.413,-25.757,
00:00:00:783,0.919,-0.364,0.016,10.925,7.629,-25.208,
00:00:00:800,0.918,-0.367,0.017,10.009,6.836,-21.912,
00:00:00:816,0.921,-0.37,0.02,4.333,5.92,-20.997,
00:00:00:833,0.918,-0.367,0.019,-0.794,6.164,-20.203,
00:00:00:850,0.917,-0.37,0.019,-0.794,6.836,-18.738,
00:00:00:866,0.919,-0.37,0.016,0.549,7.69,-18.433,
00:00:00:883,0.92,-0.373,0.019,0.671,6.408,-22.156,
00:00:00:900,0.92,-0.372,0.018,2.746,4.272,-25.025,
