TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.086,-0.84,0.59,33.569,-1.709,-20.02,
00:00:00:16,0.083,-0.844,0.585,20.019,2.624,-16.602,
00:00:00:33,0.09,-0.839,0.583,9.216,4.821,-13.855,
00:00:00:50,0.091,-0.837,0.583,3.784,7.263,-14.954,
00:00:00:66,0.088,-0.831,0.591,-3.846,8.85,-13.977,
00:00:00:83,0.091,-0.824,0.594,0.305,8.483,-13.611,
00:00:00:100,0.093,-0.824,0.596,5.493,8.422,-13.916,
00:00:00:116,0.096,-0.826,0.593,7.69,6.591,-16.663,
00:00:00:133,0.091,-0.826,0.591,9.704,7.385,-19.959,
00:00:00:150,0.093,-0.822,0.589,9.643,4.882,-21.302,
00:00:00:166,0.091,-0.823,0.592,9.216,3.479,-22.828,
00:00:00:183,0.093,-0.828,0.591,12.512,1.831,-22.095,
00:00:00:200,0.092,-0.835,0.595,10.925,3.295,-20.203,
00:00:00:216,0.085,-0.837,0.592,8.667,4.272,-18.128,
00:00:00:233,0.088,-0.833,0.588,6.042,7.934,-17.334,
00:00:00:250,0.092,-0.825,0.585,3.784,10.742,-16.846,
00:00:00:266,0.096,-0.827,0.588,5.981,9.521,-16.541,
00:00:00:283,0.097,-0.826,0.596,7.202,9.582,-19.959,
00:00:00:300,0.093,-0.828,0.59,9.948,9.765,-21.18,
00:00:00:316,0.094,-0.831,0.592,12.023,6.164,-22.706,
00:00:00:333,0.091,-0.834,0.593,14.16,5.615,-21.363,
00:00:00:350,0.091,-0.833,0.589,17.456,6.836,-20.447,
00:00:00:366,0.091,-0.828,0.59,15.93,3.601,-17.456,
00:00:00:383,0.088,-0.825,0.584,14.038,5.065,-20.02,
00:00:00:400,0.091,-0.825,0.586,14.038,3.601,-19.165,
00:00:00:416,0.092,-0.828,0.587,14.404,-0.794,-17.823,
00:00:00:433,0.091,-0.835,0.592,20.996,-3.907,-18.25,
00:00:00:450,0.089,-0.839,0.592,19.714,-3.907,-17.884,
00:00:00:466,0.088,-0.839,0.588,16.54,0.061,-17.579,
00:00:00:483,0.088,-0.835,0.585,13.549,0.732,-17.823,
00:00:00:500,0.091,-0.837,0.587,9.887,2.258,-17.456,
00:00:00:516,0.088,-0.834,0.584,7.446,3.967,-17.701,
00:00:00:533,0.084,-0.847,0.586,-1.954,7.751,-18.494,
00:00:00:550,0.082,-0.84,0.586,-10.132,13.061,-15.442,
00:00:00:566,0.088,-0.829,0.59,-12.818,16.54,-15.442,
00:00:00:583,0.09,-0.829,0.591,-9.705,17.761,-15.259,
00:00:00:600,0.091,-0.822,0.592,-4.029,16.479,-15.503,
00:00:00:616,0.094,-0.82,0.591,4.211,13.977,-16.541,
00:00:00:633,0.095,-0.821,0.586,12.939,11.169,-18.921,
00:00:00:650,0.096,-0.832,0.586,14.099,8.85,-22.706,
00:00:00:666,0.062,-0.834,0.588,15.991,7.385,-23.011,
00:00:00:683,0.091,-0.831,0.581,11.962,8.85,-22.889,
00:00:00:700,0.087,-0.828,0.585,14.587,11.291,-18.677,
00:00:00:716,0.086,-0.822,0.584,11.962,13,-15.564,
00:00:00:733,0.089,-0.828,0.591,12.512,15.441,-11.109,
00:00:00:750,0.092,-0.829,0.592,16.784,13.305,-13.123,
00:00:00:766,0.091,-0.829,0.584,25.573,12.634,-15.015,
00:00:00:783,0.09,-0.823,0.586,26.428,14.404,-12.757,
00:00:00:800,0.094,-0.825,0.587,27.343,15.808,-11.536,
00:00:00:816,0.096,-0.835,0.592,25.085,14.404,-10.865,
00:00:00:833,0.097,-0.842,0.594,25.268,14.404,-11.658,
00:00:00:850,0.101,-0.841,0.594,22.949,13.427,-11.597,
00:00:00:866,0.099,-0.837,0.59,23.681,13.305,-14.222,
00:00:00:883,0.101,-0.834,0.582,28.503,11.535,-14.527,
00:00:00:900,0.099,-0.838,0.577,32.165,8.789,-18.677,
00:00:00:916,0.096,-0.844,0.571,29.541,10.07,-20.264,
00:00:00:933,0.094,-0.851,0.571,26.977,9.826,-20.386,
00:00:00:950,0.093,-0.849,0.576,17.517,11.108,-16.48,
00:00:00:966,0.091,-0.847,0.567,7.141,14.648,-17.212,
00:00:00:983,0.091,-0.846,0.565,-2.32,15.747,-15.625,
00:00:01:0,0.093,-0.836,0.572,-7.63,13.855,-16.663,
00:00:01:16,0.093,-0.834,0.573,-5.31,14.77,-17.09,
00:00:01:33,0.095,-0.839,0.587,-4.029,17.578,-13.55,
00:00:01:50,0.097,-0.84,0.588,-4.456,16.418,-16.541,
00:00:01:66,0.102,-0.835,0.593,-1.77,17.7,-15.198,
00:00:01:83,0.101,-0.825,0.587,1.342,17.944,-16.907,
00:00:01:100,0.104,-0.818,0.582,11.413,15.991,-19.288,
00:00:01:116,0.099,-0.82,0.581,22.338,12.756,-20.813,
00:00:01:133,0.103,-0.814,0.581,25.573,9.155,-19.104,
00:00:01:150,0.099,-0.821,0.57,44.006,18.188,-21.79,
00:00:01:166,0.088,-0.829,0.609,56.823,18.188,-10.315,
00:00:01:183,0.098,-0.821,0.6,80.078,34.24,-8.484,
00:00:01:200,0.103,-0.857,0.585,77.27,28.93,-18.616,
00:00:01:216,0.094,-0.856,0.573,68.725,42.907,-24.109,
00:00:01:233,0.105,-0.854,0.566,62.988,46.691,-17.518,
00:00:01:250,0.114,-0.842,0.561,54.809,42.968,-11.597,
00:00:01:266,0.109,-0.846,0.557,44.311,43.457,-12.207,
00:00:01:283,0.117,-0.849,0.567,23.925,36.071,-14.283,
00:00:01:300,0.128,-0.855,0.575,16.906,26.367,-39.856,
00:00:01:316,0.114,-0.85,0.56,17.334,19.287,-38.758,
00:00:01:333,0.111,-0.845,0.551,12.634,20.446,-39.368,
00:00:01:350,0.11,-0.856,0.548,10.681,19.165,-44.312,
00:00:01:366,0.098,-0.866,0.549,2.685,16.967,-45.289,
