TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.781,-0.668,0.028,148.803,6.103,-18.555,0,0,0,
,0.789,-0.67,0.02,71.167,15.991,-14.222,0,0,0,
,0.772,-0.628,-0.001,-12.818,24.047,-29.297,0,0,0,
,0.773,-0.62,0.016,-26.123,20.08,-20.325,0,0,0,
,0.773,-0.66,0.013,-61.646,9.521,-24.476,0,0,0,
,0.771,-0.64,-0.058,-61.28,18.92,-18.128,0,0,0,
,0.81,-0.635,-0.043,-106.202,0.793,-2.015,0,0,0,
,0.773,-0.635,0.024,-51.453,-9.949,-54.871,0,0,0,
,0.775,-0.602,0.029,-68.543,-11.17,-0.916,0,0,0,
,0.777,-0.631,0.032,-24.842,-22.767,-15.076,0,0,0,
,0.751,-0.639,0.019,-59.998,-18.738,7.08,0,0,0,
,0.753,-0.63,0.038,-110.291,-22.156,19.775,0,0,0,
,0.753,-0.63,0.045,-162.049,-22.889,32.043,0,0,0,
,0.761,-0.631,0.047,-231.69,-23.743,40.954,0,0,0,
,0.772,-0.608,0.06,-307.74,-32.227,52.307,0,0,0,
,0.769,-0.597,0.062,-367.737,-28.565,73.913,0,0,0,
,0.776,-0.603,0.07,-421.265,-27.405,94.665,0,0,0,
,0.792,-0.58,0.072,-476.624,-18.86,122.07,0,0,0,
,0.791,-0.567,0.072,-513.123,-10.56,136.291,0,0,0,
,0.803,-0.58,0.064,-484.131,-12.207,127.258,0,0,0,
,0.821,-0.565,0.147,-338.074,-35.523,122.253,0,0,0,
,0.823,-0.56,0.151,-146.058,-58.472,118.652,0,0,0,
,0.808,-0.533,0.048,-66.468,-26.246,116.76,0,0,0,
,0.814,-0.532,0.051,-15.625,-15.503,86.669,0,0,0,
,0.839,-0.624,0.124,23.254,-34.18,56.823,0,0,0,
,0.832,-0.648,0.115,-46.998,-28.199,13.488,0,0,0,
,0.829,-0.629,0.132,-53.833,-10.987,-12.513,0,0,0,
,0.805,-0.575,0.119,-32.166,9.582,-20.203,0,0,0,
,0.805,-0.571,0.091,25.695,23.681,-28.138,0,0,0,
,0.798,-0.56,0.074,35.034,33.752,-37.659,0,0,0,
,0.802,-0.578,0.107,29.724,26.123,-33.204,0,0,0,
,0.796,-0.608,0.132,9.521,17.517,-41.138,0,0,0,
,0.794,-0.607,0.135,-39.246,10.376,-32.41,0,0,0,
,0.793,-0.605,0.132,-59.144,8.911,-36.683,0,0,0,
,0.784,-0.577,0.09,-81.91,33.996,-15.015,0,0,0,
,0.806,-0.556,0.105,-18.189,38.269,-2.015,0,0,0,
,0.815,-0.593,0.189,40.161,7.08,1.403,0,0,0,
,0.795,-0.598,0.162,-4.517,-2.137,-2.869,0,0,0,
,0.799,-0.601,0.133,-36.622,4.211,-6.409,0,0,0,
,0.799,-0.592,0.142,-76.539,5.432,-2.32,0,0,0,
,0.808,-0.527,0.139,-70.069,25.146,-10.926,0,0,0,
,0.827,-0.534,0.155,-9.217,9.887,-23.865,0,0,0,
,0.823,-0.586,0.171,56.213,-5.616,-40.223,0,0,0,
,0.805,-0.611,0.179,79.284,-1.099,-45.655,0,0,0,
,0.8,-0.581,0.145,84.533,10.07,-51.026,0,0,0,
,0.807,-0.569,0.138,76.294,19.165,-51.087,0,0,0,
,0.8,-0.534,0.103,65.979,32.348,-39.246,0,0,0,
,0.815,-0.554,0.109,58.288,23.742,-34.668,0,0,0,
,0.811,-0.578,0.121,48.034,10.315,-42.176,0,0,0,
,0.773,-0.535,0.032,13.732,36.926,1.342,0,0,0,
,0.833,-0.603,0.158,130.432,-14.771,-44.617,0,0,0,
,0.794,-0.605,0.247,73.364,-39.307,-69.031,0,0,0,
,0.769,-0.567,0.191,63.171,-24.414,-22.4,0,0,0,
,0.819,-0.577,0.123,104.126,1.403,-34.119,0,0,0,
,0.756,-0.542,0.12,66.284,19.104,-26.246,0,0,0,
,0.821,-0.622,0.053,71.35,4.638,-26.917,0,0,0,
,0.788,-0.595,0.13,23.925,6.469,-41.199,0,0,0,
,0.809,-0.581,0.133,26.611,8.361,-14.954,0,0,0,
,0.802,-0.59,0.073,21.972,23.132,-9.156,0,0,0,
,0.805,-0.565,0.093,33.874,13.855,-8.912,0,0,0,
,0.808,-0.566,0.097,56.945,9.704,-9.827,0,0,0,
,0.804,-0.569,0.092,63.72,14.404,-11.17,0,0,0,
,0.803,-0.557,0.09,57.861,25.94,-3.602,0,0,0,
,0.818,-0.561,0.115,62.927,20.629,8.911,0,0,0,
,0.825,-0.566,0.132,77.148,14.343,14.282,0,0,0,
,0.808,-0.557,0.102,91.796,13.61,15.38,0,0,0,
,0.815,-0.56,0.087,107.177,11.352,0.488,0,0,0,
,0.814,-0.579,0.066,55.847,19.348,11.657,0,0,0,
,0.809,-0.547,0.092,16.357,14.038,20.446,0,0,0,
,0.824,-0.54,0.082,33.752,11.108,27.587,0,0,0,
,0.83,-0.572,0.045,54.077,-3.846,22.033,0,0,0,
,0.824,-0.584,0.037,56.884,-25.33,18.371,0,0,0,
,0.823,-0.619,0.097,56.579,-61.28,7.08,0,0,0,
,0.822,-0.628,0.182,26.367,-83.924,-12.452,0,0,0,
,0.805,-0.628,0.191,43.823,-43.396,-39.49,0,0,0,
,0.819,-0.562,0.111,288.33,100.28,-146.485,0,0,0,
,0.858,-0.552,0.059,254.089,103.027,-160.828,0,0,0,
,0.846,-0.669,-0.031,237.121,121.276,-277.405,0,0,0,
,0.828,-0.77,-0.071,199.89,102.05,-337.586,0,0,0,
,0.797,-0.734,-0.04,6.713,135.62,-378.663,0,0,0,
,0.831,-0.704,0.032,-100.953,120.605,-368.714,0,0,0,
,0.792,-0.687,0.1,-166.199,80.017,-378.479,0,0,0,
,0.761,-0.672,0.115,-208.985,61.035,-377.808,0,0,0,
,0.725,-0.669,0.089,-165.711,53.161,-360.535,0,0,0,
,0.683,-0.646,0.051,-80.384,76.721,-312.317,0,0,0,
,0.667,-0.634,0.005,23.803,97.656,-251.16,0,0,0,
,0.659,-0.589,-0.004,68.664,113.464,-193.36,0,0,0,
,0.677,-0.604,0.018,120.422,97.045,-151.368,0,0,0,
,0.69,-0.622,0.1,156.677,52.185,-98.145,0,0,0,
,0.705,-0.681,0.101,-11.475,20.874,-78.003,0,0,0,
,0.702,-0.694,0.065,-146.058,11.657,-70.252,0,0,0,
,0.708,-0.661,0.053,-216.37,2.563,-40.711,0,0,0,
,0.712,-0.629,0.057,-225.892,-6.043,-15.015,0,0,0,
,0.723,-0.627,0.081,-156.25,-12.696,5.676,0,0,0,
,0.733,-0.654,0.093,-44.007,-7.203,19.104,0,0,0,
,0.728,-0.609,0.057,78.186,-0.367,44.616,0,0,0,
,0.746,-0.627,0.066,167.968,-13.001,56.701,0,0,0,
,0.766,-0.677,0.067,166.442,-23.987,58.166,0,0,0,
,0.749,-0.662,0.06,82.275,-0.855,49.682,0,0,0,
,0.749,-0.626,0.051,36.926,-8.851,61.767,0,0,0,
,0.751,-0.634,0.061,56.457,-3.052,59.021,0,0,0,
,0.771,-0.669,0.074,61.767,-2.869,27.465,0,0,0,
,0.775,-0.68,0.104,35.888,-14.222,-6.104,0,0,0,
,0.765,-0.627,0.058,-20.752,13.488,-4.761,0,0,0,
,0.751,-0.628,-0.015,-40.039,43.945,-11.353,0,0,0,
,0.747,-0.634,0.005,-63.904,55.236,4.882,0,0,0,
,0.77,-0.638,0.052,-83.435,51.635,20.202,0,0,0,
,0.758,-0.612,0.062,-130.494,37.78,44.372,0,0,0,
,0.755,-0.585,0.033,-131.47,22.766,52.612,0,0,0,
,0.757,-0.628,0.056,-83.13,-2.747,46.875,0,0,0,
,0.754,-0.67,0.08,-84.961,-12.207,49.987,0,0,0,
,0.761,-0.657,0.071,-132.142,-4.761,64.331,0,0,0,
,0.764,-0.62,0.043,-149.414,12.451,73.425,0,0,0,
,0.775,-0.624,0.065,-102.173,3.173,79.895,0,0,0,
,0.77,-0.657,0.086,-60.425,0.671,72.265,0,0,0,
,0.765,-0.671,0.103,-47.913,-0.184,60.363,0,0,0,
,0.753,-0.644,0.095,-8.851,8.361,56.335,0,0,0,
,0.762,-0.644,0.089,38.696,4.333,67.627,0,0,0,
,0.755,-0.66,0.094,56.518,-3.357,53.649,0,0,0,
,0.75,-0.664,0.088,40.893,1.831,42.541,0,0,0,
,0.761,-0.67,0.101,33.142,1.953,33.447,0,0,0,
,0.759,-0.67,0.121,54.565,-13.55,29.357,0,0,0,
,0.76,-0.677,0.119,82.153,-18.006,26.611,0,0,0,
,0.751,-0.643,0.071,99.365,-2.381,24.047,0,0,0,
,0.766,-0.636,0.052,113.037,-7.508,23.986,0,0,0,
,0.769,-0.644,0.04,72.998,-13.245,18.249,0,0,0,
,0.772,-0.669,0.061,18.188,-21.302,16.113,0,0,0,
,0.774,-0.681,0.104,-32.715,-29.114,1.953,0,0,0,
,0.776,-0.671,0.124,-84.29,-37.964,-7.813,0,0,0,
,0.767,-0.64,0.04,-124.207,-14.161,-20.447,0,0,0,
,0.778,-0.639,0.054,-102.601,-21.668,-15.87,0,0,0,
,0.763,-0.632,0.053,-130.86,-2.076,-21.18,0,0,0,
,0.788,-0.619,0.073,-130.066,-2.442,-20.63,0,0,0,
,0.773,-0.669,0.146,-40.772,-25.635,-26.001,0,0,0,
,0.776,-0.674,0.203,-11.353,-57.435,-23.682,0,0,0,
,0.765,-0.659,0.175,-84.778,-71.228,-49.378,0,0,0,
,0.73,-0.612,0.107,-26.917,-34.363,-25.513,0,0,0,
,0.736,-0.574,0.102,20.507,-10.926,-0.306,0,0,0,
,0.754,-0.512,0.05,73.608,24.169,57.678,0,0,0,
,0.784,-0.479,0,220.52,25.756,87.585,0,0,0,
,0.785,-0.52,0.036,301.147,10.803,63.537,0,0,0,
,0.758,-0.555,-0.004,245.422,2.746,79.956,0,0,0,
,0.775,-0.586,-0.008,185.913,-0.428,68.908,0,0,0,
,0.783,-0.577,0.027,149.902,-6.226,89.355,0,0,0,
,0.777,-0.532,-0.012,109.985,5.798,104.187,0,0,0,
,0.795,-0.548,-0.017,104.065,7.385,112.732,0,0,0,
,0.802,-0.568,-0.001,86.608,9.643,113.22,0,0,0,
,0.854,-0.602,0.154,101.318,-28.016,119.445,0,0,0,
,0.801,-0.58,0.29,165.405,-32.959,209.961,0,0,0,
,0.851,-0.722,0.087,269.226,-31.189,105.713,0,0,0,
,0.749,-0.573,0.02,218.383,38.94,75.683,0,0,0,
,0.78,-0.497,0.005,203.43,111.023,158.447,0,0,0,
,0.834,-0.558,0.022,184.265,127.624,165.1,0,0,0,
,0.857,-0.594,0.032,73.181,117.004,176.757,0,0,0,
,0.852,-0.547,0.02,-73.426,116.699,185.058,0,0,0,
,0.873,-0.575,0.114,-64.087,66.528,144.958,0,0,0,
,0.846,-0.621,0.186,134.094,47.18,108.337,0,0,0,
,0.833,-0.573,0.099,269.409,26.001,82.885,0,0,0,
,0.841,-0.603,0.004,259.582,28.93,3.234,0,0,0,
,0.858,-0.645,-0.019,163.879,26.001,-42.725,0,0,0,
,0.849,-0.65,0,45.288,19.775,-84.595,0,0,0,
,0.837,-0.629,0.02,-56.092,21.728,-100.037,0,0,0,
,0.843,-0.594,0.034,-142.823,30.822,-92.347,0,0,0,
,0.837,-0.554,0.034,-208.313,23.62,-72.205,0,0,0,
