TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.619,0.724,-0.054,-10.865,5.676,-25.269,0,0,0,
,0.617,0.729,-0.053,-5.066,5.676,-23.255,0,0,0,
,0.615,0.726,-0.056,4.577,8.056,-18.86,0,0,0,
,0.615,0.723,-0.057,12.512,9.216,-16.785,0,0,0,
,0.614,0.714,-0.053,12.817,8.178,-23.682,0,0,0,
,0.619,0.716,-0.061,5.798,11.596,-26.612,0,0,0,
,0.629,0.721,-0.058,-5.982,10.803,-29.114,0,0,0,
,0.626,0.721,-0.057,-8.973,9.216,-31.25,0,0,0,
,0.63,0.727,-0.058,-1.16,10.803,-29.053,0,0,0,
,0.631,0.726,-0.052,8.361,13.061,-28.992,0,0,0,
,0.624,0.723,-0.051,16.418,16.174,-28.077,0,0,0,
,0.618,0.717,-0.05,19.47,13.488,-28.077,0,0,0,
,0.619,0.711,-0.045,15.014,12.878,-27.283,0,0,0,
,0.623,0.716,-0.051,8.056,11.169,-25.94,0,0,0,
,0.63,0.721,-0.055,5.31,11.352,-26.062,0,0,0,
,0.635,0.721,-0.052,12.329,9.887,-26.734,0,0,0,
,0.627,0.72,-0.05,24.353,10.131,-31.25,0,0,0,
,0.624,0.717,-0.05,27.099,9.46,-33.02,0,0,0,
,0.623,0.713,-0.054,24.414,8.728,-29.602,0,0,0,
,0.634,0.713,-0.056,12.451,8.056,-31.922,0,0,0,
,0.631,0.716,-0.053,2.441,8.911,-32.288,0,0,0,
,0.633,0.721,-0.047,9.338,11.962,-31.678,0,0,0,
,0.626,0.718,-0.051,25.817,10.559,-28.077,0,0,0,
,0.62,0.713,-0.051,30.029,12.207,-29.358,0,0,0,
,0.621,0.714,-0.055,30.09,12.573,-31.861,0,0,0,
,0.624,0.71,-0.05,20.568,12.085,-38.453,0,0,0,
,0.629,0.748,-0.05,6.774,7.751,-38.697,0,0,0,
,0.633,0.721,-0.047,1.831,7.69,-37.232,0,0,0,
,0.631,0.723,-0.048,8.117,5.676,-34.058,0,0,0,
,0.627,0.72,-0.051,9.643,4.089,-32.898,0,0,0,
,0.631,0.716,-0.048,9.094,7.812,-32.715,0,0,0,
,0.632,0.717,-0.046,7.873,9.033,-33.875,0,0,0,
,0.635,0.72,-0.042,3.601,7.934,-32.349,0,0,0,
,0.634,0.724,-0.047,0.061,7.202,-31.8,0,0,0,
,0.623,0.729,-0.047,5.981,2.258,-32.349,0,0,0,
,0.622,0.721,-0.045,10.192,2.99,-32.41,0,0,0,
,0.631,0.718,-0.043,5.188,3.967,-29.48,0,0,0,
,0.641,0.724,-0.045,5.127,6.042,-29.602,0,0,0,
,0.647,0.726,-0.039,5.798,4.394,-27.832,0,0,0,
,0.644,0.721,-0.04,2.929,2.502,-27.71,0,0,0,
,0.632,0.715,-0.043,-2.869,-2.564,-24.903,0,0,0,
,0.625,0.714,-0.042,-10.804,-5.982,-21.241,0,0,0,
,0.619,0.717,-0.041,-17.64,-7.325,-23.011,0,0,0,
,0.619,0.715,-0.037,-12.452,-7.386,-23.621,0,0,0,
,0.626,0.708,-0.039,-6.836,-8.301,-23.682,0,0,0,
,0.63,0.709,-0.05,-5.555,-8.728,-22.4,0,0,0,
,0.638,0.704,-0.048,-0.672,-10.01,-28.809,0,0,0,
,0.639,0.699,-0.055,-1.404,-12.513,-38.636,0,0,0,
,0.638,0.69,-0.054,-12.33,-16.236,-46.143,0,0,0,
,0.642,0.691,-0.054,-31.617,-20.752,-53.894,0,0,0,
,0.646,0.694,-0.063,-44.983,-21.668,-60.303,0,0,0,
,0.651,0.696,-0.061,-51.941,-21.546,-65.796,0,0,0,
,0.646,0.699,-0.069,-48.218,-19.654,-68.909,0,0,0,
,0.645,0.705,-0.07,-18.494,-13.733,-67.933,0,0,0,
,0.646,0.705,-0.064,18.31,-8.545,-67.017,0,0,0,
,0.651,0.693,-0.06,34.057,-0.977,-63.66,0,0,0,
,0.65,0.681,-0.059,26.611,2.197,-64.698,0,0,0,
,0.651,0.678,-0.058,9.399,4.333,-66.224,0,0,0,
,0.652,0.682,-0.053,0.366,5.127,-70.13,0,0,0,
,0.648,0.687,-0.053,0.671,4.211,-73.792,0,0,0,
,0.648,0.688,-0.045,2.929,3.845,-76.661,0,0,0,
,0.646,0.687,-0.047,2.624,2.136,-76.172,0,0,0,
,0.649,0.686,-0.047,-1.954,1.342,-78.431,0,0,0,
,0.655,0.686,-0.05,-2.503,1.037,-81.543,0,0,0,
,0.659,0.69,-0.049,-3.663,2.38,-78.98,0,0,0,
,0.666,0.69,-0.042,-0.428,5.432,-79.102,0,0,0,
,0.663,0.69,-0.051,0.549,5.859,-76.783,0,0,0,
,0.667,0.694,-0.051,0.793,9.826,-71.534,0,0,0,
,0.672,0.7,-0.046,0.061,8.972,-68.848,0,0,0,
,0.669,0.698,-0.047,1.709,10.803,-66.895,0,0,0,
,0.67,0.695,-0.048,6.103,12.207,-61.646,0,0,0,
,0.662,0.696,-0.052,5.31,13.671,-56.275,0,0,0,
,0.661,0.692,-0.051,3.662,14.465,-52.735,0,0,0,
,0.667,0.69,-0.054,5.31,18.981,-48.401,0,0,0,
,0.667,0.69,-0.049,9.216,19.531,-47.913,0,0,0,
,0.669,0.69,-0.042,15.869,23.437,-47.486,0,0,0,
,0.672,0.689,-0.043,15.93,23.62,-43.58,0,0,0,
,0.674,0.683,-0.044,12.329,17.273,-42.359,0,0,0,
,0.673,0.679,-0.053,1.464,11.596,-38.147,0,0,0,
,0.684,0.682,-0.051,-11.536,7.019,-35.035,0,0,0,
,0.685,0.685,-0.048,-19.104,7.751,-36.255,0,0,0,
,0.682,0.685,-0.043,-18.494,11.291,-36.927,0,0,0,
,0.675,0.689,-0.047,-8.973,16.784,-32.288,0,0,0,
,0.668,0.688,-0.047,7.934,17.517,-31.311,0,0,0,
,0.665,0.686,-0.048,21.423,20.507,-26.368,0,0,0,
,0.668,0.681,-0.049,31.494,18.249,-26.49,0,0,0,
,0.68,0.683,-0.051,1.22,12.817,-27.161,0,0,0,
,0.682,0.68,-0.054,3.723,10.009,-26.734,0,0,0,
,0.68,0.674,-0.054,8.178,5.981,-22.767,0,0,0,
,0.679,0.671,-0.05,7.873,6.347,-18.067,0,0,0,
,0.676,0.676,-0.048,11.169,5.31,-16.114,0,0,0,
,0.671,0.672,-0.05,12.207,7.263,-14.405,0,0,0,
,0.669,0.668,-0.046,12.634,5.92,-13.55,0,0,0,
,0.673,0.665,-0.052,8.911,7.69,-16.175,0,0,0,
,0.671,0.666,-0.057,10.192,4.333,-20.447,0,0,0,
,0.672,0.664,-0.059,10.681,3.845,-25.269,0,0,0,
,0.676,0.66,-0.06,11.108,2.502,-32.105,0,0,0,
,0.68,0.665,-0.065,-2.869,0.793,-36.438,0,0,0,
,0.679,0.667,-0.064,-2.808,2.197,-36.133,0,0,0,
,0.678,0.67,-0.063,-3.724,5.615,-37.049,0,0,0,
,0.678,0.669,-0.058,-3.968,12.756,-37.171,0,0,0,
,0.679,0.671,-0.056,-2.625,15.93,-36.988,0,0,0,
,0.676,0.673,-0.063,3.784,19.897,-33.387,0,0,0,
,0.677,0.669,-0.059,15.319,18.981,-33.448,0,0,0,
,0.672,0.664,-0.056,18.493,18.676,-32.959,0,0,0,
,0.677,0.66,-0.05,13.794,21.545,-31.373,0,0,0,
,0.688,0.66,-0.05,0,21.24,-34.363,0,0,0,
,0.691,0.665,-0.047,-10.621,21.545,-35.218,0,0,0,
,0.681,0.669,-0.05,-0.916,12.207,-32.959,0,0,0,
,0.679,0.67,-0.045,3.112,16.296,-32.166,0,0,0,
,0.678,0.667,-0.04,2.99,16.418,-34.485,0,0,0,
,0.682,0.665,-0.045,1.648,18.249,-35.34,0,0,0,
,0.683,0.664,-0.042,4.028,12.39,-32.044,0,0,0,
,0.703,0.66,-0.056,-15.137,-0.794,-40.528,0,0,0,
,0.691,0.662,-0.059,-17.945,-2.198,-43.213,0,0,0,
,0.686,0.673,-0.058,-11.719,-0.245,-42.481,0,0,0,
,0.687,0.668,-0.061,-5.188,1.77,-36.011,0,0,0,
,0.687,0.663,-0.091,-1.16,1.953,-32.044,0,0,0,
,0.684,0.659,-0.067,-0.367,2.929,-28.809,0,0,0,
,0.685,0.66,-0.067,-6.47,3.601,-28.504,0,0,0,
,0.683,0.659,-0.067,-7.447,5.615,-29.847,0,0,0,
,0.685,0.658,-0.069,-6.592,7.629,-32.593,0,0,0,
,0.687,0.661,-0.06,-4.883,10.498,-32.41,0,0,0,
,0.693,0.659,-0.061,-8.728,10.315,-30.152,0,0,0,
,0.668,0.656,-0.06,-15.992,10.864,-13.367,0,0,0,
,0.673,0.657,-0.056,-15.809,19.775,-8.118,0,0,0,
,0.69,0.656,-0.059,-12.269,24.658,-5.127,0,0,0,
,0.698,0.657,-0.063,-11.231,21.423,-7.142,0,0,0,
,0.707,0.655,-0.069,-12.513,15.136,-12.391,0,0,0,
,0.688,0.655,-0.069,-27.894,-0.855,-30.396,0,0,0,
,0.684,0.659,-0.069,-27.955,-0.855,-32.898,0,0,0,
,0.683,0.687,-0.067,-27.649,0.915,-34.058,0,0,0,
,0.686,0.658,-0.079,-21.607,4.15,-34.668,0,0,0,
,0.688,0.661,-0.071,-12.452,8.606,-38.575,0,0,0,
,0.688,0.661,-0.067,-1.648,15.197,-38.514,0,0,0,
,0.69,0.664,-0.07,10.009,17.334,-43.824,0,0,0,
,0.695,0.66,-0.064,17.456,13.122,-45.289,0,0,0,
,0.688,0.657,-0.073,20.385,11.474,-46.509,0,0,0,
,0.688,0.652,-0.076,28.564,9.765,-49.378,0,0,0,
,0.689,0.653,-0.073,33.508,8.422,-52.002,0,0,0,
,0.69,0.644,-0.07,35.4,11.23,-56.519,0,0,0,
,0.694,0.634,-0.067,29.785,14.038,-54.749,0,0,0,
,0.702,0.639,-0.083,24.475,10.009,-53.528,0,0,0,
,0.694,0.641,-0.091,30.761,11.901,-59.937,0,0,0,
,0.681,0.649,-0.068,36.804,18.005,-64.698,0,0,0,
,0.682,0.67,-0.044,45.715,24.169,-64.209,0,0,0,
,0.702,0.687,-0.051,53.711,23.132,-59.082,0,0,0,
,0.711,0.656,-0.059,52.49,19.531,-54.078,0,0,0,
,0.691,0.654,-0.045,44.433,14.709,-59.632,0,0,0,
,0.669,0.628,-0.044,20.324,18.798,-57.312,0,0,0,
,0.667,0.631,-0.047,-22.217,21.911,-35.279,0,0,0,
,0.674,0.63,-0.076,-25.635,12.695,-27.527,0,0,0,
,0.695,0.62,-0.113,-7.142,4.638,-30.64,0,0,0,
,0.706,0.593,-0.14,15.625,-7.874,-52.247,0,0,0,
,0.717,0.564,-0.156,38.513,-16.541,-88.99,0,0,0,
