TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,-0.067,0.664,0.722,9.338,3.356,-20.447,0,0,0,
,-0.07,0.661,0.727,8.483,8.728,-23.438,0,0,0,
,-0.066,0.657,0.721,9.765,10.192,-22.034,0,0,0,
,-0.063,0.656,0.726,5.493,9.094,-22.217,0,0,0,
,-0.072,0.658,0.725,0.366,6.347,-21.363,0,0,0,
,-0.076,0.664,0.727,-0.55,7.507,-22.217,0,0,0,
,-0.067,0.663,0.723,1.953,9.582,-24.414,0,0,0,
,-0.064,0.664,0.723,5.676,8.728,-23.377,0,0,0,
,-0.061,0.66,0.723,6.591,8.728,-22.889,0,0,0,
,-0.068,0.662,0.724,8.667,7.141,-21.668,0,0,0,
,-0.07,0.662,0.726,3.54,8.178,-24.17,0,0,0,
,-0.066,0.659,0.723,3.906,7.934,-23.194,0,0,0,
,-0.07,0.663,0.721,5.92,8.483,-21.424,0,0,0,
,-0.068,0.663,0.725,5.127,7.751,-21.668,0,0,0,
,-0.071,0.663,0.721,7.934,9.704,-20.813,0,0,0,
,-0.071,0.658,0.726,7.568,11.474,-21.485,0,0,0,
,-0.07,0.66,0.725,4.699,11.84,-22.522,0,0,0,
,-0.066,0.664,0.729,5.737,8.789,-21.058,0,0,0,
,-0.061,0.66,0.72,9.582,10.376,-22.461,0,0,0,
,-0.063,0.662,0.722,5.737,5.554,-22.217,0,0,0,
,-0.07,0.658,0.72,0.427,7.08,-22.4,0,0,0,
,-0.072,0.663,0.724,1.403,7.629,-21.729,0,0,0,
,-0.072,0.662,0.724,2.624,9.155,-24.109,0,0,0,
,-0.07,0.662,0.72,4.821,8.728,-23.926,0,0,0,
,-0.066,0.662,0.722,5.065,8.789,-24.048,0,0,0,
,-0.066,0.661,0.725,7.629,9.582,-22.522,0,0,0,
,-0.065,0.662,0.728,7.995,10.131,-20.997,0,0,0,
,-0.069,0.654,0.722,10.681,10.62,-21.668,0,0,0,
,-0.068,0.66,0.73,5.371,8.361,-20.264,0,0,0,
,-0.069,0.658,0.717,-1.282,9.277,-21.424,0,0,0,
,-0.069,0.666,0.72,-1.465,9.216,-21.729,0,0,0,
,-0.067,0.667,0.717,0.854,7.873,-22.95,0,0,0,
,-0.066,0.668,0.721,6.164,7.324,-21.912,0,0,0,
,-0.066,0.662,0.722,11.535,10.681,-24.292,0,0,0,
,-0.065,0.654,0.727,11.352,8.911,-22.706,0,0,0,
,-0.069,0.664,0.726,5.249,8.85,-20.02,0,0,0,
,-0.067,0.661,0.724,3.356,9.155,-21.363,0,0,0,
,-0.066,0.665,0.721,3.051,7.202,-20.997,0,0,0,
,-0.068,0.669,0.717,6.103,10.131,-22.583,0,0,0,
,-0.07,0.667,0.718,11.108,9.826,-22.095,0,0,0,
,-0.07,0.661,0.727,16.296,10.864,-22.644,0,0,0,
,-0.068,0.653,0.728,14.343,8.606,-23.499,0,0,0,
,-0.067,0.659,0.727,3.662,6.347,-23.682,0,0,0,
,-0.066,0.662,0.722,-1.587,7.202,-22.828,0,0,0,
,-0.067,0.668,0.724,2.746,5.249,-23.316,0,0,0,
,-0.065,0.664,0.718,6.836,5.615,-24.476,0,0,0,
,-0.066,0.66,0.725,11.901,6.713,-23.56,0,0,0,
,-0.068,0.658,0.725,4.394,7.446,-22.644,0,0,0,
,-0.07,0.659,0.722,4.455,8.117,-22.4,0,0,0,
,-0.07,0.664,0.726,2.624,9.216,-22.95,0,0,0,
,-0.069,0.658,0.721,7.568,9.521,-23.072,0,0,0,
,-0.068,0.659,0.725,5.554,7.995,-23.621,0,0,0,
,-0.067,0.659,0.722,1.953,8.728,-23.438,0,0,0,
,-0.067,0.666,0.726,2.441,6.103,-23.011,0,0,0,
,-0.064,0.664,0.717,5.432,9.399,-24.231,0,0,0,
,-0.065,0.666,0.724,8.667,7.568,-21.973,0,0,0,
,-0.065,0.658,0.724,4.028,8.667,-23.865,0,0,0,
,-0.071,0.66,0.725,6.897,6.836,-21.851,0,0,0,
,-0.071,0.662,0.726,6.774,7.934,-21.607,0,0,0,
,-0.069,0.656,0.719,5.127,8.789,-22.4,0,0,0,
,-0.07,0.662,0.723,1.464,8.056,-22.767,0,0,0,
,-0.072,0.664,0.721,1.22,9.826,-22.217,0,0,0,
,-0.066,0.662,0.726,4.455,8.117,-23.255,0,0,0,
,-0.064,0.661,0.724,3.479,10.07,-24.842,0,0,0,
,-0.063,0.663,0.724,3.479,8.972,-22.4,0,0,0,
,-0.064,0.665,0.726,4.821,8.239,-23.011,0,0,0,
,-0.064,0.659,0.719,8.667,8.483,-20.691,0,0,0,
,-0.071,0.659,0.726,8.239,7.263,-20.813,0,0,0,
,-0.074,0.661,0.718,2.929,9.277,-21.241,0,0,0,
,-0.067,0.663,0.725,1.648,8.972,-21.79,0,0,0,
,-0.065,0.666,0.719,1.098,9.826,-22.706,0,0,0,
,-0.066,0.669,0.721,4.272,9.399,-20.935,0,0,0,
,-0.065,0.664,0.725,10.986,9.094,-21.851,0,0,0,
,-0.066,0.66,0.722,13.671,7.385,-22.156,0,0,0,
,-0.07,0.657,0.728,8.483,8.544,-22.461,0,0,0,
,-0.068,0.657,0.724,2.502,6.652,-22.4,0,0,0,
,-0.068,0.664,0.727,0.854,7.141,-20.386,0,0,0,
,-0.068,0.662,0.721,4.943,9.948,-22.034,0,0,0,
,-0.065,0.663,0.721,5.004,7.873,-23.011,0,0,0,
,-0.068,0.666,0.718,2.563,9.155,-24.292,0,0,0,
,-0.065,0.668,0.722,8.3,7.812,-21.729,0,0,0,
,-0.068,0.664,0.722,8.361,9.094,-21.729,0,0,0,
,-0.068,0.656,0.726,10.803,9.033,-23.316,0,0,0,
,-0.072,0.661,0.727,4.943,6.836,-23.255,0,0,0,
,-0.07,0.66,0.72,2.624,7.019,-22.583,0,0,0,
,-0.074,0.666,0.723,3.112,7.812,-21.363,0,0,0,
,-0.073,0.664,0.721,7.507,11.535,-23.194,0,0,0,
,-0.069,0.66,0.725,12.085,11.962,-21.241,0,0,0,
,-0.067,0.66,0.725,6.469,11.84,-21.607,0,0,0,
,-0.062,0.662,0.72,10.864,10.192,-18.128,0,0,0,
,-0.063,0.661,0.729,15.258,12.756,-16.724,0,0,0,
,-0.067,0.656,0.729,15.258,14.709,-17.701,0,0,0,
,-0.067,0.685,0.726,8.483,13.183,-15.015,0,0,0,
,-0.068,0.657,0.726,-0.245,15.319,-0.306,0,0,0,
,-0.064,0.663,0.725,0.244,10.986,-17.09,0,0,0,
,-0.063,0.67,0.688,3.906,13.549,-16.968,0,0,0,
