TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.021,0.565,0.811,9.033,10.07,-21.668,
00:00:00:16,-0.022,0.552,0.804,6.53,11.413,-21.485,
00:00:00:33,-0.02,0.552,0.812,1.281,11.108,-21.119,
00:00:00:50,-0.017,0.556,0.81,-1.465,10.62,-20.142,
00:00:00:66,-0.015,0.579,0.811,5.981,7.568,-13.977,
00:00:00:83,-0.015,0.596,0.797,19.226,7.934,-4.456,
00:00:00:100,-0.019,0.564,0.808,34.973,5.004,4.943,
00:00:00:116,-0.024,0.519,0.804,22.338,-0.977,0.488,
00:00:00:133,-0.034,0.546,0.813,3.723,-2.503,-14.893,
00:00:00:150,-0.001,0.57,0.809,-0.184,6.347,-24.231,
00:00:00:166,-0.022,0.571,0.805,10.315,12.878,-24.231,
00:00:00:183,-0.021,0.56,0.803,13.671,10.315,-19.532,
00:00:00:200,-0.025,0.552,0.815,13.183,8.911,-19.043,
00:00:00:216,-0.025,0.546,0.808,6.103,9.216,-22.156,
00:00:00:233,-0.022,0.56,0.81,1.77,13.916,-24.292,
00:00:00:250,-0.021,0.553,0.805,1.403,12.512,-23.682,
00:00:00:266,-0.023,0.563,0.809,1.22,7.873,-24.048,
00:00:00:283,-0.026,0.565,0.803,5.004,12.39,-23.743,
00:00:00:300,-0.025,0.557,0.811,7.446,15.197,-23.926,
00:00:00:316,-0.018,0.564,0.807,6.774,4.577,-23.865,
00:00:00:333,-0.027,0.558,0.809,6.836,6.774,-22.4,
00:00:00:350,-0.022,0.555,0.813,5.737,16.601,-25.452,
00:00:00:366,-0.013,0.548,0.816,3.173,28.137,-11.719,
00:00:00:383,-0.022,0.532,0.825,-21.119,30.7,6.469,
00:00:00:400,-0.034,0.513,0.848,-88.99,33.081,13.732,
00:00:00:416,-0.042,0.531,0.863,-135.315,44.006,42.175,
00:00:00:433,-0.024,0.591,0.866,-193.909,69.03,68.603,
00:00:00:450,-0.022,0.749,0.931,-20.691,80.139,9.643,
00:00:00:466,0.023,0.778,1.278,173.278,46.814,55.481,
00:00:00:483,0.091,0.859,1.732,1087.036,-147.339,226.074,
00:00:00:500,-0.144,0.031,1.593,1013.122,96.252,-45.716,
00:00:00:516,0.355,0.685,2.481,8.361,-140.198,144.165,
00:00:00:533,0.668,0.915,1.827,-520.935,-640.137,304.321,
00:00:00:550,0.364,1.203,1.75,-424.012,-908.387,313.72,
00:00:00:566,0.412,1.91,2.142,-150.879,-1355.835,803.466,
00:00:00:583,0.533,2.23,2.005,345.52,-1759.217,1227.6,
00:00:00:600,0.351,1.743,1.497,914.856,-2000,1497.314,
00:00:00:616,0.072,0.931,0.788,1223.816,-2000,1575.988,
00:00:00:633,-0.031,0.439,0.313,1204.101,-2000,1573.12,
00:00:00:650,0.096,0.135,-0.098,1005.127,-2000,1459.411,
00:00:00:666,0.195,0.025,-0.378,894.348,-2000,1350.463,
00:00:00:683,0.175,-0.012,-0.551,875.915,-1997.681,1274.719,
00:00:00:700,0.052,-0.075,-0.76,824.218,-1708.863,1129.028,
00:00:00:716,-0.041,-0.221,-0.937,553.039,-1402.894,906.799,
00:00:00:733,-0.465,-0.749,-0.935,377.136,16.296,323.73,
00:00:00:750,-0.441,-0.764,-0.739,90.82,498.413,10.498,
00:00:00:766,-0.346,-0.586,-0.527,-326.416,812.011,-347.535,
00:00:00:783,-0.297,-0.409,-0.438,-704.346,1044.555,-578.125,
00:00:00:800,-0.334,-0.34,-0.398,-948.182,1241.638,-836.487,
00:00:00:816,-0.493,-0.173,0.779,-736.878,1613.83,-1511.292,
00:00:00:833,-0.326,0.333,1.051,-791.077,1479.004,-1588.501,
00:00:00:850,-0.455,0.752,1.109,-998.719,1364.074,-1460.694,
00:00:00:866,-0.621,0.988,0.955,-1096.131,1331.665,-1271.668,
00:00:00:883,-0.555,1.001,0.975,-735.413,1356.323,-1131.592,
00:00:00:900,-0.344,0.951,1.23,-21.729,1381.897,-958.802,
00:00:00:916,-0.111,0.765,1.419,277.954,1255.92,-799.317,
00:00:00:933,-0.047,0.715,1.486,189.697,1016.601,-648.621,
00:00:00:950,-0.085,0.75,1.271,-80.75,781.921,-573.365,
00:00:00:966,-0.17,0.85,0.974,-305.97,672.363,-477.845,
00:00:00:983,-0.184,0.907,0.953,-154.48,639.465,-427.491,
00:00:01:0,-0.108,0.746,1.049,200.5,649.292,-400.086,
00:00:01:16,0.061,0.504,1.181,349.792,575.561,-352.845,
00:00:01:33,0.181,0.426,1.171,126.831,400.085,-270.752,
00:00:01:50,0.078,0.466,1.033,-104.126,256.042,-252.686,
00:00:01:66,-0.077,0.43,0.795,-185.975,222.717,-254.761,
00:00:01:83,-0.056,0.483,0.681,-105.103,220.153,-250.611,
00:00:01:100,0.037,0.5,0.515,343.017,-72.754,14.526,
00:00:01:116,-0.247,0.136,0.887,260.864,102.295,-9.034,
00:00:01:133,0.064,0.146,0.934,-17.823,13.305,-110.535,
00:00:01:150,0.139,0.281,0.904,-250.55,-55.359,-120.057,
00:00:01:166,-0.059,0.507,0.857,-374.024,-85.328,-12.513,
00:00:01:183,-0.142,0.362,0.94,9.826,14.038,-10.621,
00:00:01:200,-0.168,0.228,0.828,-32.715,26.855,-67.872,
00:00:01:216,-0.071,0.43,0.896,-57.923,27.221,-106.446,
00:00:01:233,-0.026,0.574,0.88,-64.454,22.705,-98.511,
00:00:01:250,-0.016,0.551,0.821,-79.102,11.352,-55.176,
00:00:01:266,-0.021,0.225,0.887,28.564,0.122,-73.975,
00:00:01:283,-0.004,0.303,0.862,-139.771,-31.678,-19.593,
00:00:01:300,-0.049,0.643,0.828,-144.288,-25.269,-6.287,
00:00:01:316,-0.037,0.735,0.799,-40.101,20.935,-1.343,
00:00:01:333,-0.029,0.576,0.818,48.767,36.377,22.583,
