TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,-0.027,-0.294,0.963,-0.55,11.352,-21.424,0,0,0,
,-0.031,-0.279,0.977,2.624,8.667,-24.048,0,0,0,
,-0.038,-0.281,0.975,3.967,8.117,-20.63,0,0,0,
,-0.047,-0.288,0.975,11.413,8.789,-25.025,0,0,0,
,-0.044,-0.306,0.969,6.53,17.639,-37.171,0,0,0,
,-0.029,-0.292,0.968,-11.109,19.592,-41.565,0,0,0,
,-0.027,-0.295,0.973,-11.963,11.535,-29.053,0,0,0,
,-0.019,-0.287,0.974,-4.639,5.981,-17.334,0,0,0,
,-0.032,-0.298,0.97,10.07,0.671,-14.893,0,0,0,
,-0.046,-0.275,0.968,23.925,3.845,-7.447,0,0,0,
,-0.042,-0.28,0.969,35.644,5.004,-6.897,0,0,0,
,-0.036,-0.294,0.974,44.86,4.333,-3.235,0,0,0,
,-0.031,-0.304,0.969,46.203,4.272,-0.733,0,0,0,
,-0.037,-0.312,0.999,34.79,3.051,3.234,0,0,0,
,-0.037,-0.313,0.964,17.883,4.333,-0.977,0,0,0,
,-0.035,-0.299,0.968,8.117,4.394,-3.479,0,0,0,
,-0.033,-0.286,0.972,12.756,4.577,-4.212,0,0,0,
,-0.037,-0.285,0.969,21.24,4.272,-5.677,0,0,0,
,-0.037,-0.288,0.971,25.817,2.99,-5.249,0,0,0,
,-0.042,-0.298,0.967,28.808,4.089,-7.203,0,0,0,
,-0.034,-0.304,0.968,17.517,8.422,-14.1,0,0,0,
,-0.029,-0.301,0.966,14.831,7.568,-14.222,0,0,0,
,-0.036,-0.3,0.965,12.573,6.713,-17.456,0,0,0,
,-0.035,-0.291,0.963,13.244,7.751,-19.227,0,0,0,
,-0.036,-0.297,0.968,22.399,6.713,-22.156,0,0,0,
,-0.043,-0.3,0.969,24.353,5.798,-20.203,0,0,0,
,-0.044,-0.308,0.968,22.399,10.376,-26.123,0,0,0,
,-0.038,-0.309,0.964,16.601,13.427,-26.978,0,0,0,
,-0.032,-0.304,0.964,13.427,13,-26.734,0,0,0,
,-0.027,-0.303,0.965,20.324,11.84,-26.246,0,0,0,
,-0.026,-0.31,0.963,24.292,8.056,-21.912,0,0,0,
,-0.038,-0.344,0.969,24.047,3.356,-19.959,0,0,0,
,-0.04,-0.319,0.969,15.38,5.676,-20.386,0,0,0,
,-0.043,-0.314,0.965,3.112,6.652,-20.386,0,0,0,
,-0.039,-0.308,0.966,-2.564,9.399,-21.973,0,0,0,
,-0.031,-0.305,0.963,-7.569,5.676,-23.316,0,0,0,
,-0.036,-0.3,0.938,-5.188,5.615,-24.72,0,0,0,
,-0.032,-0.305,0.967,-0.55,9.948,-26.795,0,0,0,
,-0.037,-0.317,0.97,-10.315,7.08,-31.8,0,0,0,
