TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.073,0.591,0.783,-13.245,2.746,-23.316,
00:00:00:16,-0.076,0.594,0.779,-14.344,1.586,-22.034,
00:00:00:33,-0.08,0.6,0.78,-13.245,3.906,-21.485,
00:00:00:50,-0.082,0.604,0.778,-2.93,8.972,-22.522,
00:00:00:66,-0.079,0.605,0.776,2.685,10.253,-23.926,
00:00:00:83,-0.078,0.597,0.775,3.906,11.23,-23.377,
00:00:00:100,-0.074,0.597,0.778,-9.583,7.507,-27.222,
00:00:00:116,-0.071,0.599,0.774,-14.222,5.92,-25.757,
00:00:00:133,-0.073,0.603,0.779,-12.513,3.723,-25.757,
00:00:00:150,-0.077,0.599,0.776,-6.653,4.577,-24.537,
00:00:00:166,-0.077,0.605,0.786,-2.747,4.455,-21.729,
00:00:00:183,-0.079,0.606,0.771,6.103,8.117,-22.217,
00:00:00:200,-0.081,0.6,0.774,5.004,7.629,-21.851,
00:00:00:216,-0.081,0.602,0.772,7.019,10.192,-22.095,
00:00:00:233,-0.074,0.598,0.779,3.234,8.239,-19.288,
00:00:00:250,-0.077,0.596,0.781,5.249,8.178,-19.532,
00:00:00:266,-0.078,0.603,0.778,-0.061,7.019,-19.715,
00:00:00:283,-0.076,0.605,0.778,2.136,6.836,-20.081,
00:00:00:300,-0.079,0.606,0.773,6.103,11.23,-20.752,
00:00:00:316,-0.075,0.601,0.777,7.751,9.399,-21.485,
00:00:00:333,-0.079,0.605,0.775,8.728,10.009,-19.837,
00:00:00:350,-0.076,0.601,0.776,11.962,9.948,-19.715,
00:00:00:366,-0.075,0.598,0.779,9.887,9.033,-21.729,
00:00:00:383,-0.074,0.593,0.776,6.958,9.338,-23.255,
00:00:00:400,-0.081,0.595,0.782,0,8.239,-22.339,
00:00:00:416,-0.082,0.611,0.774,-0.672,7.263,-22.706,
00:00:00:433,-0.076,0.604,0.775,4.455,8.056,-24.842,
00:00:00:450,-0.08,0.603,0.775,4.943,6.53,-24.048,
00:00:00:466,-0.075,0.6,0.774,4.333,8.789,-24.659,
00:00:00:483,-0.076,0.598,0.781,4.882,7.019,-24.048,
00:00:00:500,-0.076,0.595,0.776,1.953,7.812,-22.767,
00:00:00:516,-0.077,0.596,0.778,1.281,7.812,-21.546,
00:00:00:533,-0.079,0.605,0.77,1.525,8.972,-20.386,
00:00:00:550,-0.078,0.602,0.773,3.295,7.69,-21.119,
00:00:00:566,-0.077,0.605,0.776,4.089,7.446,-22.583,
00:00:00:583,-0.074,0.601,0.778,8.361,7.873,-21.79,
00:00:00:600,-0.075,0.6,0.776,7.812,7.751,-21.851,
00:00:00:616,-0.079,0.6,0.779,8.361,7.751,-20.813,
00:00:00:633,-0.078,0.598,0.777,4.76,8.361,-20.874,
00:00:00:650,-0.081,0.601,0.774,1.403,6.713,-19.471,
00:00:00:666,-0.081,0.603,0.777,2.868,6.897,-22.889,
00:00:00:683,-0.079,0.607,0.779,5.371,9.521,-23.56,
00:00:00:700,-0.078,0.605,0.769,7.507,8.606,-22.461,
00:00:00:716,-0.076,0.602,0.775,8.789,11.413,-21.729,
00:00:00:733,-0.077,0.6,0.776,3.54,10.742,-20.691,
00:00:00:750,-0.077,0.597,0.78,1.342,9.033,-21.424,
00:00:00:766,-0.081,0.604,0.777,-0.489,9.399,-18.616,
00:00:00:783,-0.075,0.603,0.771,6.286,11.108,-18.616,
00:00:00:800,-0.077,0.601,0.776,4.638,13.244,-17.64,
00:00:00:816,-0.079,0.602,0.776,2.807,9.643,-17.273,
00:00:00:833,-0.078,0.601,0.779,1.342,10.681,-19.043,
00:00:00:850,-0.08,0.603,0.776,5.188,11.291,-18.25,
00:00:00:866,-0.08,0.604,0.777,6.958,12.634,-19.654,
00:00:00:883,-0.073,0.601,0.773,2.38,11.657,-18.616,
00:00:00:900,-0.074,0.605,0.776,-0.367,10.315,-17.945,
00:00:00:916,-0.079,0.604,0.774,-1.099,11.23,-18.006,
00:00:00:933,-0.082,0.604,0.777,5.371,11.23,-17.212,
00:00:00:950,-0.079,0.605,0.776,9.46,11.962,-18.555,
00:00:00:966,-0.074,0.6,0.775,9.094,11.779,-18.555,
00:00:00:983,-0.075,0.601,0.776,3.784,10.192,-18.555,
00:00:01:0,-0.075,0.603,0.773,1.77,10.803,-17.029,
00:00:01:16,-0.08,0.605,0.772,0.854,8.667,-17.884,
00:00:01:33,-0.078,0.609,0.771,1.953,10.131,-20.325,
00:00:01:50,-0.077,0.608,0.774,7.995,8.422,-21.363,
00:00:01:66,-0.076,0.604,0.77,9.399,10.253,-22.034,
00:00:01:83,-0.077,0.6,0.776,6.652,7.507,-20.63,
00:00:01:100,-0.081,0.602,0.774,3.051,9.521,-19.654,
00:00:01:116,-0.078,0.601,0.776,2.014,8.85,-20.813,
00:00:01:133,-0.08,0.606,0.772,5.432,8.3,-22.4,
00:00:01:150,-0.073,0.605,0.773,7.019,9.643,-22.95,
00:00:01:166,-0.074,0.604,0.775,5.432,7.69,-20.874,
00:00:01:183,-0.079,0.604,0.774,6.591,10.803,-21.546,
00:00:01:200,-0.078,0.6,0.772,7.324,8.544,-22.156,
00:00:01:216,-0.08,0.599,0.777,5.249,7.812,-21.668,
00:00:01:233,-0.078,0.6,0.775,5.004,10.131,-21.668,
00:00:01:250,-0.079,0.604,0.774,4.455,7.751,-22.278,
00:00:01:266,-0.077,0.604,0.771,7.019,11.291,-23.133,
00:00:01:283,-0.074,0.6,0.778,7.446,9.094,-24.048,
00:00:01:300,-0.076,0.602,0.774,6.164,10.192,-23.194,
00:00:01:316,-0.077,0.601,0.775,3.356,6.897,-20.081,
00:00:01:333,-0.077,0.604,0.776,1.281,9.155,-20.203,
00:00:01:350,-0.081,0.603,0.775,7.263,8.667,-20.508,
00:00:01:366,-0.08,0.605,0.771,6.408,8.911,-21.119,
00:00:01:383,-0.077,0.603,0.773,6.53,9.521,-22.583,
00:00:01:400,-0.078,0.603,0.777,6.408,8.85,-21.851,
00:00:01:416,-0.075,0.603,0.777,7.995,6.469,-22.034,
00:00:01:433,-0.078,0.603,0.776,3.479,6.103,-21.973,
00:00:01:450,-0.077,0.605,0.769,7.263,8.972,-20.813,
00:00:01:466,-0.08,0.604,0.77,7.019,7.507,-21.607,
00:00:01:483,-0.079,0.603,0.772,6.103,6.103,-22.339,
00:00:01:500,-0.078,0.602,0.779,5.004,6.774,-23.682,
00:00:01:516,-0.076,0.603,0.775,7.019,7.995,-23.804,
00:00:01:533,-0.075,0.602,0.775,5.065,6.347,-23.011,
00:00:01:550,-0.079,0.604,0.774,3.54,7.324,-22.461,
00:00:01:566,-0.078,0.603,0.776,5.188,6.713,-22.461,
00:00:01:583,-0.081,0.605,0.777,4.943,6.347,-21.912,
00:00:01:600,-0.079,0.606,0.771,8.117,7.629,-21.363,
00:00:01:616,-0.078,0.604,0.773,6.164,9.338,-22.522,
00:00:01:633,-0.079,0.603,0.775,5.554,8.606,-23.438,
00:00:01:650,-0.075,0.604,0.775,5.554,8.483,-24.17,
00:00:01:666,-0.078,0.602,0.773,4.394,7.385,-23.011,
00:00:01:683,-0.078,0.603,0.778,3.784,8.117,-23.194,
00:00:01:700,-0.079,0.601,0.774,8.3,8.606,-22.034,
00:00:01:716,-0.081,0.6,0.773,8.056,8.056,-22.339,
00:00:01:733,-0.078,0.604,0.772,3.356,6.591,-23.194,
00:00:01:750,-0.077,0.607,0.772,7.019,5.31,-22.461,
00:00:01:766,-0.075,0.602,0.772,4.943,6.408,-21.973,
00:00:01:783,-0.075,0.602,0.773,2.258,6.958,-23.255,
00:00:01:800,-0.079,0.603,0.775,-1.709,5.737,-23.865,
00:00:01:816,-0.08,0.606,0.771,0.793,6.225,-23.011,
00:00:01:833,-0.079,0.606,0.774,1.709,6.53,-24.109,
00:00:01:850,-0.079,0.605,0.773,3.723,5.798,-26.734,
00:00:01:866,-0.075,0.603,0.774,3.906,7.263,-23.133,
00:00:01:883,-0.078,0.601,0.775,3.662,7.202,-22.767,
00:00:01:900,-0.08,0.601,0.776,4.028,7.873,-22.95,
00:00:01:916,-0.08,0.603,0.776,3.234,7.08,-22.95,
00:00:01:933,-0.076,0.6,0.775,3.051,8.056,-23.133,
00:00:01:950,-0.074,0.607,0.773,0.976,6.164,-21.058,
00:00:01:966,-0.077,0.606,0.772,2.319,7.629,-21.058,
00:00:01:983,-0.077,0.603,0.774,1.831,7.873,-23.926,
00:00:02:0,-0.077,0.606,0.773,0.671,6.897,-23.438,
00:00:02:16,-0.08,0.607,0.776,4.455,8.483,-23.926,
00:00:02:33,-0.078,0.605,0.773,8.117,8.911,-23.133,
00:00:02:50,-0.079,0.606,0.769,11.047,8.972,-20.752,
00:00:02:66,-0.082,0.609,0.771,9.582,7.69,-20.752,
00:00:02:83,-0.078,0.603,0.776,10.131,9.826,-21.363,
00:00:02:100,-0.08,0.607,0.78,10.925,9.46,-21.79,
00:00:02:116,-0.077,0.598,0.77,7.141,7.629,-22.95,
00:00:02:133,-0.078,0.601,0.773,6.347,7.69,-21.058,
00:00:02:150,-0.078,0.606,0.773,5.249,8.606,-22.4,
00:00:02:166,-0.082,0.6,0.778,4.699,10.131,-22.706,
00:00:02:183,-0.078,0.603,0.776,4.76,7.812,-24.292,
00:00:02:200,-0.076,0.604,0.772,9.46,9.582,-23.865,
00:00:02:216,-0.078,0.602,0.778,6.103,8.056,-22.522,
00:00:02:233,-0.08,0.603,0.773,5.92,10.009,-23.194,
00:00:02:250,-0.075,0.6,0.775,6.591,8.911,-24.231,
00:00:02:266,-0.079,0.604,0.772,4.516,7.934,-22.461,
00:00:02:283,-0.08,0.606,0.77,7.507,9.582,-22.034,
00:00:02:300,-0.074,0.604,0.775,8.422,8.728,-23.56,
00:00:02:316,-0.077,0.603,0.774,8.544,10.62,-23.621,
00:00:02:333,-0.075,0.6,0.779,8.239,8.361,-25.208,
00:00:02:350,-0.075,0.602,0.773,6.713,6.958,-21.912,
00:00:02:366,-0.079,0.602,0.772,6.652,7.873,-23.072,
00:00:02:383,-0.078,0.603,0.772,5.432,6.591,-23.499,
00:00:02:400,-0.077,0.606,0.771,3.662,8.3,-22.4,
00:00:02:416,-0.077,0.605,0.777,5.31,7.995,-21.424,
00:00:02:433,-0.081,0.604,0.772,5.676,7.019,-22.156,
00:00:02:450,-0.075,0.599,0.775,7.507,7.934,-21.729,
00:00:02:466,-0.081,0.601,0.775,4.516,8.178,-21.973,
00:00:02:483,-0.079,0.605,0.772,5.371,9.521,-22.767,
00:00:02:500,-0.077,0.604,0.774,7.019,7.69,-22.583,
00:00:02:516,-0.079,0.602,0.777,11.352,11.413,-21.668,
00:00:02:533,-0.076,0.603,0.776,6.958,9.46,-22.156,
00:00:02:550,-0.078,0.602,0.775,7.202,9.338,-23.377,
00:00:02:566,-0.079,0.603,0.778,6.652,8.728,-21.485,
00:00:02:583,-0.076,0.599,0.774,8.483,8.483,-22.278,
00:00:02:600,-0.077,0.6,0.779,6.713,8.361,-20.508,
00:00:02:616,-0.076,0.605,0.769,7.629,11.047,-19.593,
00:00:02:633,-0.075,0.604,0.775,9.46,6.347,-23.56,
