TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.051,-0.015,1.007,72.143,-93.567,-27.161,
00:00:00:16,-0.005,0.01,0.905,214.843,-73.365,4.333,
00:00:00:33,-0.172,-0.035,0.878,321.655,-100.769,55.786,
00:00:00:50,-0.185,-0.272,0.884,295.044,-16.419,82.824,
00:00:00:66,-0.167,-0.448,1.024,132.446,62.194,37.414,
00:00:00:83,0.032,-0.615,1.244,-71.656,83.435,-37.964,
00:00:00:100,-0.09,-0.058,0.879,-86.792,75.073,-88.196,
00:00:00:116,-0.197,-0.065,0.926,-134.705,72.631,-109.07,
00:00:00:133,-0.051,-0.086,0.863,-70.13,144.897,-49.256,
00:00:00:150,-0.023,-0.178,0.969,-4.334,137.634,-30.152,
00:00:00:166,0.02,-0.208,1.023,-27.71,96.74,-0.061,
00:00:00:183,0.036,-0.015,1.076,68.725,4.638,44.311,
00:00:00:200,-0.058,-0.174,0.901,141.296,-62.134,9.46,
00:00:00:216,-0.114,-0.229,0.956,93.078,-38.758,52.673,
00:00:00:233,-0.071,-0.311,1.026,13.671,2.685,29.174,
00:00:00:250,-0.071,-0.24,1.015,-41.138,12.695,30.822,
00:00:00:266,-0.094,-0.178,0.994,-65.369,26.428,21.362,
00:00:00:283,-0.064,-0.183,0.997,-63.965,44.25,10.681,
00:00:00:300,-0.044,-0.139,0.993,-31.434,40.466,11.474,
00:00:00:316,-0.048,-0.152,0.986,4.882,25.207,6.897,
00:00:00:333,-0.066,-0.187,0.998,20.263,15.075,4.699,
00:00:00:350,-0.085,-0.194,0.986,10.192,21.484,6.53,
00:00:00:366,-0.078,-0.162,0.99,21.118,30.822,9.582,
00:00:00:383,-0.062,-0.203,0.991,28.32,40.222,4.089,
00:00:00:400,-0.053,-0.224,0.993,3.234,49.56,5.249,
00:00:00:416,-0.05,-0.186,0.993,-21.302,56.396,-1.404,
00:00:00:433,-0.059,-0.222,1.001,-42.664,59.936,-16.663,
00:00:00:450,-0.053,-0.204,0.996,-64.576,64.453,-13.245,
00:00:00:466,-0.051,-0.179,0.993,-71.412,62.622,-15.015,
00:00:00:483,-0.054,-0.196,0.997,-72.632,74.279,-11.353,
00:00:00:500,-0.037,-0.177,1.003,-76.905,79.956,-10.132,
00:00:00:516,-0.038,-0.157,1,-65.369,67.138,-12.635,
00:00:00:533,-0.036,-0.145,1,-55.848,62.439,-12.391,
00:00:00:550,-0.023,-0.156,0.987,-40.284,59.082,-9.949,
00:00:00:566,-0.023,-0.156,0.966,-32.532,58.41,-1.648,
00:00:00:583,-0.024,-0.153,0.971,-23.987,61.889,14.465,
00:00:00:600,0.003,-0.233,0.998,-38.453,68.298,50.781,
00:00:00:616,0.021,-0.303,1.005,-125.061,47.912,96.496,
00:00:00:633,0.074,-0.372,0.911,-163.025,158.63,-31.617,
00:00:00:650,-0.05,-0.249,1.05,-307.496,122.253,-63.782,
00:00:00:666,-0.025,-0.015,1.004,-310.364,160.705,-63.538,
00:00:00:683,-0.058,0.092,0.995,-195.191,74.34,-47.425,
00:00:00:700,-0.014,0.136,1.041,7.934,71.96,-45.289,
00:00:00:716,-0.057,-0.061,1.004,99.06,6.042,12.939,
00:00:00:733,-0.039,-0.038,1.009,178.588,81.176,6.591,
00:00:00:750,-0.055,-0.222,1.002,122.253,60.546,2.746,
00:00:00:766,-0.025,-0.189,1.003,27.404,90.759,-11.414,
00:00:00:783,0.016,-0.14,0.98,-27.283,82.885,-16.48,
00:00:00:800,0.019,-0.089,0.983,-21.302,63.476,-15.992,
00:00:00:816,0.034,-0.083,0.997,17.517,46.875,-8.057,
00:00:00:833,0.032,-0.112,0.996,51.269,31.066,-9.827,
00:00:00:850,0.022,-0.146,0.998,48.584,16.174,-13.062,
00:00:00:866,0.016,-0.19,0.991,-4.456,9.094,-16.785,
00:00:00:883,0.008,-0.199,0.997,-65.308,9.704,-27.894,
00:00:00:900,0.026,-0.12,0.977,-95.704,5.188,-20.691,
00:00:00:916,0.05,-0.089,0.99,-75.379,-20.081,-27.283,
00:00:00:933,0.008,-0.083,1.002,-35.462,-50.843,-15.87,
00:00:00:950,0,-0.099,1.014,4.272,-49.439,-7.142,
00:00:00:966,0.044,-0.124,0.985,30.517,-10.01,38.147,
00:00:00:983,-0.065,-0.159,1.01,-34.302,-60.242,-1.465,
00:00:01:0,0.008,-0.092,1.006,-54.505,-23.377,-7.325,
00:00:01:16,0.028,-0.081,1.003,-33.143,-53.223,-14.405,
00:00:01:33,-0.023,-0.083,1.009,-4.822,-53.711,-18.433,
00:00:01:50,-0.009,-0.089,1.004,20.385,-44.8,-13.062,
00:00:01:66,-0.018,-0.109,1.004,30.395,-44.739,-14.466,
00:00:01:83,-0.009,-0.115,1.008,25.695,-38.819,-12.879,
00:00:01:100,0.001,-0.108,0.999,24.475,-44.007,-12.33,
00:00:01:116,-0.002,-0.081,0.982,49.56,-55.726,-8.423,
00:00:01:133,-0.021,-0.132,1.011,75.5,-55.909,-5.86,
00:00:01:150,-0.032,-0.173,1.003,44.25,-35.035,-1.404,
00:00:01:166,-0.037,-0.203,1.01,-20.203,-13.245,-7.996,
00:00:01:183,-0.039,-0.157,0.997,-93.323,13.549,-4.029,
00:00:01:200,-0.027,-0.088,1.01,-91.37,28.747,8.056,
00:00:01:216,-0.012,-0.073,1.001,-57.007,36.56,-9.095,
00:00:01:233,-0.004,-0.075,1.002,-27.894,32.653,-7.325,
00:00:01:250,-0.011,-0.096,1.003,-7.569,30.334,-2.747,
00:00:01:266,-0.018,-0.12,1.001,-7.447,27.038,0.366,
00:00:01:283,-0.018,-0.117,1.001,-23.865,28.076,7.446,
00:00:01:300,-0.021,-0.113,1.001,-36.377,23.437,1.953,
00:00:01:316,-0.017,-0.09,0.997,-41.565,20.874,-8.24,
00:00:01:333,-0.013,-0.065,1.004,-19.715,11.962,-12.269,
00:00:01:350,-0.014,-0.066,0.998,5.981,3.418,-14.222,
00:00:01:366,-0.009,-0.056,1.003,33.813,-9.156,-11.536,
00:00:01:383,-0.003,-0.037,1.009,81.298,-27.771,-7.935,
00:00:01:400,0.003,-0.045,1.009,143.005,-51.575,-5.616,
