TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0,0.469,0.865,4.638,6.042,-23.621,
00:00:00:16,-0.008,0.473,0.873,4.516,6.408,-23.926,
00:00:00:33,-0.003,0.469,0.863,7.202,11.169,-23.255,
00:00:00:50,-0.003,0.47,0.876,6.103,8.728,-24.598,
00:00:00:66,-0.006,0.467,0.869,5.065,10.131,-20.691,
00:00:00:83,-0.002,0.464,0.87,4.211,9.094,-22.828,
00:00:00:100,-0.001,0.474,0.87,2.563,8.422,-21.607,
00:00:00:116,0,0.469,0.866,1.037,6.958,-23.926,
00:00:00:133,-0.002,0.474,0.864,3.906,9.033,-23.56,
00:00:00:150,-0.001,0.471,0.865,7.751,7.324,-25.147,
00:00:00:166,-0.003,0.465,0.872,6.652,7.69,-23.682,
00:00:00:183,-0.006,0.473,0.867,6.591,8.789,-24.842,
00:00:00:200,-0.002,0.471,0.875,9.887,11.352,-25.696,
00:00:00:216,0.001,0.466,0.867,12.329,9.887,-26.307,
00:00:00:233,0.002,0.462,0.866,10.192,12.573,-26.307,
00:00:00:250,-0.003,0.47,0.87,2.197,5.554,-22.706,
00:00:00:266,-0.003,0.472,0.868,5.188,7.263,-21.973,
00:00:00:283,-0.003,0.467,0.87,8.178,8.3,-23.438,
00:00:00:300,-0.007,0.471,0.873,9.704,10.437,-24.537,
00:00:00:316,-0.002,0.467,0.869,10.437,12.756,-27.283,
00:00:00:333,-0.002,0.466,0.872,3.479,7.934,-23.133,
00:00:00:350,-0.004,0.467,0.867,2.868,6.774,-20.447,
00:00:00:366,-0.003,0.469,0.871,2.807,7.385,-23.133,
00:00:00:383,-0.003,0.472,0.867,5.798,9.277,-22.217,
00:00:00:400,-0.003,0.468,0.866,5.432,6.469,-23.621,
00:00:00:416,-0.007,0.469,0.868,4.943,8.422,-24.048,
00:00:00:433,-0.003,0.472,0.869,6.286,8.972,-23.194,
00:00:00:450,-0.001,0.47,0.876,8.544,9.399,-24.353,
00:00:00:466,0.003,0.467,0.87,8.544,10.559,-25.696,
00:00:00:483,-0.001,0.468,0.875,5.798,7.202,-24.292,
00:00:00:500,-0.031,0.47,0.864,5.065,6.53,-22.4,
00:00:00:516,-0.002,0.47,0.867,6.408,4.638,-21.729,
00:00:00:533,-0.004,0.438,0.871,4.211,5.371,-21.729,
00:00:00:550,-0.004,0.467,0.872,4.272,8.117,-22.217,
00:00:00:566,-0.003,0.438,0.871,5.371,10.315,-23.072,
00:00:00:583,0,0.471,0.869,7.69,11.596,-21.729,
00:00:00:600,0,0.47,0.873,4.333,10.009,-23.438,
00:00:00:616,0.001,0.468,0.864,6.225,9.887,-22.889,
00:00:00:633,-0.002,0.469,0.873,6.225,6.347,-22.767,
00:00:00:650,-0.002,0.469,0.869,4.699,7.324,-22.889,
00:00:00:666,-0.002,0.468,0.869,8.361,10.315,-24.414,
00:00:00:683,-0.001,0.47,0.873,10.315,9.643,-25.818,
00:00:00:700,0.001,0.462,0.868,9.216,11.901,-23.56,
00:00:00:716,0,0.462,0.875,4.577,8.239,-23.011,
00:00:00:733,-0.003,0.467,0.868,3.112,8.361,-20.997,
00:00:00:750,-0.003,0.469,0.869,1.22,6.897,-20.813,
00:00:00:766,-0.002,0.474,0.869,2.746,9.887,-20.63,
00:00:00:783,0,0.473,0.871,9.643,8.728,-25.208,
00:00:00:800,-0.001,0.474,0.871,10.681,10.742,-26.49,
00:00:00:816,0.002,0.467,0.867,10.192,9.094,-24.903,
00:00:00:833,-0.001,0.462,0.874,9.094,7.141,-23.987,
00:00:00:850,-0.002,0.465,0.87,6.591,9.826,-23.072,
00:00:00:866,0.001,0.47,0.871,4.211,7.934,-24.72,
00:00:00:883,-0.003,0.469,0.864,6.286,10.437,-24.781,
00:00:00:900,0.002,0.467,0.871,7.202,8.544,-25.208,
00:00:00:916,-0.001,0.467,0.868,7.995,9.948,-23.133,
00:00:00:933,-0.001,0.496,0.868,6.958,10.07,-24.231,
00:00:00:950,-0.001,0.437,0.869,2.99,8.3,-23.011,
00:00:00:966,-0.004,0.469,0.867,3.234,8.789,-21.485,
00:00:00:983,0.001,0.468,0.876,3.54,7.324,-23.133,
00:00:01:0,-0.003,0.469,0.87,4.516,9.216,-23.194,
00:00:01:16,0,0.468,0.869,5.432,7.08,-23.804,
00:00:01:33,0,0.47,0.873,6.836,9.155,-23.133,
00:00:01:50,-0.002,0.469,0.869,7.019,10.192,-24.414,
00:00:01:66,0,0.471,0.874,6.652,9.094,-25.208,
00:00:01:83,-0.003,0.464,0.869,7.202,8.606,-23.072,
00:00:01:100,-0.003,0.466,0.878,6.652,7.446,-24.537,
00:00:01:116,-0.005,0.467,0.865,8.361,9.216,-24.048,
00:00:01:133,-0.003,0.464,0.878,6.53,8.239,-25.269,
00:00:01:150,-0.001,0.464,0.869,4.577,10.192,-22.522,
00:00:01:166,0,0.469,0.875,4.211,7.995,-23.499,
00:00:01:183,-0.003,0.472,0.866,4.394,10.62,-21.119,
00:00:01:200,-0.001,0.467,0.871,6.286,7.812,-24.109,
00:00:01:216,-0.001,0.468,0.868,3.479,8.361,-21.302,
00:00:01:233,0.001,0.467,0.87,4.943,5.249,-23.438,
00:00:01:250,-0.004,0.469,0.878,4.882,7.812,-24.476,
00:00:01:266,-0.005,0.467,0.869,7.019,10.864,-23.499,
00:00:01:283,0.002,0.467,0.874,6.164,10.376,-25.574,
00:00:01:300,0.001,0.468,0.863,7.08,8.361,-22.644,
00:00:01:316,0.03,0.466,0.87,5.493,8.667,-22.706,
00:00:01:333,0,0.468,0.872,5.554,8.056,-21.912,
00:00:01:350,0.001,0.467,0.877,3.662,6.408,-22.034,
00:00:01:366,-0.003,0.466,0.874,4.211,6.286,-21.79,
00:00:01:383,-0.004,0.437,0.873,4.76,9.216,-22.4,
00:00:01:400,-0.001,0.469,0.871,4.272,11.352,-21.79,
00:00:01:416,-0.002,0.469,0.861,6.042,10.803,-24.414,
00:00:01:433,0.002,0.468,0.871,6.53,9.521,-25.025,
00:00:01:450,0,0.465,0.871,6.408,9.094,-22.522,
00:00:01:466,0.002,0.465,0.869,5.615,8.239,-23.194,
00:00:01:483,0.001,0.469,0.872,5.004,6.225,-22.889,
00:00:01:500,-0.002,0.471,0.867,4.394,6.774,-21.119,
00:00:01:516,-0.005,0.466,0.876,4.882,7.69,-22.889,
00:00:01:533,-0.005,0.464,0.865,6.164,9.887,-21.302,
00:00:01:550,-0.001,0.467,0.873,4.943,8.606,-23.743,
00:00:01:566,-0.002,0.47,0.869,6.042,9.704,-21.058,
00:00:01:583,0.002,0.469,0.87,5.981,7.812,-23.377,
00:00:01:600,0.001,0.469,0.871,4.455,9.521,-22.583,
00:00:01:616,0.001,0.469,0.868,7.324,9.277,-23.194,
00:00:01:633,-0.004,0.469,0.873,5.554,6.958,-23.194,
00:00:01:650,-0.005,0.468,0.863,5.127,9.277,-23.926,
00:00:01:666,-0.005,0.468,0.872,5.798,7.873,-26.062,
00:00:01:683,-0.004,0.469,0.871,8.972,10.315,-23.682,
00:00:01:700,-0.001,0.467,0.871,7.507,9.521,-25.33,
00:00:01:716,0,0.466,0.874,6.958,10.803,-23.987,
00:00:01:733,0.002,0.461,0.872,3.967,8.178,-23.133,
00:00:01:750,0.001,0.465,0.874,3.051,7.873,-20.813,
00:00:01:766,0.001,0.466,0.866,2.136,6.591,-21.546,
00:00:01:783,-0.003,0.469,0.871,1.953,7.202,-22.706,
00:00:01:800,-0.008,0.473,0.865,5.493,11.84,-21.973,
00:00:01:816,-0.004,0.47,0.868,6.836,9.338,-25.208,
00:00:01:833,0,0.47,0.868,8.178,10.803,-23.743,
00:00:01:850,0.002,0.46,0.873,8.606,8.3,-25.208,
00:00:01:866,0.003,0.466,0.871,4.455,7.629,-22.339,
00:00:01:883,-0.001,0.468,0.866,5.493,5.981,-21.912,
00:00:01:900,-0.002,0.467,0.873,5.065,5.432,-22.706,
00:00:01:916,-0.002,0.468,0.87,5.188,8.361,-21.18,
00:00:01:933,-0.002,0.468,0.872,4.943,7.751,-25.086,
00:00:01:950,-0.003,0.47,0.87,7.019,7.934,-22.095,
00:00:01:966,-0.002,0.464,0.872,6.347,7.507,-24.17,
00:00:01:983,0.001,0.467,0.87,4.394,9.887,-21.79,
00:00:02:0,0.002,0.466,0.867,4.394,8.911,-23.133,
00:00:02:16,0.001,0.469,0.868,3.356,11.596,-22.339,
00:00:02:33,0,0.47,0.867,6.103,8.667,-22.4,
00:00:02:50,0.001,0.465,0.87,2.441,5.859,-23.682,
00:00:02:66,-0.001,0.469,0.865,3.784,4.882,-23.072,
00:00:02:83,-0.005,0.468,0.878,3.784,4.394,-22.095,
00:00:02:100,-0.007,0.473,0.868,4.76,11.169,-24.537,
00:00:02:116,0.002,0.471,0.867,6.042,11.23,-25.574,
00:00:02:133,0.001,0.468,0.869,7.202,10.925,-24.659,
00:00:02:150,0.003,0.465,0.869,7.629,11.718,-24.292,
00:00:02:166,0.002,0.466,0.873,3.784,7.629,-21.668,
00:00:02:183,-0.002,0.467,0.867,2.685,5.065,-21.119,
00:00:02:200,-0.003,0.466,0.87,5.31,5.127,-22.889,
00:00:02:216,-0.006,0.47,0.872,5.615,8.667,-21.912,
00:00:02:233,-0.002,0.469,0.866,5.554,11.718,-23.743,
00:00:02:250,-0.003,0.471,0.872,4.821,11.352,-23.987,
00:00:02:266,0.003,0.468,0.868,8.728,10.681,-23.682,
00:00:02:283,0.001,0.467,0.874,7.019,10.62,-24.353,
00:00:02:300,0.002,0.467,0.869,7.385,8.789,-23.682,
00:00:02:316,0.001,0.462,0.872,3.967,6.286,-22.461,
00:00:02:333,-0.002,0.468,0.868,5.065,5.798,-22.034,
00:00:02:350,-0.003,0.467,0.873,4.211,5.249,-23.499,
00:00:02:366,-0.006,0.468,0.871,5.371,7.934,-22.217,
00:00:02:383,-0.002,0.466,0.869,6.042,8.789,-23.072,
00:00:02:400,0,0.469,0.872,6.103,10.742,-22.889,
00:00:02:416,0.002,0.468,0.865,4.821,10.315,-23.316,
00:00:02:433,0,0.466,0.873,6.103,8.239,-23.56,
00:00:02:450,0.002,0.468,0.866,4.76,8.422,-22.644,
00:00:02:466,0.001,0.467,0.873,5.371,5.493,-24.659,
00:00:02:483,-0.003,0.469,0.865,3.234,6.836,-22.217,
00:00:02:500,-0.003,0.467,0.869,3.112,6.652,-23.987,
00:00:02:516,-0.005,0.471,0.875,5.004,8.789,-22.889,
00:00:02:533,0.029,0.467,0.869,6.347,10.681,-25.086,
00:00:02:550,-0.032,0.468,0.871,7.446,8.606,-25.391,
00:00:02:566,0.002,0.465,0.865,7.202,8.483,-23.865,
00:00:02:583,0.002,0.463,0.868,2.258,8.178,-22.644,
00:00:02:600,-0.002,0.469,0.869,2.258,6.408,-20.813,
00:00:02:616,-0.001,0.469,0.874,3.845,9.46,-23.133,
00:00:02:633,-0.001,0.472,0.875,5.615,8.117,-23.438,
00:00:02:650,0,0.469,0.869,7.446,9.46,-23.621,
00:00:02:666,-0.003,0.469,0.869,9.033,10.498,-24.048,
00:00:02:683,0,0.466,0.866,6.591,9.643,-24.109,
