TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.202,0.637,0.725,7.446,4.089,-22.156,
00:00:00:16,-0.203,0.633,0.724,11.23,9.277,-21.424,
00:00:00:33,-0.205,0.634,0.727,12.207,8.239,-21.302,
00:00:00:50,-0.204,0.629,0.726,11.169,11.169,-20.935,
00:00:00:66,-0.205,0.631,0.729,11.413,11.657,-24.537,
00:00:00:83,-0.2,0.627,0.728,7.08,15.197,-22.217,
00:00:00:100,-0.206,0.63,0.727,4.76,13.977,-23.133,
00:00:00:116,-0.201,0.634,0.727,6.713,15.258,-20.142,
00:00:00:133,-0.206,0.63,0.725,7.629,14.16,-19.715,
00:00:00:150,-0.205,0.637,0.726,9.704,16.113,-17.945,
00:00:00:166,-0.202,0.63,0.724,11.596,18.493,-17.09,
00:00:00:183,-0.202,0.635,0.731,11.352,16.235,-18.372,
00:00:00:200,-0.202,0.632,0.731,16.357,18.005,-15.809,
00:00:00:216,-0.203,0.626,0.73,12.573,13.916,-17.09,
00:00:00:233,-0.203,0.631,0.73,11.413,12.878,-16.846,
00:00:00:250,-0.204,0.626,0.726,5.981,13.61,-18.311,
00:00:00:266,-0.2,0.632,0.728,2.563,11.169,-20.264,
00:00:00:283,-0.203,0.631,0.726,3.479,12.207,-20.691,
00:00:00:300,-0.203,0.63,0.732,5.127,11.901,-22.339,
00:00:00:316,-0.202,0.63,0.727,5.981,13.488,-22.644,
00:00:00:333,-0.201,0.631,0.729,6.469,11.169,-22.339,
00:00:00:350,-0.198,0.63,0.731,8.728,11.291,-20.752,
00:00:00:366,-0.202,0.629,0.729,4.333,11.657,-21.18,
00:00:00:383,-0.2,0.631,0.733,1.525,6.774,-20.081,
00:00:00:400,-0.202,0.629,0.726,0.183,8.606,-19.593,
00:00:00:416,-0.202,0.636,0.727,0.732,6.225,-18.86,
00:00:00:433,-0.203,0.632,0.725,4.821,7.507,-16.724,
00:00:00:450,-0.201,0.634,0.726,10.253,7.019,-18.067,
00:00:00:466,-0.204,0.632,0.728,12.878,9.826,-16.968,
00:00:00:483,-0.204,0.63,0.726,13.732,10.742,-18.372,
00:00:00:500,-0.201,0.629,0.729,11.657,9.826,-17.823,
00:00:00:516,-0.199,0.627,0.734,8.239,7.995,-17.823,
00:00:00:533,-0.203,0.63,0.729,6.347,8.361,-18.921,
00:00:00:550,-0.203,0.632,0.726,8.728,7.873,-19.349,
00:00:00:566,-0.202,0.628,0.73,5.432,7.568,-19.837,
00:00:00:583,-0.205,0.631,0.728,8.483,9.216,-19.898,
00:00:00:600,-0.204,0.626,0.724,7.995,6.53,-18.677,
00:00:00:616,-0.203,0.628,0.732,7.324,6.591,-20.142,
00:00:00:633,-0.202,0.627,0.729,6.958,5.981,-19.41,
00:00:00:650,-0.205,0.63,0.729,4.943,4.15,-19.776,
00:00:00:666,-0.202,0.631,0.726,6.652,4.394,-17.701,
00:00:00:683,-0.206,0.626,0.725,2.502,3.295,-18.86,
