TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.429,-0.336,0.8,-10.01,-17.64,-34.119,
00:00:00:16,0.441,-0.345,0.796,10.315,3.601,-20.569,
00:00:00:33,0.45,-0.37,0.797,10.62,11.596,-11.414,
00:00:00:50,0.453,-0.372,0.814,-12.94,17.944,-4.09,
00:00:00:66,0.464,-0.369,0.825,-30.396,30.944,3.295,
00:00:00:83,0.472,-0.353,0.833,-8.423,26.489,2.441,
00:00:00:100,0.463,-0.327,0.828,61.34,18.554,0.732,
00:00:00:116,0.448,-0.339,0.834,146.972,19.897,-4.578,
00:00:00:133,0.446,-0.386,0.826,199.096,25.451,-11.963,
00:00:00:150,0.463,-0.44,0.81,198.669,21.85,-14.71,
00:00:00:166,0.464,-0.479,0.787,155.09,3.234,-23.133,
00:00:00:183,0.443,-0.496,0.768,84.533,-24.842,-23.56,
00:00:00:200,0.417,-0.501,0.765,10.009,-28.26,-22.278,
00:00:00:216,0.416,-0.479,0.775,-58.472,-18.433,-21.18,
00:00:00:233,0.423,-0.45,0.778,-100.037,-16.541,-18.372,
00:00:00:250,0.43,-0.419,0.776,-95.032,-18.25,-25.94,
00:00:00:266,0.417,-0.391,0.775,-43.702,-20.02,-36.438,
00:00:00:283,0.413,-0.4,0.78,2.441,15.319,-41.565,
00:00:00:300,0.442,-0.446,0.789,-18.921,10.131,-49.5,
00:00:00:316,0.445,-0.434,0.797,-58.045,5.615,-49.744,
00:00:00:333,0.435,-0.414,0.81,-74.036,1.159,-48.829,
00:00:00:350,0.431,-0.394,0.815,-60.12,11.779,-47.913,
00:00:00:366,0.442,-0.394,0.818,-36.56,21.179,-48.035,
00:00:00:383,0.447,-0.409,0.815,-33.814,17.517,-48.279,
00:00:00:400,0.447,-0.42,0.818,-44.556,17.089,-47.669,
00:00:00:416,0.442,-0.412,0.82,-55.726,8.972,-47.547,
00:00:00:433,0.437,-0.404,0.83,-62.256,4.577,-47.73,
00:00:00:450,0.436,-0.397,0.833,-56.702,4.882,-48.951,
00:00:00:466,0.434,-0.394,0.84,-41.81,2.807,-49.866,
00:00:00:483,0.432,-0.383,0.835,-8.912,2.563,-54.383,
00:00:00:500,0.432,-0.387,0.839,25.268,1.403,-53.162,
00:00:00:516,0.431,-0.405,0.832,44.128,-2.625,-54.444,
00:00:00:533,0.421,-0.423,0.825,33.447,-8.362,-50.415,
00:00:00:550,0.415,-0.43,0.82,5.92,-5.005,-52.124,
00:00:00:566,0.418,-0.419,0.818,-21.912,1.159,-47.547,
00:00:00:583,0.422,-0.414,0.819,-35.401,0.549,-42.298,
00:00:00:600,0.421,-0.405,0.814,-42.664,-0.061,-39.49,
00:00:00:616,0.416,-0.393,0.817,-32.471,-4.395,-39.124,
00:00:00:633,0.412,-0.373,0.822,4.577,-4.395,-37.964,
00:00:00:650,0.409,-0.385,0.827,36.254,2.136,-39.185,
00:00:00:666,0.415,-0.406,0.82,48.034,8.85,-39.063,
00:00:00:683,0.421,-0.417,0.816,38.208,12.451,-36.072,
00:00:00:700,0.421,-0.427,0.812,10.681,6.836,-34.913,
00:00:00:716,0.42,-0.424,0.813,-19.471,-0.733,-29.419,
00:00:00:733,0.413,-0.417,0.814,-39.978,-5.799,-26.001,
00:00:00:750,0.41,-0.412,0.815,-50.721,-8.728,-23.499,
00:00:00:766,0.405,-0.403,0.82,-48.645,-10.315,-23.194,
00:00:00:783,0.41,-0.393,0.819,-26.49,-6.897,-25.879,
00:00:00:800,0.409,-0.392,0.817,0,-5.433,-24.231,
00:00:00:816,0.41,-0.406,0.813,15.197,-8.545,-26.551,
00:00:00:833,0.409,-0.419,0.807,8.483,-13.367,-23.621,
00:00:00:850,0.409,-0.42,0.795,-8.423,-11.841,-23.133,
00:00:00:866,0.407,-0.415,0.796,-23.682,-16.297,-18.311,
00:00:00:883,0.406,-0.409,0.798,-33.02,-16.48,-15.015,
00:00:00:900,0.409,-0.403,0.807,-35.645,-7.203,-14.71,
00:00:00:916,0.419,-0.398,0.814,-33.204,4.882,-16.907,
00:00:00:933,0.43,-0.4,0.82,-32.837,10.253,-21.851,
00:00:00:950,0.424,-0.405,0.821,-43.641,20.874,-32.227,
00:00:00:966,0.421,-0.404,0.829,-51.697,22.583,-38.331,
00:00:00:983,0.42,-0.398,0.838,-59.632,27.099,-43.152,
00:00:01:0,0.424,-0.389,0.845,-58.716,32.775,-45.777,
00:00:01:16,0.428,-0.385,0.856,-49.683,30.334,-54.322,
00:00:01:33,0.417,-0.38,0.864,-43.641,34.057,-59.082,
00:00:01:50,0.426,-0.383,0.858,-30.762,37.475,-61.89,
00:00:01:66,0.424,-0.385,0.852,-19.288,28.686,-62.317,
00:00:01:83,0.414,-0.387,0.853,-23.011,22.644,-61.341,
00:00:01:100,0.405,-0.394,0.853,-33.02,15.38,-61.89,
00:00:01:116,0.4,-0.391,0.845,-46.143,13.366,-57.129,
00:00:01:133,0.395,-0.38,0.845,-55.726,11.291,-52.552,
00:00:01:150,0.393,-0.375,0.847,-52.674,8.3,-48.035,
00:00:01:166,0.398,-0.363,0.817,-37.964,9.277,-41.748,
00:00:01:183,0.4,-0.358,0.837,-5.249,2.99,-38.331,
00:00:01:200,0.395,-0.373,0.831,13.427,-3.479,-32.105,
00:00:01:216,0.391,-0.386,0.826,14.892,-0.977,-27.71,
00:00:01:233,0.391,-0.397,0.819,-0.367,-2.198,-18.921,
00:00:01:250,0.39,-0.391,0.811,-13.733,-3.663,-13.977,
00:00:01:266,0.387,-0.383,0.814,-19.959,-2.32,-14.588,
00:00:01:283,0.396,-0.38,0.814,-16.724,-2.076,-16.236,
00:00:01:300,0.404,-0.379,0.81,-3.724,2.014,-15.198,
00:00:01:316,0.409,-0.384,0.809,2.136,-0.184,-16.724,
00:00:01:333,0.409,-0.383,0.817,-0.855,-1.221,-18.128,
00:00:01:350,0.408,-0.38,0.825,-3.602,2.624,-17.945,
00:00:01:366,0.415,-0.381,0.83,-0.611,6.408,-22.034,
00:00:01:383,0.422,-0.379,0.825,1.648,6.408,-25.269,
00:00:01:400,0.425,-0.388,0.83,-1.16,6.225,-28.87,
00:00:01:416,0.429,-0.388,0.832,-13.977,8.3,-29.602,
00:00:01:433,0.428,-0.385,0.843,-30.762,6.53,-33.081,
00:00:01:450,0.425,-0.376,0.84,-42.176,6.652,-35.157,
00:00:01:466,0.425,-0.367,0.85,-43.274,10.131,-40.039,
00:00:01:483,0.423,-0.368,0.856,-34.302,17.944,-41.321,
00:00:01:500,0.418,-0.365,0.85,-23.072,18.554,-46.265,
00:00:01:516,0.415,-0.37,0.849,-16.968,22.155,-48.829,
00:00:01:533,0.41,-0.376,0.844,-17.701,18.615,-48.523,
00:00:01:550,0.405,-0.378,0.85,-23.743,18.188,-49.805,
00:00:01:566,0.396,-0.376,0.819,-25.635,11.047,-48.096,
00:00:01:583,0.388,-0.372,0.848,-25.269,8.972,-46.631,
00:00:01:600,0.386,-0.369,0.849,-22.278,4.394,-44.8,
00:00:01:616,0.385,-0.367,0.848,-15.748,1.525,-42.603,
00:00:01:633,0.379,-0.37,0.842,-15.748,-5.616,-38.697,
00:00:01:650,0.369,-0.37,0.836,-18.128,-13.977,-32.288,
00:00:01:666,0.359,-0.37,0.829,-32.349,-23.682,-26.917,
00:00:01:683,0.349,-0.373,0.812,-49.073,-28.87,-19.776,
00:00:01:700,0.344,-0.37,0.791,-69.581,-41.443,-7.325,
00:00:01:716,0.332,-0.363,0.779,-90.332,-66.407,6.469,
00:00:01:733,0.304,-0.357,0.771,-109.253,-103.76,19.47,
00:00:01:750,0.26,-0.348,0.76,-121.216,-141.785,30.639,
00:00:01:766,0.247,-0.341,0.766,-116.761,-143.311,37.963,
00:00:01:783,0.275,-0.334,0.773,-104.554,-135.682,43.396,
00:00:01:800,0.318,-0.344,0.785,-86.731,-154.602,43.64,
00:00:01:816,0.318,-0.368,0.787,-67.994,-195.496,43.09,
00:00:01:833,0.288,-0.403,0.804,-83.863,-211.426,49.743,
00:00:01:850,0.275,-0.414,0.827,-123.78,-180.481,49.194,
00:00:01:866,0.288,-0.422,0.835,-147.522,-157.471,48.217,
00:00:01:883,0.295,-0.412,0.823,-148.987,-156.739,50.415,
00:00:01:900,0.277,-0.414,0.85,-140.32,-175.599,36.254,
00:00:01:916,0.262,-0.405,0.87,-119.141,-170.716,14.526,
00:00:01:933,0.264,-0.422,0.871,-96.131,-196.9,-29.175,
00:00:01:950,0.256,-0.445,0.853,-92.957,-249.695,-56.214,
00:00:01:966,0.244,-0.459,0.841,-113.648,-285.157,-122.742,
00:00:01:983,0.265,-0.475,0.772,-158.326,-305.848,-161.194,
00:00:02:0,0.279,-0.474,0.711,-221.741,-395.325,-229.248,
00:00:02:16,0.212,-0.456,0.645,-295.533,-484.742,-318.299,
00:00:02:33,0.195,-0.444,0.617,-336.426,-512.207,-411.499,
00:00:02:50,0.196,-0.424,0.545,-404.114,-569.703,-493.348,
00:00:02:66,0.175,-0.369,0.544,-476.502,-601.868,-550.599,
00:00:02:83,0.107,-0.338,0.596,-545.533,-622.193,-604.493,
00:00:02:100,0.029,-0.35,0.694,-640.748,-599.854,-640.442,
00:00:02:116,0.005,-0.267,0.802,-727.051,-540.406,-687.134,
00:00:02:133,0.027,-0.173,0.9,-745.789,-514.039,-744.324,
00:00:02:150,0.019,-0.182,0.945,-792.359,-531.067,-817.872,
00:00:02:166,-0.037,-0.16,0.927,-836.67,-547.913,-886.902,
00:00:02:183,-0.074,-0.148,0.934,-824.341,-550.782,-925.11,
00:00:02:200,-0.101,-0.005,0.901,-701.05,-515.381,-934.937,
00:00:02:216,-0.096,0.189,1.012,-558.777,-470.52,-873.291,
00:00:02:233,-0.094,0.417,1.179,-386.109,-406.006,-792.359,
00:00:02:250,-0.078,0.513,1.323,-211.914,-336.609,-737.977,
00:00:02:266,-0.095,0.431,1.329,-96.558,-262.696,-688.965,
00:00:02:283,-0.14,0.323,1.362,-121.277,-186.829,-627.442,
