TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.747,-0.468,0.54,-14.649,-1.038,-21.729,
00:00:00:16,-0.751,-0.446,0.541,-28.077,2.38,-18.189,
00:00:00:33,-0.752,-0.439,0.545,-34.852,-2.442,-11.597,
00:00:00:50,-0.748,-0.432,0.542,-32.776,-3.113,-6.592,
00:00:00:66,-0.745,-0.449,0.544,-26.185,0.305,-2.381,
00:00:00:83,-0.742,-0.457,0.547,-15.992,-0.184,-4.212,
00:00:00:100,-0.755,-0.508,0.527,-5.31,2.807,-2.259,
00:00:00:116,-0.749,-0.464,0.527,-14.771,1.709,-12.513,
00:00:00:133,-0.752,-0.494,0.539,-24.476,5.798,-8.24,
00:00:00:150,-0.763,-0.473,0.54,-53.528,13.122,-8.24,
00:00:00:166,-0.753,-0.483,0.541,-79.651,11.718,-6.226,
00:00:00:183,-0.754,-0.475,0.557,-127.625,12.939,-0.733,
00:00:00:200,-0.737,-0.43,0.575,-154.786,13.977,-0.367,
00:00:00:216,-0.747,-0.441,0.599,-105.835,0.183,-0.489,
00:00:00:233,-0.757,-0.481,0.573,-69.703,6.469,-4.761,
00:00:00:250,-0.766,-0.493,0.571,-72.51,11.535,-12.94,
00:00:00:266,-0.756,-0.499,0.567,-105.103,20.507,-13.55,
00:00:00:283,-0.747,-0.469,0.561,-197.632,29.113,-8.118,
00:00:00:300,-0.719,-0.354,0.597,-280.213,28.686,-28.199,
00:00:00:316,-0.734,-0.461,0.563,-307.496,49.194,-13.123,
00:00:00:333,-0.75,-0.392,0.549,-321.778,53.772,-12.024,
00:00:00:350,-0.742,-0.381,0.556,-256.958,52.917,-7.813,
00:00:00:366,-0.736,-0.352,0.576,-186.768,47.119,4.15,
00:00:00:383,-0.717,-0.32,0.581,-118.714,25.39,21.179,
00:00:00:400,-0.714,-0.331,0.59,-49.073,-12.452,33.813,
00:00:00:416,-0.727,-0.327,0.587,2.624,-65.857,41.137,
00:00:00:433,-0.733,-0.357,0.585,42.907,-115.845,42.053,
00:00:00:450,-0.764,-0.389,0.6,78.491,-119.385,48.889,
00:00:00:466,-0.799,-0.437,0.598,131.53,-135.804,96.74,
00:00:00:483,-0.789,-0.509,0.593,195.8,-153.016,104.187,
00:00:00:500,-0.75,-0.441,0.55,143.066,-163.208,81.787,
00:00:00:516,-0.71,-0.434,0.522,171.325,-205.628,61.035,
00:00:00:533,-0.693,-0.484,0.506,188.537,-259.766,54.016,
00:00:00:550,-0.728,-0.397,0.535,220.886,-319.825,18.127,
00:00:00:566,-0.727,-0.441,0.617,306.152,-344.849,44.921,
00:00:00:583,-0.795,-0.496,0.582,393.127,-348.206,85.266,
00:00:00:600,-0.807,-0.565,0.504,457.336,-305.237,140.503,
00:00:00:616,-0.793,-0.532,0.474,499.755,-254.7,141.967,
00:00:00:633,-0.798,-0.497,0.452,547.973,-220.154,152.954,
00:00:00:650,-0.792,-0.535,0.424,656.433,-196.656,161.987,
00:00:00:666,-0.781,-0.523,0.389,694.641,-171.021,152.221,
00:00:00:683,-0.757,-0.532,0.351,752.563,-186.28,148.193,
00:00:00:700,-0.759,-0.524,0.328,759.582,-203.186,114.196,
00:00:00:716,-0.832,-0.698,0.332,764.465,-178.101,46.081,
00:00:00:733,-0.835,-0.605,0.4,584.228,-151.246,13.549,
00:00:00:750,-0.823,-0.62,0.322,477.539,-124.207,-4.517,
00:00:00:766,-0.82,-0.71,0.305,336.242,-94.91,-33.753,
00:00:00:783,-0.809,-0.706,0.261,176.452,-45.899,-49.988,
00:00:00:800,-0.788,-0.649,0.236,21.911,-14.283,-81.482,
00:00:00:816,-0.8,-0.617,0.245,-82.642,-7.569,-107.972,
00:00:00:833,-0.797,-0.619,0.247,-80.14,-5.127,-121.949,
00:00:00:850,-0.8,-0.64,0.257,-54.139,-12.269,-119.202,
00:00:00:866,-0.808,-0.644,0.305,-44.922,-9.339,-106.202,
00:00:00:883,-0.796,-0.599,0.336,-48.89,-28.565,-85.755,
00:00:00:900,-0.804,-0.613,0.336,-41.443,-34.607,-66.163,
00:00:00:916,-0.798,-0.622,0.283,-48.34,-23.133,-51.697,
00:00:00:933,-0.797,-0.589,0.263,-58.594,-15.503,-47.242,
00:00:00:950,-0.804,-0.575,0.262,-56.397,-7.508,-51.697,
00:00:00:966,-0.801,-0.617,0.245,-85.877,3.967,-60.12,
00:00:00:983,-0.798,-0.593,0.236,-141.724,21.484,-62.195,
00:00:01:0,-0.793,-0.583,0.248,-186.036,27.038,-60.73,
00:00:01:16,-0.8,-0.59,0.261,-203.736,38.33,-63.416,
00:00:01:33,-0.803,-0.596,0.271,-225.22,52.246,-57.312,
00:00:01:50,-0.796,-0.561,0.29,-186.707,49.255,-56.702,
00:00:01:66,-0.796,-0.585,0.299,-146.485,38.452,-53.65,
00:00:01:83,-0.8,-0.611,0.342,-141.663,15.686,-45.838,
00:00:01:100,-0.79,-0.583,0.376,-170.105,25.94,-49.561,
00:00:01:116,-0.791,-0.576,0.393,-188.538,17.456,-52.369,
00:00:01:133,-0.802,-0.547,0.385,-217.835,2.807,-50.843,
00:00:01:150,-0.81,-0.568,0.305,-67.383,13.549,-33.143,
00:00:01:166,-0.812,-0.564,0.307,-80.323,25.085,-33.753,
00:00:01:183,-0.811,-0.539,0.318,-98.267,31.005,-29.358,
00:00:01:200,-0.807,-0.53,0.342,-93.995,19.287,-30.884,
00:00:01:216,-0.808,-0.532,0.352,-95.704,11.84,-36.194,
00:00:01:233,-0.816,-0.529,0.358,-140.137,-8.545,-36.316,
00:00:01:250,-0.812,-0.515,0.381,-160.34,-2.442,-34.363,
00:00:01:266,-0.811,-0.518,0.372,-151.246,4.028,-24.353,
00:00:01:283,-0.808,-0.504,0.383,-89.356,9.094,-19.288,
00:00:01:300,-0.791,-0.512,0.358,-20.447,11.657,-17.762,
00:00:01:316,-0.802,-0.543,0.355,11.84,16.174,-16.236,
00:00:01:333,-0.82,-0.562,0.374,6.713,29.235,-25.147,
00:00:01:350,-0.811,-0.572,0.367,-20.63,33.02,-33.204,
00:00:01:366,-0.808,-0.532,0.372,-63.843,31.433,-40.955,
00:00:01:383,-0.803,-0.527,0.345,-83.13,15.625,-47.669,
00:00:01:400,-0.81,-0.539,0.365,-84.717,32.287,-47.547,
00:00:01:416,-0.802,-0.511,0.392,-45.716,21.301,-46.57,
00:00:01:433,-0.809,-0.549,0.393,-2.381,16.784,-34.668,
00:00:01:450,-0.802,-0.512,0.369,-10.498,11.23,-23.804,
00:00:01:466,-0.79,-0.539,0.375,26.367,-7.325,-19.41,
00:00:01:483,-0.832,-0.509,0.4,10.925,-11.78,-34.607,
00:00:01:500,-0.819,-0.528,0.388,-16.236,-7.019,-25.818,
00:00:01:516,-0.824,-0.546,0.392,49.926,-20.386,-44.129,
00:00:01:533,-0.84,-0.564,0.397,37.17,-9.644,-52.002,
00:00:01:550,-0.841,-0.549,0.37,22.033,23.681,-58.533,
00:00:01:566,-0.82,-0.543,0.373,-24.598,45.41,-70.008,
00:00:01:583,-0.815,-0.542,0.366,-85.206,40.71,-70.496,
00:00:01:600,-0.813,-0.505,0.361,-143.555,33.935,-73.853,
00:00:01:616,-0.822,-0.5,0.38,-134.705,34.668,-71.717,
00:00:01:633,-0.837,-0.504,0.406,-84.961,34.24,-58.289,
00:00:01:650,-0.83,-0.492,0.419,-38.208,34.484,-42.176,
00:00:01:666,-0.823,-0.506,0.397,1.159,24.902,-25.818,
00:00:01:683,-0.818,-0.505,0.367,8.972,11.474,-22.644,
00:00:01:700,-0.812,-0.513,0.363,-17.945,16.113,-25.94,
00:00:01:716,-0.8,-0.485,0.363,-42.298,25.94,-28.26,
00:00:01:733,-0.798,-0.466,0.391,-31.311,33.081,-34.119,
00:00:01:750,-0.807,-0.493,0.403,-25.147,41.748,-28.565,
00:00:01:766,-0.807,-0.492,0.394,-13.672,40.527,-25.33,
00:00:01:783,-0.812,-0.526,0.371,7.812,30.517,-24.353,
00:00:01:800,-0.821,-0.522,0.383,-3.846,33.386,-28.931,
