TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.686,-0.698,0.222,9.826,4.333,-22.4,0,0,0,
,0.685,-0.699,0.224,10.131,2.868,-21.79,0,0,0,
,0.686,-0.703,0.224,8.544,0.183,-22.461,0,0,0,
,0.68,-0.703,0.224,11.352,-1.038,-22.828,0,0,0,
,0.678,-0.708,0.229,11.901,1.525,-22.4,0,0,0,
,0.677,-0.704,0.222,7.69,1.281,-22.706,0,0,0,
,0.679,-0.701,0.218,8.361,0.793,-20.569,0,0,0,
,0.68,-0.702,0.221,10.437,-1.404,-22.095,0,0,0,
,0.683,-0.704,0.219,12.573,-2.564,-20.142,0,0,0,
,0.685,-0.702,0.216,9.887,-0.794,-17.701,0,0,0,
,0.684,-0.699,0.221,10.803,-3.113,-18.677,0,0,0,
,0.685,-0.703,0.22,13.855,-2.686,-17.518,0,0,0,
,0.687,-0.704,0.223,12.512,-2.442,-17.334,0,0,0,
,0.685,-0.702,0.223,13.305,-2.503,-20.203,0,0,0,
,0.68,-0.707,0.224,13.244,-2.747,-20.386,0,0,0,
,0.682,-0.709,0.224,10.192,-2.869,-20.63,0,0,0,
,0.682,-0.702,0.223,8.117,-2.259,-21.912,0,0,0,
,0.678,-0.701,0.213,10.009,-4.09,-22.095,0,0,0,
,0.679,-0.702,0.22,14.282,-6.287,-22.156,0,0,0,
,0.676,-0.703,0.218,17.273,-3.235,-21.912,0,0,0,
,0.675,-0.704,0.218,16.479,-4.334,-21.302,0,0,0,
,0.674,-0.705,0.227,16.662,-2.747,-22.706,0,0,0,
,0.677,-0.708,0.225,18.432,-1.282,-20.813,0,0,0,
,0.68,-0.713,0.226,17.028,0.671,-21.119,0,0,0,
,0.682,-0.716,0.221,15.136,2.136,-22.4,0,0,0,
,0.681,-0.716,0.224,7.568,1.098,-25.33,0,0,0,
,0.682,-0.715,0.227,9.826,-0.794,-23.865,0,0,0,
,0.68,-0.715,0.224,7.385,1.464,-24.598,0,0,0,
,0.676,-0.711,0.221,3.784,3.173,-26.123,0,0,0,
,0.676,-0.709,0.218,3.356,3.54,-26.429,0,0,0,
,0.675,-0.707,0.221,5.737,4.272,-25.33,0,0,0,
,0.674,-0.71,0.22,3.967,2.319,-26.917,0,0,0,
,0.674,-0.705,0.222,1.953,4.028,-25.025,0,0,0,
,0.677,-0.704,0.226,3.112,3.54,-24.659,0,0,0,
,0.68,-0.704,0.225,4.394,2.746,-26.307,0,0,0,
,0.682,-0.704,0.223,9.338,3.967,-26.795,0,0,0,
,0.682,-0.712,0.22,9.887,1.831,-27.466,0,0,0,
,0.682,-0.712,0.223,8.483,0.305,-27.771,0,0,0,
,0.681,-0.711,0.223,5.371,1.159,-28.992,0,0,0,
,0.676,-0.708,0.222,5.188,0.732,-28.687,0,0,0,
,0.674,-0.708,0.227,3.295,5.676,-28.26,0,0,0,
,0.674,-0.71,0.228,2.197,6.713,-27.955,0,0,0,
,0.675,-0.709,0.219,2.014,8.667,-27.344,0,0,0,
,0.675,-0.708,0.223,4.943,7.446,-26.978,0,0,0,
,0.677,-0.708,0.223,5.859,5.004,-27.161,0,0,0,
,0.679,-0.71,0.228,4.821,5.432,-28.443,0,0,0,
,0.677,-0.71,0.226,1.77,5.432,-29.053,0,0,0,
,0.677,-0.712,0.226,1.342,4.211,-27.588,0,0,0,
,0.679,-0.706,0.223,2.99,4.211,-28.626,0,0,0,
,0.679,-0.705,0.223,6.469,4.089,-27.466,0,0,0,
,0.681,-0.709,0.224,6.164,7.263,-25.818,0,0,0,
,0.678,-0.712,0.218,1.953,7.507,-25.391,0,0,0,
,0.679,-0.709,0.217,1.709,6.713,-25.818,0,0,0,
,0.678,-0.708,0.22,-0.611,6.164,-26.123,0,0,0,
,0.678,-0.708,0.224,4.638,6.347,-25.269,0,0,0,
,0.678,-0.709,0.224,6.103,7.263,-24.842,0,0,0,
,0.678,-0.712,0.226,6.042,8.239,-23.316,0,0,0,
,0.678,-0.71,0.222,3.784,8.972,-22.889,0,0,0,
,0.677,-0.709,0.222,4.577,6.347,-24.476,0,0,0,
,0.678,-0.71,0.225,4.638,6.652,-24.048,0,0,0,
,0.675,-0.706,0.227,6.225,5.615,-23.133,0,0,0,
,0.678,-0.707,0.221,6.408,8.117,-23.072,0,0,0,
,0.676,-0.703,0.223,7.141,6.897,-22.706,0,0,0,
,0.681,-0.708,0.222,8.85,6.652,-21.912,0,0,0,
,0.678,-0.708,0.217,8.789,7.324,-21.546,0,0,0,
,0.677,-0.706,0.222,12.39,4.15,-22.644,0,0,0,
,0.679,-0.709,0.221,13.488,3.662,-22.034,0,0,0,
,0.677,-0.71,0.232,13.916,5.065,-22.095,0,0,0,
,0.675,-0.71,0.228,9.46,5.493,-19.654,0,0,0,
,0.677,-0.705,0.224,11.779,6.286,-20.874,0,0,0,
,0.673,-0.711,0.225,13.061,5.371,-20.142,0,0,0,
,0.674,-0.712,0.223,12.146,5.798,-21.485,0,0,0,
,0.672,-0.712,0.224,13.122,5.249,-21.18,0,0,0,
,0.674,-0.713,0.225,12.451,4.211,-20.935,0,0,0,
,0.673,-0.715,0.224,10.192,6.469,-19.043,0,0,0,
,0.675,-0.712,0.223,8.667,7.446,-18.189,0,0,0,
,0.672,-0.713,0.226,7.69,9.033,-17.762,0,0,0,
,0.671,-0.709,0.221,4.394,10.803,-19.104,0,0,0,
,0.674,-0.707,0.218,6.164,11.413,-19.532,0,0,0,
,0.673,-0.711,0.223,10.742,9.826,-21.973,0,0,0,
,0.673,-0.718,0.222,9.033,11.718,-23.56,0,0,0,
,0.675,-0.713,0.223,7.019,12.39,-23.377,0,0,0,
,0.675,-0.713,0.224,8.239,11.169,-24.476,0,0,0,
,0.67,-0.709,0.224,7.141,10.437,-24.292,0,0,0,
,0.671,-0.704,0.223,5.676,13.488,-23.011,0,0,0,
,0.667,-0.707,0.221,8.911,16.174,-22.4,0,0,0,
,0.671,-0.709,0.223,12.329,15.686,-22.767,0,0,0,
,0.674,-0.714,0.223,11.779,0.305,-21.302,0,0,0,
,0.677,-0.717,0.229,8.972,15.258,-20.386,0,0,0,
,0.679,-0.716,0.228,8.606,16.357,-21.668,0,0,0,
,0.678,-0.714,0.224,6.897,12.573,-22.156,0,0,0,
,0.678,-0.711,0.222,6.469,12.39,-24.353,0,0,0,
,0.677,-0.713,0.221,7.263,11.291,-22.889,0,0,0,
,0.674,-0.713,0.225,7.141,12.146,-23.438,0,0,0,
,0.677,-0.71,0.221,6.042,11.901,-23.255,0,0,0,
,0.674,-0.708,0.219,6.469,10.62,-22.278,0,0,0,
,0.671,-0.707,0.218,8.239,9.094,-20.142,0,0,0,
,0.672,-0.703,0.21,9.765,9.46,-20.508,0,0,0,
,0.68,-0.705,0.208,15.502,8.117,-20.569,0,0,0,
,0.683,-0.707,0.216,18.066,5.31,-22.461,0,0,0,
,0.682,-0.709,0.214,16.357,6.103,-19.654,0,0,0,
,0.682,-0.696,0.223,24.169,6.713,-16.358,0,0,0,
,0.681,-0.696,0.224,29.113,7.934,-16.358,0,0,0,
,0.68,-0.704,0.227,32.714,6.774,-16.114,0,0,0,
,0.676,-0.712,0.227,32.165,4.211,-14.771,0,0,0,
,0.676,-0.717,0.23,32.898,3.112,-15.076,0,0,0,
,0.678,-0.718,0.23,27.16,1.648,-14.71,0,0,0,
,0.673,-0.717,0.225,26.001,-2.564,-15.931,0,0,0,
,0.67,-0.717,0.221,27.954,-0.977,-14.1,0,0,0,
,0.671,-0.717,0.213,23.925,1.831,-15.076,0,0,0,
,0.671,-0.719,0.212,26.001,0.549,-18.128,0,0,0,
,0.674,-0.723,0.22,27.71,3.051,-17.09,0,0,0,
,0.678,-0.725,0.223,19.287,4.394,-16.358,0,0,0,
,0.675,-0.715,0.218,17.089,2.807,-21.241,0,0,0,
,0.675,-0.713,0.222,20.874,2.014,-20.569,0,0,0,
,0.674,-0.71,0.223,19.592,4.394,-18.555,0,0,0,
,0.678,-0.704,0.215,18.92,6.774,-17.884,0,0,0,
,0.681,-0.701,0.209,27.832,4.455,-18.738,0,0,0,
,0.684,-0.714,0.21,30.822,1.464,-17.029,0,0,0,
,0.685,-0.719,0.211,20.996,1.281,-14.405,0,0,0,
,0.686,-0.701,0.202,16.052,2.746,-10.254,0,0,0,
,0.718,-0.689,0.198,24.902,0.183,-6.897,0,0,0,
,0.772,-0.679,0.161,40.283,-22.644,-6.958,0,0,0,
,0.853,-0.642,0.122,69.519,-147.217,4.211,0,0,0,
,0.774,-0.649,0.147,92.712,-194.764,-19.593,0,0,0,
,0.83,-0.602,0.115,90.21,-300.11,22.155,0,0,0,
,0.829,-0.526,0.119,140.625,-397.4,-29.419,0,0,0,
,0.818,-0.536,0.067,224.304,-524.842,-33.936,0,0,0,
,0.796,-0.477,0.059,330.688,-625,-62.928,0,0,0,
,0.974,-0.432,0.287,579.589,-745.545,-63.416,0,0,0,
,0.791,-0.401,0.212,1203.369,-533.387,277.038,0,0,0,
,0.824,-0.593,0.115,1211.303,-474.305,289.428,0,0,0,
,0.821,-0.614,0.077,977.111,-482.056,370.605,0,0,0,
,0.86,-0.491,0.017,688.781,-524.231,437.805,0,0,0,
,0.903,-0.549,0.033,372.436,-605.53,506.591,0,0,0,
,0.941,-0.139,0.109,189.331,-573.121,730.224,0,0,0,
,1.004,-0.182,0.095,538.513,-595.704,756.347,0,0,0,
,1.047,-0.237,0.066,857.91,-674.378,812.194,0,0,0,
,1.063,-0.37,0.033,1149.78,-720.459,848.083,0,0,0,
,1.069,-0.46,0.01,1318.603,-758.179,864.624,0,0,0,
,1.043,-0.509,0.001,1379.638,-799.195,884.521,0,0,0,
,1.022,-0.529,0,1323.303,-823.914,887.695,0,0,0,
,1.031,-0.47,0.04,1240.417,-852.051,862.487,0,0,0,
,0.979,-0.454,0.075,1198.303,-827.454,841.247,0,0,0,
,0.986,-0.459,0.083,1188.598,-784.119,849.67,0,0,0,
,0.975,-0.451,0.053,1205.871,-717.102,836.975,0,0,0,
,0.96,-0.428,0.022,1268.982,-621.033,814.148,0,0,0,
,0.952,-0.467,-0.007,1281.311,-528.504,792.541,0,0,0,
,0.94,-0.49,-0.031,1202.087,-407.349,767.761,0,0,0,
,0.935,-0.494,-0.051,1066.528,-323.731,736.938,0,0,0,
,0.912,-0.478,-0.065,925.72,-193.97,694.58,0,0,0,
,0.897,-0.489,-0.064,801.513,-103.638,670.471,0,0,0,
,0.9,-0.505,-0.055,712.524,-19.043,625.366,0,0,0,
,0.864,-0.492,-0.054,657.959,73.608,579.834,0,0,0,
,0.85,-0.5,-0.055,648.803,142.7,524.536,0,0,0,
,0.86,-0.492,-0.043,664.245,179.443,463.256,0,0,0,
,0.901,-0.484,-0.044,696.167,202.026,398.742,0,0,0,
,0.935,-0.511,-0.008,730.957,216.858,345.031,0,0,0,
,0.961,-0.568,0.044,743.713,229.126,278.625,0,0,0,
,0.95,-0.598,0.088,722.351,239.99,242.492,0,0,0,
,0.953,-0.613,0.119,727.661,243.591,194.702,0,0,0,
,0.954,-0.642,0.14,733.032,220.947,144.714,0,0,0,
,0.971,-0.629,0.115,706.787,155.273,83.007,0,0,0,
,0.999,-0.647,0.075,599.731,55.175,-14.771,0,0,0,
,1,-0.646,0.113,472.595,-94.788,-116.944,0,0,0,
,0.966,-0.63,0.192,409.179,-222.901,-220.887,0,0,0,
,0.959,-0.608,0.228,381.042,-323.609,-276.551,0,0,0,
,1.01,-0.552,0.238,376.831,-397.767,-312.5,0,0,0,
,1.073,-0.513,0.217,416.626,-472.962,-321.228,0,0,0,
,1.126,-0.533,0.201,462.89,-528.199,-315.003,0,0,0,
,1.145,-0.554,0.192,479.37,-569.947,-304.383,0,0,0,
,1.08,-0.54,0.202,439.087,-603.699,-302.918,0,0,0,
,0.971,-0.534,0.232,383.911,-621.338,-312.684,0,0,0,
,0.91,-0.514,0.261,326.294,-620.179,-328.797,0,0,0,
,0.873,-0.486,0.292,273.01,-599.06,-350.342,0,0,0,
,0.854,-0.458,0.287,228.027,-571.9,-364.258,0,0,0,
,0.85,-0.423,0.277,178.1,-552.063,-379.883,0,0,0,
,0.855,-0.431,0.246,133.85,-543.702,-361.268,0,0,0,
,0.863,-0.431,0.21,77.087,-555.115,-343.689,0,0,0,
,0.833,-0.333,0.124,53.039,-645.142,-265.564,0,0,0,
,0.799,-0.31,0.12,124.939,-672.791,-239.991,0,0,0,
,0.766,-0.297,0.115,224.121,-691.468,-208.619,0,0,0,
,0.724,-0.296,0.109,328.918,-691.04,-175.965,0,0,0,
,0.696,-0.287,0.09,432.739,-679.871,-149.903,0,0,0,
,0.66,-0.281,0.077,535.888,-658.814,-117.615,0,0,0,
,0.637,-0.295,0.057,630.371,-625.55,-81.788,0,0,0,
,0.619,-0.305,0.061,713.012,-580.506,-36.133,0,0,0,
,0.586,-0.316,0.082,787.231,-517.579,12.878,0,0,0,
,0.561,-0.343,0.107,856.079,-431.702,85.083,0,0,0,
,0.565,-0.376,0.128,880.066,-325.745,175.659,0,0,0,
,0.603,-0.443,0.156,894.531,-211.609,277.465,0,0,0,
,0.638,-0.491,0.179,853.454,-84.839,370.361,0,0,0,
,0.705,-0.527,0.195,766.235,30.7,469.055,0,0,0,
,0.757,-0.54,0.178,642.456,132.446,544.86,0,0,0,
,0.807,-0.555,0.148,556.945,214.05,619.14,0,0,0,
,0.893,-0.57,0.087,490.6,263.855,693.725,0,0,0,
,1.031,-0.56,0.011,498.962,280.639,778.442,0,0,0,
,1.183,-0.535,-0.059,588.745,263.305,831.97,0,0,0,
,1.247,-0.51,-0.047,727.661,235.351,863.22,0,0,0,
,1.131,-0.507,0.034,848.632,214.233,828.308,0,0,0,
,0.981,-0.5,0.103,952.209,206.787,816.04,0,0,0,
,0.885,-0.47,0.101,1060.547,199.463,767.456,0,0,0,
,0.889,-0.429,0.044,1205.932,174.499,698.669,0,0,0,
,0.968,-0.401,-0.04,1376.587,125,626.098,0,0,0,
,1.076,-0.398,-0.094,1518.737,61.34,558.96,0,0,0,
,1.15,-0.427,-0.085,1590.515,16.296,506.836,0,0,0,
,1.141,-0.491,-0.029,1576.172,0.793,484.192,0,0,0,
,1.096,-0.547,0.03,1476.257,9.46,472.595,0,0,0,
,1.033,-0.558,0.054,1342.956,36.438,454.528,0,0,0,
,0.981,-0.533,0.037,1209.35,52.917,442.016,0,0,0,
,0.926,-0.511,0.023,1075.866,57.678,416.259,0,0,0,
,0.88,-0.5,0.003,926.33,51.513,383.728,0,0,0,
,0.843,-0.483,0.014,791.992,41.198,351.806,0,0,0,
,0.848,-0.474,0.029,480.835,41.503,320.984,0,0,0,
,0.844,-0.463,0.022,420.593,42.663,317.932,0,0,0,
,0.834,-0.444,0.038,388.122,47.668,313.72,0,0,0,
,0.843,-0.443,0.024,397.644,53.649,300.598,0,0,0,
,0.839,-0.437,0.039,400.085,52.429,278.564,0,0,0,
,0.836,-0.469,0.057,406.982,66.284,249.267,0,0,0,
,0.838,-0.435,0.069,410.339,80.322,213.867,0,0,0,
,0.833,-0.444,0.067,408.691,88.623,169.86,0,0,0,
,0.829,-0.442,0.09,388,86.975,126.464,0,0,0,
,0.816,-0.459,0.078,372.07,94.299,77.087,0,0,0,
,0.858,-0.465,0.084,295.715,83.313,-1.038,0,0,0,
,0.925,-0.468,0.077,254.882,76.477,-30.03,0,0,0,
,0.998,-0.482,0.065,201.049,68.664,-46.875,0,0,0,
,1.069,-0.493,0.039,138,51.391,-58.35,0,0,0,
,1.102,-0.495,0.023,57.556,33.874,-75.928,0,0,0,
,1.114,-0.486,0.018,-24.109,20.446,-103.028,0,0,0,
,1.091,-0.47,0.02,-85.144,6.408,-143.677,0,0,0,
,1.143,-0.461,0.016,-109.803,-1.893,-180.97,0,0,0,
,1.192,-0.454,0.027,-119.935,-3.663,-230.469,0,0,0,
,1.225,-0.449,0.022,-131.958,-3.418,-272.4,0,0,0,
,1.27,-0.444,0,-141.114,-8.545,-309.021,0,0,0,
,1.278,-0.433,-0.019,-154.725,-18.25,-349.854,0,0,0,
,1.141,-0.418,-0.003,-191.163,-29.419,-405.945,0,0,0,
,0.921,-0.385,0.035,-237.305,-49.744,-472.535,0,0,0,
,0.75,-0.367,0.065,-273.682,-65.735,-545.227,0,0,0,
,0.749,-0.361,0.077,-302.491,-78.431,-604.859,0,0,0,
,0.804,-0.368,0.035,-323.67,-99.122,-635.804,0,0,0,
,0.912,-0.376,-0.033,-360.23,-132.019,-648.316,0,0,0,
,1.076,-0.38,-0.093,-406.25,-180.42,-636.231,0,0,0,
,1.22,-0.376,-0.123,-457.215,-226.136,-611.329,0,0,0,
,1.292,-0.369,-0.138,-497.864,-261.292,-571.656,0,0,0,
,1.29,-0.357,-0.131,-500.55,-274.292,-531.128,0,0,0,
,1.231,-0.351,-0.125,-464.905,-270.386,-500.794,0,0,0,
,1.117,-0.342,-0.104,-393.982,-250.55,-497.376,0,0,0,
,1.005,-0.346,-0.073,-311.89,-221.131,-517.395,0,0,0,
,0.909,-0.339,-0.046,-260.926,-183.96,-558.533,0,0,0,
,0.854,-0.354,-0.027,-265.076,-138.916,-604.859,0,0,0,
,0.839,-0.37,-0.025,-334.595,-99.549,-651.429,0,0,0,
,0.884,-0.389,-0.069,-612.488,-48.157,-698.182,0,0,0,
,0.903,-0.382,-0.098,-750,-43.641,-691.956,0,0,0,
,0.905,-0.375,-0.115,-844.605,-51.88,-667.969,0,0,0,
,0.88,-0.375,-0.117,-890.87,-54.871,-628.846,0,0,0,
,0.848,-0.348,-0.114,-900.818,-57.068,-585.694,0,0,0,
,0.801,-0.325,-0.079,-873.78,-43.824,-545.166,0,0,0,
,0.729,-0.427,-0.016,-698.121,50.598,-387.33,0,0,0,
,0.751,-0.507,0.011,-660.035,93.811,-327.393,0,0,0,
,0.784,-0.555,0.039,-686.524,146.972,-280.823,0,0,0,
,0.829,-0.543,0.029,-757.386,199.768,-256.47,0,0,0,
,0.879,-0.504,0.027,-828.064,239.868,-244.385,0,0,0,
,0.89,-0.493,0.028,-878.174,259.826,-221.131,0,0,0,
,0.892,-0.478,0.046,-892.273,271.728,-192.078,0,0,0,
