TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.123,0.597,0.77,4.272,13.427,-20.264,0,0,0,
,0.114,0.608,0.756,18.798,11.413,-18.555,0,0,0,
,0.118,0.581,0.779,40.588,10.009,-20.325,0,0,0,
,0.114,0.554,0.786,23.498,5.493,-24.72,0,0,0,
,0.113,0.577,0.785,5.92,11.84,-21.302,0,0,0,
,0.124,0.576,0.778,-1.587,8.85,-25.94,0,0,0,
,0.121,0.582,0.777,-5.494,5.371,-22.156,0,0,0,
,0.109,0.584,0.771,-6.897,8.3,-23.377,0,0,0,
,0.12,0.592,0.78,-0.184,13,-21.546,0,0,0,
,0.118,0.588,0.762,7.69,8.544,-23.377,0,0,0,
,0.116,0.589,0.773,16.784,9.887,-24.109,0,0,0,
,0.12,0.589,0.774,17.089,10.376,-24.414,0,0,0,
,0.121,0.578,0.783,16.845,9.521,-23.377,0,0,0,
,0.118,0.58,0.777,8.422,7.507,-20.874,0,0,0,
,0.12,0.568,0.776,0.854,9.46,-22.217,0,0,0,
,0.118,0.591,0.78,-7.874,8.239,-20.63,0,0,0,
,0.119,0.582,0.767,0.427,8.422,-22.706,0,0,0,
,0.118,0.6,0.776,8.85,8.789,-20.997,0,0,0,
,0.117,0.593,0.759,19.531,9.216,-22.4,0,0,0,
,0.119,0.59,0.782,28.991,10.986,-21.668,0,0,0,
,0.119,0.577,0.78,24.108,9.155,-20.142,0,0,0,
,0.117,0.566,0.782,17.7,10.742,-20.386,0,0,0,
,0.12,0.575,0.776,-0.672,9.216,-18.738,0,0,0,
,0.118,0.588,0.774,4.882,7.385,-17.762,0,0,0,
,0.118,0.59,0.766,10.315,7.141,-18.677,0,0,0,
,0.117,0.594,0.778,15.197,5.004,-20.203,0,0,0,
,0.117,0.575,0.772,13.671,7.08,-21.546,0,0,0,
,0.117,0.576,0.787,12.207,9.033,-22.583,0,0,0,
,0.113,0.585,0.775,5.859,7.629,-18.799,0,0,0,
,0.115,0.583,0.766,15.991,8.056,-19.471,0,0,0,
,0.12,0.589,0.778,17.578,8.361,-18.86,0,0,0,
,0.116,0.572,0.772,17.334,8.728,-19.043,0,0,0,
,0.116,0.578,0.785,11.596,8.911,-17.762,0,0,0,
,0.117,0.574,0.782,4.15,9.582,-18.86,0,0,0,
,0.119,0.578,0.78,2.746,9.948,-19.959,0,0,0,
,0.119,0.586,0.776,3.051,7.08,-18.189,0,0,0,
