TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.071,-0.974,0.341,8.483,11.169,-21.851,
00:00:00:16,-0.066,-0.972,0.345,9.033,10.742,-23.499,
00:00:00:33,-0.066,-0.967,0.345,12.023,7.873,-22.767,
00:00:00:50,-0.067,-0.966,0.316,16.784,6.53,-24.231,
00:00:00:66,-0.069,-0.97,0.341,14.221,5.981,-24.72,
00:00:00:83,-0.068,-0.973,0.344,14.038,8.728,-25.025,
00:00:00:100,-0.069,-0.972,0.341,14.526,7.629,-25.086,
00:00:00:116,-0.069,-0.968,0.34,11.108,5.31,-24.598,
00:00:00:133,-0.069,-0.971,0.342,10.925,7.141,-26.001,
00:00:00:150,-0.072,-0.971,0.346,10.253,3.906,-25.513,
00:00:00:166,-0.07,-0.97,0.341,10.986,5.188,-24.353,
00:00:00:183,-0.073,-0.97,0.34,7.629,6.652,-23.56,
00:00:00:200,-0.07,-0.973,0.344,6.652,10.009,-22.828,
00:00:00:216,-0.072,-0.973,0.339,5.371,10.253,-20.752,
00:00:00:233,-0.071,-0.976,0.342,3.723,14.038,-22.522,
00:00:00:250,-0.067,-0.969,0.343,8.239,9.704,-21.79,
00:00:00:266,-0.066,-0.964,0.34,5.31,6.347,-24.537,
00:00:00:283,-0.069,-0.969,0.341,8.728,1.77,-24.903,
00:00:00:300,-0.072,-0.971,0.343,8.422,2.319,-25.208,
00:00:00:316,-0.072,-0.976,0.342,10.559,4.516,-25.879,
00:00:00:333,-0.069,-0.973,0.332,4.272,7.324,-27.1,
00:00:00:350,-0.067,-0.971,0.337,1.77,4.516,-28.748,
00:00:00:366,-0.069,-0.969,0.342,0.793,0.549,-32.654,
00:00:00:383,-0.074,-0.972,0.344,2.136,-2.686,-33.265,
00:00:00:400,-0.076,-0.969,0.341,1.953,1.159,-31.189,
00:00:00:416,-0.076,-0.969,0.338,-3.724,7.202,-29.175,
00:00:00:433,-0.076,-0.973,0.374,-5.066,7.08,-29.053,
00:00:00:450,-0.081,-0.974,0.374,-3.052,7.629,-25.696,
00:00:00:466,-0.079,-0.971,0.343,-4.212,11.474,-22.706,
00:00:00:483,-0.074,-0.961,0.346,-0.489,14.221,-18.982,
00:00:00:500,-0.071,-0.967,0.344,2.99,11.718,-22.034,
00:00:00:516,-0.072,-0.97,0.347,9.033,6.53,-24.598,
00:00:00:533,-0.073,-0.966,0.346,14.77,0.793,-24.598,
00:00:00:550,-0.077,-0.967,0.343,15.502,5.493,-24.598,
00:00:00:566,-0.077,-0.97,0.339,14.404,7.507,-24.109,
00:00:00:583,-0.072,-0.977,0.341,12.329,6.652,-24.72,
00:00:00:600,-0.073,-0.971,0.34,8.667,3.295,-26.551,
00:00:00:616,-0.077,-0.969,0.343,6.53,3.784,-27.405,
00:00:00:633,-0.079,-0.969,0.341,6.836,3.723,-27.344,
00:00:00:650,-0.08,-0.972,0.338,4.76,7.751,-25.513,
00:00:00:666,-0.08,-0.972,0.339,0.488,8.483,-23.926,
00:00:00:683,-0.076,-0.97,0.346,-2.381,11.84,-23.804,
00:00:00:700,-0.074,-0.972,0.345,-1.587,10.62,-22.706,
00:00:00:716,-0.078,-0.968,0.337,3.356,8.667,-20.691,
00:00:00:733,-0.079,-0.968,0.342,2.319,9.948,-21.912,
00:00:00:750,-0.076,-0.966,0.347,5.371,10.498,-23.133,
00:00:00:766,-0.073,-0.967,0.341,10.681,7.812,-22.461,
00:00:00:783,-0.076,-0.967,0.344,10.742,5.31,-23.133,
00:00:00:800,-0.079,-0.966,0.344,12.512,3.906,-24.109,
00:00:00:816,-0.079,-0.97,0.34,13.855,1.037,-26.307,
00:00:00:833,-0.081,-0.973,0.341,7.507,4.211,-26.001,
00:00:00:850,-0.084,-0.975,0.342,7.385,8.056,-26.246,
00:00:00:866,-0.079,-0.974,0.341,3.295,9.948,-24.72,
00:00:00:883,-0.08,-0.969,0.343,4.943,9.765,-23.743,
00:00:00:900,-0.076,-0.965,0.34,5.004,6.713,-24.476,
00:00:00:916,-0.076,-0.967,0.346,4.577,5.188,-23.011,
00:00:00:933,-0.081,-0.971,0.344,8.3,4.821,-23.682,
00:00:00:950,-0.077,-0.968,0.342,10.253,5.371,-23.56,
00:00:00:966,-0.074,-0.97,0.344,12.512,3.112,-24.353,
00:00:00:983,-0.077,-0.968,0.338,9.826,0.061,-27.649,
00:00:01:0,-0.08,-0.977,0.341,6.774,-1.831,-27.283,
00:00:01:16,-0.085,-0.972,0.339,6.652,2.38,-26.673,
00:00:01:33,-0.08,-0.966,0.341,4.882,2.014,-28.138,
00:00:01:50,-0.083,-0.969,0.34,0.366,4.089,-26.368,
00:00:01:66,-0.085,-0.973,0.343,-1.465,5.432,-26.673,
00:00:01:83,-0.085,-0.972,0.348,0.61,5.432,-23.072,
00:00:01:100,-0.083,-0.968,0.346,0.671,9.338,-23.926,
00:00:01:116,-0.08,-0.963,0.341,5.065,9.155,-21.363,
00:00:01:133,-0.082,-0.969,0.345,4.882,7.69,-20.752,
00:00:01:150,-0.084,-0.972,0.344,10.315,6.286,-19.288,
00:00:01:166,-0.081,-0.969,0.343,10.131,6.897,-19.715,
00:00:01:183,-0.084,-0.973,0.345,7.629,9.582,-18.738,
