TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.077,0.372,0.912,6.713,7.141,-20.691,
00:00:00:16,0.079,0.364,0.906,2.136,6.713,-19.288,
00:00:00:33,0.078,0.367,0.914,1.648,6.469,-19.654,
00:00:00:50,0.078,0.368,0.908,-2.93,5.92,-19.104,
00:00:00:66,0.078,0.37,0.912,-3.724,6.347,-19.471,
00:00:00:83,0.081,0.377,0.914,-0.916,4.699,-18.311,
00:00:00:100,0.08,0.375,0.905,2.258,3.723,-19.471,
00:00:00:116,0.077,0.376,0.914,6.103,3.173,-19.959,
00:00:00:133,0.076,0.371,0.906,3.845,4.333,-18.555,
00:00:00:150,0.075,0.375,0.909,5.615,5.92,-19.532,
00:00:00:166,0.077,0.371,0.907,2.319,5.798,-18.982,
00:00:00:183,0.075,0.371,0.914,3.112,5.493,-17.945,
00:00:00:200,0.074,0.37,0.905,-2.686,6.53,-18.616,
00:00:00:216,0.076,0.372,0.879,2.38,3.54,-18.433,
00:00:00:233,0.077,0.377,0.908,2.746,6.042,-20.02,
00:00:00:250,0.073,0.368,0.906,-0.306,4.76,-18.921,
00:00:00:266,0.071,0.37,0.915,-0.611,5.859,-19.898,
00:00:00:283,0.077,0.37,0.907,-7.447,9.338,-19.104,
00:00:00:300,0.076,0.371,0.912,-7.081,8.544,-19.532,
00:00:00:316,0.077,0.38,0.903,-7.813,8.85,-18.25,
00:00:00:333,0.076,0.385,0.91,-3.052,6.53,-17.518,
00:00:00:350,0.075,0.377,0.906,-0.245,8.789,-17.456,
00:00:00:366,0.072,0.373,0.906,3.784,6.652,-17.945,
00:00:00:383,0.072,0.374,0.911,0.305,10.192,-18.677,
00:00:00:400,0.077,0.374,0.903,-0.306,8.667,-19.959,
00:00:00:416,0.075,0.38,0.909,0.488,10.62,-20.63,
00:00:00:433,0.075,0.377,0.904,1.831,10.07,-19.837,
00:00:00:450,0.074,0.379,0.91,4.943,9.155,-21.485,
00:00:00:466,0.078,0.376,0.908,5.554,11.413,-19.959,
00:00:00:483,0.078,0.376,0.915,8.667,10.864,-19.165,
00:00:00:500,0.076,0.373,0.907,3.723,10.681,-19.471,
00:00:00:516,0.078,0.373,0.908,3.601,12.573,-18.982,
00:00:00:533,0.075,0.377,0.904,0.671,11.169,-17.029,
00:00:00:550,0.075,0.344,0.906,0.732,10.559,-17.09,
00:00:00:566,0.071,0.378,0.913,-0.245,11.169,-18.616,
00:00:00:583,0.074,0.385,0.906,0.244,13.488,-19.532,
00:00:00:600,0.076,0.381,0.908,7.324,13.855,-20.752,
00:00:00:616,0.081,0.378,0.903,6.164,13.061,-19.227,
00:00:00:633,0.077,0.377,0.909,4.028,11.596,-19.715,
00:00:00:650,0.075,0.378,0.91,2.624,12.023,-20.935,
00:00:00:666,0.078,0.375,0.901,4.394,11.474,-20.386,
00:00:00:683,0.076,0.381,0.908,3.784,13.855,-21.119,
00:00:00:700,0.076,0.377,0.906,3.356,12.329,-20.997,
00:00:00:716,0.077,0.379,0.907,3.54,13,-20.752,
00:00:00:733,0.08,0.377,0.903,4.455,13,-20.203,
00:00:00:750,0.075,0.378,0.912,4.089,10.681,-19.532,
00:00:00:766,0.077,0.376,0.905,-0.794,12.878,-19.227,
00:00:00:783,0.077,0.379,0.906,-0.611,14.465,-20.203,
00:00:00:800,0.079,0.381,0.905,-2.32,16.174,-20.386,
00:00:00:816,0.08,0.378,0.905,0.244,15.441,-20.02,
00:00:00:833,0.079,0.384,0.905,1.403,14.465,-20.447,
00:00:00:850,0.078,0.379,0.907,1.648,14.404,-19.471,
00:00:00:866,0.077,0.38,0.908,2.685,16.296,-20.935,
00:00:00:883,0.083,0.377,0.904,1.22,16.052,-19.165,
00:00:00:900,0.081,0.38,0.909,3.418,15.38,-18.616,
00:00:00:916,0.082,0.377,0.901,-1.343,0.061,-17.395,
00:00:00:933,0.08,0.379,0.903,-0.123,12.329,-17.456,
00:00:00:950,0.079,0.38,0.905,-6.104,14.892,-16.541,
00:00:00:966,0.08,0.386,0.911,-2.93,15.625,-18.616,
00:00:00:983,0.08,0.39,0.905,-2.198,19.409,-19.165,
00:00:01:0,0.083,0.386,0.901,6.042,16.54,-18.982,
00:00:01:16,0.082,0.385,0.903,7.263,14.404,-20.752,
00:00:01:33,0.081,0.379,0.91,8.85,16.357,-18.799,
00:00:01:50,0.082,0.377,0.902,4.15,16.052,-17.64,
00:00:01:66,0.083,0.382,0.906,4.394,16.906,-20.203,
