TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.985,-0.212,0.232,52.49,6.958,62.927,
00:00:00:16,0.988,-0.203,0.224,42.114,-2.076,62.316,
00:00:00:33,0.984,-0.193,0.217,44.128,-19.715,58.044,
00:00:00:50,0.978,-0.188,0.217,57.617,-33.936,52.856,
00:00:00:66,0.969,-0.184,0.215,82.519,-47.913,45.105,
00:00:00:83,0.956,-0.191,0.207,102.478,-57.129,33.691,
00:00:00:100,0.944,-0.203,0.197,116.821,-61.768,26.55,
00:00:00:116,0.906,-0.215,0.193,121.643,-64.27,21.667,
00:00:00:133,0.927,-0.223,0.189,112.609,-65.369,20.08,
00:00:00:150,0.916,-0.228,0.186,98.877,-58.777,20.813,
00:00:00:166,0.913,-0.227,0.181,89.477,-48.951,16.845,
00:00:00:183,0.911,-0.224,0.174,81.054,-35.584,9.704,
00:00:00:200,0.912,-0.221,0.165,80.322,-25.879,3.601,
00:00:00:216,0.911,-0.225,0.163,79.345,-19.959,-5.127,
00:00:00:233,0.901,-0.226,0.157,77.636,-8.728,-13.489,
00:00:00:250,0.892,-0.231,0.154,72.876,6.347,-19.227,
00:00:00:266,0.889,-0.239,0.157,58.471,26.428,-23.56,
00:00:00:283,0.892,-0.246,0.159,37.292,48.461,-25.33,
00:00:00:300,0.899,-0.251,0.167,5.981,67.871,-24.292,
00:00:00:316,0.911,-0.25,0.167,-28.504,89.904,-23.194,
00:00:00:333,0.918,-0.24,0.164,-57.923,104.37,-25.086,
00:00:00:350,0.93,-0.23,0.163,-72.388,121.582,-26.978,
00:00:00:366,0.937,-0.221,0.169,-79.285,128.906,-33.631,
00:00:00:383,0.941,-0.218,0.167,-85.389,134.765,-41.687,
00:00:00:400,0.951,-0.211,0.156,-95.459,146.24,-45.227,
00:00:00:416,0.96,-0.192,0.159,-102.723,154.602,-46.448,
00:00:00:433,0.955,-0.174,0.167,-98.755,153.93,-49.683,
00:00:00:450,0.933,-0.167,0.173,-93.14,160.522,-49.439,
00:00:00:466,0.926,-0.167,0.166,-98.572,180.053,-44.922,
