TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.137,-0.772,0.675,1.037,-59.388,-41.443,
00:00:00:16,-0.178,-0.704,0.625,45.227,-44.617,-26.185,
00:00:00:33,-0.211,-0.733,0.606,65.002,-25.391,-30.03,
00:00:00:50,-0.222,-0.783,0.605,20.446,11.352,-11.17,
00:00:00:66,-0.21,-0.772,0.601,-3.724,37.536,-1.587,
00:00:00:83,-0.186,-0.785,0.617,2.868,31.25,-1.282,
00:00:00:100,-0.165,-0.823,0.633,8.361,42.785,-10.804,
00:00:00:116,-0.147,-0.821,0.638,21.972,21.118,-26.123,
00:00:00:133,-0.154,-0.819,0.643,14.709,5.065,-28.016,
00:00:00:150,-0.171,-0.806,0.635,11.169,4.15,-34.241,
00:00:00:166,-0.169,-0.791,0.622,-14.466,28.93,-34.424,
00:00:00:183,-0.161,-0.771,0.612,-31.373,36.315,-33.448,
00:00:00:200,-0.162,-0.752,0.6,-14.222,23.864,-29.419,
00:00:00:216,-0.175,-0.774,0.614,15.625,11.169,-37.354,
00:00:00:233,-0.182,-0.803,0.625,26.794,12.695,-31.983,
00:00:00:250,-0.181,-0.805,0.616,34.484,10.131,-29.114,
00:00:00:266,-0.174,-0.785,0.61,25.94,10.498,-24.17,
00:00:00:283,-0.17,-0.769,0.619,36.56,1.648,-40.589,
00:00:00:300,-0.166,-0.786,0.65,39.672,-9.4,-41.504,
00:00:00:316,-0.158,-0.806,0.672,50.781,-20.508,-42.42,
00:00:00:333,-0.153,-0.806,0.665,58.898,-29.358,-39.307,
00:00:00:350,-0.16,-0.784,0.65,60.302,-33.509,-36.133,
00:00:00:366,-0.172,-0.756,0.638,81.298,-36.866,-39.856,
00:00:00:383,-0.195,-0.765,0.625,92.956,-30.945,-26.429,
00:00:00:400,-0.21,-0.816,0.616,110.839,-21.973,-20.569,
00:00:00:416,-0.2,-0.845,0.614,69.152,5.798,2.136,
00:00:00:433,-0.184,-0.808,0.601,42.175,16.906,13.671,
00:00:00:450,-0.176,-0.784,0.607,50.903,14.587,16.723,
00:00:00:466,-0.178,-0.806,0.621,40.466,14.648,11.657,
00:00:00:483,-0.183,-0.838,0.634,30.029,28.32,7.69,
00:00:00:500,-0.172,-0.845,0.625,5.065,45.898,4.028,
00:00:00:516,-0.162,-0.839,0.613,-23.011,44.555,1.892,
00:00:00:533,-0.163,-0.827,0.604,-43.152,42.968,4.089,
00:00:00:550,-0.169,-0.808,0.585,-15.931,35.278,-4.944,
