TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.103,0.489,0.842,4.577,6.591,-21.363,
00:00:00:16,0.103,0.483,0.843,3.418,4.943,-24.292,
00:00:00:33,0.103,0.493,0.844,0.061,6.225,-19.898,
00:00:00:50,0.104,0.491,0.841,1.281,4.028,-22.583,
00:00:00:66,0.103,0.494,0.814,3.051,5.554,-21.607,
00:00:00:83,0.102,0.491,0.841,1.342,7.08,-22.034,
00:00:00:100,0.103,0.494,0.847,0.549,7.08,-21.424,
00:00:00:116,0.102,0.498,0.84,2.136,7.141,-20.63,
00:00:00:133,0.106,0.492,0.843,3.784,5.615,-21.363,
00:00:00:150,0.103,0.494,0.837,3.723,4.333,-18.006,
00:00:00:166,0.101,0.49,0.847,8.361,0.61,-20.325,
00:00:00:183,0.099,0.494,0.845,3.234,3.662,-19.898,
00:00:00:200,0.101,0.485,0.838,6.652,7.019,-23.865,
00:00:00:216,0.105,0.496,0.842,8.117,7.141,-21.485,
00:00:00:233,0.106,0.487,0.84,7.385,3.967,-20.691,
00:00:00:250,0.101,0.49,0.851,7.812,3.479,-19.227,
00:00:00:266,0.103,0.486,0.843,3.54,4.699,-19.715,
00:00:00:283,0.099,0.488,0.848,2.441,5.31,-19.41,
00:00:00:300,0.104,0.496,0.836,1.22,7.812,-17.884,
00:00:00:316,0.102,0.492,0.844,2.868,5.249,-21.485,
00:00:00:333,0.099,0.497,0.845,3.906,6.958,-19.532,
00:00:00:350,0.099,0.492,0.841,4.272,5.554,-22.034,
00:00:00:366,0.1,0.499,0.848,5.004,7.995,-23.011,
00:00:00:383,0.102,0.492,0.837,4.638,7.507,-20.752,
00:00:00:400,0.104,0.49,0.847,5.615,3.723,-20.081,
00:00:00:416,0.1,0.495,0.838,2.624,5.981,-18.006,
00:00:00:433,0.1,0.492,0.874,5.493,4.882,-21.241,
00:00:00:450,0.101,0.493,0.841,3.967,6.103,-17.945,
00:00:00:466,0.101,0.488,0.842,0.793,4.577,-20.203,
00:00:00:483,0.096,0.497,0.844,0.976,3.906,-20.081,
00:00:00:500,0.098,0.49,0.841,0.244,4.943,-21.241,
00:00:00:516,0.101,0.494,0.843,1.159,4.943,-22.217,
