TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.123,0.597,0.77,4.272,13.427,-20.264,
00:00:00:16,0.114,0.608,0.756,18.798,11.413,-18.555,
00:00:00:33,0.118,0.581,0.779,40.588,10.009,-20.325,
00:00:00:50,0.114,0.554,0.786,23.498,5.493,-24.72,
00:00:00:66,0.113,0.577,0.785,5.92,11.84,-21.302,
00:00:00:83,0.124,0.576,0.778,-1.587,8.85,-25.94,
00:00:00:100,0.121,0.582,0.777,-5.494,5.371,-22.156,
00:00:00:116,0.109,0.584,0.771,-6.897,8.3,-23.377,
00:00:00:133,0.12,0.592,0.78,-0.184,13,-21.546,
00:00:00:150,0.118,0.588,0.762,7.69,8.544,-23.377,
00:00:00:166,0.116,0.589,0.773,16.784,9.887,-24.109,
00:00:00:183,0.12,0.589,0.774,17.089,10.376,-24.414,
00:00:00:200,0.121,0.578,0.783,16.845,9.521,-23.377,
00:00:00:216,0.118,0.58,0.777,8.422,7.507,-20.874,
00:00:00:233,0.12,0.568,0.776,0.854,9.46,-22.217,
00:00:00:250,0.118,0.591,0.78,-7.874,8.239,-20.63,
00:00:00:266,0.119,0.582,0.767,0.427,8.422,-22.706,
00:00:00:283,0.118,0.6,0.776,8.85,8.789,-20.997,
00:00:00:300,0.117,0.593,0.759,19.531,9.216,-22.4,
00:00:00:316,0.119,0.59,0.782,28.991,10.986,-21.668,
00:00:00:333,0.119,0.577,0.78,24.108,9.155,-20.142,
00:00:00:350,0.117,0.566,0.782,17.7,10.742,-20.386,
00:00:00:366,0.12,0.575,0.776,-0.672,9.216,-18.738,
00:00:00:383,0.118,0.588,0.774,4.882,7.385,-17.762,
00:00:00:400,0.118,0.59,0.766,10.315,7.141,-18.677,
00:00:00:416,0.117,0.594,0.778,15.197,5.004,-20.203,
00:00:00:433,0.117,0.575,0.772,13.671,7.08,-21.546,
00:00:00:450,0.117,0.576,0.787,12.207,9.033,-22.583,
00:00:00:466,0.113,0.585,0.775,5.859,7.629,-18.799,
