TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.109,0.592,0.763,13.488,5.798,-21.058,0,0,0,
,0.107,0.592,0.771,8.972,7.08,-17.884,0,0,0,
,0.111,0.593,0.768,6.897,7.263,-17.334,0,0,0,
,0.105,0.589,0.77,-0.184,5.615,-13.306,0,0,0,
,0.105,0.597,0.769,-3.54,5.554,-13.306,0,0,0,
,0.107,0.596,0.764,-6.165,9.216,-13.001,0,0,0,
,0.109,0.603,0.765,-3.846,6.897,-13.001,0,0,0,
,0.102,0.601,0.762,-1.343,7.873,-16.358,0,0,0,
,0.105,0.598,0.77,2.685,10.803,-19.532,0,0,0,
,0.104,0.602,0.761,2.685,12.268,-21.729,0,0,0,
,0.107,0.601,0.771,5.31,12.207,-22.217,0,0,0,
,0.105,0.597,0.761,3.723,9.277,-20.569,0,0,0,
,0.106,0.594,0.767,0.732,10.131,-20.508,0,0,0,
,0.105,0.6,0.76,-0.855,10.742,-20.386,0,0,0,
,0.106,0.599,0.765,0.122,13.061,-21.973,0,0,0,
,0.108,0.603,0.77,2.563,15.014,-22.828,0,0,0,
,0.108,0.602,0.763,6.103,12.451,-23.316,0,0,0,
,0.107,0.604,0.771,9.582,11.413,-22.339,0,0,0,
,0.111,0.594,0.76,9.704,9.948,-18.921,0,0,0,
,0.103,0.589,0.765,5.554,9.277,-20.02,0,0,0,
,0.102,0.602,0.761,-0.672,11.596,-22.156,0,0,0,
,0.109,0.598,0.765,0.854,11.779,-19.471,0,0,0,
,0.109,0.604,0.763,-2.32,8.606,-20.997,0,0,0,
,0.108,0.598,0.761,1.464,10.986,-19.715,0,0,0,
,0.111,0.602,0.766,1.586,11.657,-17.701,0,0,0,
,0.109,0.594,0.761,2.502,8.361,-15.809,0,0,0,
,0.105,0.603,0.766,1.953,6.652,-16.053,0,0,0,
,0.103,0.605,0.759,5.798,5.31,-16.297,0,0,0,
,0.103,0.598,0.765,5.371,6.652,-17.701,0,0,0,
,0.103,0.593,0.765,3.967,8.85,-22.644,0,0,0,
,0.1,0.601,0.765,-0.977,9.155,-23.499,0,0,0,
,0.109,0.598,0.759,-1.282,8.239,-25.94,0,0,0,
,0.11,0.604,0.767,-3.907,7.812,-23.987,0,0,0,
,0.108,0.598,0.759,-15.442,4.821,-21.18,0,0,0,
,0.102,0.604,0.764,-2.991,7.202,-20.63,0,0,0,
,0.104,0.599,0.754,-1.648,6.958,-19.471,0,0,0,
,0.103,0.602,0.764,0.671,5.371,-19.165,0,0,0,
,0.099,0.61,0.755,-1.893,7.202,-23.011,0,0,0,
,0.104,0.597,0.767,4.028,8.911,-22.828,0,0,0,
,0.105,0.606,0.761,2.99,6.958,-22.339,0,0,0,
,0.103,0.601,0.761,4.516,7.751,-21.668,0,0,0,
,0.103,0.606,0.767,2.075,9.338,-22.4,0,0,0,
,0.106,0.598,0.759,4.028,8.667,-23.56,0,0,0,
,0.104,0.602,0.766,2.197,9.399,-23.011,0,0,0,
,0.106,0.604,0.756,1.892,8.667,-24.537,0,0,0,
,0.105,0.6,0.764,2.014,9.094,-21.607,0,0,0,
,0.103,0.606,0.76,1.709,9.338,-25.452,0,0,0,
,0.103,0.605,0.76,5.371,10.925,-24.292,0,0,0,
,0.107,0.605,0.763,5.188,11.84,-21.912,0,0,0,
,0.107,0.601,0.76,7.385,8.544,-22.339,0,0,0,
,0.106,0.602,0.76,4.699,12.939,-21.241,0,0,0,
,0.106,0.604,0.759,4.089,10.62,-20.203,0,0,0,
,0.104,0.605,0.761,4.577,9.826,-20.691,0,0,0,
,0.101,0.601,0.762,5.493,10.376,-22.4,0,0,0,
,0.103,0.605,0.764,3.295,11.901,-23.926,0,0,0,
,0.108,0.612,0.761,8.422,13.855,-25.33,0,0,0,
,0.103,0.608,0.762,10.864,13.427,-22.644,0,0,0,
,0.107,0.597,0.757,14.77,11.352,-24.17,0,0,0,
,0.103,0.599,0.767,11.779,12.512,-23.194,0,0,0,
,0.102,0.601,0.761,10.62,14.282,-25.086,0,0,0,
,0.108,0.598,0.765,9.887,14.221,-25.208,0,0,0,
,0.11,0.604,0.76,7.934,13.366,-23.438,0,0,0,
,0.11,0.594,0.76,8.117,10.742,-22.217,0,0,0,
,0.105,0.601,0.766,4.638,12.817,-20.813,0,0,0,
,0.108,0.601,0.763,4.272,13.183,-21.119,0,0,0,
,0.106,0.606,0.766,4.577,13.183,-20.874,0,0,0,
,0.105,0.6,0.759,2.868,12.329,-22.217,0,0,0,
,0.106,0.604,0.763,7.263,15.075,-22.461,0,0,0,
,0.106,0.605,0.759,8.728,13.122,-24.231,0,0,0,
,0.105,0.6,0.763,10.925,15.319,-23.499,0,0,0,
,0.11,0.608,0.76,9.948,13.916,-24.231,0,0,0,
,0.109,0.596,0.761,11.962,12.146,-24.292,0,0,0,
,0.11,0.601,0.764,8.056,13,-23.682,0,0,0,
,0.109,0.599,0.761,6.225,13.549,-24.598,0,0,0,
,0.108,0.603,0.765,5.798,12.451,-22.583,0,0,0,
,0.108,0.603,0.758,8.117,13.488,-23.011,0,0,0,
,0.107,0.602,0.765,10.131,15.014,-20.935,0,0,0,
,0.11,0.6,0.761,10.62,14.648,-21.485,0,0,0,
,0.11,0.598,0.759,3.356,15.502,-24.048,0,0,0,
,0.111,0.604,0.763,1.953,12.268,-24.964,0,0,0,
,0.11,0.598,0.752,4.821,13.61,-23.072,0,0,0,
,0.109,0.604,0.767,7.385,12.634,-22.278,0,0,0,
,0.106,0.604,0.762,8.972,15.441,-22.95,0,0,0,
,0.113,0.599,0.765,8.239,13.977,-23.255,0,0,0,
,0.11,0.603,0.761,8.85,14.343,-22.95,0,0,0,
,0.113,0.597,0.764,6.774,14.221,-22.889,0,0,0,
,0.113,0.602,0.761,3.051,13.122,-25.025,0,0,0,
,0.113,0.598,0.759,6.103,10.681,-24.781,0,0,0,
,0.112,0.606,0.763,9.643,13.977,-25.696,0,0,0,
,0.113,0.6,0.767,12.817,13.794,-21.302,0,0,0,
,0.115,0.6,0.759,13.61,15.319,-20.63,0,0,0,
,0.112,0.595,0.766,11.962,14.099,-21.546,0,0,0,
,0.113,0.598,0.762,8.178,14.831,-20.813,0,0,0,
,0.113,0.596,0.763,6.164,12.451,-21.851,0,0,0,
,0.114,0.602,0.765,5.188,12.329,-22.095,0,0,0,
,0.113,0.599,0.761,6.774,12.451,-21.18,0,0,0,
,0.111,0.601,0.768,5.065,12.939,-22.156,0,0,0,
,0.111,0.599,0.759,4.76,12.634,-23.377,0,0,0,
,0.112,0.599,0.767,3.662,12.329,-24.598,0,0,0,
