TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.086,-0.999,0.222,59.204,-6.775,-18.738,
00:00:00:16,-0.079,-1.011,0.203,52.795,-2.869,-15.198,
00:00:00:33,-0.075,-1.007,0.192,43.058,12928.169,1396.517,
00:00:00:50,-0.082,-1.025,0.18,17.334,5.004,-9.522,
00:00:00:66,-0.078,-1.003,0.177,-2.93,7.69,-11.109,
00:00:00:83,-0.087,-1.031,0.178,-23.621,11.901,-10.804,
00:00:00:100,-0.078,-1.022,0.201,-25.452,8.789,-19.837,
00:00:00:116,-0.071,-0.985,0.223,-2.93,4.577,-24.842,
00:00:00:133,-0.075,-0.998,0.22,26.306,5.981,-19.043,
00:00:00:150,-0.082,-0.999,0.196,2.624,2.441,-4.639,
00:00:00:166,-0.079,-1.025,0.197,1.403,0,-5.249,
00:00:00:183,-0.071,-1.002,0.208,9.582,3.845,-10.682,
00:00:00:200,-0.075,-1.012,0.194,5.31,9.338,-16.114,
00:00:00:216,-0.078,-1.022,0.2,-0.855,11.84,-19.837,
00:00:00:233,-0.071,-0.994,0.209,-1.343,8.361,-14.893,
00:00:00:250,-0.079,-1.01,0.188,-8.606,11.962,-22.339,
00:00:00:266,-0.079,-1.019,0.193,-27.771,13.366,-16.541,
00:00:00:283,-0.067,-1.001,0.219,-22.706,14.404,-15.87,
00:00:00:300,-0.074,-1.007,0.213,-11.109,15.991,-15.931,
00:00:00:316,-0.072,-1.011,0.2,-18.494,18.859,-15.748,
00:00:00:333,-0.075,-1.014,0.214,-27.283,22.277,-18.677,
00:00:00:350,-0.079,-1.001,0.208,-21.729,26.001,-22.828,
00:00:00:366,-0.081,-1.017,0.203,-24.353,31.311,-22.644,
00:00:00:383,-0.069,-1.002,0.198,-29.725,27.465,-23.499,
00:00:00:400,-0.08,-1.014,0.206,-28.931,30.456,-23.621,
00:00:00:416,-0.068,-1.008,0.223,-28.382,27.099,-22.522,
00:00:00:433,-0.069,-1,0.227,-33.02,25.817,-23.133,
00:00:00:450,-0.076,-0.994,0.229,-35.462,22.888,-17.273,
00:00:00:466,-0.074,-0.995,0.224,-30.518,23.986,-15.381,
00:00:00:483,-0.075,-1.006,0.223,-24.17,21.911,-18.677,
00:00:00:500,-0.069,-1,0.229,-12.024,14.953,-22.522,
00:00:00:516,-0.076,-1.003,0.232,-2.686,13.916,-25.452,
00:00:00:533,-0.069,-0.995,0.239,1.648,11.474,-18.799,
00:00:00:550,-0.071,-1.001,0.233,13.671,9.582,-17.212,
00:00:00:566,-0.071,-1.006,0.227,13.855,9.277,-15.625,
00:00:00:583,-0.066,-0.997,0.23,14.404,8.239,-14.161,
00:00:00:600,-0.066,-1.002,0.218,21.728,7.141,-18.555,
00:00:00:616,-0.072,-1.017,0.213,7.019,6.774,-25.391,
00:00:00:633,-0.071,-1,0.223,6.347,7.019,-24.659,
00:00:00:650,-0.076,-0.995,0.224,7.934,10.131,-28.199,
00:00:00:666,-0.074,-1.022,0.214,3.051,11.352,-25.818,
00:00:00:683,-0.071,-1.004,0.227,-5.31,8.972,-23.316,
00:00:00:700,-0.071,-0.999,0.224,0.976,8.667,-20.569,
00:00:00:716,-0.074,-1.011,0.223,0.61,10.009,-19.654,
00:00:00:733,-0.072,-1.002,0.228,-1.893,11.535,-20.752,
00:00:00:750,-0.075,-0.995,0.229,2.746,10.315,-19.715,
00:00:00:766,-0.07,-1.005,0.219,4.638,8.361,-24.72,
00:00:00:783,-0.073,-1.014,0.226,3.723,9.338,-22.828,
00:00:00:800,-0.068,-0.987,0.228,11.901,10.864,-23.377,
00:00:00:816,-0.076,-1.003,0.231,17.456,8.667,-25.086,
00:00:00:833,-0.074,-1.003,0.226,20.874,9.582,-21.119,
