TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.014,-0.323,0.967,-0.977,13,-30.396,
00:00:00:16,0.004,-0.322,0.969,-19.288,10.803,-25.391,
00:00:00:33,0,-0.308,0.959,-26.123,10.559,-24.781,
00:00:00:50,0.001,-0.309,0.957,-24.353,10.437,-27.039,
00:00:00:66,0.005,-0.306,0.966,-24.781,8.178,-29.358,
00:00:00:83,-0.003,-0.259,0.953,-4.09,4.821,-28.87,
00:00:00:100,-0.024,-0.311,0.96,39.306,5.798,-19.227,
00:00:00:116,0.053,-0.256,0.962,-86.792,15.991,-39.49,
00:00:00:133,-0.003,-0.296,0.955,-82.764,-1.099,-40.833,
00:00:00:150,0.005,-0.255,0.96,-57.129,5.92,-36.499,
00:00:00:166,-0.049,-0.211,0.947,102.783,-13.611,-19.776,
00:00:00:183,0.053,-0.23,0.986,-112.732,7.873,-42.176,
00:00:00:200,-0.006,-0.267,0.968,-106.385,-8.057,-37.903,
00:00:00:216,0.011,-0.263,0.967,-89.417,-4.822,-40.711,
00:00:00:233,0.005,-0.278,0.973,-79.529,-11.414,-36.56,
00:00:00:250,-0.005,-0.292,0.968,-83.008,-12.085,-39.978,
00:00:00:266,-0.004,-0.281,0.972,-89.783,-7.508,-41.382,
00:00:00:283,0.006,-0.286,0.981,-123.963,-8.301,-46.448,
00:00:00:300,0.008,-0.276,0.967,-156.434,-14.832,-50.66,
00:00:00:316,-0.004,-0.287,0.984,-163.208,-19.593,-60.852,
00:00:00:333,0,-0.274,0.979,-177.552,-23.255,-63.233,
00:00:00:350,-0.001,-0.269,0.994,-203.98,-31.373,-71.9,
00:00:00:366,-0.006,-0.26,0.987,-229.798,-35.889,-77.454,
00:00:00:383,-0.016,-0.253,0.981,-264.588,-35.523,-76.172,
00:00:00:400,-0.018,-0.189,0.986,-285.523,-30.396,-73.853,
00:00:00:416,-0.055,-0.27,0.946,-124.146,-22.644,-60.73,
00:00:00:433,-0.048,-0.007,0.909,-129.09,-11.658,-57.251,
00:00:00:450,-0.021,-0.023,1.03,-273.987,-7.874,-57.129,
00:00:00:466,-0.037,-0.039,0.992,-156.556,7.202,-44.739,
00:00:00:483,-0.024,-0.121,0.992,-115.479,5.676,-35.889,
00:00:00:500,-0.034,-0.111,0.997,-55.542,10.925,-26.612,
00:00:00:516,-0.023,-0.12,0.995,-17.823,16.235,-19.165,
00:00:00:533,-0.021,-0.128,0.997,20.08,13.427,-15.259,
00:00:00:550,-0.025,-0.163,0.997,33.264,16.967,-17.64,
00:00:00:566,-0.015,-0.178,0.985,18.31,15.502,-14.71,
00:00:00:583,-0.018,-0.181,0.998,8.3,11.291,-21.79,
00:00:00:600,-0.011,-0.171,0.991,7.263,6.103,-26.185,
00:00:00:616,-0.024,-0.176,0.985,-2.686,2.746,-30.152,
00:00:00:633,-0.018,-0.174,0.998,-20.02,0.183,-28.321,
00:00:00:650,-0.02,-0.149,0.992,-27.71,1.464,-30.884,
00:00:00:666,-0.025,-0.141,0.992,-16.297,2.014,-30.152,
00:00:00:683,-0.023,-0.146,0.995,-10.498,5.859,-30.03,
00:00:00:700,-0.025,-0.148,0.994,-0.977,7.202,-27.344,
