TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.12,-0.38,0.918,18.31,3.418,-10.01,
00:00:00:16,0.126,-0.392,0.927,23.254,7.934,-12.574,
00:00:00:33,0.134,-0.395,0.924,21.057,10.864,-13.855,
00:00:00:50,0.133,-0.392,0.932,11.352,9.826,-17.395,
00:00:00:66,0.135,-0.376,0.937,-4.334,10.376,-18.25,
00:00:00:83,0.134,-0.36,0.933,-8.484,5.798,-15.748,
00:00:00:100,0.124,-0.349,0.928,2.685,7.507,-14.588,
00:00:00:116,0.128,-0.361,0.927,14.282,9.277,-13.367,
00:00:00:133,0.133,-0.38,0.931,24.841,12.146,-16.846,
00:00:00:150,0.136,-0.385,0.92,30.09,12.512,-25.513,
00:00:00:166,0.135,-0.401,0.926,26.001,11.901,-26.795,
00:00:00:183,0.128,-0.384,0.925,8.239,9.765,-28.687,
00:00:00:200,0.122,-0.365,0.93,9.46,8.056,-25.086,
00:00:00:216,0.129,-0.376,0.932,13.183,14.465,-18.921,
00:00:00:233,0.142,-0.377,0.93,7.446,12.817,-19.471,
00:00:00:250,0.137,-0.372,0.925,17.822,9.704,-23.377,
00:00:00:266,0.134,-0.376,0.918,31.25,12.207,-26.49,
00:00:00:283,0.138,-0.393,0.924,30.883,18.249,-28.199,
00:00:00:300,0.14,-0.392,0.93,11.779,12.878,-31.556,
00:00:00:316,0.13,-0.38,0.925,13.183,12.939,-30.701,
00:00:00:333,0.136,-0.382,0.925,17.822,14.953,-28.931,
00:00:00:350,0.134,-0.368,0.924,21.301,10.253,-32.837,
00:00:00:366,0.131,-0.371,0.93,35.339,12.268,-33.265,
00:00:00:383,0.131,-0.376,0.925,39.428,9.826,-31.739,
00:00:00:400,0.13,-0.384,0.929,41.198,13.549,-31.617,
00:00:00:416,0.134,-0.392,0.918,33.142,13.305,-32.776,
00:00:00:433,0.13,-0.395,0.923,32.898,10.376,-32.227,
00:00:00:450,0.135,-0.409,0.919,27.71,12.329,-28.382,
00:00:00:466,0.138,-0.398,0.92,21.057,11.596,-28.87,
00:00:00:483,0.135,-0.395,0.918,20.08,10.864,-28.26,
00:00:00:500,0.132,-0.381,0.922,19.226,9.277,-28.016,
00:00:00:516,0.134,-0.384,0.927,20.568,9.155,-21.058,
00:00:00:533,0.135,-0.39,0.918,17.456,9.582,-19.593,
00:00:00:550,0.136,-0.4,0.918,17.944,8.422,-20.447,
00:00:00:566,0.137,-0.407,0.916,12.939,9.399,-21.668,
00:00:00:583,0.131,-0.393,0.913,10.803,7.629,-26.429,
00:00:00:600,0.132,-0.387,0.919,15.625,10.253,-21.668,
00:00:00:616,0.139,-0.391,0.915,7.751,11.23,-17.151,
00:00:00:633,0.137,-0.387,0.922,4.76,6.469,-20.508,
00:00:00:650,0.135,-0.39,0.919,13.061,10.192,-18.738,
00:00:00:666,0.138,-0.4,0.916,10.925,6.897,-17.334,
00:00:00:683,0.132,-0.395,0.912,10.376,6.774,-21.058,
00:00:00:700,0.127,-0.391,0.919,16.723,7.263,-21.424,
00:00:00:716,0.13,-0.408,0.921,7.507,8.789,-15.931,
00:00:00:733,0.132,-0.397,0.92,2.929,8.972,-19.898,
00:00:00:750,0.127,-0.394,0.92,7.324,8.544,-20.264,
00:00:00:766,0.129,-0.391,0.917,-2.015,10.253,-17.395,
00:00:00:783,0.134,-0.379,0.925,-0.794,9.521,-16.541,
00:00:00:800,0.138,-0.386,0.923,13.671,9.643,-16.175,
00:00:00:816,0.143,-0.394,0.92,19.409,8.85,-17.212,
00:00:00:833,0.142,-0.401,0.916,20.324,9.338,-17.701,
00:00:00:850,0.138,-0.409,0.911,14.099,10.864,-19.349,
00:00:00:866,0.135,-0.407,0.916,1.953,6.591,-18.738,
00:00:00:883,0.129,-0.395,0.914,0.122,7.263,-19.471,
00:00:00:900,0.13,-0.398,0.927,0,7.873,-17.029,
00:00:00:916,0.135,-0.389,0.927,-4.395,7.202,-16.48,
00:00:00:933,0.137,-0.384,0.925,0.671,5.493,-15.564,
00:00:00:950,0.131,-0.39,0.927,6.774,4.882,-15.076,
00:00:00:966,0.132,-0.402,0.928,8.178,6.164,-17.273,
00:00:00:983,0.131,-0.403,0.926,8.483,9.216,-20.325,
00:00:01:0,0.135,-0.405,0.923,-2.259,10.253,-24.292,
00:00:01:16,0.13,-0.386,0.924,-11.841,7.446,-25.696,
00:00:01:33,0.128,-0.377,0.925,-3.418,10.925,-25.757,
00:00:01:50,0.132,-0.386,0.927,1.77,12.39,-27.1,
00:00:01:66,0.134,-0.391,0.923,3.601,11.901,-28.626,
00:00:01:83,0.13,-0.383,0.919,5.981,12.39,-32.471,
00:00:01:100,0.129,-0.387,0.919,15.625,13.61,-32.715,
00:00:01:116,0.135,-0.394,0.921,16.296,18.737,-33.57,
00:00:01:133,0.143,-0.403,0.916,14.099,14.16,-33.57,
00:00:01:150,0.139,-0.393,0.913,8.789,12.817,-35.828,
00:00:01:166,0.131,-0.39,0.912,14.465,14.648,-35.584,
00:00:01:183,0.134,-0.38,0.908,27.404,15.075,-35.889,
00:00:01:200,0.14,-0.385,0.913,45.532,13.427,-34.485,
00:00:01:216,0.142,-0.395,0.918,54.687,13.671,-34.668,
00:00:01:233,0.135,-0.394,0.916,56.701,12.207,-36.866,
00:00:01:250,0.135,-0.412,0.907,59.021,14.221,-31.434,
00:00:01:266,0.143,-0.41,0.908,59.265,16.418,-35.584,
00:00:01:283,0.14,-0.41,0.907,66.65,13.305,-37.659,
00:00:01:300,0.134,-0.399,0.907,83.007,15.869,-43.152,
00:00:01:316,0.136,-0.406,0.901,86.547,18.981,-44.617,
00:00:01:333,0.143,-0.443,0.913,42.785,15.747,-29.969,
00:00:01:350,0.133,-0.427,0.899,14.892,11.23,-32.105,
00:00:01:366,0.122,-0.431,0.899,15.136,9.033,-22.278,
00:00:01:383,0.138,-0.437,0.905,8.422,11.779,-15.625,
00:00:01:400,0.135,-0.426,0.907,-6.775,8.728,-15.076,
00:00:01:416,0.131,-0.423,0.917,-18.86,3.723,-6.531,
00:00:01:433,0.13,-0.419,0.925,-14.039,0.61,-1.831,
00:00:01:450,0.135,-0.423,0.922,-9.583,0.183,1.892,
00:00:01:466,0.136,-0.423,0.921,-14.954,-2.259,2.929,
00:00:01:483,0.133,-0.405,0.916,-14.954,-3.479,-1.526,
00:00:01:500,0.135,-0.388,0.914,-0.061,1.098,-3.113,
00:00:01:516,0.146,-0.389,0.916,12.512,4.699,-5.677,
00:00:01:533,0.142,-0.399,0.911,16.174,3.295,-11.17,
00:00:01:550,0.136,-0.408,0.909,12.573,4.638,-13.672,
00:00:01:566,0.131,-0.41,0.91,8.3,5.065,-18.616,
00:00:01:583,0.124,-0.411,0.911,7.873,9.704,-22.217,
00:00:01:600,0.127,-0.413,0.913,11.962,11.901,-21.424,
00:00:01:616,0.129,-0.398,0.92,12.451,14.526,-25.086,
00:00:01:633,0.128,-0.407,0.913,17.761,11.352,-23.133,
00:00:01:650,0.136,-0.407,0.916,18.554,18.066,-24.292,
00:00:01:666,0.139,-0.419,0.92,20.202,14.16,-25.33,
00:00:01:683,0.142,-0.427,0.916,8.728,12.756,-26.123,
00:00:01:700,0.136,-0.413,0.912,1.831,13.916,-28.199,
00:00:01:716,0.131,-0.414,0.912,1.464,10.62,-24.292,
00:00:01:733,0.135,-0.406,0.912,3.479,13.427,-27.832,
00:00:01:750,0.135,-0.411,0.909,6.286,12.878,-26.062,
00:00:01:766,0.136,-0.415,0.912,6.53,12.573,-25.635,
00:00:01:783,0.138,-0.416,0.905,3.295,11.84,-24.903,
00:00:01:800,0.141,-0.417,0.904,1.953,13.671,-26.062,
00:00:01:816,0.143,-0.41,0.912,0.793,12.817,-28.26,
00:00:01:833,0.14,-0.412,0.907,-2.32,11.474,-26.734,
00:00:01:850,0.138,-0.406,0.911,-3.418,11.413,-27.588,
00:00:01:866,0.134,-0.411,0.913,3.601,10.803,-29.908,
00:00:01:883,0.133,-0.414,0.914,3.234,10.315,-29.541,
00:00:01:900,0.129,-0.413,0.92,0.732,10.009,-29.236,
00:00:01:916,0.13,-0.414,0.921,-14.893,15.197,-29.786,
00:00:01:933,0.133,-0.415,0.921,-5.494,14.038,-30.579,
00:00:01:950,0.135,-0.409,0.917,-7.752,13.916,-33.509,
00:00:01:966,0.138,-0.404,0.918,-3.54,13.061,-33.936,
00:00:01:983,0.143,-0.395,0.919,-2.259,12.695,-36.011,
00:00:02:0,0.133,-0.397,0.896,-2.32,9.704,-28.687,
00:00:02:16,0.13,-0.399,0.905,5.493,8.972,-31.25,
00:00:02:33,0.137,-0.408,0.902,16.052,15.747,-27.771,
00:00:02:50,0.142,-0.426,0.911,10.07,13.855,-23.987,
00:00:02:66,0.138,-0.422,0.91,1.464,9.582,-25.147,
00:00:02:83,0.133,-0.417,0.91,-0.672,9.155,-23.255,
00:00:02:100,0.135,-0.415,0.91,-3.724,7.507,-19.654,
00:00:02:116,0.136,-0.412,0.911,-7.691,6.897,-17.456,
00:00:02:133,0.138,-0.409,0.914,-6.165,4.272,-18.494,
00:00:02:150,0.134,-0.404,0.912,-1.16,3.54,-16.419,
00:00:02:166,0.136,-0.411,0.912,2.075,5.493,-15.809,
00:00:02:183,0.136,-0.4,0.911,1.525,5.432,-18.067,
00:00:02:200,0.134,-0.406,0.912,5.92,6.408,-16.541,
00:00:02:216,0.136,-0.405,0.911,0.061,6.286,-17.395,
00:00:02:233,0.132,-0.404,0.913,-0.184,3.479,-16.48,
00:00:02:250,0.134,-0.407,0.914,3.418,8.667,-17.273,
00:00:02:266,0.137,-0.414,0.915,-1.954,5.065,-17.762,
00:00:02:283,0.135,-0.409,0.912,-3.724,6.225,-19.41,
00:00:02:300,0.138,-0.406,0.911,-0.794,8.178,-19.41,
00:00:02:316,0.139,-0.407,0.915,-5.066,6.469,-18.311,
00:00:02:333,0.127,-0.394,0.915,-0.977,4.394,-19.654,
00:00:02:350,0.135,-0.402,0.915,8.361,8.239,-16.175,
00:00:02:366,0.138,-0.411,0.913,3.601,6.225,-16.419,
00:00:02:383,0.133,-0.408,0.911,-3.724,2.99,-15.931,
00:00:02:400,0.134,-0.411,0.916,-2.015,6.103,-17.762,
00:00:02:416,0.138,-0.398,0.917,-5.738,8.667,-18.494,
00:00:02:433,0.131,-0.392,0.916,-0.55,6.225,-19.288,
00:00:02:450,0.134,-0.4,0.914,1.037,5.615,-16.297,
00:00:02:466,0.132,-0.403,0.913,-4.151,6.958,-16.236,
00:00:02:483,0.133,-0.403,0.911,-2.625,6.225,-18.677,
00:00:02:500,0.133,-0.413,0.915,-11.536,6.53,-15.992,
00:00:02:516,0.135,-0.41,0.92,-24.842,2.746,-14.71,
00:00:02:533,0.135,-0.409,0.923,-38.331,1.709,-10.315,
00:00:02:550,0.137,-0.407,0.925,-40.528,3.418,-9.034,
00:00:02:566,0.136,-0.397,0.92,-39.063,1.464,-10.193,
00:00:02:583,0.134,-0.391,0.916,-36.011,3.295,-9.583,
00:00:02:600,0.135,-0.393,0.918,-37.171,3.723,-9.461,
00:00:02:616,0.139,-0.391,0.918,-47.059,3.051,-8.179,
00:00:02:633,0.136,-0.391,0.922,-52.674,3.479,-8.545,
00:00:02:650,0.136,-0.391,0.923,-47.059,3.723,-8.973,
00:00:02:666,0.133,-0.379,0.922,-36.011,2.319,-12.574,
00:00:02:683,0.132,-0.368,0.922,-16.297,4.638,-16.541,
00:00:02:700,0.13,-0.36,0.927,2.807,7.629,-20.935,
00:00:02:716,0.131,-0.358,0.924,19.47,9.094,-23.804,
00:00:02:733,0.127,-0.372,0.925,30.09,10.437,-21.485,
00:00:02:750,0.127,-0.382,0.924,32.409,13.794,-24.109,
00:00:02:766,0.132,-0.387,0.927,27.16,11.413,-24.964,
00:00:02:783,0.133,-0.4,0.924,17.761,11.291,-21.912,
00:00:02:800,0.137,-0.39,0.919,10.07,10.07,-24.903,
00:00:02:816,0.132,-0.386,0.925,12.39,9.216,-22.278,
00:00:02:833,0.131,-0.377,0.916,19.714,11.047,-24.781,
00:00:02:850,0.137,-0.389,0.917,16.296,10.559,-20.203,
00:00:02:866,0.135,-0.387,0.922,10.437,8.972,-20.63,
00:00:02:883,0.137,-0.384,0.928,14.892,11.108,-20.142,
00:00:02:900,0.138,-0.397,0.924,5.065,8.178,-16.785,
00:00:02:916,0.133,-0.379,0.922,2.258,7.019,-19.104,
00:00:02:933,0.13,-0.389,0.923,13,10.253,-18.677,
00:00:02:950,0.139,-0.391,0.919,10.315,9.765,-18.189,
00:00:02:966,0.134,-0.387,0.923,7.568,6.958,-19.41,
