TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.041,-0.836,0.553,-246.827,-46.387,-16.053,
00:00:00:16,0.025,-0.824,0.569,-185.547,-40.955,-19.165,
00:00:00:33,0.039,-0.812,0.593,-125.061,-32.532,-16.175,
00:00:00:50,0.028,-0.819,0.62,-114.319,-16.724,-13.733,
00:00:00:66,0.044,-0.826,0.625,-123.719,-13.855,-10.498,
00:00:00:83,0.04,-0.821,0.636,-121.033,-9.339,-13.55,
00:00:00:100,0.043,-0.818,0.633,-94.239,0.061,-9.217,
00:00:00:116,0.038,-0.815,0.611,-59.693,5.676,-5.31,
00:00:00:133,0.033,-0.792,0.597,-38.88,6.836,-4.639,
00:00:00:150,0.028,-0.779,0.587,-26.307,13.794,-3.663,
00:00:00:166,0.043,-0.792,0.584,1.342,24.902,-6.714,
00:00:00:183,0.044,-0.799,0.587,17.7,21.362,-7.752,
00:00:00:200,0.032,-0.805,0.586,29.235,27.648,-10.193,
00:00:00:216,0.029,-0.812,0.579,27.526,38.879,-9.766,
00:00:00:233,0.033,-0.813,0.588,19.775,40.588,-11.414,
00:00:00:250,0.036,-0.811,0.597,10.009,50.109,-17.09,
00:00:00:266,0.04,-0.802,0.595,3.906,57.861,-22.767,
00:00:00:283,0.048,-0.808,0.589,-0.855,64.331,-25.513,
00:00:00:300,0.055,-0.813,0.582,-19.776,72.326,-28.199,
00:00:00:316,0.053,-0.818,0.565,-57.251,99.914,-34.424,
00:00:00:333,0.046,-0.845,0.557,-121.155,125.488,-52.674,
00:00:00:350,0.043,-0.901,0.564,-214.539,136.352,-53.894,
00:00:00:366,0.067,-0.915,0.585,-327.332,130.432,-60.852,
00:00:00:383,0.129,-0.943,0.657,-402.832,100.769,-20.935,
00:00:00:400,0.055,-0.824,0.68,-456.482,15.014,-74.402,
00:00:00:416,0.033,-0.698,0.699,-419.922,21.606,-60.975,
00:00:00:433,0.042,-0.666,0.712,-328.064,48.584,-39.185,
00:00:00:450,0.057,-0.712,0.734,-279.175,44.372,-30.579,
00:00:00:466,0.05,-0.705,0.74,-232.789,38.635,-32.105,
00:00:00:483,0.062,-0.694,0.732,-173.279,38.33,-32.349,
00:00:00:500,0.059,-0.703,0.725,-125.489,33.63,-38.392,
00:00:00:516,0.054,-0.705,0.724,-93.995,31.799,-36.316,
00:00:00:533,0.059,-0.707,0.723,-69.642,33.386,-36.622,
00:00:00:550,0.055,-0.72,0.721,-53.589,27.893,-29.48,
00:00:00:566,0.06,-0.72,0.717,-47.181,25.451,-29.297,
