TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.072,-0.499,0.88,21.606,7.995,-19.288,
00:00:00:16,0.074,-0.507,0.883,16.113,7.019,-20.203,
00:00:00:33,0.074,-0.505,0.88,5.554,9.704,-20.02,
00:00:00:50,0.075,-0.501,0.882,-0.245,14.404,-19.288,
00:00:00:66,0.079,-0.497,0.881,-5.494,9.094,-20.264,
00:00:00:83,0.078,-0.479,0.879,2.624,4.882,-21.729,
00:00:00:100,0.074,-0.486,0.886,12.451,8.117,-18.677,
00:00:00:116,0.075,-0.5,0.888,9.582,10.864,-19.043,
00:00:00:133,0.079,-0.497,0.876,10.192,8.789,-21.79,
00:00:00:150,0.075,-0.5,0.877,11.779,7.812,-20.691,
00:00:00:166,0.076,-0.5,0.885,11.84,15.014,-19.898,
00:00:00:183,0.079,-0.498,0.883,2.685,11.84,-20.508,
00:00:00:200,0.077,-0.494,0.882,6.591,8.911,-20.325,
00:00:00:216,0.072,-0.497,0.878,4.638,9.033,-20.691,
00:00:00:233,0.077,-0.491,0.881,5.92,7.202,-20.02,
00:00:00:250,0.076,-0.5,0.884,8.606,10.864,-18.738,
00:00:00:266,0.08,-0.493,0.876,6.836,9.033,-20.874,
00:00:00:283,0.075,-0.492,0.882,11.474,8.728,-20.325,
00:00:00:300,0.075,-0.502,0.881,7.995,11.169,-19.471,
00:00:00:316,0.078,-0.494,0.879,4.15,9.582,-20.142,
00:00:00:333,0.075,-0.498,0.885,7.324,9.033,-18.799,
00:00:00:350,0.072,-0.501,0.882,4.882,7.751,-19.776,
00:00:00:366,0.076,-0.497,0.881,2.258,8.361,-17.334,
00:00:00:383,0.075,-0.496,0.881,0.244,7.568,-19.165,
00:00:00:400,0.077,-0.498,0.885,-2.015,10.559,-19.837,
00:00:00:416,0.079,-0.491,0.878,2.014,9.033,-19.165,
00:00:00:433,0.078,-0.492,0.884,6.103,8.361,-20.02,
00:00:00:450,0.075,-0.494,0.879,4.272,6.042,-20.081,
00:00:00:466,0.075,-0.495,0.879,7.385,8.056,-19.349,
00:00:00:483,0.077,-0.5,0.876,8.056,4.76,-17.64,
00:00:00:500,0.08,-0.495,0.877,4.272,7.446,-18.311,
00:00:00:516,0.079,-0.495,0.883,2.746,5.249,-16.053,
00:00:00:533,0.082,-0.495,0.881,3.54,5.92,-14.161,
00:00:00:550,0.078,-0.496,0.884,5.859,5.676,-13.977,
00:00:00:566,0.075,-0.5,0.882,6.591,4.76,-12.94,
00:00:00:583,0.077,-0.495,0.876,3.479,5.737,-14.161,
00:00:00:600,0.081,-0.489,0.883,6.469,3.784,-16.358,
00:00:00:616,0.078,-0.489,0.883,8.3,5.188,-12.879,
00:00:00:633,0.077,-0.49,0.886,12.329,4.089,-13.123,
00:00:00:650,0.077,-0.496,0.883,10.559,7.141,-14.588,
00:00:00:666,0.072,-0.495,0.886,7.263,7.507,-13.977,
00:00:00:683,0.073,-0.492,0.879,9.033,5.004,-15.137,
00:00:00:700,0.072,-0.492,0.89,9.887,9.399,-17.518,
00:00:00:716,0.075,-0.497,0.886,8.3,9.094,-16.846,
00:00:00:733,0.079,-0.492,0.875,6.897,9.094,-19.776,
00:00:00:750,0.074,-0.498,0.88,5.859,12.512,-17.456,
00:00:00:766,0.077,-0.496,0.881,3.906,10.009,-19.959,
00:00:00:783,0.078,-0.496,0.878,10.315,7.202,-19.654,
00:00:00:800,0.078,-0.5,0.879,5.432,9.094,-19.41,
00:00:00:816,0.079,-0.498,0.885,0.366,10.07,-20.447,
00:00:00:833,0.08,-0.493,0.878,0.305,9.094,-19.532,
00:00:00:850,0.076,-0.491,0.882,2.624,7.812,-16.602,
00:00:00:866,0.076,-0.494,0.884,8.056,7.507,-17.64,
00:00:00:883,0.081,-0.491,0.884,5.92,8.3,-18.86,
00:00:00:900,0.08,-0.485,0.884,12.817,6.591,-19.227,
00:00:00:916,0.075,-0.491,0.883,13.855,7.202,-18.982,
00:00:00:933,0.074,-0.496,0.879,15.075,9.643,-19.288,
00:00:00:950,0.073,-0.5,0.881,13.061,7.873,-20.935,
00:00:00:966,0.074,-0.499,0.881,6.53,8.789,-19.349,
00:00:00:983,0.076,-0.496,0.88,9.216,8.667,-19.776,
00:00:01:0,0.078,-0.491,0.884,11.291,7.08,-18.799,
00:00:01:16,0.074,-0.498,0.882,8.667,9.033,-18.86,
00:00:01:33,0.08,-0.499,0.879,11.657,9.155,-18.677,
00:00:01:50,0.078,-0.498,0.886,12.146,5.554,-19.471,
00:00:01:66,0.073,-0.494,0.879,11.718,6.652,-21.241,
00:00:01:83,0.078,-0.49,0.881,14.831,3.356,-21.607,
00:00:01:100,0.075,-0.493,0.882,20.874,1.831,-21.485,
00:00:01:116,0.073,-0.495,0.884,24.902,3.173,-21.668,
00:00:01:133,0.076,-0.498,0.883,28.93,-0.123,-20.203,
00:00:01:150,0.076,-0.508,0.878,24.108,1.525,-19.776,
00:00:01:166,0.078,-0.501,0.874,16.479,0.915,-18.25,
00:00:01:183,0.078,-0.502,0.875,16.357,-3.174,-14.954,
00:00:01:200,0.077,-0.497,0.878,14.221,-1.404,-13.062,
00:00:01:216,0.071,-0.502,0.885,8.85,-0.489,-9.949,
00:00:01:233,0.067,-0.499,0.886,8.178,1.464,-13.489,
