TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.014,-0.323,0.967,-0.977,13,-30.396,0,0,0,
,0.004,-0.322,0.969,-19.288,10.803,-25.391,0,0,0,
,0,-0.308,0.959,-26.123,10.559,-24.781,0,0,0,
,0.001,-0.309,0.957,-24.353,10.437,-27.039,0,0,0,
,0.005,-0.306,0.966,-24.781,8.178,-29.358,0,0,0,
,-0.003,-0.259,0.953,-4.09,4.821,-28.87,0,0,0,
,-0.024,-0.311,0.96,39.306,5.798,-19.227,0,0,0,
,0.053,-0.256,0.962,-86.792,15.991,-39.49,0,0,0,
,-0.003,-0.296,0.955,-82.764,-1.099,-40.833,0,0,0,
,0.005,-0.255,0.96,-57.129,5.92,-36.499,0,0,0,
,-0.049,-0.211,0.947,102.783,-13.611,-19.776,0,0,0,
,0.053,-0.23,0.986,-112.732,7.873,-42.176,0,0,0,
,-0.006,-0.267,0.968,-106.385,-8.057,-37.903,0,0,0,
,0.011,-0.263,0.967,-89.417,-4.822,-40.711,0,0,0,
,0.005,-0.278,0.973,-79.529,-11.414,-36.56,0,0,0,
,-0.005,-0.292,0.968,-83.008,-12.085,-39.978,0,0,0,
,-0.004,-0.281,0.972,-89.783,-7.508,-41.382,0,0,0,
,0.006,-0.286,0.981,-123.963,-8.301,-46.448,0,0,0,
,0.008,-0.276,0.967,-156.434,-14.832,-50.66,0,0,0,
,-0.004,-0.287,0.984,-163.208,-19.593,-60.852,0,0,0,
,0,-0.274,0.979,-177.552,-23.255,-63.233,0,0,0,
,-0.001,-0.269,0.994,-203.98,-31.373,-71.9,0,0,0,
,-0.006,-0.26,0.987,-229.798,-35.889,-77.454,0,0,0,
,-0.016,-0.253,0.981,-264.588,-35.523,-76.172,0,0,0,
,-0.018,-0.189,0.986,-285.523,-30.396,-73.853,0,0,0,
,-0.055,-0.27,0.946,-124.146,-22.644,-60.73,0,0,0,
,-0.048,-0.007,0.909,-129.09,-11.658,-57.251,0,0,0,
,-0.021,-0.023,1.03,-273.987,-7.874,-57.129,0,0,0,
,-0.037,-0.039,0.992,-156.556,7.202,-44.739,0,0,0,
,-0.024,-0.121,0.992,-115.479,5.676,-35.889,0,0,0,
,-0.034,-0.111,0.997,-55.542,10.925,-26.612,0,0,0,
,-0.023,-0.12,0.995,-17.823,16.235,-19.165,0,0,0,
,-0.021,-0.128,0.997,20.08,13.427,-15.259,0,0,0,
,-0.025,-0.163,0.997,33.264,16.967,-17.64,0,0,0,
,-0.015,-0.178,0.985,18.31,15.502,-14.71,0,0,0,
,-0.018,-0.181,0.998,8.3,11.291,-21.79,0,0,0,
,-0.011,-0.171,0.991,7.263,6.103,-26.185,0,0,0,
,-0.024,-0.176,0.985,-2.686,2.746,-30.152,0,0,0,
,-0.018,-0.174,0.998,-20.02,0.183,-28.321,0,0,0,
,-0.02,-0.149,0.992,-27.71,1.464,-30.884,0,0,0,
,-0.025,-0.141,0.992,-16.297,2.014,-30.152,0,0,0,
,-0.023,-0.146,0.995,-10.498,5.859,-30.03,0,0,0,
,-0.025,-0.148,0.994,-0.977,7.202,-27.344,0,0,0,
,-0.027,-0.143,0.993,3.601,8.117,-22.034,0,0,0,
,-0.022,-0.138,0.994,16.357,10.803,-18.494,0,0,0,
,-0.024,-0.15,0.994,27.526,11.413,-18.738,0,0,0,
,-0.024,-0.145,0.993,37.353,12.512,-19.043,0,0,0,
,-0.024,-0.15,0.995,41.809,16.723,-21.973,0,0,0,
,-0.024,-0.147,0.998,41.687,14.16,-17.945,0,0,0,
,-0.02,-0.122,1.002,57.128,14.282,-17.029,0,0,0,
,-0.025,-0.259,0.987,121.582,19.104,-11.841,0,0,0,
,-0.005,-0.162,0.994,36.804,10.009,-25.696,0,0,0,
,-0.014,-0.203,1.001,-19.532,12.512,-26.062,0,0,0,
,-0.017,-0.178,0.992,-25.635,1.648,-30.274,0,0,0,
,-0.027,-0.168,0.996,-36.438,1.342,-30.884,0,0,0,
,-0.022,-0.157,0.995,-39.368,1.709,-32.532,0,0,0,
,-0.027,-0.14,0.991,-32.105,3.418,-30.762,0,0,0,
,-0.028,-0.142,0.985,-21.302,8.85,-28.504,0,0,0,
,-0.023,-0.139,1.001,-6.653,13.916,-25.513,0,0,0,
,-0.025,-0.144,0.994,8.3,17.334,-19.471,0,0,0,
,-0.02,-0.14,0.994,18.371,15.991,-18.433,0,0,0,
,-0.016,-0.155,0.997,27.282,16.54,-17.518,0,0,0,
,-0.016,-0.166,0.99,25.878,11.23,-15.686,0,0,0,
,-0.019,-0.176,0.994,15.441,11.047,-19.349,0,0,0,
,-0.022,-0.168,0.991,6.836,8.483,-20.752,0,0,0,
,-0.023,-0.159,0.994,-1.465,8.422,-21.546,0,0,0,
,-0.024,-0.152,0.995,0.183,8.483,-21.546,0,0,0,
,-0.019,-0.146,1.001,8.239,8.483,-20.02,0,0,0,
,-0.021,-0.149,0.998,14.892,8.178,-16.541,0,0,0,
