TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.874,0.283,0.293,1.159,5.92,-23.255,
00:00:00:16,0.877,0.285,0.295,0.976,12.451,-27.405,
00:00:00:33,0.882,0.298,0.297,8.606,17.395,-30.823,
00:00:00:50,0.884,0.293,0.299,15.197,17.517,-31.189,
00:00:00:66,0.886,0.292,0.296,22.033,19.165,-26.917,
00:00:00:83,0.891,0.289,0.301,24.047,19.104,-18.067,
00:00:00:100,0.891,0.281,0.299,18.432,13.61,-12.94,
00:00:00:116,0.89,0.291,0.304,13.671,17.456,-10.56,
00:00:00:133,0.892,0.287,0.313,11.901,12.756,-15.625,
00:00:00:150,0.888,0.276,0.322,7.873,10.864,-17.151,
00:00:00:166,0.879,0.28,0.33,1.22,8.789,-16.846,
00:00:00:183,0.88,0.284,0.322,-1.465,9.643,-17.212,
00:00:00:200,0.884,0.288,0.323,-3.602,3.662,-19.715,
00:00:00:216,0.881,0.294,0.32,0.549,-4.395,-23.133,
00:00:00:233,0.874,0.291,0.321,1.953,-6.104,-26.551,
00:00:00:250,0.877,0.295,0.33,1.709,-6.714,-21.851,
00:00:00:266,0.875,0.291,0.324,1.586,-7.63,-20.02,
00:00:00:283,0.874,0.294,0.309,-0.672,-7.569,-14.527,
00:00:00:300,0.879,0.301,0.305,6.286,-8.851,-13.916,
00:00:00:316,0.884,0.304,0.311,11.291,-6.165,-16.907,
00:00:00:333,0.884,0.3,0.302,16.54,-4.151,-18.006,
00:00:00:350,0.883,0.289,0.292,18.92,-0.306,-15.686,
00:00:00:366,0.885,0.283,0.289,17.211,2.075,-12.085,
00:00:00:383,0.883,0.287,0.29,20.996,4.943,-12.574,
00:00:00:400,0.881,0.284,0.298,25.451,8.483,-15.931,
00:00:00:416,0.875,0.272,0.296,35.095,12.329,-19.593,
00:00:00:433,0.879,0.266,0.298,26.733,14.709,-20.691,
00:00:00:450,0.881,0.261,0.3,11.901,14.709,-24.17,
