TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.874,-0.572,0.034,-121.46,19.104,62.561,0,0,0,
,0.888,-0.568,0.031,-69.458,-5.433,49.377,0,0,0,
,0.883,-0.562,0.026,4.211,-28.199,38.391,0,0,0,
,0.861,-0.554,0.03,77.453,-40.039,22.094,0,0,0,
,0.849,-0.557,0.041,136.413,-38.88,0,0,0,0,
,0.83,-0.566,0.039,161.865,-27.222,-17.945,0,0,0,
,0.812,-0.554,0.04,177.917,-15.137,-33.204,0,0,0,
,0.794,-0.574,0.041,164.306,5.127,-48.706,0,0,0,
,0.784,-0.584,0.045,82.702,34.545,-52.124,0,0,0,
,0.785,-0.581,0.049,5.127,61.096,-54.627,0,0,0,
,0.789,-0.57,0.06,-68.909,76.904,-49.866,0,0,0,
,0.804,-0.555,0.073,-107.483,84.228,-42.786,0,0,0,
,0.814,-0.544,0.064,-114.258,63.049,-38.331,0,0,0,
,0.827,-0.542,0.054,-88.501,65.124,-36.56,0,0,0,
,0.835,-0.54,0.056,-50.965,43.884,-37.842,0,0,0,
,0.845,-0.55,0.068,-13.367,23.681,-40.162,0,0,0,
,0.853,-0.535,0.082,21.789,8.361,-38.941,0,0,0,
,0.859,-0.528,0.089,60.913,-5.494,-42.664,0,0,0,
,0.855,-0.542,0.096,76.904,-15.503,-44.678,0,0,0,
,0.844,-0.537,0.11,54.626,-17.395,-43.03,0,0,0,
,0.838,-0.522,0.115,34.973,-9.4,-42.786,0,0,0,
,0.842,-0.518,0.118,22.216,-6.531,-40.894,0,0,0,
,0.846,-0.512,0.116,14.404,-6.958,-32.471,0,0,0,
,0.838,-0.514,0.109,26.916,-14.161,-25.818,0,0,0,
,0.836,-0.518,0.102,46.875,-20.203,-20.691,0,0,0,
,0.829,-0.527,0.094,62.561,-28.565,-13.55,0,0,0,
,0.825,-0.537,0.08,69.336,-34.607,-12.146,0,0,0,
,0.842,-0.55,0.071,75.866,-34.729,-11.719,0,0,0,
,0.849,-0.558,0.057,82.214,-39.917,-9.888,0,0,0,
,0.839,-0.564,0.05,81.909,-43.58,-6.348,0,0,0,
,0.827,-0.564,0.044,68.359,-40.711,-5.127,0,0,0,
,0.819,-0.565,0.047,56.396,-33.265,-13.001,0,0,0,
,0.816,-0.564,0.048,46.386,-26.856,-17.945,0,0,0,
,0.814,-0.559,0.046,35.4,-20.386,-22.583,0,0,0,
,0.808,-0.559,0.039,38.086,-19.715,-25.391,0,0,0,
,0.804,-0.559,0.037,44.738,-19.532,-29.297,0,0,0,
,0.807,-0.563,0.037,48.339,-16.48,-33.448,0,0,0,
,0.81,-0.564,0.038,48.156,-13.123,-35.462,0,0,0,
,0.813,-0.57,0.04,49.804,-12.269,-34.974,0,0,0,
,0.82,-0.575,0.035,45.044,-9.339,-34.241,0,0,0,
,0.82,-0.581,0.042,37.475,-6.165,-34.852,0,0,0,
,0.82,-0.585,0.053,23.193,-4.395,-40.467,0,0,0,
,0.828,-0.572,0.056,16.174,-2.198,-52.247,0,0,0,
,0.843,-0.559,0.058,13.488,-1.831,-65.369,0,0,0,
,0.842,-0.547,0.066,14.77,-5.127,-73.182,0,0,0,
,0.842,-0.536,0.076,17.761,-8.301,-74.891,0,0,0,
,0.849,-0.529,0.089,20.874,-11.109,-71.045,0,0,0,
,0.854,-0.521,0.103,22.583,-14.71,-57.435,0,0,0,
,0.846,-0.524,0.107,30.029,-21.851,-42.664,0,0,0,
,0.834,-0.519,0.111,37.658,-29.419,-27.466,0,0,0,
,0.833,-0.525,0.11,44.067,-30.457,-20.264,0,0,0,
,0.839,-0.53,0.102,40.222,-33.326,-16.114,0,0,0,
,0.849,-0.536,0.088,39.367,-36.438,-13.245,0,0,0,
,0.857,-0.546,0.073,40.649,-37.903,-9.339,0,0,0,
,0.851,-0.548,0.066,41.748,-40.772,-6.165,0,0,0,
,0.845,-0.551,0.06,43.335,-39.063,-6.226,0,0,0,
,0.84,-0.552,0.057,45.105,-36.194,-10.132,0,0,0,
,0.837,-0.549,0.051,45.349,-32.41,-15.32,0,0,0,
,0.832,-0.547,0.049,44.982,-25.879,-18.433,0,0,0,
,0.834,-0.54,0.046,46.508,-21.546,-20.935,0,0,0,
,0.834,-0.54,0.056,51.086,-18.433,-16.907,0,0,0,
,0.835,-0.54,0.053,46.447,-14.466,-9.888,0,0,0,
,0.827,-0.537,0.052,44.86,-9.156,1.037,0,0,0,
,0.818,-0.536,0.058,47.119,-9.034,8.911,0,0,0,
,0.819,-0.535,0.055,54.504,-4.578,16.54,0,0,0,
,0.818,-0.538,0.053,61.523,-6.714,24.902,0,0,0,
,0.815,-0.549,0.054,58.471,-0.123,46.569,0,0,0,
,0.818,-0.559,0.061,54.504,7.446,36.682,0,0,0,
,0.818,-0.569,0.069,41.015,14.587,42.236,0,0,0,
,0.817,-0.575,0.079,30.212,17.578,43.823,0,0,0,
,0.815,-0.579,0.081,19.226,19.897,41.259,0,0,0,
,0.814,-0.579,0.087,13.794,18.188,33.325,0,0,0,
,0.812,-0.579,0.094,13.366,14.221,20.324,0,0,0,
,0.815,-0.577,0.093,14.831,6.469,5.859,0,0,0,
,0.815,-0.575,0.097,15.258,0.305,-6.592,0,0,0,
,0.81,-0.571,0.099,14.404,-6.531,-18.86,0,0,0,
,0.818,-0.552,0.09,17.334,-11.048,-26.49,0,0,0,
,0.829,-0.543,0.078,28.137,-19.837,-38.514,0,0,0,
,0.84,-0.537,0.069,40.1,-26.978,-50.721,0,0,0,
,0.843,-0.528,0.066,45.105,-33.143,-59.51,0,0,0,
,0.845,-0.512,0.06,55.725,-37.476,-67.444,0,0,0,
,0.848,-0.505,0.051,71.96,-42.42,-72.083,0,0,0,
,0.853,-0.492,0.048,94.604,-47.303,-70.008,0,0,0,
,0.834,-0.488,0.044,114.013,-51.209,-60.242,0,0,0,
,0.811,-0.49,0.042,116.15,-51.941,-42.054,0,0,0,
,0.792,-0.495,0.049,95.398,-45.655,-22.034,0,0,0,
,0.767,-0.488,0.054,77.026,-41.993,-1.77,0,0,0,
,0.756,-0.49,0.052,92.102,-47.425,10.315,0,0,0,
,0.768,-0.498,0.05,119.323,-63.782,21.118,0,0,0,
,0.781,-0.511,0.052,143.127,-82.581,22.338,0,0,0,
,0.794,-0.528,0.051,156.189,-94.91,27.526,0,0,0,
,0.825,-0.527,0.047,175.415,-107.666,11.596,0,0,0,
,0.882,-0.534,0.041,188.964,-119.446,10.864,0,0,0,
,0.916,-0.554,0.007,230.835,-138.855,-15.748,0,0,0,
,0.916,-0.535,-0.02,287.536,-141.907,10.681,0,0,0,
,0.965,-0.55,0.018,329.589,-94.91,-0.306,0,0,0,
,1.017,-0.606,0.032,336.914,-117.798,-6.531,0,0,0,
,0.948,-0.577,0.084,278.381,-87.098,-6.287,0,0,0,
,0.873,-0.477,0.088,337.28,-43.824,-55.603,0,0,0,
,0.841,-0.59,0.094,399.353,-32.349,-82.825,0,0,0,
,0.799,-0.632,0.096,278.259,-5.738,-69.458,0,0,0,
,0.769,-0.508,0.085,151.916,48.4,-52.491,0,0,0,
,0.767,-0.464,0.072,142.212,52.307,-46.631,0,0,0,
,0.769,-0.524,0.083,174.194,37.78,-28.321,0,0,0,
,0.745,-0.535,0.135,154.052,16.967,3.906,0,0,0,
,0.754,-0.519,0.123,178.405,-2.503,11.352,0,0,0,
,0.79,-0.592,0.111,182.434,-31.556,18.249,0,0,0,
,0.813,-0.612,0.071,148.559,-54.932,49.804,0,0,0,
,0.83,-0.607,0.06,169.799,-89.417,52.734,0,0,0,
,0.873,-0.624,0.035,170.166,-111.634,58.227,0,0,0,
,0.86,-0.62,0.004,147.094,-111.206,46.325,0,0,0,
,0.883,-0.603,-0.015,135.009,-102.845,42.785,0,0,0,
,0.884,-0.617,-0.036,110.107,-95.093,22.949,0,0,0,
,0.856,-0.586,-0.046,86.12,-76.539,27.954,0,0,0,
,0.83,-0.576,-0.039,69.58,-49.988,6.713,0,0,0,
,0.805,-0.555,-0.026,55.053,-22.767,2.563,0,0,0,
,0.797,-0.558,-0.005,31.311,6.103,-6.775,0,0,0,
,0.799,-0.56,0.012,1.403,25.573,-0.245,0,0,0,
,0.796,-0.541,0.022,-8.973,29.846,21.545,0,0,0,
,0.805,-0.571,0.041,-19.227,39.123,23.254,0,0,0,
,0.82,-0.582,0.05,-33.326,39.672,45.349,0,0,0,
,0.842,-0.565,0.048,-6.653,33.142,57.739,0,0,0,
,0.854,-0.613,0.043,-18.86,28.259,61.218,0,0,0,
,0.853,-0.609,0.033,-60.73,28.808,71.838,0,0,0,
,0.856,-0.6,0.03,-97.84,29.785,56.457,0,0,0,
,0.864,-0.597,0.03,-126.099,33.813,37.719,0,0,0,
,0.865,-0.583,0.028,-148.316,43.09,11.047,0,0,0,
,0.861,-0.573,0.026,-168.03,50.048,-22.828,0,0,0,
,0.849,-0.554,0.024,-196.839,59.448,-54.444,0,0,0,
,0.849,-0.527,0.024,-213.929,68.664,-86.487,0,0,0,
,0.844,-0.511,0.037,-235.596,68.481,-113.16,0,0,0,
,0.833,-0.5,0.031,-246.46,70.617,-127.076,0,0,0,
,0.825,-0.477,0.038,-245.85,72.753,-133.423,0,0,0,
,0.836,-0.457,0.039,-210.511,65.673,-133.606,0,0,0,
,0.846,-0.459,0.035,-176.88,52.978,-119.996,0,0,0,
,0.851,-0.458,0.03,-135.071,43.457,-103.272,0,0,0,
,0.861,-0.458,0.033,-76.111,31.311,-75.684,0,0,0,
,0.871,-0.474,0.036,-38.514,20.813,-50.721,0,0,0,
,0.875,-0.481,0.035,-3.785,12.756,-25.574,0,0,0,
,0.878,-0.497,0.03,16.845,8.361,-6.043,0,0,0,
,0.873,-0.502,0.026,21.667,3.906,4.638,0,0,0,
,0.861,-0.505,0.029,22.461,-2.198,14.221,0,0,0,
,0.858,-0.511,0.038,17.273,3.906,11.474,0,0,0,
,0.849,-0.505,0.047,12.207,6.286,7.141,0,0,0,
,0.85,-0.511,0.053,12.085,8.911,2.136,0,0,0,
,0.848,-0.517,0.055,7.507,11.108,0.915,0,0,0,
,0.852,-0.518,0.059,4.394,13.488,3.479,0,0,0,
,0.852,-0.522,0.063,2.807,13.671,4.699,0,0,0,
,0.853,-0.524,0.063,4.394,15.197,6.164,0,0,0,
,0.85,-0.535,0.059,4.699,15.441,2.868,0,0,0,
,0.847,-0.536,0.054,6.286,13.549,2.319,0,0,0,
,0.842,-0.54,0.047,3.967,11.901,-1.465,0,0,0,
,0.845,-0.545,0.046,-8.606,15.747,-2.808,0,0,0,
,0.842,-0.538,0.048,-20.447,18.92,-6.043,0,0,0,
,0.836,-0.536,0.044,-29.602,23.498,-8.728,0,0,0,
,0.839,-0.531,0.047,-35.34,26.672,-10.437,0,0,0,
,0.836,-0.529,0.043,-33.57,28.747,-12.94,0,0,0,
,0.834,-0.525,0.044,-34.18,29.602,-14.466,0,0,0,
,0.831,-0.518,0.041,-33.326,27.404,-16.602,0,0,0,
,0.836,-0.507,0.044,-28.26,22.888,-16.175,0,0,0,
,0.84,-0.508,0.042,-22.4,22.888,-16.358,0,0,0,
,0.847,-0.506,0.045,-20.569,24.108,-14.344,0,0,0,
,0.854,-0.508,0.039,-12.757,23.193,-11.78,0,0,0,
,0.857,-0.513,0.042,-9.339,25.329,-10.071,0,0,0,
,0.862,-0.509,0.042,-7.691,24.841,-9.583,0,0,0,
,0.862,-0.514,0.049,-11.109,28.198,-12.024,0,0,0,
,0.861,-0.512,0.053,-18.982,27.465,-14.1,0,0,0,
,0.857,-0.506,0.057,-19.349,26.184,-16.053,0,0,0,
,0.853,-0.501,0.057,-6.653,19.104,-18.25,0,0,0,
,0.846,-0.502,0.058,8.117,13.671,-19.349,0,0,0,
,0.843,-0.503,0.055,17.822,9.948,-21.302,0,0,0,
,0.844,-0.506,0.053,25.39,7.873,-22.4,0,0,0,
,0.85,-0.512,0.05,24.536,6.408,-24.109,0,0,0,
,0.853,-0.516,0.046,23.193,5.004,-22.217,0,0,0,
,0.856,-0.518,0.042,29.724,5.981,-20.63,0,0,0,
,0.853,-0.525,0.04,32.104,4.272,-20.874,0,0,0,
,0.846,-0.526,0.045,28.137,4.211,-19.898,0,0,0,
,0.846,-0.527,0.048,24.414,6.408,-22.767,0,0,0,
,0.844,-0.525,0.051,18.493,5.798,-23.377,0,0,0,
,0.843,-0.525,0.049,16.784,6.836,-22.767,0,0,0,
,0.846,-0.523,0.051,13.244,7.324,-21.912,0,0,0,
,0.847,-0.519,0.051,11.779,5.432,-23.072,0,0,0,
,0.853,-0.52,0.053,9.643,5.249,-22.583,0,0,0,
,0.856,-0.519,0.052,8.3,5.127,-23.255,0,0,0,
,0.852,-0.517,0.054,6.53,2.868,-23.011,0,0,0,
,0.85,-0.509,0.054,9.277,3.112,-24.353,0,0,0,
,0.846,-0.508,0.051,10.803,2.502,-26.246,0,0,0,
,0.846,-0.511,0.049,16.052,0.61,-24.659,0,0,0,
,0.844,-0.514,0.047,20.874,-1.954,-24.048,0,0,0,
,0.848,-0.519,0.046,24.536,-1.526,-23.621,0,0,0,
,0.849,-0.524,0.038,26.306,-2.503,-23.682,0,0,0,
,0.849,-0.527,0.039,29.785,-1.831,-22.828,0,0,0,
,0.851,-0.53,0.039,29.541,-2.808,-26.917,0,0,0,
