TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.527,-0.121,0.803,118.469,13.61,-0.428,
00:00:00:16,0.552,-0.089,0.766,219.848,42.602,-18.616,
00:00:00:33,0.546,-0.256,0.763,198.852,16.479,-35.767,
00:00:00:50,0.565,-0.369,0.828,-71.839,9.643,-78.736,
00:00:00:66,0.488,-0.186,0.817,-212.159,58.532,-130.31,
00:00:00:83,0.453,-0.196,0.858,-160.218,63.903,-166.321,
00:00:00:100,0.439,-0.193,0.889,-56.214,50.659,-148.438,
00:00:00:116,0.425,-0.171,0.926,63.354,33.508,-119.263,
00:00:00:133,0.42,-0.232,0.927,96.252,47.546,-94.971,
00:00:00:150,0.452,-0.258,0.876,60.363,55.297,-82.154,
00:00:00:166,0.464,-0.295,0.822,-11.353,59.875,-76.905,
00:00:00:183,0.516,-0.137,0.861,-47.059,57.251,-56.153,
00:00:00:200,0.499,-0.22,0.847,-21.668,57.739,-77.515,
00:00:00:216,0.506,-0.196,0.846,-34.363,63.171,-76.05,
00:00:00:233,0.48,-0.193,0.863,-37.842,60.119,-69.764,
00:00:00:250,0.508,-0.201,0.811,-3.418,44.006,-37.476,
00:00:00:266,0.499,-0.254,0.861,-2.686,40.283,-15.87,
00:00:00:283,0.51,-0.215,0.826,0.915,32.898,-20.081,
00:00:00:300,0.503,-0.198,0.829,-3.235,25.878,-14.832,
00:00:00:316,0.502,-0.201,0.832,16.052,17.7,-15.503,
00:00:00:333,0.497,-0.193,0.832,23.254,14.282,-13.611,
00:00:00:350,0.499,-0.199,0.842,27.832,12.39,-18.677,
00:00:00:366,0.497,-0.201,0.844,20.446,14.099,-21.668,
00:00:00:383,0.494,-0.211,0.838,-0.489,18.798,-28.443,
00:00:00:400,0.496,-0.215,0.845,-7.203,21.179,-31.067,
00:00:00:416,0.492,-0.195,0.847,-15.87,26.306,-31.311,
00:00:00:433,0.484,-0.178,0.867,-5.127,15.747,-42.359,
00:00:00:450,0.512,-0.206,0.834,9.216,19.409,-28.87,
00:00:00:466,0.504,-0.197,0.824,14.038,15.258,-33.448,
00:00:00:483,0.513,-0.225,0.797,17.944,24.231,-31.067,
00:00:00:500,0.503,-0.2,0.826,26.184,15.564,-29.602,
00:00:00:516,0.506,-0.199,0.842,51.025,12.146,-25.635,
00:00:00:533,0.486,-0.241,0.855,30.334,13.366,-32.044,
00:00:00:550,0.499,-0.222,0.834,-1.343,23.437,-25.879,
00:00:00:566,0.504,-0.212,0.824,10.925,17.578,-20.142,
00:00:00:583,0.507,-0.184,0.836,22.094,1.953,-12.574,
00:00:00:600,0.515,-0.228,0.825,27.343,-1.282,-25.147,
00:00:00:616,0.501,-0.197,0.831,27.954,4.76,-20.935,
00:00:00:633,0.505,-0.192,0.838,47.058,0.793,-18.799,
00:00:00:650,0.497,-0.21,0.829,13.855,10.986,-28.687,
00:00:00:666,0.501,-0.21,0.841,33.935,3.479,-22.828,
00:00:00:683,0.498,-0.219,0.842,17.456,9.887,-22.156,
00:00:00:700,0.507,-0.225,0.83,1.22,11.291,-26.978,
00:00:00:716,0.503,-0.206,0.833,-10.376,13.61,-29.847,
00:00:00:733,0.507,-0.21,0.827,6.286,7.69,-27.588,
00:00:00:750,0.499,-0.227,0.83,10.07,4.943,-25.574,
00:00:00:766,0.5,-0.233,0.833,1.709,6.286,-23.438,
00:00:00:783,0.5,-0.216,0.83,-2.198,3.601,-20.325,
00:00:00:800,0.506,-0.211,0.826,9.643,-0.061,-17.762,
00:00:00:816,0.505,-0.203,0.838,16.54,-0.184,-18.738,
00:00:00:833,0.499,-0.228,0.829,13.488,-0.55,-24.048,
00:00:00:850,0.5,-0.199,0.835,17.883,2.99,-18.311,
00:00:00:866,0.503,-0.215,0.837,26.062,-1.099,-18.006,
00:00:00:883,0.507,-0.223,0.833,1.831,5.798,-21.485,
00:00:00:900,0.49,-0.22,0.838,4.882,8.544,-25.818,
00:00:00:916,0.497,-0.209,0.832,22.766,7.263,-16.175,
00:00:00:933,0.497,-0.209,0.835,41.32,0.183,-16.602,
00:00:00:950,0.502,-0.225,0.828,26.367,1.648,-24.292,
00:00:00:966,0.507,-0.219,0.827,5.737,6.591,-39.673,
00:00:00:983,0.495,-0.221,0.836,14.526,-0.367,-47.425,
00:00:01:0,0.495,-0.231,0.828,-4.944,-15.442,-51.27,
00:00:01:16,0.504,-0.242,0.828,-28.077,-1.038,-54.566,
00:00:01:33,0.503,-0.22,0.828,-26.856,-1.16,-52.063,
00:00:01:50,0.498,-0.221,0.837,-3.052,-3.418,-38.697,
00:00:01:66,0.497,-0.255,0.835,4.577,-2.503,-25.635,
00:00:01:83,0.495,-0.234,0.829,7.629,5.798,-5.188,
00:00:01:100,0.486,-0.205,0.847,9.46,14.953,6.591,
00:00:01:116,0.496,-0.19,0.851,8.606,17.456,0.854,
00:00:01:133,0.495,-0.201,0.845,10.62,21.728,-7.386,
00:00:01:150,0.497,-0.216,0.846,-1.282,28.076,-15.381,
00:00:01:166,0.492,-0.214,0.845,-17.64,32.104,-26.856,
00:00:01:183,0.498,-0.22,0.832,-24.842,36.254,-24.964,
00:00:01:200,0.51,-0.219,0.817,-12.146,25.451,-19.165,
00:00:01:216,0.514,-0.212,0.818,-0.428,16.723,-14.954,
00:00:01:233,0.515,-0.215,0.821,12.146,4.638,-13.001,
00:00:01:250,0.51,-0.209,0.82,19.958,-5.066,-12.146,
00:00:01:266,0.508,-0.219,0.824,30.395,-17.09,-10.437,
00:00:01:283,0.507,-0.209,0.826,42.114,-24.109,-9.034,
00:00:01:300,0.5,-0.214,0.838,53.894,-30.152,-7.325,
00:00:01:316,0.492,-0.207,0.854,40.649,-15.198,-16.114,
00:00:01:333,0.488,-0.215,0.854,14.221,-1.587,-23.865,
00:00:01:350,0.493,-0.233,0.84,7.995,6.652,-27.161,
00:00:01:366,0.495,-0.225,0.838,3.112,15.136,-23.255,
00:00:01:383,0.498,-0.221,0.84,8.361,15.991,-20.813,
00:00:01:400,0.497,-0.239,0.834,9.948,13.671,-20.874,
00:00:01:416,0.5,-0.215,0.826,11.596,12.146,-16.175,
00:00:01:433,0.503,-0.209,0.829,34.118,5.004,-10.01,
00:00:01:450,0.499,-0.216,0.836,41.992,-3.296,-8.24,
00:00:01:466,0.502,-0.229,0.827,42.724,-12.085,-16.846,
00:00:01:483,0.499,-0.237,0.832,38.94,-9.339,-17.029,
00:00:01:500,0.495,-0.23,0.833,37.292,-8.789,-15.381,
00:00:01:516,0.486,-0.225,0.85,27.404,-7.752,-10.865,
00:00:01:533,0.49,-0.225,0.849,28.991,-7.264,-13.123,
00:00:01:550,0.492,-0.24,0.839,20.202,-0.367,-12.818,
00:00:01:566,0.504,-0.23,0.831,23.559,6.713,-6.348,
00:00:01:583,0.502,-0.242,0.836,35.4,6.042,-1.404,
00:00:01:600,0.491,-0.232,0.847,38.147,13.244,6.469,
00:00:01:616,0.468,-0.224,0.877,19.043,22.033,5.432,
00:00:01:633,0.464,-0.211,0.872,-7.874,33.508,-4.883,
00:00:01:650,0.487,-0.192,0.851,-28.016,45.532,-14.039,
00:00:01:666,0.515,-0.18,0.828,-12.391,58.227,-19.959,
00:00:01:683,0.578,-0.2,0.768,108.459,87.463,-11.475,
00:00:01:700,0.598,-0.246,0.809,307.312,103.698,16.418,
00:00:01:716,0.489,-0.284,0.892,203.064,139.221,27.221,
00:00:01:733,0.671,-0.37,0.906,101.074,258.789,137.39,
00:00:01:750,0.679,-0.313,0.855,47.973,384.887,93.261,
00:00:01:766,0.813,-0.153,0.859,135.62,401.977,89.294,
00:00:01:783,0.963,-0.193,0.995,257.751,275.695,67.504,
00:00:01:800,1.009,-0.265,0.964,253.662,110.229,46.325,
00:00:01:816,0.938,-0.449,0.795,243.896,-72.022,-28.321,
00:00:01:833,0.867,-0.369,0.697,297.912,-163.636,-107.483,
00:00:01:850,0.871,-0.287,0.846,508.789,-328.064,-196.717,
00:00:01:866,0.844,-0.306,0.985,646.789,-457.886,-247.681,
00:00:01:883,0.839,-0.341,1.02,777.771,-553.589,-306.763,
00:00:01:900,0.855,-0.484,0.976,782.776,-647.828,-341.187,
00:00:01:916,0.848,-0.619,0.905,666.015,-687.134,-405.762,
00:00:01:933,0.859,-0.739,0.827,531.067,-694.886,-498.963,
00:00:01:950,0.852,-0.846,0.733,481.506,-695.801,-619.69,
00:00:01:966,0.78,-0.91,0.604,565.002,-666.443,-713.685,
00:00:01:983,0.714,-0.943,0.468,775.94,-608.216,-778.931,
00:00:02:0,0.581,-0.972,0.34,893.859,-502.32,-822.51,
00:00:02:16,0.422,-0.919,0.323,908.203,-295.655,-845.154,
00:00:02:33,0.329,-0.871,0.334,884.155,-63.355,-869.263,
00:00:02:50,0.299,-0.814,0.288,857.055,157.776,-859.07,
00:00:02:66,0.249,-0.736,0.244,861.267,333.679,-843.384,
00:00:02:83,0.184,-0.673,0.216,882.507,471.13,-787.72,
00:00:02:100,0.143,-0.644,0.215,886.901,618.042,-705.75,
00:00:02:116,0.132,-0.589,0.227,836.303,743.957,-608.704,
00:00:02:133,0.133,-0.561,0.271,765.38,821.289,-509.095,
00:00:02:150,0.119,-0.556,0.281,724.609,871.338,-434.266,
00:00:02:166,0.08,-0.538,0.298,680.297,885.864,-295.838,
00:00:02:183,0.045,-0.486,0.406,591.003,879.638,-148.316,
00:00:02:200,0.015,-0.45,0.533,538.269,852.234,-54.383,
00:00:02:216,0.031,-0.526,0.518,536.438,835.144,8.667,
00:00:02:233,0.107,-0.666,0.506,591.491,800.964,63.964,
00:00:02:250,0.21,-0.764,0.473,634.46,734.985,155.09,
00:00:02:266,0.287,-0.827,0.495,671.997,625.976,173.828,
00:00:02:283,0.307,-0.917,0.483,780.09,483.825,168.335,
00:00:02:300,0.296,-1.006,0.494,879.028,393.493,124.878,
00:00:02:316,0.312,-1.103,0.668,886.108,277.282,75.317,
00:00:02:333,0.35,-1.184,0.833,777.893,121.521,8.117,
00:00:02:350,0.261,-1.155,0.748,488.159,20.507,-71.106,
00:00:02:366,0.185,-1.016,0.582,188.842,-5.738,-123.719,
00:00:02:383,0.177,-0.961,0.48,67.627,-5.005,-197.998,
00:00:02:400,0.215,-0.952,0.392,124.145,-61.768,-159.79,
00:00:02:416,0.216,-0.916,0.424,245.056,-164.124,-109.681,
00:00:02:433,0.179,-0.992,0.521,317.26,-254.212,-81.91,
00:00:02:450,0.126,-0.996,0.687,229.614,-195.252,-106.995,
00:00:02:466,0.226,-0.955,0.419,-258.851,-41.504,-209.778,
00:00:02:483,0.238,-0.912,0.317,-391.724,-22.4,-216.736,
00:00:02:500,0.274,-0.869,0.263,-419.495,-31.434,-199.036,
00:00:02:516,0.334,-0.89,0.262,-356.507,-91.126,-172.547,
00:00:02:533,0.356,-0.93,0.223,-265.625,-143.128,-143.372,
00:00:02:550,0.359,-0.916,0.194,-202.881,-186.89,-121.094,
00:00:02:566,0.357,-0.863,0.153,-142.334,-216.187,-101.807,
00:00:02:583,0.352,-0.838,0.095,-72.571,-260.01,-86.853,
00:00:02:600,0.347,-0.868,0.037,-27.71,-322.388,-55.603,
00:00:02:616,0.326,-0.922,0.038,-84.168,-384.4,-30.945,
00:00:02:633,0.289,-0.921,0.099,-176.697,-404.358,-12.207,
00:00:02:650,0.267,-0.886,0.134,-193.787,-415.345,-13.123,
00:00:02:666,0.25,-0.831,0.146,-135.193,-413.514,-13.916,
00:00:02:683,0.246,-0.775,0.117,-13.184,-418.702,-33.387,
