TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.938,0.268,-0.033,-5.249,13.366,-21.607,
00:00:00:16,0.941,0.268,-0.039,-1.831,20.141,-21.607,
00:00:00:33,0.94,0.265,-0.044,1.648,17.639,-20.752,
00:00:00:50,0.936,0.262,-0.044,4.089,16.479,-20.569,
00:00:00:66,0.939,0.263,-0.044,5.737,20.08,-19.715,
00:00:00:83,0.946,0.261,-0.044,7.08,19.043,-20.997,
00:00:00:100,0.947,0.256,-0.041,3.601,12.695,-21.973,
00:00:00:116,0.94,0.256,-0.038,-1.099,11.352,-20.264,
00:00:00:133,0.945,0.26,-0.04,-5.555,13,-19.471,
00:00:00:150,0.947,0.261,-0.043,-10.437,8.056,-22.034,
00:00:00:166,0.942,0.262,-0.043,-7.935,5.432,-21.241,
00:00:00:183,0.94,0.262,-0.04,-5.982,9.765,-20.264,
00:00:00:200,0.942,0.262,-0.046,-6.775,7.202,-17.884,
00:00:00:216,0.944,0.255,-0.038,-2.015,5.188,-17.579,
00:00:00:233,0.943,0.253,-0.036,-3.296,4.943,-18.799,
00:00:00:250,0.938,0.251,-0.035,-10.804,2.075,-15.87,
00:00:00:266,0.937,0.251,-0.044,-13.855,3.784,-15.992,
00:00:00:283,0.944,0.251,-0.052,-17.762,6.103,-12.94,
00:00:00:300,0.945,0.252,-0.057,-22.889,0.61,-14.1,
00:00:00:316,0.944,0.252,-0.045,-27.405,-2.137,-13.367,
00:00:00:333,0.95,0.253,-0.051,-33.997,1.159,-13.123,
00:00:00:350,0.954,0.255,-0.05,-38.758,-3.479,-15.625,
00:00:00:366,0.939,0.255,-0.041,-50.354,-10.315,-17.395,
00:00:00:383,0.937,0.261,-0.033,-57.74,-5.86,-19.043,
00:00:00:400,0.941,0.27,-0.035,-55.909,-0.061,-16.663,
00:00:00:416,0.939,0.279,-0.036,-47.547,-0.123,-18.555,
00:00:00:433,0.936,0.281,-0.032,-39.429,-0.611,-20.081,
00:00:00:450,0.936,0.28,-0.021,-25.147,1.77,-20.264,
00:00:00:466,0.937,0.279,-0.026,-12.513,5.737,-21.241,
00:00:00:483,0.945,0.273,-0.037,-2.625,11.291,-19.288,
00:00:00:500,0.948,0.271,-0.037,4.455,9.399,-21.058,
00:00:00:516,0.947,0.267,-0.038,6.836,6.836,-23.377,
00:00:00:533,0.945,0.263,-0.039,7.507,9.826,-23.987,
00:00:00:550,0.943,0.264,-0.043,10.742,11.413,-21.668,
00:00:00:566,0.941,0.264,-0.053,12.878,9.765,-23.926,
00:00:00:583,0.943,0.26,-0.046,14.404,5.737,-23.743,
00:00:00:600,0.941,0.267,-0.044,3.479,2.746,-25.574,
00:00:00:616,0.934,0.264,-0.037,7.629,1.648,-25.33,
00:00:00:633,0.947,0.262,-0.047,17.089,8.178,-27.344,
00:00:00:650,0.941,0.258,-0.042,17.639,8.483,-23.987,
00:00:00:666,0.942,0.262,-0.043,19.287,7.385,-22.461,
00:00:00:683,0.937,0.26,-0.041,16.357,7.812,-22.461,
00:00:00:700,0.936,0.255,-0.038,7.69,6.408,-22.217,
00:00:00:716,0.94,0.256,-0.04,8.056,11.901,-20.203,
00:00:00:733,0.944,0.257,-0.047,9.704,11.047,-22.889,
00:00:00:750,0.948,0.259,-0.045,11.901,9.216,-23.682,
00:00:00:766,0.944,0.257,-0.038,9.155,5.859,-26.368,
00:00:00:783,0.939,0.261,-0.044,6.713,9.216,-25.33,
00:00:00:800,0.936,0.266,-0.041,9.46,8.117,-24.659,
