TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.843,-0.572,0.099,84.472,24.353,-17.395,
00:00:00:16,0.843,-0.556,0.098,44.982,25.94,-17.273,
00:00:00:33,0.838,-0.555,0.111,5.065,25.94,-23.438,
00:00:00:50,0.846,-0.546,0.117,-30.518,26.977,-24.476,
00:00:00:66,0.848,-0.528,0.121,-68.665,27.954,-26.856,
00:00:00:83,0.856,-0.509,0.134,-111.206,29.602,-29.786,
00:00:00:100,0.863,-0.51,0.137,-145.325,27.71,-35.096,
00:00:00:116,0.865,-0.485,0.138,-161.377,26.611,-35.828,
00:00:00:133,0.87,-0.465,0.139,-143.433,17.211,-35.157,
00:00:00:150,0.872,-0.462,0.142,-101.807,7.629,-39.917,
00:00:00:166,0.871,-0.473,0.149,-65.247,1.342,-43.457,
00:00:00:183,0.863,-0.457,0.104,-69.764,-1.77,-29.786,
00:00:00:200,0.864,-0.471,0.101,-67.261,-0.306,-31.189,
00:00:00:216,0.864,-0.468,0.105,-46.753,-1.465,-25.94,
00:00:00:233,0.856,-0.455,0.101,-13.306,1.037,-23.56,
00:00:00:250,0.852,-0.474,0.108,16.296,3.54,-22.889,
00:00:00:266,0.859,-0.487,0.109,31.555,6.958,-20.447,
00:00:00:283,0.857,-0.494,0.112,37.719,4.943,-18.982,
00:00:00:300,0.854,-0.498,0.116,32.409,4.882,-16.358,
00:00:00:316,0.855,-0.491,0.109,26.184,6.103,-15.381,
00:00:00:333,0.854,-0.5,0.118,18.249,9.46,-20.569,
00:00:00:350,0.856,-0.503,0.126,5.798,14.465,-20.569,
00:00:00:366,0.852,-0.5,0.126,3.662,16.906,-24.476,
00:00:00:383,0.849,-0.501,0.13,8.3,17.761,-27.039,
00:00:00:400,0.848,-0.494,0.125,14.038,16.967,-29.236,
00:00:00:416,0.849,-0.501,0.116,26.245,15.38,-37.781,
00:00:00:433,0.847,-0.509,0.123,21.179,13.916,-43.152,
00:00:00:450,0.848,-0.519,0.128,1.464,17.456,-44.19,
00:00:00:466,0.847,-0.501,0.131,-10.132,21.301,-41.382,
