TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.715,0.215,0.644,15.38,42.297,-30.457,
00:00:00:16,0.702,0.228,0.645,5.859,32.959,-26.917,
00:00:00:33,0.693,0.232,0.644,5.188,28.747,-26.307,
00:00:00:50,0.687,0.233,0.636,1.77,28.137,-22.95,
00:00:00:66,0.681,0.234,0.646,5.615,24.353,-25.818,
00:00:00:83,0.683,0.242,0.652,-1.099,22.766,-20.325,
00:00:00:100,0.675,0.239,0.648,-16.785,14.709,-21.729,
00:00:00:116,0.678,0.254,0.669,-16.541,20.202,-21.729,
00:00:00:133,0.688,0.249,0.662,-10.376,25.207,-20.325,
00:00:00:150,0.679,0.236,0.66,-23.499,18.066,-14.405,
00:00:00:166,0.672,0.228,0.658,-30.64,19.897,-18.128,
00:00:00:183,0.692,0.248,0.651,-25.33,22.461,-20.142,
00:00:00:200,0.694,0.249,0.659,-15.87,20.752,-18.799,
00:00:00:216,0.682,0.244,0.648,-0.367,20.446,-18.006,
00:00:00:233,0.683,0.234,0.637,2.502,26.489,-16.785,
00:00:00:250,0.693,0.239,0.636,-9.583,27.648,-11.902,
00:00:00:266,0.701,0.232,0.635,-33.936,7.263,-21.363,
00:00:00:283,0.694,0.251,0.649,-14.771,13.366,-23.926,
00:00:00:300,0.699,0.219,0.651,-1.099,24.963,-27.71,
00:00:00:316,0.696,0.218,0.645,-27.344,11.596,-35.157,
00:00:00:333,0.692,0.255,0.649,-18.86,5.981,-34.302,
00:00:00:350,0.695,0.233,0.669,1.953,19.592,-41.199,
00:00:00:366,0.702,0.229,0.629,-28.382,6.958,-39.368,
00:00:00:383,0.68,0.247,0.618,-26.368,11.108,-33.081,
00:00:00:400,0.702,0.264,0.642,8.239,27.343,-28.565,
00:00:00:416,0.706,0.236,0.643,23.193,24.169,-28.382,
00:00:00:433,0.684,0.227,0.628,-5.005,18.188,-24.842,
00:00:00:450,0.701,0.249,0.638,-16.602,19.653,-31.25,
