TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.83,-0.404,0.338,122.863,-15.931,-31.189,0,0,0,
,0.823,-0.419,0.348,126.892,-23.011,-30.152,0,0,0,
,0.816,-0.435,0.36,105.041,-11.597,-33.143,0,0,0,
,0.827,-0.463,0.371,76.171,-13.977,-34.302,0,0,0,
,0.81,-0.473,0.376,30.151,-6.653,-29.236,0,0,0,
,0.801,-0.458,0.371,10.62,7.08,-27.955,0,0,0,
,0.8,-0.467,0.371,8.606,13.244,-26.123,0,0,0,
,0.804,-0.47,0.366,2.624,17.15,-27.71,0,0,0,
,0.794,-0.414,0.355,-0.061,21.423,-10.743,0,0,0,
,0.823,-0.472,0.325,41.931,20.141,-26.123,0,0,0,
,0.806,-0.474,0.362,42.541,12.085,-30.64,0,0,0,
,0.808,-0.438,0.343,34.24,15.991,-30.823,0,0,0,
,0.81,-0.446,0.335,34.973,15.686,-30.579,0,0,0,
,0.815,-0.459,0.339,21.118,18.981,-26.612,0,0,0,
,0.813,-0.446,0.338,6.591,23.803,-27.039,0,0,0,
,0.823,-0.452,0.348,16.113,21.972,-27.771,0,0,0,
,0.818,-0.437,0.338,22.522,19.897,-26.49,0,0,0,
,0.806,-0.456,0.353,18.432,14.526,-24.537,0,0,0,
,0.816,-0.463,0.362,12.085,16.723,-27.283,0,0,0,
,0.806,-0.459,0.352,14.404,10.62,-28.992,0,0,0,
,0.806,-0.451,0.328,23.681,13.183,-31.861,0,0,0,
,0.816,-0.454,0.329,25.817,15.136,-32.593,0,0,0,
,0.82,-0.448,0.322,31.738,12.756,-36.133,0,0,0,
,0.819,-0.434,0.318,50.72,7.385,-35.035,0,0,0,
,0.814,-0.437,0.32,69.458,6.408,-37.72,0,0,0,
,0.814,-0.444,0.328,74.829,5.92,-36.499,0,0,0,
,0.816,-0.459,0.348,78.613,9.094,-34.974,0,0,0,
,0.813,-0.466,0.35,93.139,5.31,-34.729,0,0,0,
,0.808,-0.472,0.343,100.036,10.803,-36.927,0,0,0,
,0.817,-0.462,0.342,104.614,14.953,-35.706,0,0,0,
,0.82,-0.483,0.347,120.361,13.183,-30.457,0,0,0,
,0.807,-0.483,0.346,123.108,13.732,-21.729,0,0,0,
,0.798,-0.5,0.345,100.586,15.258,-18.067,0,0,0,
,0.796,-0.491,0.339,68.786,25.695,-23.011,0,0,0,
,0.798,-0.462,0.329,79.406,20.629,-24.353,0,0,0,
