TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.921,0.333,0.156,-15.564,88.012,-2.869,
00:00:00:16,0.909,0.373,0.165,15.136,96.008,-2.564,
00:00:00:33,0.91,0.348,0.186,38.757,90.148,11.84,
00:00:00:50,0.865,0.308,0.197,61.523,92.712,25.512,
00:00:00:66,0.854,0.294,0.194,59.57,106.506,39.611,
00:00:00:83,0.876,0.31,0.195,60.974,115.356,58.715,
00:00:00:100,0.889,0.316,0.208,61.767,119.812,81.604,
00:00:00:116,0.896,0.309,0.208,51.086,137.207,107.788,
00:00:00:133,0.914,0.315,0.212,56.213,123.474,128.784,
00:00:00:150,0.907,0.305,0.227,85.388,110.778,140.991,
00:00:00:166,0.905,0.294,0.259,121.032,89.843,142.517,
00:00:00:183,0.794,0.21,0.386,190.918,312.988,263.305,
00:00:00:200,0.942,0.286,0.299,286.987,394.287,227.295,
00:00:00:216,1.118,0.243,0.204,260.376,161.438,161.438,
00:00:00:233,1.007,0.222,0.204,155.883,-89.295,87.341,
00:00:00:250,0.823,0.254,0.252,77.209,-127.991,91.186,
00:00:00:266,0.791,0.231,0.225,-23.682,-36.499,46.142,
00:00:00:283,0.834,0.277,0.151,-166.932,-73.975,-35.95,
00:00:00:300,0.886,0.325,0.153,-257.447,-115.418,-2.93,
00:00:00:316,0.858,0.369,0.157,-287.476,-104.432,19.287,
00:00:00:333,0.831,0.408,0.158,-266.236,-68.97,40.893,
00:00:00:350,0.821,0.44,0.165,-189.026,-37.11,23.986,
00:00:00:366,0.82,0.461,0.191,-29.419,-4.029,16.845,
00:00:00:383,0.826,0.454,0.22,169.067,47.912,-4.151,
00:00:00:400,0.84,0.377,0.228,338.195,120.91,-13.611,
00:00:00:416,0.879,0.363,0.239,434.692,157.348,-14.527,
00:00:00:433,0.936,0.294,0.295,455.871,240.783,4.577,
00:00:00:450,0.948,0.37,0.206,431.03,95.764,-21.607,
00:00:00:466,0.983,0.395,0.296,513.488,70.861,-46.631,
00:00:00:483,0.947,0.362,0.303,559.814,76.904,-50.721,
00:00:00:500,0.949,0.325,0.319,522.827,59.265,-55.115,
00:00:00:516,0.935,0.305,0.291,449.279,16.174,-37.903,
00:00:00:533,0.905,0.302,0.287,369.445,-30.945,-32.349,
00:00:00:550,0.867,0.305,0.296,311.401,-53.772,-23.499,
00:00:00:566,0.839,0.308,0.322,281.189,-56.641,-24.292,
00:00:00:583,0.818,0.3,0.351,263.61,-62.012,-22.644,
00:00:00:600,0.806,0.282,0.347,222.168,-63.111,-26.368,
00:00:00:616,0.822,0.273,0.361,159.912,-80.628,-22.95,
00:00:00:633,0.854,0.276,0.406,109.68,-131.775,-37.232,
00:00:00:650,0.899,0.268,0.463,66.223,-185.669,-65.247,
00:00:00:666,0.927,0.221,0.431,-70.435,-200.379,-106.08,
00:00:00:683,0.959,0.187,0.362,-296.387,-224.183,-124.268,
00:00:00:700,0.983,0.207,0.297,-596.558,-312.745,-129.822,
00:00:00:716,0.987,0.294,0.306,-819.825,-432.679,-132.386,
