TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.46,-0.981,0.074,22.094,-43.335,-33.692,
00:00:00:16,0.476,-0.938,0.06,17.883,-27.832,-41.626,
00:00:00:33,0.48,-0.921,0.057,11.474,-26.123,-46.082,
00:00:00:50,0.448,-0.914,0.07,8.483,-30.457,-49.744,
00:00:00:66,0.416,-0.894,0.07,-2.442,-9.156,-47.425,
00:00:00:83,0.413,-0.874,0.069,-0.428,9.582,-48.523,
00:00:00:100,0.407,-0.879,0.062,25.268,8.3,-44.922,
00:00:00:116,0.387,-0.908,0.072,39.917,-1.038,-39.673,
00:00:00:133,0.383,-0.912,0.061,39.001,11.779,-28.138,
00:00:00:150,0.397,-0.914,0.058,39.306,9.399,-20.508,
00:00:00:166,0.398,-0.92,0.057,40.771,-2.32,-10.804,
00:00:00:183,0.394,-0.936,0.065,30.578,-3.785,-3.907,
00:00:00:200,0.393,-0.945,0.075,19.104,-9.522,-2.991,
00:00:00:216,0.396,-0.934,0.07,21.972,2.441,2.319,
00:00:00:233,0.42,-0.932,0.045,22.155,15.747,-0.489,
00:00:00:250,0.437,-0.964,0.051,5.127,18.31,-1.831,
00:00:00:266,0.442,-0.968,0.065,-33.265,38.269,-1.648,
00:00:00:283,0.454,-0.934,0.069,-70.008,60.119,-8.545,
00:00:00:300,0.467,-0.901,0.068,-76.05,57.922,-18.738,
00:00:00:316,0.471,-0.892,0.07,-53.406,42.236,-22.583,
00:00:00:333,0.47,-0.844,0.053,-4.395,19.531,-25.208,
00:00:00:350,0.433,-0.895,0.065,42.541,-17.762,-21.485,
00:00:00:366,0.427,-0.885,0.056,43.884,-5.677,-18.189,
00:00:00:383,0.444,-0.879,0.056,59.082,-8.423,-17.579,
00:00:00:400,0.442,-0.906,0.051,76.355,-23.316,-12.269,
00:00:00:416,0.417,-0.974,0.068,73.242,-41.016,-16.297,
00:00:00:433,0.393,-0.984,0.081,48.095,-23.316,-13.123,
00:00:00:450,0.417,-0.939,0.058,5.065,5.981,-16.541,
00:00:00:466,0.43,-0.92,0.052,-3.602,-4.395,-22.4,
00:00:00:483,0.409,-0.932,0.058,-1.587,-12.269,-22.095,
00:00:00:500,0.4,-0.909,0.06,-12.818,10.925,-23.133,
00:00:00:516,0.428,-0.883,0.051,0,26.001,-24.414,
00:00:00:533,0.446,-0.896,0.046,6.591,24.353,-23.499,
00:00:00:550,0.443,-0.926,0.063,-3.052,16.174,-24.598,
00:00:00:566,0.426,-0.94,0.072,-14.649,18.371,-22.217,
00:00:00:583,0.431,-0.921,0.061,-20.02,30.578,-23.987,
00:00:00:600,0.447,-0.912,0.06,-7.508,19.531,-31.311,
00:00:00:616,0.44,-0.922,0.062,-0.306,-0.061,-33.875,
00:00:00:633,0.427,-0.903,0.064,-0.061,4.699,-33.143,
00:00:00:650,0.444,-0.88,0.055,9.765,15.502,-34.363,
00:00:00:666,0.458,-0.893,0.052,27.404,0.366,-35.401,
00:00:00:683,0.431,-0.919,0.06,32.226,-12.94,-30.152,
00:00:00:700,0.42,-0.921,0.064,21.118,1.648,-31.25,
00:00:00:716,0.434,-0.914,0.055,16.296,7.873,-33.448,
00:00:00:733,0.43,-0.926,0.061,19.409,-5.066,-33.692,
00:00:00:750,0.412,-0.943,0.068,17.395,-7.691,-35.279,
00:00:00:766,0.415,-0.927,0.064,-14.771,7.873,-33.448,
00:00:00:783,0.435,-0.901,0.062,10.315,8.3,-30.945,
00:00:00:800,0.434,-0.918,0.061,18.127,-2.198,-33.814,
00:00:00:816,0.425,-0.918,0.06,11.413,8.422,-30.274,
00:00:00:833,0.436,-0.903,0.053,3.906,13.732,-33.509,
00:00:00:850,0.441,-0.914,0.048,14.465,6.469,-31.189,
00:00:00:866,0.428,-0.922,0.053,13.977,8.85,-29.847,
00:00:00:883,0.437,-0.91,0.052,4.699,17.761,-31.8,
00:00:00:900,0.44,-0.91,0.053,10.803,11.535,-33.265,
00:00:00:916,0.433,-0.923,0.06,18.188,4.516,-32.654,
00:00:00:933,0.426,-0.919,0.059,17.15,12.695,-32.532,
00:00:00:950,0.437,-0.922,0.056,16.967,12.329,-36.988,
00:00:00:966,0.431,-0.925,0.055,7.629,7.873,-37.11,
00:00:00:983,0.411,-0.936,0.057,11.169,-2.198,-37.537,
00:00:01:0,0.404,-0.928,0.066,7.629,9.765,-37.781,
00:00:01:16,0.433,-0.91,0.048,-5.555,20.202,-37.537,
00:00:01:33,0.439,-0.901,0.048,2.624,9.338,-33.02,
00:00:01:50,0.426,-0.912,0.058,9.521,3.234,-29.908,
00:00:01:66,0.43,-0.926,0.076,7.995,7.873,-26.429,
00:00:01:83,0.435,-0.915,0.065,3.967,14.77,-26.612,
00:00:01:100,0.438,-0.906,0.056,1.037,14.526,-28.626,
00:00:01:116,0.434,-0.907,0.058,5.737,13.305,-31.067,
00:00:01:133,0.428,-0.915,0.065,15.808,4.699,-30.945,
00:00:01:150,0.418,-0.926,0.074,28.503,4.455,-28.87,
00:00:01:166,0.422,-0.933,0.06,18.371,12.512,-27.955,
00:00:01:183,0.425,-0.928,0.052,8.056,8.483,-27.283,
00:00:01:200,0.416,-0.923,0.063,7.263,1.281,-25.086,
00:00:01:216,0.411,-0.93,0.071,10.192,6.164,-23.377,
00:00:01:233,0.425,-0.93,0.052,-1.831,11.901,-24.598,
00:00:01:250,0.431,-0.919,0.046,-6.409,6.53,-22.461,
00:00:01:266,0.426,-0.915,0.054,-0.733,7.202,-24.109,
00:00:01:283,0.434,-0.924,0.058,0.183,6.408,-27.344,
00:00:01:300,0.423,-0.931,0.069,0,-3.418,-25.513,
00:00:01:316,0.413,-0.913,0.087,-2.259,8.544,-24.72,
00:00:01:333,0.431,-0.912,0.055,4.333,5.615,-26.734,
