TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.374,0.521,0.742,-34.058,-22.522,-18.494,
00:00:00:16,0.373,0.492,0.756,-40.589,-22.217,-14.954,
00:00:00:33,0.37,0.489,0.763,-71.351,-26.917,-17.823,
00:00:00:50,0.377,0.532,0.751,-93.506,-23.499,-18.86,
00:00:00:66,0.363,0.548,0.766,-64.515,-11.475,-16.663,
00:00:00:83,0.365,0.526,0.756,-50.782,1.464,-17.456,
00:00:00:100,0.375,0.512,0.75,-57.007,0.61,-18.006,
00:00:00:116,0.374,0.485,0.748,-100.831,-14.71,-12.94,
00:00:00:133,0.395,0.482,0.755,-203.309,-41.871,-17.518,
00:00:00:150,0.427,0.499,0.727,-240.967,-83.191,-5.494,
00:00:00:166,0.445,0.5,0.689,-258.667,-120.972,-5.616,
00:00:00:183,0.549,0.667,0.62,-271.973,-151.307,-34.852,
00:00:00:200,0.694,0.753,0.547,-418.457,-188.782,64.086,
00:00:00:216,0.925,0.835,0.632,-585.938,-226.868,194.458,
00:00:00:233,0.914,1.038,0.675,-464.966,-233.643,348.571,
00:00:00:250,0.978,1.192,0.638,62.866,-247.803,533.752,
00:00:00:266,0.927,1.049,0.613,520.141,-260.56,778.808,
00:00:00:283,0.883,0.984,0.589,773.803,-236.939,928.833,
00:00:00:300,0.835,0.931,0.495,858.52,-173.279,1026.611,
00:00:00:316,0.722,0.936,0.34,869.506,-84.534,1109.375,
00:00:00:333,0.638,0.85,0.38,832.458,-9.583,1197.937,
00:00:00:350,0.399,0.815,0.426,704.528,103.759,1234.68,
00:00:00:366,0.203,0.762,0.484,614.868,283.874,1240.661,
00:00:00:383,0.051,0.664,0.425,462.463,491.211,1239.563,
00:00:00:400,-0.039,0.542,0.443,215.698,663.33,1265.197,
00:00:00:416,-0.171,0.444,0.44,-17.762,783.752,1245.666,
00:00:00:433,-0.195,0.339,0.503,-133.423,893.005,1242.431,
00:00:00:450,-0.218,0.223,0.574,-243.042,985.29,1208.374,
00:00:00:466,-0.241,0.192,0.672,-272.4,1061.279,1101.745,
00:00:00:483,-0.281,0.171,0.832,-130.616,1163.208,1015.258,
00:00:00:500,-0.304,0.158,0.934,143.921,1235.046,911.316,
00:00:00:516,-0.204,0.015,1.001,279.297,1250.793,870.666,
00:00:00:533,-0.186,-0.237,0.92,227.905,1205.2,812.866,
00:00:00:550,-0.132,-0.077,0.88,123.474,1041.748,740.905,
00:00:00:566,0.066,0.33,0.94,208.313,948.059,711.975,
00:00:00:583,0.173,0.37,1.027,511.169,897.033,677.185,
00:00:00:600,0.18,0.196,1.156,697.876,859.436,609.008,
00:00:00:616,0.27,0.052,1.203,672.79,894.958,452.636,
00:00:00:633,0.447,-0.033,1.109,489.929,763.672,514.77,
00:00:00:650,0.479,0.229,0.967,389.831,586.975,492.614,
00:00:00:666,0.427,0.39,0.941,607.483,488.037,447.631,
00:00:00:683,0.463,0.24,1.041,701.355,444.58,356.628,
00:00:00:700,0.465,0.204,1.041,638.855,457.092,287.902,
00:00:00:716,0.447,0.182,0.967,553.466,478.454,152.404,
00:00:00:733,0.423,0.155,0.807,421.203,535.888,24.658,
00:00:00:750,0.431,0.144,0.662,345.459,623.657,-89.6,
00:00:00:766,0.614,0.318,0.882,565.246,488.159,-147.889,
00:00:00:783,0.578,0.317,1.025,613.098,345.947,-103.699,
00:00:00:800,0.596,0.287,1.052,567.81,243.896,-154.847,
00:00:00:816,0.545,0.358,1.015,444.58,195.068,-190.613,
00:00:00:833,0.507,0.316,0.963,280.578,176.269,-254.273,
00:00:00:850,0.497,0.323,0.87,133.117,160.4,-301.026,
00:00:00:866,0.498,0.29,0.828,-22.034,110.656,-328.003,
00:00:00:883,0.465,0.371,0.824,-223.755,62.744,-303.833,
00:00:00:900,0.415,0.452,0.687,-411.683,44.982,-259.095,
00:00:00:916,0.3,0.537,0.548,-574.219,104.004,-217.102,
00:00:00:933,0.341,0.848,0.666,-472.962,235.229,-82.947,
00:00:00:950,0.545,0.811,0.774,16.357,324.768,-95.52,
00:00:00:966,0.702,0.466,0.895,338.684,314.453,-126.282,
00:00:00:983,0.682,0.175,0.877,412.475,323.425,-155.152,
00:00:01:0,0.576,0.014,0.802,134.704,280.944,-247.986,
00:00:01:16,0.477,0.153,0.852,-145.447,204.284,-285.95,
00:00:01:33,0.445,0.333,0.813,-165.772,190.673,-281.983,
00:00:01:50,0.461,0.497,0.814,-9.766,228.332,-255.005,
00:00:01:66,0.51,0.303,0.793,116.272,253.967,-244.873,
00:00:01:83,0.542,0.207,0.786,59.326,228.21,-229.065,
00:00:01:100,0.579,0.186,0.756,27.832,183.715,-226.38,
00:00:01:116,0.569,0.235,0.785,29.968,175.171,-212.098,
00:00:01:133,0.568,0.27,0.806,48.767,192.016,-202.759,
00:00:01:150,0.557,0.262,0.777,71.228,204.284,-200.379,
00:00:01:166,0.573,0.256,0.749,51.208,198.852,-216.431,
00:00:01:183,0.57,0.263,0.739,41.32,190.734,-226.807,
00:00:01:200,0.577,0.249,0.759,49.865,200.439,-227.051,
00:00:01:216,0.595,0.215,0.748,47.119,212.158,-213.868,
00:00:01:233,0.582,0.185,0.781,29.419,241.211,-184.998,
00:00:01:250,0.614,0.142,0.773,58.105,270.813,-165.528,
00:00:01:266,0.613,0.165,0.713,-17.273,275.329,-160.828,
00:00:01:283,0.647,0.269,0.727,-42.603,275.756,-187.867,
00:00:01:300,0.624,0.233,0.726,70.617,308.715,-151.368,
00:00:01:316,0.628,0.152,0.701,98.205,325.134,-137.146,
00:00:01:333,0.691,0.19,0.652,79.406,292.297,-145.813,
00:00:01:350,0.688,0.209,0.617,78.247,249.023,-143.311,
00:00:01:366,0.705,0.154,0.599,81.42,184.57,-144.043,
00:00:01:383,0.73,0.173,0.614,49.56,118.042,-156.373,
00:00:01:400,0.717,0.215,0.637,34.851,71.899,-164.368,
00:00:01:416,0.719,0.135,0.623,60.974,34.362,-156.617,
00:00:01:433,0.699,0.075,0.646,-6.775,-29.48,-166.443,
00:00:01:450,0.706,0.196,0.7,-27.283,-29.236,-157.776,
00:00:01:466,0.698,0.137,0.703,22.827,-3.296,-119.751,
00:00:01:483,0.689,0.085,0.68,20.874,9.155,-97.168,
00:00:01:500,0.688,0.158,0.696,23.498,15.258,-88.562,
00:00:01:516,0.701,0.146,0.672,43.884,20.263,-76.661,
00:00:01:533,0.694,0.127,0.658,34.057,17.334,-83.069,
00:00:01:550,0.702,0.158,0.681,38.269,2.807,-84.961,
00:00:01:566,0.699,0.127,0.702,34.668,6.591,-81.91,
00:00:01:583,0.713,0.117,0.695,29.785,18.798,-78.003,
00:00:01:600,0.693,0.159,0.698,31.005,36.377,-76.111,
00:00:01:616,0.699,0.141,0.672,40.649,43.823,-76.6,
00:00:01:633,0.714,0.162,0.699,47.729,45.776,-81.421,
00:00:01:650,0.726,0.134,0.658,68.542,43.273,-77.027,
00:00:01:666,0.712,0.101,0.669,52.612,36.926,-70.923,
00:00:01:683,0.703,0.067,0.609,53.527,30.334,-49.927,
00:00:01:700,0.71,0.117,0.656,0.366,-10.987,-57.496,
00:00:01:716,0.7,0.139,0.688,18.798,-14.771,-49.256,
