TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.33,0.908,-0.058,-71.961,17.334,-9.217,
00:00:00:16,-0.299,0.858,-0.061,-47.181,25.146,2.746,
00:00:00:33,-0.287,0.834,-0.057,-74.402,24.292,8.789,
00:00:00:50,-0.3,0.825,-0.063,-123.047,18.066,1.525,
00:00:00:66,-0.324,0.848,-0.055,-182.435,25.085,-9.766,
00:00:00:83,-0.337,0.893,-0.078,-211.914,29.357,-14.283,
00:00:00:100,-0.343,0.932,-0.077,-247.864,31.066,-14.405,
00:00:00:116,-0.348,0.94,-0.072,-250.184,27.648,-27.039,
00:00:00:133,-0.361,0.944,-0.089,-257.996,14.77,-32.959,
00:00:00:150,-0.382,0.952,-0.129,-265.076,10.742,-52.979,
00:00:00:166,-0.387,0.896,-0.135,-277.222,19.226,-72.388,
00:00:00:183,-0.397,0.912,-0.154,-286.377,36.132,-73.548,
00:00:00:200,-0.398,0.956,-0.18,-330.994,48.4,-79.041,
00:00:00:216,-0.399,1.058,-0.198,-295.166,82.641,-73.243,
00:00:00:233,-0.389,1.111,-0.21,-193.909,95.398,-74.341,
00:00:00:250,-0.37,1.063,-0.216,-25.391,99.548,-54.993,
00:00:00:266,-0.353,0.911,-0.164,49.438,95.825,-24.231,
00:00:00:283,-0.341,0.875,-0.159,6.286,104.736,-14.71,
00:00:00:300,-0.335,0.903,-0.152,-58.35,109.13,-19.41,
00:00:00:316,-0.328,0.93,-0.173,-49.195,91.796,-26.917,
00:00:00:333,-0.334,0.936,-0.161,-2.625,58.837,-41.382,
00:00:00:350,-0.344,0.918,-0.141,55.481,32.226,-19.837,
00:00:00:366,-0.359,0.895,-0.128,4.638,27.343,-4.212,
00:00:00:383,-0.355,0.877,-0.136,-66.468,44.311,-5.555,
00:00:00:400,-0.359,0.905,-0.184,-125.489,43.945,2.99,
00:00:00:416,-0.367,0.933,-0.178,-124.573,22.461,-0.855,
00:00:00:433,-0.378,0.908,-0.18,-70.069,12.451,2.014,
00:00:00:450,-0.382,0.848,-0.164,-70.252,17.639,4.15,
00:00:00:466,-0.38,0.843,-0.16,-132.691,31.555,-11.292,
00:00:00:483,-0.372,0.873,-0.17,-153.443,41.809,-17.762,
00:00:00:500,-0.369,0.91,-0.181,-141.602,35.4,-27.955,
00:00:00:516,-0.37,0.914,-0.188,-81.421,25.94,-39.551,
00:00:00:533,-0.382,0.911,-0.193,-21.912,19.531,-43.274,
00:00:00:550,-0.383,0.899,-0.185,8.972,17.944,-55.726,
00:00:00:566,-0.386,0.894,-0.185,24.108,10.253,-60.059,
00:00:00:583,-0.391,0.896,-0.192,48.217,4.394,-45.655,
00:00:00:600,-0.395,0.875,-0.195,42.236,2.563,-41.81,
00:00:00:616,-0.404,0.861,-0.207,13.977,3.479,-49.073,
00:00:00:633,-0.404,0.859,-0.206,-48.279,12.512,-60.914,
00:00:00:650,-0.399,0.891,-0.204,-91.126,22.888,-63.965,
00:00:00:666,-0.39,0.924,-0.182,-64.331,36.682,-54.383,
00:00:00:683,-0.373,0.929,-0.173,-35.401,48.828,-47.059,
00:00:00:700,-0.354,0.923,-0.181,-31.373,52.917,-49.866,
00:00:00:716,-0.337,0.92,-0.186,-33.997,37.536,-40.711,
00:00:00:733,-0.343,0.911,-0.202,-29.175,14.709,-32.898,
00:00:00:750,-0.354,0.895,-0.196,-31.006,4.516,-29.602,
00:00:00:766,-0.36,0.897,-0.205,-15.809,9.887,-39.673,
00:00:00:783,-0.361,0.906,-0.219,18.432,5.371,-40.894,
00:00:00:800,-0.364,0.896,-0.195,39.245,2.136,-38.88,
00:00:00:816,-0.372,0.875,-0.193,30.09,2.319,-47.425,
00:00:00:833,-0.366,0.886,-0.182,29.174,11.718,-52.369,
00:00:00:850,-0.363,0.9,-0.183,26.855,1.037,-54.627,
00:00:00:866,-0.368,0.902,-0.172,29.541,-1.038,-49.683,
00:00:00:883,-0.373,0.903,-0.166,8.483,14.831,-52.857,
00:00:00:900,-0.361,0.905,-0.164,-13.428,22.522,-51.819,
00:00:00:916,-0.351,0.88,-0.164,-47.364,19.653,-49.988,
00:00:00:933,-0.363,0.865,-0.164,-93.995,6.836,-42.481,
00:00:00:950,-0.381,0.853,-0.161,-121.521,10.437,-46.265,
00:00:00:966,-0.382,0.869,-0.181,-142.579,28.93,-61.585,
00:00:00:983,-0.367,0.88,-0.198,-147.095,34.729,-80.323,
00:00:01:0,-0.355,0.875,-0.214,-179.993,16.784,-83.985,
00:00:01:16,-0.362,0.873,-0.214,-222.901,6.958,-81.665,
00:00:01:33,-0.375,0.888,-0.225,-237.366,18.005,-69.397,
00:00:01:50,-0.365,0.921,-0.245,-209.473,51.757,-71.473,
00:00:01:66,-0.338,0.936,-0.251,-163.269,58.898,-76.355,
00:00:01:83,-0.317,0.898,-0.261,-144.349,34.851,-63.355,
00:00:01:100,-0.322,0.882,-0.252,-172.425,7.019,-46.326,
00:00:01:116,-0.337,0.895,-0.24,-192.078,2.258,-28.199,
00:00:01:133,-0.347,0.911,-0.23,-189.393,7.385,-21.668,
00:00:01:150,-0.348,0.923,-0.24,-169.251,10.437,-24.537,
00:00:01:166,-0.344,0.918,-0.249,-136.78,4.089,-30.701,
00:00:01:183,-0.339,0.892,-0.257,-131.714,-8.423,-29.969,
00:00:01:200,-0.344,0.863,-0.273,-145.142,-19.654,-20.752,
00:00:01:216,-0.346,0.854,-0.281,-161.377,-20.874,-22.095,
