TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.437,0.04,1.033,374.389,250.305,-136.109,
00:00:00:16,0.5,0.083,0.964,414.123,164.611,-91.004,
00:00:00:33,0.718,-0.051,0.726,710.51,-328.186,153.259,
00:00:00:50,0.253,-0.099,1,695.8,-632.386,80.749,
00:00:00:66,-0.022,0.006,1.112,417.785,-55.909,-225.586,
00:00:00:83,0.054,-0.014,1.16,500.915,306.884,-454.895,
00:00:00:100,-0.119,-0.444,1.02,160.461,421.203,-351.502,
00:00:00:116,-0.002,-0.299,1.051,610.962,773.925,297.18,
00:00:00:133,0.336,-0.19,0.876,338.989,1280.761,325.378,
00:00:00:150,0.39,-0.102,0.865,544.555,796.447,264.77,
00:00:00:166,0.403,-0.184,0.793,563.903,616.333,364.135,
00:00:00:183,0.315,-0.267,0.828,441.162,520.263,256.408,
00:00:00:200,0.339,-0.255,0.857,270.385,391.784,374.511,
00:00:00:216,0.303,-0.15,0.778,270.141,255.249,461.731,
00:00:00:233,0.391,0.062,0.83,375.427,363.525,395.874,
00:00:00:250,0.488,-0.03,0.814,395.202,253.357,279.724,
00:00:00:266,0.441,-0.062,0.817,379.272,77.697,407.714,
00:00:00:283,0.575,-0.072,0.952,287.353,43.09,304.016,
00:00:00:300,0.49,-0.248,0.937,393.554,17.517,391.113,
00:00:00:316,0.395,-0.322,1.003,359.069,17.944,294.922,
00:00:00:333,0.555,-0.191,1.053,294.311,88.44,162.78,
00:00:00:350,0.572,-0.292,1.012,159.24,69.03,-20.935,
00:00:00:366,0.518,-0.271,0.984,9.338,-19.593,-135.56,
00:00:00:383,0.399,-0.183,0.933,81.481,-85.144,-258.24,
00:00:00:400,0.416,-0.251,0.903,163.513,-111.756,-369.812,
00:00:00:416,0.393,-0.287,0.905,217.102,-124.146,-426.087,
00:00:00:433,0.415,-0.295,0.868,242.431,-88.868,-468.323,
00:00:00:450,0.408,-0.307,0.866,230.957,-32.227,-522.034,
00:00:00:466,0.425,-0.272,0.846,217.59,64.27,-757.142,
00:00:00:483,0.312,-0.191,0.872,224.792,31.555,-516.785,
00:00:00:500,0.407,-0.324,0.816,328.918,34.851,-418.946,
00:00:00:516,0.42,-0.362,0.837,290.893,66.284,-314.27,
00:00:00:533,0.374,-0.34,0.782,237.365,69.519,-376.038,
00:00:00:550,0.443,-0.407,0.86,38.879,-47.791,-628.846,
00:00:00:566,0.369,-0.365,0.861,74.585,-14.832,-264.039,
00:00:00:583,0.393,-0.367,0.851,156.799,7.812,-84.595,
00:00:00:600,0.382,-0.439,0.855,183.838,23.315,-7.386,
