TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-1.054,-0.568,0.106,921.264,707.519,-254.517,
00:00:00:16,-0.994,-0.632,0.093,898.437,644.409,-334.412,
00:00:00:33,-1.007,-0.619,0.186,633.85,599.365,-392.456,
00:00:00:50,-1.021,-0.55,0.243,377.014,610.595,-557.984,
00:00:00:66,-0.919,-0.463,0.299,332.214,731.567,-594.544,
00:00:00:83,-0.84,-0.26,0.227,357.544,695.19,-523.621,
00:00:00:100,-0.758,-0.228,0.336,408.935,676.269,-466.553,
00:00:00:116,-0.708,-0.297,0.579,366.943,599.67,-326.783,
00:00:00:133,-0.7,-0.363,0.612,351.44,513.366,-346.009,
00:00:00:150,-0.653,-0.514,0.638,352.417,534.729,-261.231,
00:00:00:166,-0.58,-0.421,0.792,304.87,417.297,-166.26,
00:00:00:183,-0.526,-0.325,0.825,215.759,95.336,-107.361,
00:00:00:200,-0.591,-0.251,0.749,207.702,-155.884,-139.71,
00:00:00:216,-0.727,-0.329,0.623,99.487,-291.199,-161.133,
00:00:00:233,-0.875,-0.373,0.525,11.962,-319.458,-166.687,
00:00:00:250,-0.884,-0.42,0.481,-11.109,-249.939,-86.67,
00:00:00:266,-0.815,-0.285,0.429,106.323,-153.748,22.522,
00:00:00:283,-0.795,-0.315,0.363,184.936,-257.386,18.615,
00:00:00:300,-0.853,-0.288,0.458,311.584,-198.792,114.99,
00:00:00:316,-0.839,-0.302,0.462,356.445,-104.432,97.778,
00:00:00:333,-0.824,-0.419,0.519,345.031,-57.984,90.21,
00:00:00:350,-0.803,-0.469,0.514,220.398,-57.984,106.628,
00:00:00:366,-0.766,-0.438,0.462,143.371,-72.388,79.895,
00:00:00:383,-0.754,-0.45,0.386,216.369,-32.044,72.998,
00:00:00:400,-0.776,-0.487,0.341,207.885,-18.86,66.284,
00:00:00:416,-0.775,-0.552,0.364,49.56,-17.518,47.912,
