TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.983,-0.206,-0.267,-412.232,19.104,24.231,
00:00:00:16,-0.988,-0.222,-0.279,-528.931,29.419,32.104,
00:00:00:33,-0.998,-0.188,-0.294,-641.358,60.669,39.611,
00:00:00:50,-0.984,-0.175,-0.275,-737.915,73.608,58.166,
00:00:00:66,-0.968,-0.201,-0.262,-796.509,84.594,79.528,
00:00:00:83,-0.964,-0.249,-0.249,-822.327,85.998,72.57,
00:00:00:100,-0.967,-0.245,-0.209,-844.483,88.806,87.28,
00:00:00:116,-0.971,-0.233,-0.173,-853.211,90.454,88.195,
00:00:00:133,-0.974,-0.233,-0.166,-817.872,95.398,69.763,
00:00:00:150,-0.968,-0.251,-0.154,-700.684,101.928,58.593,
00:00:00:166,-0.971,-0.277,-0.135,-558.289,85.266,52.185,
00:00:00:183,-0.977,-0.285,-0.115,-428.772,78.247,31.433,
00:00:00:200,-0.977,-0.376,-0.134,-159.424,49.255,-1.038,
00:00:00:216,-0.96,-0.348,-0.126,-192.566,51.879,0.183,
00:00:00:233,-0.955,-0.349,-0.039,-278.443,63.659,5.92,
00:00:00:250,-0.942,-0.326,-0.094,-343.018,34.729,4.211,
00:00:00:266,-0.983,-0.282,-0.147,-297.059,31.677,-6.958,
00:00:00:283,-0.987,-0.413,-0.192,-133.728,-62.195,-33.387,
00:00:00:300,-1.07,-0.303,-0.024,-8.667,111.877,19.836,
00:00:00:316,-0.924,-0.318,-0.102,21.606,153.442,2.441,
00:00:00:333,-0.919,-0.274,-0.12,134.277,51.757,4.272,
00:00:00:350,-0.986,-0.268,-0.106,157.898,3.54,-33.143,
00:00:00:366,-0.982,-0.331,-0.077,167.114,50.109,14.953,
00:00:00:383,-0.939,-0.416,-0.106,40.161,19.958,37.963,
00:00:00:400,-0.938,-0.477,-0.109,-230.042,22.094,39.184,
00:00:00:416,-0.981,-0.455,-0.133,-577.942,-15.564,35.339,
00:00:00:433,-1.022,-0.345,-0.184,-786.072,25.451,25.146,
00:00:00:450,-1.012,-0.203,-0.133,-620.423,106.323,0.366,
00:00:00:466,-0.933,-0.213,-0.03,-351.746,99.609,59.082,
00:00:00:483,-0.915,-0.325,-0.001,-289.978,-5.31,35.644,
00:00:00:500,-0.974,-0.417,-0.077,-372.742,-41.871,2.502,
00:00:00:516,-1.047,-0.453,-0.165,-301.331,-15.381,-53.101,
00:00:00:533,-1.07,-0.307,0.008,-85.755,101.196,-87.769,
00:00:00:550,-0.93,-0.111,0.004,199.585,122.131,-139.832,
00:00:00:566,-0.868,-0.176,-0.165,460.205,-3.113,-120.667,
00:00:00:583,-0.972,-0.348,-0.11,482.971,-50.232,-86.548,
00:00:00:600,-1.015,-0.577,-0.159,181.03,34.24,-61.463,
00:00:00:616,-0.999,-0.663,-0.186,-108.948,115.173,-92.53,
00:00:00:633,-0.966,-0.451,-0.029,-407.715,183.838,-78.309,
00:00:00:650,-0.935,-0.299,-0.014,-593.567,177.429,-76.233,
00:00:00:666,-0.932,-0.222,-0.03,-493.592,163.147,-57.923,
00:00:00:683,-0.946,-0.211,0.016,-297.73,132.568,-8.851,
00:00:00:700,-0.946,-0.233,0.036,-96.07,99.853,-4.456,
00:00:00:716,-0.932,-0.282,0.071,47.302,61.34,25.573,
00:00:00:733,-0.944,-0.28,0.086,169.86,0.488,29.785,
00:00:00:750,-0.981,-0.306,0.125,206.665,-14.283,28.137,
00:00:00:766,-0.971,-0.29,0.086,186.95,-7.691,7.263,
00:00:00:783,-0.962,-0.27,0.062,267.456,-3.54,-9.034,
00:00:00:800,-0.964,-0.247,0.053,464.904,-21.79,-48.645,
00:00:00:816,-0.948,-0.239,0.009,756.103,-63.782,-91.065,
00:00:00:833,-0.951,-0.277,-0.096,944.946,-128.052,-83.191,
00:00:00:850,-0.989,-0.342,-0.193,1015.625,-141.724,-71.717,
00:00:00:866,-1.024,-0.354,-0.251,921.081,-77.881,-23.377,
00:00:00:883,-1.007,-0.374,-0.224,745.239,12.451,-21.302,
00:00:00:900,-0.968,-0.351,-0.216,507.507,37.414,-7.081,
00:00:00:916,-0.964,-0.332,-0.177,407.226,42.358,-29.114,
00:00:00:933,-0.967,-0.317,-0.151,440.734,14.892,-44.983,
00:00:00:950,-0.96,-0.322,-0.136,566.406,-1.343,-42.725,
00:00:00:966,-0.974,-0.369,-0.117,804.443,-36.927,-93.14,
00:00:00:983,-0.963,-0.344,-0.096,1099.243,-59.571,-132.752,
00:00:01:0,-0.948,-0.416,-0.12,1213.44,-134.644,-120.179,
00:00:01:16,-0.965,-0.382,-0.129,1065.612,-113.282,-117.981,
00:00:01:33,-0.959,-0.348,-0.152,903.625,-93.201,-78.553,
00:00:01:50,-0.975,-0.27,-0.206,782.165,-87.647,-112,
00:00:01:66,-0.939,-0.218,-0.25,674.926,-67.017,-71.289,
00:00:01:83,-0.951,-0.224,-0.279,524.841,-59.388,-49.805,
00:00:01:100,-0.989,-0.242,-0.334,345.642,-59.51,-51.514,
00:00:01:116,-1.006,-0.2,-0.294,229.736,-12.085,-53.956,
00:00:01:133,-0.968,-0.205,-0.282,83.007,-5.738,-42.786,
