TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.552,0.692,0.292,147.033,73.608,-125.855,
00:00:00:16,0.525,0.663,0.327,115.6,65.673,-116.028,
00:00:00:33,0.532,0.692,0.334,89.05,99.304,-115.479,
00:00:00:50,0.569,0.703,0.331,73.12,115.844,-118.958,
00:00:00:66,0.595,0.729,0.352,64.941,110.473,-110.596,
00:00:00:83,0.608,0.748,0.361,68.969,108.581,-105.774,
00:00:00:100,0.614,0.737,0.372,78.064,91.674,-95.765,
00:00:00:116,0.595,0.711,0.355,81.237,66.528,-84.046,
00:00:00:133,0.561,0.658,0.363,57.739,42.419,-69.092,
00:00:00:150,0.546,0.657,0.381,2.624,66.406,-54.81,
00:00:00:166,0.557,0.658,0.355,-48.218,86.669,-47.974,
00:00:00:183,0.544,0.664,0.319,-66.773,75.073,-31.8,
00:00:00:200,0.495,0.656,0.307,-60.364,91.613,-40.772,
00:00:00:216,0.493,0.688,0.314,-42.908,138.061,-63.172,
00:00:00:233,0.534,0.756,0.316,-11.841,182.19,-104.493,
00:00:00:250,0.574,0.802,0.31,18.554,205.871,-135.865,
00:00:00:266,0.59,0.805,0.269,54.992,187.744,-145.02,
00:00:00:283,0.565,0.746,0.304,85.998,166.87,-141.419,
00:00:00:300,0.566,0.732,0.35,84.35,225.341,-140.259,
00:00:00:316,0.64,0.741,0.372,65.979,270.385,-129.578,
00:00:00:333,0.666,0.738,0.337,29.419,254.15,-121.094,
00:00:00:350,0.666,0.758,0.331,33.996,257.507,-96.558,
00:00:00:366,0.687,0.783,0.325,37.475,264.099,-100.953,
00:00:00:383,0.699,0.755,0.306,58.715,280.273,-102.478,
00:00:00:400,0.649,0.713,0.271,3.906,240.661,-136.963,
00:00:00:416,0.591,0.638,0.261,113.952,227.905,-143.25,
00:00:00:433,0.546,0.509,0.261,96.496,244.69,-143.555,
00:00:00:450,0.526,0.53,0.278,-33.936,275.268,-144.349,
00:00:00:466,0.546,0.592,0.282,-144.654,337.707,-167.542,
00:00:00:483,0.6,0.652,0.282,-182.496,364.868,-192.261,
00:00:00:500,0.594,0.66,0.274,-195.679,371.276,-195.618,
00:00:00:516,0.584,0.7,0.26,-198.487,436.401,-196.473,
00:00:00:533,0.645,0.739,0.195,-212.464,499.45,-194.519,
00:00:00:550,0.663,0.761,0.144,-223.328,471.13,-177.124,
00:00:00:566,0.649,0.755,0.088,-208.619,451.721,-166.565,
00:00:00:583,0.685,0.737,0.069,-172.181,448.913,-154.053,
00:00:00:600,0.705,0.732,0.039,-123.047,436.584,-155.762,
00:00:00:616,0.697,0.71,0.017,-48.584,447.631,-163.086,
00:00:00:633,0.686,0.671,0.017,24.475,465.149,-193.909,
00:00:00:650,0.685,0.646,0.009,63.049,477.539,-211.792,
00:00:00:666,0.68,0.619,0.011,97.229,484.741,-233.338,
00:00:00:683,0.685,0.569,-0.004,91.552,513.794,-246.888,
00:00:00:700,0.718,0.577,-0.039,62.744,546.936,-270.386,
00:00:00:716,0.773,0.611,-0.046,36.865,562.744,-279.847,
00:00:00:733,0.809,0.647,-0.051,25.94,567.627,-281.067,
00:00:00:750,0.836,0.67,-0.062,54.321,542.846,-279.053,
00:00:00:766,0.857,0.676,-0.063,110.107,519.531,-296.265,
00:00:00:783,0.881,0.654,-0.069,166.992,492.736,-316.712,
00:00:00:800,0.89,0.645,-0.067,234.13,467.285,-349.427,
00:00:00:816,0.897,0.648,-0.075,288.147,455.871,-373.291,
00:00:00:833,0.963,0.701,0.002,728.271,567.321,-525.818,
00:00:00:850,1.049,0.721,-0.053,818.298,646.606,-559.876,
00:00:00:866,1.148,0.697,-0.116,881.591,565.734,-627.503,
00:00:00:883,1.181,0.571,-0.093,865.6,369.873,-635.56,
00:00:00:900,1.149,0.457,-0.003,798.645,229.98,-581.36,
