TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.704,0.589,-0.074,-325.013,-7.447,20.996,
00:00:00:16,0.702,0.599,-0.138,-287.232,7.751,30.456,
00:00:00:33,0.781,0.756,-0.007,-239.869,39.55,-93.689,
00:00:00:50,0.826,0.797,-0.014,-157.41,23.071,-161.499,
00:00:00:66,0.852,0.783,-0.025,-56.336,-31.739,-145.081,
00:00:00:83,0.797,0.796,-0.095,18.005,-99.854,-63.782,
00:00:00:100,0.71,0.842,-0.188,134.582,-115.906,-32.471,
00:00:00:116,0.668,0.838,-0.183,359.314,-65.674,-29.053,
00:00:00:133,0.675,0.72,-0.139,532.714,-20.02,-9.644,
00:00:00:150,0.721,0.62,-0.035,626.464,9.826,22.644,
00:00:00:166,0.775,0.618,0.015,563.476,46.875,-1.343,
00:00:00:183,0.809,0.593,0.052,411.499,25.39,-145.813,
00:00:00:200,0.807,0.562,0.099,324.096,-19.043,-218.201,
00:00:00:216,0.754,0.595,0.091,239.563,-89.722,-198.487,
00:00:00:233,0.767,0.586,0.125,199.34,-123.841,-241.333,
00:00:00:250,0.773,0.359,0.087,-43.274,-146.729,-260.926,
00:00:00:266,0.751,0.358,0.031,-427.491,-163.697,-149.048,
00:00:00:283,0.711,0.578,-0.001,-448.365,-169.861,-70.557,
00:00:00:300,0.672,0.475,0.021,-385.254,-144.288,-199.585,
00:00:00:316,0.602,0.352,-0.117,-406.922,-22.828,-173.706,
00:00:00:333,0.663,0.388,-0.126,-437.928,31.982,-229.248,
00:00:00:350,0.709,0.478,-0.162,-506.653,88.44,-213.685,
00:00:00:366,0.697,0.573,-0.252,-486.145,124.328,-183.899,
00:00:00:383,0.661,0.549,-0.331,-423.951,132.69,-194.764,
00:00:00:400,0.631,0.571,-0.375,-363.221,213.745,-158.753,
00:00:00:416,0.678,0.765,-0.286,-234.498,280.517,-178.162,
00:00:00:433,0.787,0.77,-0.12,-69.458,315.857,-258.057,
00:00:00:450,0.798,0.938,-0.164,213.623,355.59,-198.365,
00:00:00:466,0.812,0.931,-0.209,548.523,360.534,-193.238,
00:00:00:483,0.832,0.807,-0.102,799.865,295.776,-106.812,
00:00:00:500,0.846,0.705,-0.242,885.131,343.322,-61.951,
00:00:00:516,0.72,0.677,-0.286,1211.059,93.383,-133.851,
00:00:00:533,0.81,0.499,0.249,1310.608,147.461,-311.646,
00:00:00:550,0.88,0.291,0.353,1099.182,305.297,-242.981,
00:00:00:566,0.957,0.164,0.161,561.035,292.663,-114.991,
00:00:00:583,0.922,0.386,0.005,283.081,46.142,135.498,
00:00:00:600,0.819,0.636,0.002,269.653,-97.229,153.991,
00:00:00:616,0.705,0.606,0.01,421.63,-93.934,8.178,
00:00:00:633,0.642,0.463,-0.047,527.404,27.893,-78.186,
00:00:00:650,0.71,0.473,-0.083,527.16,118.103,-60.791,
00:00:00:666,0.796,0.625,-0.094,482.849,103.82,-50.415,
00:00:00:683,0.794,0.645,-0.125,578.43,88.928,-101.197,
00:00:00:700,0.793,0.56,0.006,682.19,100.647,-116.7,
00:00:00:716,0.797,0.468,0.077,614.563,173.706,-104.92,
00:00:00:733,0.818,0.379,0.086,510.376,192.26,-105.957,
00:00:00:750,0.822,0.465,0.023,391.845,169.311,-71.045,
00:00:00:766,0.838,0.54,0.022,358.642,130.127,-62.439,
00:00:00:783,0.798,0.469,-0.001,389.892,147.216,-97.352,
00:00:00:800,0.775,0.426,-0.005,332.214,164.856,-97.107,
00:00:00:816,0.787,0.498,-0.031,271.85,173.584,-87.891,
00:00:00:833,0.786,0.522,-0.003,268.432,164.734,-87.708,
00:00:00:850,0.777,0.473,-0.001,225.402,176.025,-89.905,
00:00:00:866,0.792,0.489,0.034,138.183,166.565,-71.534,
00:00:00:883,0.82,0.51,0.061,81.543,136.352,-81.849,
00:00:00:900,0.796,0.499,0.053,41.137,100.952,-64.148,
00:00:00:916,0.762,0.437,0.049,18.493,86.547,-75.379,
00:00:00:933,0.782,0.391,0.081,4.577,115.478,-59.937,
00:00:00:950,0.824,0.358,0.087,-33.875,125.549,-22.278,
00:00:00:966,0.817,0.369,0.063,-78.125,128.906,-51.697,
00:00:00:983,0.792,0.365,0.034,-138.367,162.17,-100.159,
00:00:01:0,0.827,0.459,0.083,-112.61,205.627,-110.108,
00:00:01:16,0.842,0.475,0.077,-83.863,215.82,-150.879,
00:00:01:33,0.836,0.465,0.076,-8.179,204.162,-186.707,
00:00:01:50,0.825,0.485,0.058,-33.814,217.834,-199.28,
00:00:01:66,0.858,0.52,0.063,-109.498,238.464,-195.435,
00:00:01:83,0.923,0.571,0.068,-122.681,197.204,-180.115,
00:00:01:100,0.89,0.716,0.024,-126.282,143.127,-129.334,
00:00:01:116,0.882,0.658,0.005,0.915,79.773,-156.189,
00:00:01:133,0.83,0.581,-0.073,96.923,63.476,-87.464,
00:00:01:150,0.877,0.78,-0.025,308.654,66.04,-83.435,
00:00:01:166,0.912,0.289,0.044,366.272,-17.212,-232.544,
00:00:01:183,0.844,0.273,0.026,40.344,-4.7,-22.461,
00:00:01:200,0.802,0.507,0.023,-140.748,15.564,-11.597,
00:00:01:216,0.811,0.767,-0.008,15.747,51.269,-54.566,
00:00:01:233,0.902,0.686,0.017,309.265,-24.17,-157.471,
00:00:01:250,0.9,0.368,0.1,430.664,-141.175,-152.1,
00:00:01:266,0.81,0.411,0.082,299.987,-108.033,-89.173,
00:00:01:283,0.859,0.441,0.098,356.384,-120.362,-129.883,
