TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.941,0.417,0.142,-284.546,-278.87,86.669,
00:00:00:16,-0.875,0.465,0.136,-273.011,-336.67,134.521,
00:00:00:33,-0.892,0.419,0.111,-133.912,-400.818,159.423,
00:00:00:50,-0.958,0.322,0.047,17.395,-416.626,141.967,
00:00:00:66,-0.979,0.249,-0.002,147.461,-376.16,115.417,
00:00:00:83,-0.964,0.3,-0.074,277.588,-324.524,68.969,
00:00:00:100,-0.947,0.313,-0.232,563.354,-305.237,13.122,
00:00:00:116,-0.997,0.243,-0.428,887.634,-205.262,-94.971,
00:00:00:133,-1.05,0.044,-0.624,972.534,-28.443,-201.661,
00:00:00:150,-1.085,-0.085,-0.737,837.829,207.519,-286.255,
00:00:00:166,-1.09,-0.132,-0.757,607.36,536.255,-352.295,
00:00:00:183,-1.041,-0.166,-0.665,414.306,839.538,-464.234,
00:00:00:200,-0.939,-0.176,-0.51,152.588,1052.368,-564.209,
00:00:00:216,-1.04,-0.637,0.711,79.467,1103.271,-580.689,
00:00:00:233,-0.232,2.956,0.982,-2000,339.904,454.651,
00:00:00:250,-0.462,2.034,0.817,-752.93,-134.888,58.166,
00:00:00:266,-0.998,0.296,0.688,-139.71,-269.165,228.515,
00:00:00:283,-1.017,-0.125,0.364,403.808,11.474,255.798,
00:00:00:300,-0.808,0.038,0.028,338.44,122.436,24.658,
00:00:00:316,-0.93,0.37,0.072,595.764,43.762,54.992,
00:00:00:333,-1.027,0.388,0.243,708.557,76.66,-40.711,
00:00:00:350,-0.872,0.303,0.263,559.936,22.949,-67.505,
00:00:00:366,-0.87,0.142,0.237,106.14,-103.699,-91.187,
00:00:00:383,-0.959,0.083,0.31,-509.705,-136.536,-72.388,
00:00:00:400,-0.912,0.273,0.247,-895.874,-129.7,-106.385,
00:00:00:416,-0.89,0.597,0.172,-904.725,-213.562,-19.227,
00:00:00:433,-0.906,0.722,0.091,-530.884,-257.019,84.655,
00:00:00:450,-0.902,0.689,0.172,-59.876,-308.716,123.962,
00:00:00:466,-0.895,0.508,0.159,268.066,-363.282,160.766,
00:00:00:483,-0.925,0.352,0.116,411.743,-401.062,187.561,
00:00:00:500,-0.941,0.332,0.074,488.525,-385.193,184.753,
00:00:00:516,-0.918,0.333,-0.01,595.947,-383.484,123.596,
00:00:00:533,-0.915,0.298,-0.161,730.407,-365.052,71.472,
00:00:00:550,-0.968,0.281,-0.364,782.531,-258.24,-41.565,
00:00:00:566,-1.021,0.132,-0.546,768.554,-54.688,-139.71,
00:00:00:583,-1.069,0.028,-0.745,627.563,230.835,-263.916,
00:00:00:600,-1.084,-0.074,-0.685,476.928,540.344,-346.924,
00:00:00:616,-1.057,-0.226,-0.617,286.743,803.1,-433.716,
00:00:00:633,-0.997,-0.326,-0.529,-43.58,1046.936,-528.748,
00:00:00:650,-1.039,-0.794,1.014,-218.14,1071.838,-555.42,
00:00:00:666,-0.336,2.973,1.337,-2000,345.398,514.709,
00:00:00:683,-0.358,1.878,0.518,-963.562,-194.458,21.606,
00:00:00:700,-0.95,0.291,0.617,-228.882,-299.622,185.547,
00:00:00:716,-1.118,-0.121,0.294,111.206,-82.459,405.639,
00:00:00:733,-0.856,-0.094,-0.111,-30.152,179.26,-19.043,
00:00:00:750,-0.869,0.292,-0.12,242.981,95.581,10.62,
00:00:00:766,-0.98,0.326,0.034,480.713,111.938,-97.229,
00:00:00:783,-0.93,0.292,0.256,472.717,149.414,-156.861,
00:00:00:800,-0.845,0.275,0.331,163.208,80.017,-201.477,
00:00:00:816,-0.893,0.232,0.289,-230.591,-18.555,-213.257,
00:00:00:833,-0.921,0.299,0.258,-531.739,-15.076,-216.431,
00:00:00:850,-0.892,0.474,0.252,-560.669,-4.883,-223.023,
00:00:00:866,-0.885,0.671,0.286,-360.84,-1.954,-231.141,
00:00:00:883,-0.887,0.656,0.109,-81.91,-10.376,-186.89,
00:00:00:900,-0.913,0.441,0.121,67.504,-7.63,-173.706,
00:00:00:916,-0.927,0.221,0.157,-41.626,30.761,-190.491,
00:00:00:933,-0.907,0.403,0.197,-215.027,87.036,-174.866,
00:00:00:950,-0.886,0.624,-0.001,-334.107,88.134,-122.498,
00:00:00:966,-0.909,0.647,-0.06,-246.033,114.563,-108.277,
00:00:00:983,-0.883,0.654,-0.031,-122.803,120.483,-104.798,
00:00:01:0,-0.83,0.629,0.128,28.198,100.463,-127.32,
00:00:01:16,-0.844,0.478,0.161,264.709,87.89,-117.005,
00:00:01:33,-0.888,0.375,0.19,363.891,115.905,-78.553,
00:00:01:50,-0.895,0.331,0.263,185.302,142.273,-44.983,
00:00:01:66,-0.879,0.372,0.256,-100.647,147.522,-48.768,
00:00:01:83,-0.846,0.529,0.234,-213.196,133.728,-36.805,
00:00:01:100,-0.864,0.577,0.113,-140.625,120.239,-18.921,
00:00:01:116,-0.875,0.485,0.127,48.339,136.84,-13.184,
00:00:01:133,-0.885,0.392,0.164,131.591,112.915,-18.738,
00:00:01:150,-0.917,0.306,0.179,14.709,144.043,-2.869,
00:00:01:166,-0.874,0.371,0.308,-132.569,164.856,-23.011,
00:00:01:183,-0.83,0.54,0.36,-204.041,153.747,-8.728,
00:00:01:200,-0.826,0.597,0.348,-111.817,131.897,0,
00:00:01:216,-0.838,0.558,0.305,-144.532,106.994,24.78,
00:00:01:233,-0.832,0.543,0.301,-265.809,96.923,26.977,
00:00:01:250,-0.82,0.678,0.348,-372.254,81.543,42.114,
00:00:01:266,-0.843,0.658,0.271,-307.679,59.204,50.903,
00:00:01:283,-0.827,0.594,0.261,-121.644,31.372,61.889,
00:00:01:300,-0.832,0.508,0.203,23.986,2.319,63.232,
00:00:01:316,-0.891,0.478,0.181,20.935,11.657,68.664,
00:00:01:333,-0.884,0.546,0.155,21.423,4.577,94.848,
00:00:01:350,-0.891,0.613,0.149,190.185,-6.897,109.558,
00:00:01:366,-0.845,0.548,0.215,526.184,-39.856,59.387,
00:00:01:383,-0.86,0.378,0.274,623.718,-70.008,20.69,
00:00:01:400,-0.896,0.191,0.301,497.68,-72.754,-15.076,
00:00:01:416,-0.919,0.16,0.297,257.202,-54.261,-16.968,
00:00:01:433,-0.902,0.225,0.247,-31.006,-21.302,-56.397,
00:00:01:450,-0.871,0.223,0.299,-251.954,-32.898,-79.895,
00:00:01:466,-0.873,0.226,0.305,-463.868,-29.48,-79.468,
00:00:01:483,-0.906,0.273,0.238,-625,7.934,-78.37,
00:00:01:500,-0.883,0.309,0.216,-805.603,18.432,-93.506,
00:00:01:516,-0.861,0.467,0.172,-879.212,-8.728,-99.305,
00:00:01:533,-0.842,0.573,0.155,-831.36,-69.947,-81.421,
00:00:01:550,-0.863,0.616,0.108,-663.147,-96.985,-65.979,
00:00:01:566,-0.867,0.559,0.101,-438.721,-98.999,-62.195,
00:00:01:583,-0.868,0.53,0.077,-323.853,-112.732,-52.491,
00:00:01:600,-0.886,0.569,0.141,-300.904,-158.204,-26.49,
00:00:01:616,-0.882,0.588,0.164,-325.989,-188.965,31.433,
00:00:01:633,-0.856,0.554,0.14,-414.49,-228.028,89.477,
00:00:01:650,-0.861,0.524,0.129,-507.874,-257.63,140.442,
00:00:01:666,-0.901,0.586,0.07,-602.295,-253.907,191.772,
00:00:01:683,-0.893,0.632,0.058,-542.603,-248.352,233.215,
00:00:01:700,-0.871,0.598,-0.006,-398.804,-268.555,279.297,
00:00:01:716,-0.874,0.47,-0.083,-326.905,-284.18,303.283,
00:00:01:733,-0.912,0.427,-0.113,-294.007,-296.387,311.34,
00:00:01:750,-0.94,0.412,-0.135,-299.256,-290.223,321.594,
00:00:01:766,-0.931,0.354,-0.177,-359.375,-279.175,331.787,
00:00:01:783,-0.914,0.357,-0.133,-457.276,-263.001,290.527,
00:00:01:800,-0.947,0.289,-0.162,-489.502,-290.528,336.67,
00:00:01:816,-0.922,0.338,-0.104,-628.235,-231.202,216.308,
00:00:01:833,-0.934,0.338,-0.118,-560.181,-229.432,217.285,
00:00:01:850,-0.968,0.315,-0.145,-459.717,-207.276,168.274,
00:00:01:866,-0.952,0.302,-0.169,-382.569,-179.993,165.466,
00:00:01:883,-0.965,0.291,-0.228,-338.379,-141.175,130.127,
00:00:01:900,-0.965,0.283,-0.238,-323.975,-89.112,99.365,
00:00:01:916,-0.964,0.254,-0.242,-290.772,-32.227,62.683,
00:00:01:933,-0.967,0.186,-0.235,-272.461,-18.311,43.09,
00:00:01:950,-0.967,0.15,-0.245,-271.485,12.573,17.273,
