TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.957,-0.158,0.206,-293.824,23.986,32.531,
00:00:00:16,0.961,-0.103,0.201,-247.498,3.784,17.028,
00:00:00:33,0.95,-0.035,0.223,-144.715,-7.752,11.901,
00:00:00:50,0.948,-0.095,0.197,-45.289,-17.884,5.615,
00:00:00:66,0.938,-0.07,0.185,-68.848,-4.151,-0.733,
00:00:00:83,0.942,-0.068,0.202,20.202,-9.827,-15.87,
00:00:00:100,0.931,-0.066,0.208,94.36,-13.672,-38.086,
00:00:00:116,0.931,-0.091,0.213,166.381,-13.855,-58.106,
00:00:00:133,0.933,-0.116,0.212,224.548,-15.564,-73.182,
00:00:00:150,0.932,-0.15,0.211,265.503,-20.874,-93.75,
00:00:00:166,0.936,-0.176,0.216,283.325,-16.175,-108.948,
00:00:00:183,0.906,-0.188,0.211,290.893,-12.696,-112.793,
00:00:00:200,0.942,-0.2,0.221,291.809,-12.207,-112.183,
00:00:00:216,0.952,-0.218,0.23,279.541,-11.109,-99.915,
00:00:00:233,0.957,-0.223,0.236,270.996,-21.973,-80.75,
00:00:00:250,0.952,-0.226,0.24,255.371,-28.016,-51.758,
00:00:00:266,0.942,-0.243,0.241,234.253,-32.349,-20.081,
00:00:00:283,0.931,-0.267,0.243,186.889,-27.283,14.099,
00:00:00:300,0.926,-0.27,0.243,142.944,-22.278,35.583,
00:00:00:316,0.918,-0.286,0.245,69.763,-13.794,54.565,
00:00:00:333,0.913,-0.279,0.247,-16.785,-6.104,62.439,
00:00:00:350,0.912,-0.277,0.24,-99.06,1.037,66.345,
00:00:00:366,0.913,-0.252,0.244,-177.369,13.488,65.856,
00:00:00:383,0.917,-0.223,0.237,-235.474,28.259,58.837,
00:00:00:400,0.93,-0.19,0.237,-267.456,33.02,52.124,
00:00:00:416,0.936,-0.172,0.226,-272.461,30.456,31.555,
00:00:00:433,0.941,-0.166,0.227,-290.528,27.832,36.132,
00:00:00:450,0.942,-0.138,0.222,-268.372,24.841,22.522,
00:00:00:466,0.949,-0.125,0.214,-238.221,22.399,16.967,
00:00:00:483,0.958,-0.119,0.211,-194.031,15.686,7.019,
00:00:00:500,0.955,-0.095,0.209,-136.475,5.127,-2.259,
00:00:00:516,0.958,-0.099,0.21,-69.153,-1.221,3.234,
00:00:00:533,0.95,-0.091,0.216,-4.639,-6.897,4.211,
00:00:00:550,0.947,-0.102,0.22,56.518,-5.799,-1.648,
00:00:00:566,0.945,-0.133,0.233,91.491,-14.039,7.141,
00:00:00:583,0.943,-0.138,0.236,106.506,-17.334,-0.611,
00:00:00:600,0.928,-0.16,0.236,103.393,-30.823,-5.494,
00:00:00:616,0.919,-0.166,0.243,81.665,-13.489,-14.588,
00:00:00:633,0.922,-0.168,0.239,57.617,-11.353,-25.574,
00:00:00:650,0.929,-0.16,0.234,42.602,-9.156,-41.443,
00:00:00:666,0.929,-0.154,0.236,37.048,-11.414,-42.237,
00:00:00:683,0.935,-0.146,0.237,41.503,-2.381,-49.988,
00:00:00:700,0.944,-0.144,0.242,58.776,-8.545,-39.917,
00:00:00:716,0.937,-0.154,0.233,70.251,-6.165,-41.321,
00:00:00:733,0.934,-0.165,0.235,73.059,0.549,-32.898,
00:00:00:750,0.936,-0.161,0.243,78.491,-0.306,-25.818,
00:00:00:766,0.931,-0.178,0.227,66.406,3.784,-20.203,
00:00:00:783,0.93,-0.187,0.237,50.048,9.399,-9.705,
00:00:00:800,0.928,-0.188,0.244,36.682,8.056,-7.325,
00:00:00:816,0.932,-0.186,0.244,19.165,10.986,-2.625,
00:00:00:833,0.93,-0.191,0.246,-5.616,15.564,1.403,
