TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.971,0.206,0.242,162.353,176.818,-475.159,
00:00:00:16,0.97,0.181,0.247,124.45,141.174,-441.956,
00:00:00:33,0.97,0.175,0.256,56.03,118.347,-395.997,
00:00:00:50,0.958,0.181,0.26,-12.696,108.825,-357.483,
00:00:00:66,0.956,0.19,0.264,-69.886,106.323,-315.613,
00:00:00:83,0.959,0.197,0.259,-112,106.201,-278.87,
00:00:00:100,0.971,0.206,0.25,-131.409,100.586,-240.113,
00:00:00:116,0.97,0.217,0.239,-117.554,82.092,-200.745,
00:00:00:133,0.974,0.223,0.239,-84.9,65.979,-164.49,
00:00:00:150,0.98,0.219,0.233,-37.171,52.551,-134.705,
00:00:00:166,0.985,0.2,0.221,1.403,36.254,-103.821,
00:00:00:183,0.976,0.18,0.216,14.282,14.221,-67.566,
00:00:00:200,0.964,0.165,0.203,-9.217,-2.381,-38.025,
00:00:00:216,0.957,0.159,0.196,-54.871,-16.48,-11.17,
00:00:00:233,0.948,0.156,0.194,-100.892,-27.344,13.977,
00:00:00:250,0.928,0.165,0.2,-142.334,-31.556,39.856,
00:00:00:266,0.942,0.178,0.208,-139.344,-4.212,84.655,
00:00:00:283,0.948,0.166,0.204,-118.714,8.85,97.778,
00:00:00:300,0.953,0.167,0.197,-110.474,14.16,114.868,
00:00:00:316,0.949,0.17,0.184,-81.543,3.234,139.831,
00:00:00:333,0.938,0.164,0.214,-45.533,-8.24,131.164,
00:00:00:350,0.928,0.146,0.2,33.386,-8.606,137.451,
00:00:00:366,0.924,0.126,0.196,32.898,-1.465,135.803,
00:00:00:383,0.923,0.128,0.19,28.93,0.061,137.39,
00:00:00:400,0.914,0.129,0.195,29.48,3.723,132.385,
00:00:00:416,0.91,0.143,0.187,38.513,13.244,122.253,
00:00:00:433,0.911,0.14,0.17,98.51,31.86,78.613,
00:00:00:450,0.92,0.135,0.17,120.239,43.884,65.918,
00:00:00:466,0.937,0.124,0.189,125.793,49.011,54.626,
00:00:00:483,0.947,0.109,0.179,104.919,65.002,44.311,
00:00:00:500,0.951,0.1,0.17,74.585,61.34,36.377,
00:00:00:516,0.994,0.116,0.184,-49.805,79.956,-5.188,
