TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.942,-0.199,0.187,-174.073,41.259,8.422,
00:00:00:16,0.957,-0.195,0.173,-159.79,38.024,9.887,
00:00:00:33,0.979,-0.193,0.163,-133.301,24.475,3.723,
00:00:00:50,0.975,-0.19,0.125,-104.493,4.699,-2.869,
00:00:00:66,0.968,-0.192,0.152,-71.9,-5.005,-13.184,
00:00:00:83,0.968,-0.196,0.147,-51.27,-15.198,-24.414,
00:00:00:100,0.955,-0.2,0.146,-37.842,-25.208,-36.56,
00:00:00:116,0.935,-0.205,0.142,-36.377,-27.466,-43.091,
00:00:00:133,0.928,-0.206,0.137,-34.058,-28.626,-47.974,
00:00:00:150,0.921,-0.208,0.133,-37.598,-25.635,-49.5,
00:00:00:166,0.921,-0.209,0.133,-41.871,-17.64,-46.021,
00:00:00:183,0.931,-0.21,0.128,-44.983,-8.851,-41.687,
00:00:00:200,0.935,-0.21,0.13,-48.523,-4.334,-34.852,
00:00:00:216,0.932,-0.211,0.136,-49.622,0.488,-29.541,
00:00:00:233,0.928,-0.21,0.132,-50.232,9.46,-23.865,
00:00:00:250,0.925,-0.212,0.14,-50.232,13.732,-20.752,
00:00:00:266,0.922,-0.207,0.14,-48.706,18.371,-19.288,
00:00:00:283,0.924,-0.211,0.139,-49.073,21.362,-19.104,
00:00:00:300,0.93,-0.212,0.138,-51.392,21.972,-17.334,
00:00:00:316,0.934,-0.209,0.132,-52.491,22.827,-20.874,
00:00:00:333,0.909,-0.209,0.135,-49.134,17.7,-25.269,
00:00:00:350,0.937,-0.21,0.138,-43.58,17.456,-29.541,
00:00:00:366,0.939,-0.209,0.138,-38.331,16.418,-33.936,
00:00:00:383,0.939,-0.206,0.136,-28.931,15.93,-40.406,
00:00:00:400,0.936,-0.207,0.139,-18.555,18.554,-45.838,
00:00:00:416,0.937,-0.211,0.139,-12.391,16.662,-50.049,
00:00:00:433,0.938,-0.211,0.139,-10.193,15.502,-54.688,
00:00:00:450,0.937,-0.209,0.139,-12.635,16.113,-59.021,
00:00:00:466,0.937,-0.208,0.137,-10.132,13.916,-63.904,
00:00:00:483,0.932,-0.205,0.135,-3.296,14.892,-68.604,
00:00:00:500,0.934,-0.203,0.136,8.544,16.235,-72.083,
00:00:00:516,0.937,-0.204,0.139,17.395,17.395,-73.731,
00:00:00:533,0.947,-0.21,0.144,20.996,24.414,-72.754,
00:00:00:550,0.961,-0.213,0.138,19.287,29.907,-68.909,
00:00:00:566,0.972,-0.212,0.142,12.39,30.09,-61.28,
00:00:00:583,0.966,-0.209,0.149,4.943,30.09,-56.946,
00:00:00:600,0.959,-0.209,0.151,2.685,31.127,-52.063,
00:00:00:616,0.955,-0.208,0.152,6.164,30.151,-48.462,
00:00:00:633,0.948,-0.207,0.157,5.981,28.991,-44.373,
00:00:00:650,0.947,-0.21,0.16,3.601,26.916,-40.162,
00:00:00:666,0.95,-0.21,0.166,-2.991,26.672,-37.781,
00:00:00:683,0.949,-0.212,0.168,-7.752,25.817,-32.898,
00:00:00:700,0.948,-0.211,0.169,-13.489,19.165,-28.748,
00:00:00:716,0.945,-0.206,0.168,-14.771,18.554,-24.659,
00:00:00:733,0.952,-0.207,0.166,-11.536,11.23,-24.353,
00:00:00:750,0.955,-0.205,0.158,-6.958,7.873,-24.353,
00:00:00:766,0.95,-0.21,0.161,1.953,-14.771,-25.757,
00:00:00:783,0.944,-0.213,0.164,3.601,-1.648,-24.109,
00:00:00:800,0.941,-0.216,0.162,0.976,-2.076,-22.583,
00:00:00:816,0.937,-0.219,0.149,-3.418,-2.991,-19.776,
00:00:00:833,0.934,-0.218,0.154,-11.841,-2.808,-16.907,
00:00:00:850,0.931,-0.216,0.185,-15.259,0.244,-13.55,
00:00:00:866,0.938,-0.217,0.15,-12.207,2.807,-10.621,
00:00:00:883,0.938,-0.217,0.147,-5.86,1.22,-7.508,
00:00:00:900,0.936,-0.217,0.149,-1.343,4.272,-4.517,
00:00:00:916,0.939,-0.226,0.148,-4.578,7.385,-2.32,
00:00:00:933,0.943,-0.223,0.147,-6.104,7.629,0.122,
00:00:00:950,0.94,-0.219,0.144,-0.855,6.408,1.037,
00:00:00:966,0.941,-0.224,0.145,3.906,6.225,-2.625,
00:00:00:983,0.936,-0.22,0.142,11.596,2.99,-6.409,
00:00:01:0,0.932,-0.223,0.136,15.991,4.577,-12.269,
00:00:01:16,0.941,-0.227,0.141,17.883,7.69,-16.236,
00:00:01:33,0.944,-0.231,0.142,14.648,8.667,-20.447,
00:00:01:50,0.95,-0.23,0.14,7.568,12.39,-23.194,
00:00:01:66,0.956,-0.227,0.137,7.751,14.709,-23.743,
00:00:01:83,0.959,-0.225,0.14,10.742,15.625,-27.161,
00:00:01:100,0.952,-0.225,0.14,16.479,16.845,-28.931,
00:00:01:116,0.951,-0.226,0.143,22.522,19.104,-31.861,
00:00:01:133,0.951,-0.227,0.149,21.118,19.47,-34.058,
00:00:01:150,0.949,-0.225,0.151,17.273,21.606,-35.157,
00:00:01:166,0.944,-0.224,0.152,13.061,22.033,-36.011,
00:00:01:183,0.944,-0.192,0.152,11.291,21.85,-34.974,
00:00:01:200,0.946,-0.217,0.152,8.178,23.071,-34.485,
00:00:01:216,0.948,-0.219,0.16,7.141,23.742,-34.607,
00:00:01:233,0.947,-0.219,0.16,4.333,23.376,-32.41,
00:00:01:250,0.95,-0.216,0.161,3.112,23.071,-29.602,
00:00:01:266,0.952,-0.215,0.162,3.479,20.08,-26.673,
00:00:01:283,0.952,-0.213,0.162,7.019,21.179,-25.147,
00:00:01:300,0.953,-0.214,0.163,9.338,17.578,-21.485,
00:00:01:316,0.949,-0.217,0.166,11.596,14.038,-17.518,
00:00:01:333,0.947,-0.216,0.165,8.544,14.16,-14.222,
00:00:01:350,0.95,-0.219,0.16,4.089,14.221,-9.4,
00:00:01:366,0.947,-0.219,0.163,4.577,13.366,-7.264,
00:00:01:383,0.949,-0.22,0.168,1.831,12.207,-2.076,
00:00:01:400,0.955,-0.223,0.165,-0.733,12.817,-0.306,
00:00:01:416,0.961,-0.226,0.165,-8.362,9.094,1.403,
00:00:01:433,0.969,-0.228,0.166,-15.931,5.065,4.943,
00:00:01:450,0.963,-0.229,0.168,-31.678,0.305,10.681,
00:00:01:466,0.954,-0.224,0.175,-45.96,-3.113,18.005,
00:00:01:483,0.955,-0.219,0.171,-51.514,-7.752,24.597,
00:00:01:500,0.948,-0.215,0.17,-45.655,-31.128,32.714,
00:00:01:516,0.948,-0.216,0.174,-28.565,-25.635,38.452,
00:00:01:533,0.947,-0.215,0.176,-13.672,-34.729,44.067,
00:00:01:550,0.936,-0.215,0.173,7.934,-45.655,41.503,
00:00:01:566,0.925,-0.217,0.168,31.25,-55.664,30.395,
00:00:01:583,0.932,-0.25,0.164,48.523,-58.716,15.502,
00:00:01:600,0.945,-0.225,0.16,61.523,-63.355,-3.724,
00:00:01:616,0.955,-0.227,0.128,67.871,-70.13,-24.537,
00:00:01:633,0.963,-0.225,0.184,68.115,-78.919,-48.768,
