TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.948,-0.234,0.139,6.591,8.728,-33.02,
00:00:00:16,0.946,-0.226,0.139,-2.747,7.995,-24.964,
00:00:00:33,0.946,-0.222,0.14,-12.696,8.606,-18.921,
00:00:00:50,0.945,-0.221,0.138,-15.686,5.31,-15.809,
00:00:00:66,0.942,-0.22,0.134,-19.654,5.493,-13.733,
00:00:00:83,0.939,-0.218,0.138,-20.02,9.155,-14.1,
00:00:00:100,0.943,-0.219,0.137,-18.799,10.925,-14.039,
00:00:00:116,0.944,-0.218,0.132,-12.94,13.305,-16.358,
00:00:00:133,0.947,-0.218,0.132,-7.569,16.113,-15.015,
00:00:00:150,0.949,-0.217,0.137,-4.151,13.977,-14.466,
00:00:00:166,0.95,-0.216,0.134,-0.123,10.681,-12.269,
00:00:00:183,0.952,-0.216,0.142,4.211,10.192,-11.048,
00:00:00:200,0.953,-0.217,0.143,8.3,6.042,-9.766,
00:00:00:216,0.951,-0.22,0.139,10.62,1.648,-9.4,
00:00:00:233,0.952,-0.219,0.137,8.789,-0.733,-9.034,
00:00:00:250,0.947,-0.219,0.135,9.521,-5.31,-7.996,
00:00:00:266,0.944,-0.219,0.139,7.629,-2.564,-12.452,
00:00:00:283,0.943,-0.221,0.137,3.051,-0.855,-14.954,
00:00:00:300,0.948,-0.217,0.133,2.319,0.183,-14.649,
00:00:00:316,0.94,-0.214,0.139,5.92,-1.343,-18.433,
00:00:00:333,0.94,-0.21,0.137,10.681,2.258,-20.203,
00:00:00:350,0.941,-0.211,0.136,17.944,6.286,-23.194,
00:00:00:366,0.94,-0.217,0.139,19.836,9.948,-23.255,
00:00:00:383,0.943,-0.218,0.143,16.296,12.634,-23.133,
00:00:00:400,0.944,-0.219,0.141,14.587,12.329,-20.935,
00:00:00:416,0.946,-0.221,0.139,10.376,13,-20.203,
00:00:00:433,0.95,-0.218,0.136,7.019,10.559,-20.63,
00:00:00:450,0.95,-0.219,0.14,4.394,7.873,-20.081,
00:00:00:466,0.946,-0.223,0.14,0.854,4.333,-18.372,
00:00:00:483,0.947,-0.22,0.141,-4.7,6.164,-16.602,
00:00:00:500,0.943,-0.216,0.142,-4.822,5.737,-18.25,
00:00:00:516,0.941,-0.211,0.14,-2.991,2.502,-19.898,
00:00:00:533,0.945,-0.209,0.141,4.272,5.798,-22.522,
00:00:00:550,0.944,-0.209,0.14,12.512,4.516,-24.659,
00:00:00:566,0.944,-0.209,0.143,19.714,7.08,-26.185,
00:00:00:583,0.948,-0.216,0.139,24.231,6.958,-23.621,
00:00:00:600,0.949,-0.189,0.14,28.93,5.31,-20.203,
00:00:00:616,0.946,-0.219,0.138,26.001,4.577,-18.433,
00:00:00:633,0.946,-0.221,0.143,25.39,5.615,-15.931,
00:00:00:650,0.945,-0.222,0.142,22.522,5.371,-15.198,
00:00:00:666,0.945,-0.225,0.141,15.93,3.845,-11.841,
00:00:00:683,0.941,-0.225,0.144,9.399,2.563,-14.832,
00:00:00:700,0.943,-0.222,0.142,0.793,2.624,-14.771,
00:00:00:716,0.945,-0.22,0.139,1.098,4.211,-18.006,
00:00:00:733,0.942,-0.214,0.14,5.92,4.821,-22.278,
00:00:00:750,0.942,-0.215,0.142,8.667,5.493,-23.56,
00:00:00:766,0.943,-0.217,0.145,12.695,7.446,-23.804,
00:00:00:783,0.941,-0.219,0.142,14.526,9.399,-22.767,
00:00:00:800,0.941,-0.219,0.137,15.991,12.512,-27.039,
00:00:00:816,0.941,-0.217,0.139,17.883,14.221,-28.809,
00:00:00:833,0.944,-0.221,0.137,20.019,15.869,-31.861,
00:00:00:850,0.948,-0.223,0.141,15.014,15.808,-31.434,
00:00:00:866,0.95,-0.223,0.144,13.61,13.977,-28.016,
00:00:00:883,0.951,-0.222,0.143,11.108,11.657,-25.513,
00:00:00:900,0.948,-0.218,0.144,9.094,10.803,-23.377,
00:00:00:916,0.95,-0.217,0.141,8.239,7.629,-22.278,
00:00:00:933,0.946,-0.218,0.14,9.338,6.591,-18.982,
00:00:00:950,0.946,-0.219,0.139,10.376,5.615,-18.25,
00:00:00:966,0.945,-0.223,0.141,10.315,4.699,-16.48,
00:00:00:983,0.943,-0.222,0.14,9.399,6.836,-15.381,
00:00:01:0,0.945,-0.225,0.136,5.981,5.798,-15.32,
00:00:01:16,0.941,-0.224,0.139,3.356,6.591,-18.433,
00:00:01:33,0.946,-0.222,0.137,-2.32,8.85,-20.447,
00:00:01:50,0.947,-0.219,0.142,-4.395,4.638,-21.424,
00:00:01:66,0.947,-0.218,0.143,-2.93,4.699,-23.011,
00:00:01:83,0.946,-0.215,0.142,-1.709,3.967,-22.767,
00:00:01:100,0.946,-0.214,0.142,3.601,0.854,-20.63,
00:00:01:116,0.945,-0.215,0.142,7.873,1.892,-19.043,
00:00:01:133,0.948,-0.216,0.143,12.817,3.112,-18.433,
00:00:01:150,0.944,-0.222,0.14,13.916,5.004,-15.686,
00:00:01:166,0.943,-0.218,0.143,15.808,6.408,-16.907,
00:00:01:183,0.945,-0.224,0.139,13.427,8.728,-17.212,
00:00:01:200,0.942,-0.22,0.137,11.657,9.399,-19.349,
00:00:01:216,0.943,-0.219,0.138,10.803,10.864,-20.935,
00:00:01:233,0.939,-0.22,0.14,13.122,12.085,-22.156,
00:00:01:250,0.944,-0.223,0.144,11.047,11.84,-22.583,
00:00:01:266,0.947,-0.222,0.146,6.897,14.587,-22.583,
00:00:01:283,0.946,-0.222,0.141,3.356,12.695,-21.668,
00:00:01:300,0.947,-0.221,0.138,-1.343,9.399,-19.837,
00:00:01:316,0.947,-0.221,0.139,-4.029,9.277,-20.813,
00:00:01:333,0.947,-0.219,0.138,-6.104,10.192,-20.081,
00:00:01:350,0.947,-0.219,0.14,-7.019,9.277,-20.325,
00:00:01:366,0.946,-0.215,0.143,-4.151,8.972,-20.325,
00:00:01:383,0.945,-0.214,0.139,0.122,9.765,-20.508,
00:00:01:400,0.946,-0.212,0.137,5.676,10.009,-20.874,
00:00:01:416,0.948,-0.21,0.139,14.831,8.544,-20.325,
00:00:01:433,0.949,-0.216,0.142,20.629,5.127,-19.654,
00:00:01:450,0.946,-0.218,0.142,21.728,4.15,-20.569,
00:00:01:466,0.943,-0.219,0.14,21.972,4.272,-19.227,
