TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.942,-0.199,0.187,-174.073,41.259,8.422,0,0,0,
,0.957,-0.195,0.173,-159.79,38.024,9.887,0,0,0,
,0.979,-0.193,0.163,-133.301,24.475,3.723,0,0,0,
,0.975,-0.19,0.125,-104.493,4.699,-2.869,0,0,0,
,0.968,-0.192,0.152,-71.9,-5.005,-13.184,0,0,0,
,0.968,-0.196,0.147,-51.27,-15.198,-24.414,0,0,0,
,0.955,-0.2,0.146,-37.842,-25.208,-36.56,0,0,0,
,0.935,-0.205,0.142,-36.377,-27.466,-43.091,0,0,0,
,0.928,-0.206,0.137,-34.058,-28.626,-47.974,0,0,0,
,0.921,-0.208,0.133,-37.598,-25.635,-49.5,0,0,0,
,0.921,-0.209,0.133,-41.871,-17.64,-46.021,0,0,0,
,0.931,-0.21,0.128,-44.983,-8.851,-41.687,0,0,0,
,0.935,-0.21,0.13,-48.523,-4.334,-34.852,0,0,0,
,0.932,-0.211,0.136,-49.622,0.488,-29.541,0,0,0,
,0.928,-0.21,0.132,-50.232,9.46,-23.865,0,0,0,
,0.925,-0.212,0.14,-50.232,13.732,-20.752,0,0,0,
,0.922,-0.207,0.14,-48.706,18.371,-19.288,0,0,0,
,0.924,-0.211,0.139,-49.073,21.362,-19.104,0,0,0,
,0.93,-0.212,0.138,-51.392,21.972,-17.334,0,0,0,
,0.934,-0.209,0.132,-52.491,22.827,-20.874,0,0,0,
,0.909,-0.209,0.135,-49.134,17.7,-25.269,0,0,0,
,0.937,-0.21,0.138,-43.58,17.456,-29.541,0,0,0,
,0.939,-0.209,0.138,-38.331,16.418,-33.936,0,0,0,
,0.939,-0.206,0.136,-28.931,15.93,-40.406,0,0,0,
,0.936,-0.207,0.139,-18.555,18.554,-45.838,0,0,0,
,0.937,-0.211,0.139,-12.391,16.662,-50.049,0,0,0,
,0.938,-0.211,0.139,-10.193,15.502,-54.688,0,0,0,
,0.937,-0.209,0.139,-12.635,16.113,-59.021,0,0,0,
,0.937,-0.208,0.137,-10.132,13.916,-63.904,0,0,0,
,0.932,-0.205,0.135,-3.296,14.892,-68.604,0,0,0,
,0.934,-0.203,0.136,8.544,16.235,-72.083,0,0,0,
,0.937,-0.204,0.139,17.395,17.395,-73.731,0,0,0,
,0.947,-0.21,0.144,20.996,24.414,-72.754,0,0,0,
,0.961,-0.213,0.138,19.287,29.907,-68.909,0,0,0,
,0.972,-0.212,0.142,12.39,30.09,-61.28,0,0,0,
,0.966,-0.209,0.149,4.943,30.09,-56.946,0,0,0,
,0.959,-0.209,0.151,2.685,31.127,-52.063,0,0,0,
,0.955,-0.208,0.152,6.164,30.151,-48.462,0,0,0,
,0.948,-0.207,0.157,5.981,28.991,-44.373,0,0,0,
,0.947,-0.21,0.16,3.601,26.916,-40.162,0,0,0,
,0.95,-0.21,0.166,-2.991,26.672,-37.781,0,0,0,
,0.949,-0.212,0.168,-7.752,25.817,-32.898,0,0,0,
,0.948,-0.211,0.169,-13.489,19.165,-28.748,0,0,0,
,0.945,-0.206,0.168,-14.771,18.554,-24.659,0,0,0,
,0.952,-0.207,0.166,-11.536,11.23,-24.353,0,0,0,
,0.955,-0.205,0.158,-6.958,7.873,-24.353,0,0,0,
,0.95,-0.21,0.161,1.953,-14.771,-25.757,0,0,0,
,0.944,-0.213,0.164,3.601,-1.648,-24.109,0,0,0,
,0.941,-0.216,0.162,0.976,-2.076,-22.583,0,0,0,
,0.937,-0.219,0.149,-3.418,-2.991,-19.776,0,0,0,
,0.934,-0.218,0.154,-11.841,-2.808,-16.907,0,0,0,
,0.931,-0.216,0.185,-15.259,0.244,-13.55,0,0,0,
,0.938,-0.217,0.15,-12.207,2.807,-10.621,0,0,0,
,0.938,-0.217,0.147,-5.86,1.22,-7.508,0,0,0,
,0.936,-0.217,0.149,-1.343,4.272,-4.517,0,0,0,
,0.939,-0.226,0.148,-4.578,7.385,-2.32,0,0,0,
,0.943,-0.223,0.147,-6.104,7.629,0.122,0,0,0,
,0.94,-0.219,0.144,-0.855,6.408,1.037,0,0,0,
,0.941,-0.224,0.145,3.906,6.225,-2.625,0,0,0,
,0.936,-0.22,0.142,11.596,2.99,-6.409,0,0,0,
,0.932,-0.223,0.136,15.991,4.577,-12.269,0,0,0,
,0.941,-0.227,0.141,17.883,7.69,-16.236,0,0,0,
,0.944,-0.231,0.142,14.648,8.667,-20.447,0,0,0,
,0.95,-0.23,0.14,7.568,12.39,-23.194,0,0,0,
,0.956,-0.227,0.137,7.751,14.709,-23.743,0,0,0,
,0.959,-0.225,0.14,10.742,15.625,-27.161,0,0,0,
,0.952,-0.225,0.14,16.479,16.845,-28.931,0,0,0,
,0.951,-0.226,0.143,22.522,19.104,-31.861,0,0,0,
,0.951,-0.227,0.149,21.118,19.47,-34.058,0,0,0,
,0.949,-0.225,0.151,17.273,21.606,-35.157,0,0,0,
,0.944,-0.224,0.152,13.061,22.033,-36.011,0,0,0,
,0.944,-0.192,0.152,11.291,21.85,-34.974,0,0,0,
,0.946,-0.217,0.152,8.178,23.071,-34.485,0,0,0,
,0.948,-0.219,0.16,7.141,23.742,-34.607,0,0,0,
,0.947,-0.219,0.16,4.333,23.376,-32.41,0,0,0,
,0.95,-0.216,0.161,3.112,23.071,-29.602,0,0,0,
,0.952,-0.215,0.162,3.479,20.08,-26.673,0,0,0,
,0.952,-0.213,0.162,7.019,21.179,-25.147,0,0,0,
,0.953,-0.214,0.163,9.338,17.578,-21.485,0,0,0,
,0.949,-0.217,0.166,11.596,14.038,-17.518,0,0,0,
,0.947,-0.216,0.165,8.544,14.16,-14.222,0,0,0,
,0.95,-0.219,0.16,4.089,14.221,-9.4,0,0,0,
,0.947,-0.219,0.163,4.577,13.366,-7.264,0,0,0,
,0.949,-0.22,0.168,1.831,12.207,-2.076,0,0,0,
,0.955,-0.223,0.165,-0.733,12.817,-0.306,0,0,0,
,0.961,-0.226,0.165,-8.362,9.094,1.403,0,0,0,
,0.969,-0.228,0.166,-15.931,5.065,4.943,0,0,0,
,0.963,-0.229,0.168,-31.678,0.305,10.681,0,0,0,
,0.954,-0.224,0.175,-45.96,-3.113,18.005,0,0,0,
,0.955,-0.219,0.171,-51.514,-7.752,24.597,0,0,0,
,0.948,-0.215,0.17,-45.655,-31.128,32.714,0,0,0,
,0.948,-0.216,0.174,-28.565,-25.635,38.452,0,0,0,
,0.947,-0.215,0.176,-13.672,-34.729,44.067,0,0,0,
,0.936,-0.215,0.173,7.934,-45.655,41.503,0,0,0,
,0.925,-0.217,0.168,31.25,-55.664,30.395,0,0,0,
,0.932,-0.25,0.164,48.523,-58.716,15.502,0,0,0,
,0.945,-0.225,0.16,61.523,-63.355,-3.724,0,0,0,
,0.955,-0.227,0.128,67.871,-70.13,-24.537,0,0,0,
,0.963,-0.225,0.184,68.115,-78.919,-48.768,0,0,0,
,0.959,-0.225,0.185,60.791,-81.91,-71.106,0,0,0,
,0.958,-0.228,0.153,53.161,-81.116,-88.685,0,0,0,
,0.956,-0.224,0.155,42.602,-80.445,-101.441,0,0,0,
,0.956,-0.219,0.158,30.334,-74.769,-110.169,0,0,0,
,0.957,-0.214,0.16,20.263,-71.839,-114.319,0,0,0,
,0.95,-0.21,0.166,17.273,-67.994,-112.854,0,0,0,
,0.945,-0.205,0.171,15.93,-61.097,-106.812,0,0,0,
,0.942,-0.2,0.175,16.845,-59.327,-93.873,0,0,0,
,0.926,-0.198,0.185,21.057,-58.838,-80.689,0,0,0,
,0.905,-0.189,0.189,27.16,-61.646,-68.848,0,0,0,
,0.892,-0.182,0.185,36.926,-59.449,-59.266,0,0,0,
,0.904,-0.185,0.182,55.603,-49.744,-50.293,0,0,0,
,0.922,-0.188,0.186,70.068,-50.721,-43.885,0,0,0,
,0.93,-0.19,0.191,77.758,-49.073,-37.72,0,0,0,
,0.931,-0.198,0.192,78.186,-44.129,-29.908,0,0,0,
,0.931,-0.196,0.182,71.899,-39.307,-21.729,0,0,0,
,0.931,-0.193,0.182,72.57,-30.701,-11.475,0,0,0,
,0.932,-0.192,0.182,76.721,-24.17,0.244,0,0,0,
,0.928,-0.196,0.187,83.496,-15.076,12.39,0,0,0,
,0.928,-0.201,0.192,86.486,-6.592,26.916,0,0,0,
,0.925,-0.203,0.187,84.228,3.723,43.945,0,0,0,
,0.926,-0.204,0.176,81.42,13.061,58.471,0,0,0,
,0.95,-0.204,0.175,84.411,26.184,70.8,0,0,0,
,0.944,-0.209,0.177,92.895,23.437,78.735,0,0,0,
,0.926,-0.209,0.18,98.388,31.982,86.12,0,0,0,
,0.932,-0.213,0.187,92.285,43.09,91.003,0,0,0,
,0.924,-0.216,0.191,84.961,42.846,91.491,0,0,0,
,0.918,-0.217,0.193,71.533,51.33,91.674,0,0,0,
,0.926,-0.218,0.196,60.73,56.518,91.857,0,0,0,
,0.933,-0.214,0.199,55.786,53.466,92.041,0,0,0,
,0.935,-0.213,0.202,58.715,51.757,91.186,0,0,0,
,0.937,-0.214,0.203,66.223,48.95,91.186,0,0,0,
,0.94,-0.219,0.201,72.815,49.438,91.186,0,0,0,
,0.941,-0.224,0.206,72.753,49.011,89.111,0,0,0,
,0.943,-0.229,0.203,67.077,47.668,90.271,0,0,0,
,0.947,-0.23,0.205,61.096,46.814,88.256,0,0,0,
,0.947,-0.23,0.203,51.269,45.227,85.022,0,0,0,
,0.95,-0.232,0.203,45.105,42.541,78.186,0,0,0,
,0.95,-0.231,0.201,43.09,39.611,70.251,0,0,0,
,0.945,-0.228,0.201,42.419,36.804,57.434,0,0,0,
,0.945,-0.227,0.206,50.109,29.113,41.687,0,0,0,
,0.946,-0.222,0.192,61.584,22.827,22.705,0,0,0,
,0.95,-0.227,0.192,68.969,14.77,1.77,0,0,0,
,0.945,-0.23,0.192,70.068,8.606,-20.264,0,0,0,
,0.945,-0.228,0.191,61.157,6.408,-40.833,0,0,0,
,0.946,-0.224,0.189,46.142,2.502,-60.914,0,0,0,
,0.946,-0.211,0.185,38.696,3.173,-78.003,0,0,0,
,0.947,-0.206,0.179,42.541,0.183,-90.394,0,0,0,
,0.939,-0.206,0.179,48.645,-0.977,-98.084,0,0,0,
,0.936,-0.209,0.181,50.231,7.446,-104.126,0,0,0,
,0.936,-0.209,0.176,47.973,10.803,-100.953,0,0,0,
,0.933,-0.209,0.178,37.292,16.357,-97.413,0,0,0,
,0.927,-0.206,0.183,23.437,23.071,-87.22,0,0,0,
,0.934,-0.199,0.179,16.723,28.198,-76.722,0,0,0,
,0.931,-0.199,0.182,15.93,30.456,-69.764,0,0,0,
,0.929,-0.197,0.18,16.357,35.156,-58.838,0,0,0,
,0.933,-0.2,0.182,13.61,38.391,-48.89,0,0,0,
,0.941,-0.204,0.187,3.173,43.09,-39.307,0,0,0,
,0.949,-0.2,0.184,-8.057,45.105,-33.204,0,0,0,
,0.951,-0.196,0.184,-9.522,39.062,-30.518,0,0,0,
,0.946,-0.195,0.184,-8.667,35.156,-29.541,0,0,0,
,0.943,-0.2,0.184,-5.86,31.433,-27.894,0,0,0,
,0.938,-0.201,0.18,-7.996,27.526,-31.067,0,0,0,
,0.967,-0.202,0.177,-10.804,22.644,-36.011,0,0,0,
,0.968,-0.201,0.173,-10.804,14.404,-40.833,0,0,0,
,0.941,-0.2,0.166,-5.677,12.512,-47.486,0,0,0,
,0.946,-0.202,0.156,-3.174,11.352,-54.322,0,0,0,
,0.955,-0.199,0.148,2.624,8.544,-62.317,0,0,0,
,0.966,-0.204,0.145,3.845,7.202,-66.285,0,0,0,
,0.969,-0.204,0.144,8.239,5.371,-69.642,0,0,0,
,0.965,-0.208,0.144,6.774,9.887,-73.06,0,0,0,
,0.955,-0.21,0.141,2.441,11.718,-69.031,0,0,0,
,0.95,-0.209,0.145,-8.24,26.062,-67.322,0,0,0,
,0.948,-0.208,0.152,-16.602,28.564,-59.082,0,0,0,
,0.946,-0.203,0.146,-21.18,38.269,-50.965,0,0,0,
,0.939,-0.203,0.153,-27.832,40.771,-40.101,0,0,0,
,0.927,-0.202,0.158,-33.02,42.358,-30.884,0,0,0,
,0.922,-0.201,0.158,-33.509,45.593,-20.325,0,0,0,
,0.917,-0.2,0.153,-34.119,47.851,-13.977,0,0,0,
,0.92,-0.201,0.152,-29.664,49.194,-7.569,0,0,0,
,0.921,-0.204,0.154,-26.062,51.452,-3.418,0,0,0,
,0.929,-0.212,0.154,-28.199,53.039,2.624,0,0,0,
,0.935,-0.217,0.155,-35.035,55.542,9.765,0,0,0,
,0.935,-0.222,0.158,-48.829,59.143,16.174,0,0,0,
,0.941,-0.216,0.189,-69.947,63.476,20.019,0,0,0,
,0.952,-0.164,0.276,-80.75,70.861,7.69,0,0,0,
,1.027,-0.121,0.304,20.507,17.761,-14.954,0,0,0,
,1.029,-0.093,0.391,185.974,-47.73,-65.43,0,0,0,
,0.979,-0.184,0.586,538.574,-152.649,-300.721,0,0,0,
,0.981,-0.381,0.888,1046.081,-250.916,-599.671,0,0,0,
,1.09,-0.932,1.016,1415.344,-309.082,-990.906,0,0,0,
,1.223,-1.522,1.034,1310.852,-361.084,-1291.993,0,0,0,
,1.372,-1.847,1.012,966.186,-542.054,-1452.454,0,0,0,
,1.302,-1.982,1.068,682.495,-844.971,-1583.558,0,0,0,
,1.128,-2.161,1.17,577.697,-1033.265,-1779.053,0,0,0,
,1.034,-2.483,1.076,591.919,-1059.205,-2000,0,0,0,
,1.177,-2.907,0.864,428.283,-978.028,-2000,0,0,0,
,1.507,-3.222,0.66,127.441,-876.221,-2000,0,0,0,
,1.846,-3.232,0.503,-166.138,-799.378,-2000,0,0,0,
,2.103,-3.292,0.281,-358.887,-723.023,-2000,0,0,0,
,2.331,-3.251,0.029,-406.922,-714.661,-2000,0,0,0,
,2.418,-3.111,-0.21,-427.124,-676.148,-2000,0,0,0,
,2.5,-2.907,-0.318,-572.754,-632.935,-2000,0,0,0,
,2.573,-2.704,-0.336,-621.766,-601.746,-2000,0,0,0,
,2.578,-2.442,-0.439,-571.534,-546.265,-2000,0,0,0,
,2.581,-2.093,-0.544,-551.941,-469.178,-2000,0,0,0,
,2.572,-1.618,-0.726,-424.683,-347.352,-2000,0,0,0,
,2.486,-1.096,-0.855,-48.768,-152.1,-2000,0,0,0,
,2.431,-0.632,-0.811,351.623,142.151,-2000,0,0,0,
,2.603,-0.36,-0.918,404.48,537.719,-2000,0,0,0,
,2.63,0.036,-0.914,183.96,817.566,-2000,0,0,0,
,2.388,0.471,-0.707,-59.51,1050.354,-2000,0,0,0,
,2.177,0.885,-0.32,-308.716,1165.344,-2000,0,0,0,
