TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.9,-0.241,0.331,13.732,7.629,-17.762,
00:00:00:16,0.899,-0.24,0.325,14.953,6.53,-17.395,
00:00:00:33,0.894,-0.24,0.325,15.075,5.371,-17.701,
00:00:00:50,0.894,-0.239,0.332,15.014,6.408,-16.846,
00:00:00:66,0.897,-0.241,0.33,16.723,7.934,-16.358,
00:00:00:83,0.894,-0.24,0.325,14.038,4.699,-16.724,
00:00:00:100,0.897,-0.24,0.323,16.052,7.446,-17.884,
00:00:00:116,0.896,-0.24,0.325,16.235,6.164,-17.762,
00:00:00:133,0.897,-0.241,0.33,18.188,7.751,-16.785,
00:00:00:150,0.895,-0.242,0.326,17.944,7.385,-17.518,
00:00:00:166,0.895,-0.245,0.326,18.554,6.958,-16.175,
00:00:00:183,0.893,-0.245,0.326,17.211,6.286,-16.846,
00:00:00:200,0.894,-0.244,0.329,16.357,4.943,-16.48,
00:00:00:216,0.893,-0.245,0.328,16.54,5.065,-16.114,
00:00:00:233,0.893,-0.244,0.329,14.282,5.554,-18.311,
00:00:00:250,0.896,-0.247,0.328,13.244,4.577,-16.846,
00:00:00:266,0.893,-0.241,0.326,15.686,6.103,-16.846,
00:00:00:283,0.895,-0.244,0.325,14.709,5.676,-17.762,
00:00:00:300,0.895,-0.241,0.325,0,6.042,-16.663,
00:00:00:316,0.896,-0.244,0.327,12.573,6.103,-17.273,
00:00:00:333,0.895,-0.241,0.329,14.221,5.676,-17.579,
00:00:00:350,0.894,-0.241,0.327,15.808,4.455,-19.227,
00:00:00:366,0.896,-0.24,0.326,15.197,6.958,-16.663,
00:00:00:383,0.894,-0.239,0.324,17.517,5.981,-17.701,
00:00:00:400,0.893,-0.242,0.33,16.235,5.798,-16.846,
00:00:00:416,0.894,-0.243,0.328,16.906,5.981,-18.311,
00:00:00:433,0.897,-0.245,0.328,15.319,7.934,-18.494,
00:00:00:450,0.893,-0.242,0.327,16.235,6.897,-17.579,
00:00:00:466,0.893,-0.244,0.328,16.296,7.385,-16.724,
00:00:00:483,0.897,-0.244,0.326,15.747,7.019,-17.762,
00:00:00:500,0.892,-0.242,0.324,16.54,4.882,-17.212,
00:00:00:516,0.892,-0.239,0.329,16.906,7.202,-17.64,
00:00:00:533,0.893,-0.245,0.325,13.855,6.897,-17.823,
00:00:00:550,0.898,-0.24,0.328,11.596,9.155,-16.602,
00:00:00:566,0.896,-0.243,0.327,15.869,6.713,-17.395,
00:00:00:583,0.894,-0.243,0.328,14.709,7.324,-19.227,
00:00:00:600,0.896,-0.243,0.327,16.479,8.667,-18.921,
00:00:00:616,0.896,-0.244,0.328,15.502,7.873,-19.288,
00:00:00:633,0.894,-0.244,0.329,0.305,6.836,-18.311,
00:00:00:650,0.891,-0.244,0.325,16.357,6.713,-18.372,
00:00:00:666,0.891,-0.244,0.325,14.526,7.995,-19.593,
00:00:00:683,0.89,-0.245,0.33,15.441,6.103,-21.119,
00:00:00:700,0.89,-0.245,0.326,14.099,6.469,-21.851,
00:00:00:716,0.892,-0.245,0.329,12.939,7.385,-21.485,
00:00:00:733,0.895,-0.246,0.332,12.756,6.958,-21.119,
00:00:00:750,0.897,-0.245,0.325,13.305,8.117,-21.607,
00:00:00:766,0.895,-0.244,0.324,9.826,7.08,-19.227,
00:00:00:783,0.898,-0.245,0.326,8.606,7.141,-18.921,
00:00:00:800,0.894,-0.241,0.327,6.652,6.225,-18.677,
00:00:00:816,0.896,-0.243,0.327,6.53,8.789,-18.86,
00:00:00:833,0.903,-0.243,0.321,6.469,7.385,-18.25,
00:00:00:850,0.893,-0.239,0.328,8.85,5.554,-19.349,
00:00:00:866,0.89,-0.24,0.332,10.437,5.859,-18.311,
00:00:00:883,0.895,-0.242,0.327,9.704,8.728,-19.471,
00:00:00:900,0.898,-0.239,0.324,11.657,8.972,-20.325,
00:00:00:916,0.897,-0.242,0.327,12.023,8.972,-18.616,
00:00:00:933,0.894,-0.24,0.323,16.113,5.92,-18.982,
00:00:00:950,0.897,-0.245,0.327,16.479,5.859,-19.41,
00:00:00:966,0.895,-0.244,0.326,13.305,7.812,-18.433,
00:00:00:983,0.893,-0.245,0.33,11.657,8.911,-18.738,
00:00:01:0,0.893,-0.244,0.328,13.671,9.216,-18.494,
00:00:01:16,0.895,-0.241,0.327,15.136,8.483,-18.494,
00:00:01:33,0.899,-0.241,0.322,17.7,6.652,-19.959,
00:00:01:50,0.894,-0.241,0.327,17.944,6.713,-17.945,
00:00:01:66,0.893,-0.241,0.326,17.089,6.469,-17.762,
00:00:01:83,0.895,-0.244,0.332,13.122,9.094,-18.799,
00:00:01:100,0.893,-0.246,0.325,11.047,6.897,-18.189,
00:00:01:116,0.893,-0.246,0.327,13.671,6.591,-18.067,
00:00:01:133,0.892,-0.245,0.325,15.258,6.469,-17.823,
00:00:01:150,0.894,-0.247,0.328,13.61,5.432,-18.433,
00:00:01:166,0.894,-0.245,0.326,9.521,7.507,-18.921,
00:00:01:183,0.896,-0.244,0.323,9.46,6.164,-19.532,
00:00:01:200,0.894,-0.245,0.326,10.925,7.202,-20.874,
00:00:01:216,0.895,-0.245,0.325,10.681,8.972,-20.997,
00:00:01:233,0.897,-0.243,0.326,10.925,8.422,-20.691,
00:00:01:250,0.896,-0.242,0.326,10.742,7.934,-19.898,
00:00:01:266,0.894,-0.242,0.326,9.582,7.812,-20.386,
00:00:01:283,0.893,-0.244,0.327,11.169,7.812,-19.349,
00:00:01:300,0.894,-0.245,0.327,9.826,7.263,-19.532,
00:00:01:316,0.893,-0.245,0.327,9.948,8.728,-21.058,
00:00:01:333,0.894,-0.249,0.327,8.911,8.056,-19.715,
00:00:01:350,0.895,-0.248,0.327,8.239,7.08,-20.874,
00:00:01:366,0.893,-0.246,0.324,6.713,9.399,-19.776,
00:00:01:383,0.896,-0.245,0.33,1.77,10.253,-19.837,
00:00:01:400,0.899,-0.242,0.325,4.943,7.934,-20.569,
00:00:01:416,0.892,-0.242,0.325,6.408,5.554,-20.508,
00:00:01:433,0.89,-0.241,0.327,7.446,8.606,-21.241,
00:00:01:450,0.895,-0.245,0.326,5.676,11.291,-22.339,
00:00:01:466,0.898,-0.241,0.327,3.845,10.742,-21.119,
00:00:01:483,0.897,-0.242,0.33,6.469,10.253,-19.593,
00:00:01:500,0.89,-0.244,0.324,10.07,7.751,-20.447,
00:00:01:516,0.898,-0.247,0.325,9.948,8.85,-21.485,
00:00:01:533,0.901,-0.249,0.324,9.704,7.812,-21.851,
00:00:01:550,0.898,-0.245,0.328,6.652,6.774,-20.081,
00:00:01:566,0.895,-0.246,0.329,7.812,7.69,-21.241,
00:00:01:583,0.892,-0.241,0.328,7.69,9.094,-21.241,
00:00:01:600,0.89,-0.244,0.325,7.324,9.46,-21.729,
00:00:01:616,0.894,-0.245,0.323,8.972,9.033,-22.95,
00:00:01:633,0.896,-0.242,0.323,10.376,9.155,-21.729,
00:00:01:650,0.897,-0.242,0.323,14.648,6.836,-19.837,
00:00:01:666,0.897,-0.241,0.326,11.779,5.615,-20.935,
00:00:01:683,0.898,-0.242,0.328,12.634,8.361,-20.081,
00:00:01:700,0.895,-0.242,0.325,12.023,9.887,-21.485,
00:00:01:716,0.895,-0.245,0.326,13.488,7.263,-20.813,
00:00:01:733,0.893,-0.244,0.325,12.207,6.53,-21.607,
00:00:01:750,0.895,-0.242,0.319,15.258,8.361,-21.912,
00:00:01:766,0.892,-0.241,0.322,18.676,8.483,-21.973,
00:00:01:783,0.9,-0.241,0.318,23.071,9.216,-21.119,
00:00:01:800,0.899,-0.243,0.322,26.489,6.469,-21.363,
00:00:01:816,0.895,-0.247,0.325,25.695,7.202,-19.41,
00:00:01:833,0.897,-0.249,0.325,20.568,9.155,-18.982,
00:00:01:850,0.894,-0.25,0.328,14.038,7.934,-17.518,
00:00:01:866,0.89,-0.248,0.324,12.817,8.422,-17.334,
00:00:01:883,0.891,-0.249,0.32,12.817,5.615,-17.456,
00:00:01:900,0.895,-0.249,0.321,14.892,6.408,-17.395,
00:00:01:916,0.895,-0.244,0.33,13.732,7.202,-18.189,
00:00:01:933,0.896,-0.244,0.327,13.488,7.934,-18.25,
00:00:01:950,0.895,-0.24,0.329,19.775,6.958,-23.133,
00:00:01:966,0.892,-0.241,0.324,21.301,10.192,-24.598,
00:00:01:983,0.894,-0.247,0.334,20.324,9.338,-26.734,
00:00:02:0,0.893,-0.251,0.343,12.085,11.779,-30.64,
00:00:02:16,0.902,-0.25,0.335,20.446,10.315,-33.875,
00:00:02:33,0.906,-0.266,0.323,23.62,3.234,-38.025,
00:00:02:50,0.897,-0.274,0.325,11.474,-0.367,-39.978,
00:00:02:66,0.903,-0.279,0.335,-18.738,1.159,-41.993,
00:00:02:83,0.908,-0.277,0.341,-54.627,0.732,-40.467,
00:00:02:100,0.909,-0.262,0.348,-80.201,0.549,-39.063,
00:00:02:116,0.91,-0.261,0.339,-90.638,-3.846,-39.246,
00:00:02:133,0.898,-0.257,0.337,-127.686,-6.348,-36.622,
00:00:02:150,0.894,-0.251,0.337,-132.019,-6.531,-37.781,
00:00:02:166,0.891,-0.24,0.338,-128.907,-10.621,-37.659,
00:00:02:183,0.878,-0.243,0.335,-122.559,-15.686,-42.115,
00:00:02:200,0.883,-0.253,0.348,-180.115,-12.146,-55.787,
00:00:02:216,0.874,-0.248,0.343,-197.205,-10.865,-65.064,
00:00:02:233,0.869,-0.231,0.336,-201.111,-10.743,-72.388,
00:00:02:250,0.868,-0.224,0.339,-189.881,-7.019,-79.468,
00:00:02:266,0.867,-0.215,0.335,-164.429,-2.869,-78.858,
00:00:02:283,0.872,-0.202,0.334,-75.989,-1.343,-71.412,
00:00:02:300,0.87,-0.19,0.332,-24.17,3.234,-62.012,
00:00:02:316,0.871,-0.185,0.333,30.395,6.225,-48.951,
00:00:02:333,0.874,-0.188,0.335,88.806,7.08,-36.011,
00:00:02:350,0.875,-0.204,0.337,119.629,10.498,-24.292,
00:00:02:366,0.873,-0.216,0.341,130.859,14.404,-10.498,
00:00:02:383,0.879,-0.226,0.35,136.718,21.179,-0.672,
00:00:02:400,0.884,-0.235,0.355,144.592,25.817,4.821,
00:00:02:416,0.889,-0.244,0.359,149.902,26.489,8.422,
00:00:02:433,0.895,-0.258,0.361,154.419,28.808,7.873,
00:00:02:450,0.898,-0.271,0.367,152.526,26.55,4.943,
00:00:02:466,0.898,-0.28,0.365,141.601,28.625,-1.221,
00:00:02:483,0.867,-0.296,0.334,7.568,63.232,-23.926,
00:00:02:500,0.903,-0.306,0.35,-20.508,50.903,-36.866,
00:00:02:516,0.88,-0.216,0.338,15.197,41.259,-32.105,
00:00:02:533,0.896,-0.258,0.341,62.439,13.671,-44.19,
00:00:02:550,0.879,-0.265,0.323,33.081,20.08,-41.199,
00:00:02:566,0.902,-0.227,0.333,37.597,21.118,-38.086,
00:00:02:583,0.9,-0.245,0.318,65.246,6.408,-37.415,
00:00:02:600,0.9,-0.256,0.324,70.434,14.221,-38.147,
00:00:02:616,0.928,-0.252,0.328,78.613,10.559,-29.969,
00:00:02:633,0.902,-0.253,0.327,94.177,-1.282,-27.649,
00:00:02:650,0.875,-0.288,0.347,91.857,-1.77,-30.701,
00:00:02:666,0.872,-0.294,0.339,43.823,7.263,-25.574,
00:00:02:683,0.875,-0.293,0.332,24.475,7.08,-23.072,
00:00:02:700,0.873,-0.296,0.326,27.465,6.836,-21.973,
00:00:02:716,0.877,-0.284,0.318,42.236,7.324,-14.466,
00:00:02:733,0.885,-0.275,0.317,68.42,3.54,-15.198,
00:00:02:750,0.89,-0.269,0.324,85.022,0.976,-12.391,
00:00:02:766,0.89,-0.264,0.331,80.871,1.22,-6.043,
00:00:02:783,0.896,-0.267,0.339,62.927,1.098,-0.367,
